dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       6.959492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,18,      57.671598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,19,      57.667084
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      95.973949
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      96.126204
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      96.224145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      99.229527
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,     105.077113
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,     112.540614
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,     112.534062
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,     114.114725
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,     118.424271
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,     113.681808
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,     113.533628
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,     107.555738
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,     108.197789
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,     110.045365
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,     113.168611
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,     112.874023
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,     110.700643
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,     112.077094
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,     105.303235
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,     108.267531
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,     271.420079
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,     277.043146
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,     232.851356
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,     236.636675
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,     233.725481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,     236.059049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,     232.023280
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,     242.790657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,     237.402586
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,     237.466244
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,     239.862997
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,     248.522055
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,     227.605021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,     235.907613
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,     233.473889
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,     233.920539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,     229.911939
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,     235.882838
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,     232.175781
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,     230.681663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,     359.531388
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,     358.762929
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,     354.988845
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,     359.276077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,     361.065496
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,     350.109670
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,     348.424113
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,     346.744940
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,     345.147265
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,     351.682921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,     340.835791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,     344.975666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,     346.250730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,     341.311506
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,     341.834811
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,     344.765690
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,     342.702377
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,     342.344341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,     336.059820
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,     339.694407
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     741.292528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     719.547478
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     707.029557
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     719.390738
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     707.537383
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     700.528019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     715.463057
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     714.264023
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     705.314211
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     704.834208
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     698.445195
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     699.603508
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     694.857678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     661.296162
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     666.149126
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     668.617308
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     666.475712
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     676.531648
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     630.078803
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     640.117043
