dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"P | P | P | P",64,0,       0.035010
2,double,uniform,PoisFFT,"P | P | P | P",384,33,       1.518933
2,double,uniform,PoisFFT,"P | P | P | P",384,34,       1.526594
2,double,uniform,PoisFFT,"P | P | P | P",384,35,       1.527014
2,double,uniform,PoisFFT,"P | P | P | P",384,36,       1.522004
2,double,uniform,PoisFFT,"P | P | P | P",384,37,       1.521004
2,double,uniform,PoisFFT,"P | P | P | P",384,38,       1.524934
2,double,uniform,PoisFFT,"P | P | P | P",384,39,       1.526963
2,double,uniform,PoisFFT,"P | P | P | P",384,40,       1.511394
2,double,uniform,PoisFFT,"P | P | P | P",384,41,       1.530664
2,double,uniform,PoisFFT,"P | P | P | P",384,42,       1.528964
2,double,uniform,PoisFFT,"P | P | P | P",384,43,       1.529354
2,double,uniform,PoisFFT,"P | P | P | P",384,44,       1.526564
2,double,uniform,PoisFFT,"P | P | P | P",384,45,       1.523454
2,double,uniform,PoisFFT,"P | P | P | P",384,46,       1.512644
2,double,uniform,PoisFFT,"P | P | P | P",384,47,       1.517664
2,double,uniform,PoisFFT,"P | P | P | P",384,48,       1.518394
2,double,uniform,PoisFFT,"P | P | P | P",384,49,       1.523364
2,double,uniform,PoisFFT,"P | P | P | P",384,50,       1.520954
2,double,uniform,PoisFFT,"P | P | P | P",384,51,       1.527094
2,double,uniform,PoisFFT,"P | P | P | P",384,52,       1.517133
2,double,uniform,PoisFFT,"P | P | P | P",384,53,       1.522934
2,double,uniform,PoisFFT,"P | P | P | P",384,54,       1.526814
2,double,uniform,PoisFFT,"P | P | P | P",384,55,       1.519953
2,double,uniform,PoisFFT,"P | P | P | P",384,56,       1.525744
2,double,uniform,PoisFFT,"P | P | P | P",384,57,       1.526974
2,double,uniform,PoisFFT,"P | P | P | P",384,58,       1.529894
2,double,uniform,PoisFFT,"P | P | P | P",384,59,       1.531474
2,double,uniform,PoisFFT,"P | P | P | P",384,60,       1.515824
2,double,uniform,PoisFFT,"P | P | P | P",384,61,       1.527444
2,double,uniform,PoisFFT,"P | P | P | P",384,62,       1.527044
2,double,uniform,PoisFFT,"P | P | P | P",384,63,       1.525924
2,double,uniform,PoisFFT,"P | P | P | P",384,64,       1.519453
2,double,uniform,PoisFFT,"P | P | P | P",384,65,       1.518024
2,double,uniform,PoisFFT,"P | P | P | P",384,66,       1.515604
2,double,uniform,PoisFFT,"P | P | P | P",384,67,       1.528524
2,double,uniform,PoisFFT,"P | P | P | P",384,68,       1.515184
2,double,uniform,PoisFFT,"P | P | P | P",384,69,       1.523744
2,double,uniform,PoisFFT,"P | P | P | P",384,70,       1.518474
2,double,uniform,PoisFFT,"P | P | P | P",384,71,       1.532904
2,double,uniform,PoisFFT,"P | P | P | P",384,72,       1.522233
2,double,uniform,PoisFFT,"P | P | P | P",384,73,       1.530724
2,double,uniform,PoisFFT,"P | P | P | P",384,74,       1.525534
2,double,uniform,PoisFFT,"P | P | P | P",448,0,       2.138937
2,double,uniform,PoisFFT,"P | P | P | P",448,1,       2.139497
2,double,uniform,PoisFFT,"P | P | P | P",448,2,       2.131127
2,double,uniform,PoisFFT,"P | P | P | P",448,3,       2.138657
2,double,uniform,PoisFFT,"P | P | P | P",448,4,       2.138737
2,double,uniform,PoisFFT,"P | P | P | P",448,5,       2.132407
2,double,uniform,PoisFFT,"P | P | P | P",448,6,       2.138617
2,double,uniform,PoisFFT,"P | P | P | P",448,7,       2.132717
2,double,uniform,PoisFFT,"P | P | P | P",448,8,       2.135488
2,double,uniform,PoisFFT,"P | P | P | P",448,9,       2.135198
2,double,uniform,PoisFFT,"P | P | P | P",448,10,       2.145637
2,double,uniform,PoisFFT,"P | P | P | P",448,11,       2.159247
2,double,uniform,PoisFFT,"P | P | P | P",448,12,       2.128978
2,double,uniform,PoisFFT,"P | P | P | P",448,13,       2.157617
2,double,uniform,PoisFFT,"P | P | P | P",448,14,       2.142248
2,double,uniform,PoisFFT,"P | P | P | P",448,15,       2.130428
2,double,uniform,PoisFFT,"P | P | P | P",448,16,       2.152807
2,double,uniform,PoisFFT,"P | P | P | P",448,17,       2.132037
2,double,uniform,PoisFFT,"P | P | P | P",448,18,       2.152107
2,double,uniform,PoisFFT,"P | P | P | P",448,19,       2.171367
2,double,uniform,PoisFFT,"P | P | P | P",448,20,       2.130958
2,double,uniform,PoisFFT,"P | P | P | P",448,21,       2.131947
2,double,uniform,PoisFFT,"P | P | P | P",448,22,       2.134847
2,double,uniform,PoisFFT,"P | P | P | P",448,23,       2.139237
2,double,uniform,PoisFFT,"P | P | P | P",448,24,       2.140447
2,double,uniform,PoisFFT,"P | P | P | P",448,25,       2.138447
2,double,uniform,PoisFFT,"P | P | P | P",448,26,       2.133927
2,double,uniform,PoisFFT,"P | P | P | P",448,27,       2.136707
2,double,uniform,PoisFFT,"P | P | P | P",448,28,       2.141847
2,double,uniform,PoisFFT,"P | P | P | P",448,29,       2.133997
2,double,uniform,PoisFFT,"P | P | P | P",448,30,       2.139417
2,double,uniform,PoisFFT,"P | P | P | P",448,31,       2.143237
2,double,uniform,PoisFFT,"P | P | P | P",448,32,       2.132148
2,double,uniform,PoisFFT,"P | P | P | P",448,33,       2.137338
2,double,uniform,PoisFFT,"P | P | P | P",448,34,       2.136957
2,double,uniform,PoisFFT,"P | P | P | P",448,35,       2.157387
2,double,uniform,PoisFFT,"P | P | P | P",448,36,       2.136357
2,double,uniform,PoisFFT,"P | P | P | P",448,37,       2.147247
2,double,uniform,PoisFFT,"P | P | P | P",448,38,       2.150867
2,double,uniform,PoisFFT,"P | P | P | P",448,39,       2.132618
2,double,uniform,PoisFFT,"P | P | P | P",448,40,       2.132607
2,double,uniform,PoisFFT,"P | P | P | P",448,41,       2.137607
2,double,uniform,PoisFFT,"P | P | P | P",448,42,       2.132887
2,double,uniform,PoisFFT,"P | P | P | P",448,43,       2.131348
2,double,uniform,PoisFFT,"P | P | P | P",448,44,       2.131958
2,double,uniform,PoisFFT,"P | P | P | P",448,45,       2.139658
2,double,uniform,PoisFFT,"P | P | P | P",448,46,       2.131657
2,double,uniform,PoisFFT,"P | P | P | P",448,47,       2.142837
2,double,uniform,PoisFFT,"P | P | P | P",448,48,       2.144727
2,double,uniform,PoisFFT,"P | P | P | P",448,49,       2.157138
2,double,uniform,PoisFFT,"P | P | P | P",448,50,       2.154227
2,double,uniform,PoisFFT,"P | P | P | P",448,51,       2.128708
2,double,uniform,PoisFFT,"P | P | P | P",448,52,       2.159357
2,double,uniform,PoisFFT,"P | P | P | P",448,53,       2.133708
2,double,uniform,PoisFFT,"P | P | P | P",448,54,       2.143288
2,double,uniform,PoisFFT,"P | P | P | P",448,55,       2.150047
2,double,uniform,PoisFFT,"P | P | P | P",448,56,       2.136947
2,double,uniform,PoisFFT,"P | P | P | P",448,57,       2.148877
2,double,uniform,PoisFFT,"P | P | P | P",448,58,       2.144098
2,double,uniform,PoisFFT,"P | P | P | P",448,59,       2.135267
2,double,uniform,PoisFFT,"P | P | P | P",448,60,       2.130407
2,double,uniform,PoisFFT,"P | P | P | P",448,61,       2.134947
2,double,uniform,PoisFFT,"P | P | P | P",448,62,       2.138558
2,double,uniform,PoisFFT,"P | P | P | P",448,63,       2.129038
2,double,uniform,PoisFFT,"P | P | P | P",448,64,       2.139387
2,double,uniform,PoisFFT,"P | P | P | P",448,65,       2.131977
2,double,uniform,PoisFFT,"P | P | P | P",448,66,       2.134657
2,double,uniform,PoisFFT,"P | P | P | P",448,67,       2.132087
2,double,uniform,PoisFFT,"P | P | P | P",448,68,       2.143437
2,double,uniform,PoisFFT,"P | P | P | P",448,69,       2.157827
2,double,uniform,PoisFFT,"P | P | P | P",448,70,       2.141887
2,double,uniform,PoisFFT,"P | P | P | P",448,71,       2.132018
2,double,uniform,PoisFFT,"P | P | P | P",448,72,       2.143437
2,double,uniform,PoisFFT,"P | P | P | P",448,73,       2.131887
2,double,uniform,PoisFFT,"P | P | P | P",448,74,       2.172887
2,double,uniform,PoisFFT,"P | P | P | P",512,0,       2.913599
2,double,uniform,PoisFFT,"P | P | P | P",512,1,       2.883060
2,double,uniform,PoisFFT,"P | P | P | P",512,2,       2.862340
2,double,uniform,PoisFFT,"P | P | P | P",512,3,       2.856100
2,double,uniform,PoisFFT,"P | P | P | P",512,4,       2.978738
2,double,uniform,PoisFFT,"P | P | P | P",512,5,       2.862790
2,double,uniform,PoisFFT,"P | P | P | P",512,6,       2.901920
2,double,uniform,PoisFFT,"P | P | P | P",512,7,       2.852160
2,double,uniform,PoisFFT,"P | P | P | P",512,8,       2.887289
2,double,uniform,PoisFFT,"P | P | P | P",512,9,       2.850440
2,double,uniform,PoisFFT,"P | P | P | P",512,10,       2.854020
2,double,uniform,PoisFFT,"P | P | P | P",512,11,       2.861479
2,double,uniform,PoisFFT,"P | P | P | P",512,12,       2.862040
2,double,uniform,PoisFFT,"P | P | P | P",512,13,       2.858570
2,double,uniform,PoisFFT,"P | P | P | P",512,14,       2.861860
2,double,uniform,PoisFFT,"P | P | P | P",512,15,       2.855170
2,double,uniform,PoisFFT,"P | P | P | P",512,16,       2.856840
2,double,uniform,PoisFFT,"P | P | P | P",512,17,       2.894199
2,double,uniform,PoisFFT,"P | P | P | P",512,18,       2.859089
2,double,uniform,PoisFFT,"P | P | P | P",512,19,       2.876389
2,double,uniform,PoisFFT,"P | P | P | P",512,20,       2.850940
2,double,uniform,PoisFFT,"P | P | P | P",512,21,       2.869770
2,double,uniform,PoisFFT,"P | P | P | P",512,22,       2.898600
2,double,uniform,PoisFFT,"P | P | P | P",512,23,       2.854159
2,double,uniform,PoisFFT,"P | P | P | P",512,24,       2.839840
2,double,uniform,PoisFFT,"P | P | P | P",512,25,       2.853720
2,double,uniform,PoisFFT,"P | P | P | P",512,26,       2.856420
2,double,uniform,PoisFFT,"P | P | P | P",512,27,       2.853669
2,double,uniform,PoisFFT,"P | P | P | P",512,28,       2.859960
2,double,uniform,PoisFFT,"P | P | P | P",512,29,       2.851780
2,double,uniform,PoisFFT,"P | P | P | P",512,30,       2.848760
2,double,uniform,PoisFFT,"P | P | P | P",512,31,       2.899600
2,double,uniform,PoisFFT,"P | P | P | P",512,32,       2.852289
2,double,uniform,PoisFFT,"P | P | P | P",512,33,       2.863650
2,double,uniform,PoisFFT,"P | P | P | P",512,34,       2.872630
2,double,uniform,PoisFFT,"P | P | P | P",512,35,       2.892869
2,double,uniform,PoisFFT,"P | P | P | P",512,36,       2.849220
2,double,uniform,PoisFFT,"P | P | P | P",512,37,       2.866380
2,double,uniform,PoisFFT,"P | P | P | P",512,38,       2.865049
2,double,uniform,PoisFFT,"P | P | P | P",512,39,       2.853950
2,double,uniform,PoisFFT,"P | P | P | P",512,40,       2.856549
2,double,uniform,PoisFFT,"P | P | P | P",512,41,       2.854590
2,double,uniform,PoisFFT,"P | P | P | P",512,42,       2.844869
2,double,uniform,PoisFFT,"P | P | P | P",512,43,       2.851000
2,double,uniform,PoisFFT,"P | P | P | P",512,44,       2.852690
2,double,uniform,PoisFFT,"P | P | P | P",512,45,       2.863200
2,double,uniform,PoisFFT,"P | P | P | P",512,46,       2.867410
2,double,uniform,PoisFFT,"P | P | P | P",512,47,       2.860390
2,double,uniform,PoisFFT,"P | P | P | P",512,48,       2.934489
2,double,uniform,PoisFFT,"P | P | P | P",512,49,       2.857550
2,double,uniform,PoisFFT,"P | P | P | P",512,50,       2.884699
2,double,uniform,PoisFFT,"P | P | P | P",512,51,       2.855729
2,double,uniform,PoisFFT,"P | P | P | P",512,52,       2.879500
2,double,uniform,PoisFFT,"P | P | P | P",512,53,       2.855589
2,double,uniform,PoisFFT,"P | P | P | P",512,54,       2.845220
2,double,uniform,PoisFFT,"P | P | P | P",512,55,       2.858420
2,double,uniform,PoisFFT,"P | P | P | P",512,56,       2.861600
2,double,uniform,PoisFFT,"P | P | P | P",512,57,       2.840290
2,double,uniform,PoisFFT,"P | P | P | P",512,58,       2.849430
2,double,uniform,PoisFFT,"P | P | P | P",512,59,       2.853890
2,double,uniform,PoisFFT,"P | P | P | P",512,60,       2.861479
2,double,uniform,PoisFFT,"P | P | P | P",512,61,       2.906979
2,double,uniform,PoisFFT,"P | P | P | P",512,62,       2.839210
2,double,uniform,PoisFFT,"P | P | P | P",512,63,       2.864000
2,double,uniform,PoisFFT,"P | P | P | P",512,64,       2.850500
2,double,uniform,PoisFFT,"P | P | P | P",512,65,       2.860090
2,double,uniform,PoisFFT,"P | P | P | P",512,66,       2.890700
2,double,uniform,PoisFFT,"P | P | P | P",512,67,       2.851840
2,double,uniform,PoisFFT,"P | P | P | P",512,68,       2.857700
2,double,uniform,PoisFFT,"P | P | P | P",512,69,       2.854870
2,double,uniform,PoisFFT,"P | P | P | P",512,70,       2.852380
2,double,uniform,PoisFFT,"P | P | P | P",512,71,       2.848150
2,double,uniform,PoisFFT,"P | P | P | P",512,72,       2.847950
2,double,uniform,PoisFFT,"P | P | P | P",512,73,       2.865670
2,double,uniform,PoisFFT,"P | P | P | P",512,74,       2.850000
