dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.756421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,30,      32.957548
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,31,      32.585941
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,32,      32.836399
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,33,      32.863538
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,34,      32.571232
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,35,      32.407373
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,36,      32.586601
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,37,      32.619082
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,38,      32.894898
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,39,      32.797279
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,40,      32.660821
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,41,      32.956008
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,42,      32.877898
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,43,      32.694640
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,44,      32.632641
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,45,      32.470742
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,46,      32.802589
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,47,      32.998007
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,48,      32.579972
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,49,      32.423223
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,50,      32.537692
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,51,      32.591341
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,52,      32.667690
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,53,      32.678880
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,54,      32.912248
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,55,      32.729150
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,56,      32.713500
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,57,      32.520422
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,58,      32.785959
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,59,      32.523322
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,60,      32.875258
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,61,      32.797099
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,62,      32.569171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,63,      32.711320
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,64,      32.541512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,65,      32.482233
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,66,      32.482333
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,67,      32.961278
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,68,      32.616871
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,69,      32.429043
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,70,      32.498252
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,71,      32.521412
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,72,      32.482743
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,73,      32.539062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,74,      32.646491
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,0,      61.651659
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,1,      61.489061
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,2,      61.577020
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,3,      61.590930
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,4,      61.630290
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,5,      61.524970
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,6,      61.513471
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,7,      61.536420
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,8,      61.593410
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,9,      61.475711
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,10,      61.542171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,11,      61.602040
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,12,      61.655959
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,13,      61.285003
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,14,      61.521910
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,15,      61.409762
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,16,      61.599660
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,17,      61.598500
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,18,      61.538140
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,19,      67.400269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,20,      61.537810
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,21,      61.507991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,22,      61.512600
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,23,      61.875357
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,24,      61.172194
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,25,      61.693499
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,26,      61.596779
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,27,      61.768688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,28,      61.659159
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,29,      61.385972
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,30,      61.724069
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,      61.415701
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,      61.328933
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,      61.465101
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,      61.445551
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,      64.158253
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,      61.473011
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,      61.794967
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,      61.426282
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,      61.666399
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,      61.538171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,      61.665449
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,      61.606290
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,      61.436632
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,      61.602710
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,      61.604469
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,      61.626630
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,      61.451632
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,      61.380462
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,      61.649910
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,      61.588769
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,      61.313023
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,      61.515581
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,      61.644269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,      61.370962
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,      61.538431
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,      61.226883
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,      61.530340
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,      61.506801
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,      61.435301
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,      61.407581
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,      61.278223
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,      61.619069
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,      61.496451
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,      61.437742
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,      61.651860
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,      61.373702
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,      61.841478
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,      61.666450
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,      61.480641
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,      61.660730
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,      61.397842
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,      61.417622
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,      61.677959
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,      61.360462
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,     115.496800
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,     115.495750
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,     115.491110
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,     115.553219
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,     115.767547
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,     115.660787
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,     115.579129
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,     115.208443
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,     115.460620
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,     115.593829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,     115.555719
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,     115.543799
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,     114.257812
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,     115.590859
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,     114.271212
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,     115.296772
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,     114.402461
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,     115.627888
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,     115.543819
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,     114.397391
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,     115.617559
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,     114.525199
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,     115.073124
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,     115.613919
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,     114.373912
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,     115.396421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,     115.479300
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,     114.360571
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,     114.775418
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,     114.311643
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,     115.361351
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,     114.100294
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,     115.547240
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,     114.265582
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,     114.199483
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,     114.973235
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,     114.340261
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,     115.586819
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,     115.594649
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,     115.661328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,     115.652518
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,     115.529259
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,     115.495620
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,     114.218883
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,     115.612818
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,     115.590609
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,     115.450310
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,     115.573659
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,     115.517680
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,     115.466760
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,     115.495900
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,     114.715518
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,     115.612808
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,     115.639279
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,     115.545179
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,     115.427600
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,     115.547170
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,     115.727097
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,     115.713487
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,     114.237233
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,     114.333912
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,     115.760117
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,     114.125323
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,     115.508079
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,     115.571649
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,     115.579259
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,     115.379351
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,     115.699478
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,     115.742797
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,     114.045075
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,     115.447820
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,     115.680858
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,     115.440971
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,     115.552669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,     115.492519
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     149.117261
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     148.267849
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     148.633115
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     148.885903
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     148.266030
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     148.559217
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     148.699575
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     148.340778
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     148.763354
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     148.506747
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     147.928383
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     148.338688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     152.910761
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     148.799994
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     147.668495
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     148.840024
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     148.564786
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     148.551386
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     148.382328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     148.539067
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     148.492876
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     148.244229
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     148.658745
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     148.609606
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     148.424398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     148.470327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     148.547177
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     149.226769
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     148.269029
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     148.580366
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     148.261969
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     148.424488
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     148.200800
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     148.594235
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     149.219969
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     147.881113
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     148.387298
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     148.415688
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     148.354769
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     148.914133
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     148.396208
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     149.062401
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     148.666665
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     148.935883
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     148.321549
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     148.206910
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     148.689645
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     148.225570
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     148.269069
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     149.004991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     148.296259
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     148.822613
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     148.109435
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     148.321383
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     148.882417
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     148.548270
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     148.570451
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     148.727549
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     148.345083
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     148.436482
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     148.488132
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     148.387582
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     148.354133
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     148.595060
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     148.413682
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     148.692279
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     148.345353
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     148.225995
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     148.719809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     148.888307
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     148.096325
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     148.398922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     148.338563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     148.251104
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     148.418352
