dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.721702
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,65,      27.502549
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,66,      27.459209
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,67,      27.983094
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,68,      27.466789
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,69,      27.408800
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,70,      27.535158
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,71,      27.688967
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,72,      27.600677
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,73,      27.524819
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,74,      27.513159
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,0,      53.760491
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,1,      51.059319
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,2,      50.866312
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,3,      51.094899
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,4,      51.186267
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,5,      51.061570
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,6,      51.020730
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,7,      51.111199
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,8,      50.991500
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,9,      50.810092
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,10,      50.911030
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,11,      50.905111
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,12,      50.909451
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,13,      50.942011
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,14,      51.047560
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,15,      50.832352
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,16,      50.861642
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,17,      51.233867
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,18,      51.207248
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,19,      50.887751
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,20,      50.915830
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,21,      50.969060
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,22,      50.697174
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,23,      51.129058
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,24,      50.867002
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,25,      51.101819
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,26,      51.127519
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,27,      50.996050
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,28,      50.606245
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,29,      51.397286
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,30,      50.925160
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,31,      50.775872
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,32,      51.061639
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,33,      50.837592
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,34,      50.938400
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,35,      51.187468
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,36,      51.152648
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,37,      50.593364
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,38,      50.772813
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,39,      51.087549
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,40,      51.033319
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,41,      50.783542
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,42,      51.006179
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,43,      50.853081
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,44,      51.233497
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,45,      50.892532
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,46,      50.836232
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,47,      50.794022
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,48,      51.069079
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,49,      51.063979
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,50,      50.888492
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,51,      50.799792
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,52,      50.790162
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,53,      51.134889
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,54,      50.973890
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,55,      51.086150
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,56,      50.946341
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,57,      51.090948
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,58,      50.955451
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,59,      50.690144
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,60,      50.839401
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,61,      51.112239
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,62,      50.934401
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,63,      50.836652
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,64,      50.837622
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,65,      51.104879
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,66,      51.265287
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,67,      51.025900
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,68,      50.570774
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,69,      50.854991
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,70,      50.921231
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,71,      50.713413
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,72,      50.994190
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,73,      50.682353
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,74,      50.789492
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,0,      85.660903
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,1,      85.469575
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,2,      85.485005
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,3,      85.755362
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,4,      85.655803
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,5,      85.854001
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,6,      85.791282
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,7,      85.867610
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,8,      85.521824
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,9,      85.201138
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,10,      85.386806
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,11,      85.768741
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,12,      85.900430
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,13,      85.489125
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,14,      86.049829
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,15,      85.781622
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,16,      85.349676
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,17,      85.234358
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,18,      85.154559
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,19,      85.709823
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,20,      85.973199
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,21,      89.044177
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,22,      86.114528
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,23,      85.806461
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,24,      85.478495
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,25,      85.404075
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,26,      85.536834
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,27,      85.564064
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,28,      85.351866
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,29,      85.145438
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,30,      85.889470
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,31,      85.803121
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,32,      85.722342
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,33,      85.597673
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,34,      85.326916
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,35,      86.020119
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,36,      85.500945
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,37,      85.611914
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,38,      85.343366
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,39,      85.546094
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,40,      85.296807
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,41,      88.167916
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,42,      85.308497
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,43,      85.628993
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,44,      85.436805
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,45,      85.461635
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,46,      85.289076
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,47,      86.036619
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,48,      85.622964
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,49,      85.251718
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,50,      85.679043
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,51,      85.523744
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,52,      85.716372
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,53,      85.353176
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,54,      85.476765
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,55,      85.715962
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,56,      85.617883
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,57,      85.525605
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,58,      85.280107
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,59,      85.439255
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,60,      85.563244
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,61,      85.899670
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,62,      85.694662
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,63,      85.359906
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,64,      85.332727
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,65,      85.363425
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,66,      85.528074
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,67,      85.360786
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,68,      85.827311
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,69,      85.272777
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,70,      85.317437
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,71,      85.116348
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,72,      85.313817
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,73,      85.246137
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,74,      85.654263
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     119.710113
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     119.880201
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     117.460466
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     122.188035
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     118.443116
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     119.906680
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     119.706982
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     117.763093
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     122.222326
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     119.402616
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     117.530915
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     122.593262
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     117.512095
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     119.644403
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     117.408877
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     121.976788
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     126.705118
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     119.992129
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     118.116599
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     122.217815
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,20,     117.573395
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,21,     119.718842
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,22,     116.788503
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,23,     119.666383
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,24,     117.387467
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,25,     118.529375
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,26,     118.100050
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,27,     117.720433
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,28,     117.721223
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,29,     119.868070
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,30,     122.214686
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,31,     117.717153
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,32,     122.300236
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,33,     122.248215
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,34,     118.060280
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,35,     118.160129
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,36,     118.251338
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,37,     119.678713
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,38,     118.434056
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,39,     119.572244
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,40,     123.252415
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,41,     123.272185
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,42,     119.662783
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,43,     118.153488
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,44,     122.256216
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,45,     119.960009
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,46,     119.672192
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,47,     119.922790
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,48,     122.169747
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,49,     117.250908
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,50,     117.711203
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,51,     120.575104
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,52,     117.393746
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,53,     119.703022
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,54,     130.407339
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,55,     121.647792
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,56,     119.928300
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,57,     119.688043
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,58,     119.909080
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,59,     120.373145
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,60,     117.486575
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,61,     117.661144
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,62,     122.479623
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,63,     120.011499
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,64,     117.579525
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,65,     117.668774
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,66,     122.331684
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,67,     121.771971
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,68,     119.967449
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,69,     120.292476
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,70,     122.467693
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,71,     122.131206
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,72,     120.180558
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,73,     123.042397
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,74,     119.762361
