dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | N | D",64,0,       1.752662
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,65,      33.840343
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,66,      33.998631
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,67,      33.780253
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,68,      33.967041
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,69,      33.936822
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,70,      33.672455
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,71,      33.657425
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,72,      33.866542
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,73,      33.789493
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,74,      33.926421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,0,      60.059368
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,1,      60.184626
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,2,      60.319635
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,3,      60.143737
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,4,      63.478911
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,5,      59.944089
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,6,      60.150607
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,7,      59.973159
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,8,      60.095777
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,9,      60.108727
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,10,      60.398213
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,11,      60.003088
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,12,      60.234086
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,13,      60.067477
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,14,      60.047858
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,15,      60.264786
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,16,      60.150107
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,17,      60.152677
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,18,      59.966139
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,19,      60.285745
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,20,      59.934409
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,21,      60.461923
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,22,      60.159706
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,23,      60.051277
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,24,      60.044808
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,25,      60.308855
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,26,      60.175536
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,27,      60.050077
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,28,      60.280555
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,29,      60.123467
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,30,      59.895019
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,31,      60.164946
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,32,      60.451113
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,33,      60.315505
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,34,      60.378774
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,35,      60.068658
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,36,      60.478943
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,37,      60.007819
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,38,      60.398264
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,39,      60.193466
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,40,      59.992138
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,41,      63.507701
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,42,      60.294035
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,43,      60.409373
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,44,      60.093237
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,45,      60.084927
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,46,      60.139377
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,47,      60.119506
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,48,      60.009208
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,49,      60.254595
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,50,      60.319275
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,51,      60.127746
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,52,      59.770941
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,53,      60.421604
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,54,      60.307725
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,55,      60.116787
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,56,      60.108857
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,57,      60.176987
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,58,      60.167217
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,59,      60.034148
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,60,      60.217875
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,61,      60.049047
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,62,      60.034468
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,63,      60.407404
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,64,      60.187167
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,65,      60.360584
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,66,      60.221866
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,67,      60.227746
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,68,      60.284136
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,69,      60.137117
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,70,      59.896040
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,71,      60.220266
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,72,      60.275695
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,73,      60.196516
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,74,      60.316615
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,0,     112.145062
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,1,     112.066493
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,2,     111.930425
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,3,     111.595298
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,4,     111.816735
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,5,     111.387550
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,6,     112.302690
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,7,     111.577148
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,8,     112.069372
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,9,     111.548868
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,10,     111.932304
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,11,     111.869485
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,12,     112.068863
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,13,     111.088543
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,14,     111.925224
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,15,     111.494439
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,16,     111.443610
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,17,     111.728517
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,18,     111.488240
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,19,     112.016623
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,20,     111.988233
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,21,     112.010823
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,22,     111.668087
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,23,     111.554568
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,24,     112.065612
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,25,     111.916194
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,26,     111.590378
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,27,     111.942484
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,28,     111.938753
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,29,     112.009843
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,30,     111.820855
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,31,     111.600818
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,32,     111.547208
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,33,     111.222752
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,34,     111.642907
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,35,     111.752746
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,36,     112.266041
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,37,     111.884774
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,38,     111.518709
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,39,     111.138973
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,40,     111.464399
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,41,     111.728496
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,42,     110.918825
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,43,     112.248061
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,44,     111.838875
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,45,     111.888914
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,46,     112.069663
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,47,     111.780716
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,48,     111.964374
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,49,     111.628277
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,50,     111.791225
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,51,     111.970333
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,52,     111.580308
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,53,     111.567538
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,54,     111.670967
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,55,     111.960274
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,56,     111.817355
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,57,     111.242192
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,58,     111.559078
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,59,     112.413279
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,60,     112.030623
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,61,     111.888054
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,62,     111.696726
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,63,     112.002384
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,64,     111.837305
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,65,     111.136132
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,66,     111.687557
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,67,     111.851445
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,68,     112.052183
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,69,     111.391150
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,70,     112.109862
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,71,     111.816946
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,72,     111.568979
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,73,     111.455130
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,74,     111.816605
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,0,     145.107373
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,1,     145.653078
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,2,     145.948485
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,3,     145.777956
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,4,     144.436931
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,5,     145.444520
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,6,     145.593659
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,7,     146.742906
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,8,     145.993864
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,9,     145.686597
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,10,     145.886715
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,11,     146.036634
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,12,     145.174043
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,13,     145.572508
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,14,     144.473161
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,15,     145.222973
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,16,     145.391541
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,17,     145.487499
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,18,     145.854586
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,19,     145.551059
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,20,     145.189352
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,21,     145.090063
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,22,     145.335541
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,23,     145.929215
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,24,     145.311382
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,25,     146.884094
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,26,     145.406391
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,27,     145.723866
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,28,     144.828596
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,29,     147.183301
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,30,     144.803676
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,31,     145.434420
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,32,     145.675898
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,33,     145.323801
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,34,     146.163332
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,35,     145.879755
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,36,     145.609048
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,37,     146.091063
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,38,     145.372221
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,39,     145.212903
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,40,     146.289871
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,41,     145.714837
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,42,     145.346941
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,43,     145.544619
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,44,     145.240043
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,45,     145.482439
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,46,     145.847516
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,47,     146.041214
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,48,     145.458440
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,49,     144.850447
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,50,     144.995615
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,51,     145.619108
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,52,     145.334431
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,53,     144.395431
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,54,     145.501290
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,55,     146.045154
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,56,     145.598599
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,57,     145.490350
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,58,     144.792357
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,59,     145.933935
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,60,     145.699597
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,61,     145.404911
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,62,     145.084304
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,63,     145.702587
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,64,     145.830996
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,65,     145.440890
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,66,     145.543100
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,67,     145.805257
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,68,     144.829697
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,69,     145.786816
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,70,     145.836195
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,71,     145.726497
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,72,     146.664087
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,73,     144.703098
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,74,     145.995634
