dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     396.798350
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     400.879015
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     398.671669
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     394.808561
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     399.035265
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     401.864135
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     398.396742
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     395.167027
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     400.370580
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     398.486071
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     393.704283
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     397.286664
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     401.609167
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     399.175264
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     403.912943
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     397.054207
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     394.726261
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     397.361603
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     394.827710
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     398.662359
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     396.505563
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     394.359826
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     395.196176
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     396.202835
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     398.987316
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     399.615268
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     398.737678
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     397.596301
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     405.300848
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     398.559851
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     401.873164
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     397.028287
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     394.429775
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     399.349872
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     398.613440
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     395.664722
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     397.158626
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     396.062037
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     397.836748
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     397.325884
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     398.265603
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     400.721367
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     395.006369
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     392.433596
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     397.460052
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     401.299870
