dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       1.869740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      12.480857
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      12.559316
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      12.703174
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      12.819463
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      12.572056
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      12.766364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      12.804823
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      12.475397
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      12.618025
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      12.706105
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      12.701954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      12.599106
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      12.625746
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      12.564476
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      12.461577
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      12.645826
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      12.905832
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      12.419988
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      12.763844
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      12.578496
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      12.728014
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      12.412687
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      12.630355
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      26.401319
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      26.420389
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      26.160601
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      26.083142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      26.691386
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      26.303619
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      26.562497
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      25.992873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      26.548067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      26.392929
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      26.216270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      26.309939
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      26.260370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      26.561487
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      25.998293
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      26.090431
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      26.331109
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      26.371539
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      26.084972
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      26.115261
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      26.290879
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      26.764405
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      26.390849
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      25.945193
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      26.464708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      26.570367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      26.100722
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      26.106751
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      26.164971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      26.441938
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      26.484408
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      26.292749
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      25.974393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      28.949462
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      26.028442
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      26.251550
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      26.481818
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      26.171690
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      26.495928
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      26.611856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      26.506808
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      26.582757
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      26.411159
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      26.223461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      25.963253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      26.245290
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      26.518247
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      26.447318
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      26.034973
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      26.712635
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      26.594606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      26.583926
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      26.033143
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      26.320289
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      26.359329
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      26.078032
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      26.443829
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      26.428318
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      26.064463
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      26.195050
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      26.535197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      26.386589
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      26.126852
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      26.101142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      26.336170
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      26.691245
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      26.151771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      26.298730
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      26.216361
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      26.423729
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      26.740665
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      26.146421
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      26.520197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      26.272270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      25.970003
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,      58.774303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,      59.001042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,      59.296158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,      69.731317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,      59.042101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,      58.394687
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,      58.880352
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,      58.636125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,      58.123940
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,      58.921192
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,      58.432177
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,      58.931732
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,      59.054851
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,      58.698724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,      57.430698
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,      57.018493
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,      58.068451
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,      58.318718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,      57.868703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,      56.796055
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,      63.908948
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,      59.126779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,      58.633815
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,      58.711354
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,      59.250259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,      58.270208
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,      58.112021
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,      57.330289
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,      57.667706
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,      58.628425
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,      58.664355
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,      57.448077
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,      58.131710
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,      59.043091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,      59.143269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,      62.755851
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,      57.576646
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,      59.086970
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,      58.442507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,      57.869123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,      58.181610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,      59.093981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,      59.077890
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,      57.740604
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,      57.819374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,      59.001001
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,      58.383168
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,      57.954082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,      57.913533
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,      58.871533
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,      58.920152
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,      57.856293
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,      57.260189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,      58.016191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,      58.432447
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,      58.419008
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,      58.124841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,      57.267920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,      58.216269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,      58.375567
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,      58.779223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,      58.625045
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,      57.183430
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,      58.361348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,      59.190269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,      59.410637
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,      58.637795
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,      58.414477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,      58.459107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,      76.322946
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,      58.836123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,      58.806123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,      59.105260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,      58.611456
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,      58.920492
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,      73.663704
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,      73.472326
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,      73.429877
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,      73.512846
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,      73.244819
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,      73.690105
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,      73.707735
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,      73.195920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,      73.797263
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,      73.620085
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,      73.456797
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,      73.510187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,      73.238889
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,      73.628804
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,      73.760854
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,      73.438197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,      73.308928
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,      73.506756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,      73.635485
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,      73.547586
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,      73.637835
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,      73.441527
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,      73.370908
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,      73.253639
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,      73.648505
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,      73.715165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,      73.660154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,      73.564296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,      73.452237
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,      73.561536
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,      73.366268
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,      73.775073
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,      73.694944
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,      73.340638
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,      73.267339
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,      73.732214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,      73.358429
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,      73.392478
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,      73.766503
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,      73.551816
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,      73.648185
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,      73.374118
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,      73.474087
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,      73.543886
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,      73.858003
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,      73.659615
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,      73.791054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,      73.678385
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,      73.818513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,      73.865513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,      73.472037
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,      73.446387
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,      73.726094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,      78.367855
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,      73.734614
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,      73.351938
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,      73.615126
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,      73.422407
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,      73.844443
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,      73.278429
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,      73.609496
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,      73.688195
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,      73.413068
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,      74.620775
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,      73.716764
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,      74.473496
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,      73.414307
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,      73.871812
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,      73.874122
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,      73.479137
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,      73.737904
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,      73.412937
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,      73.354008
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,      73.803023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,      73.570856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     107.670312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     107.322686
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     107.791521
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     105.785572
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     105.328257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     107.944099
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     108.105218
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     107.356275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     108.037898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     107.384125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     108.163227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     107.325846
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     108.100887
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     108.253776
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     107.985279
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     108.335676
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     105.457296
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     107.468095
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     105.669493
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     107.965569
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     108.479284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     107.500344
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     107.874770
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     110.069556
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     107.391235
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     108.114547
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     108.327635
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     108.716891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     106.818101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     107.942829
