dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       1.369886
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,30,      25.881676
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,31,      26.090794
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,32,      25.907686
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,33,      25.852976
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,34,      25.927616
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,35,      25.913025
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,36,      25.923585
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,37,      25.897396
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,38,      25.876746
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,39,      25.903236
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,40,      25.953825
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,41,      25.856186
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,42,      25.827317
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,43,      25.896175
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,44,      25.996395
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,45,      26.040994
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,46,      26.117284
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,47,      25.914966
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,48,      25.909385
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,49,      26.071914
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,50,      25.839827
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,51,      25.890606
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,52,      26.141523
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,53,      25.822106
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,54,      25.908696
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,55,      25.946835
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,56,      25.842226
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,57,      25.835377
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,58,      25.874256
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,59,      25.833657
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,60,      25.899406
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,61,      25.879356
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,62,      25.823087
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,63,      25.851796
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,64,      25.883196
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,65,      26.014014
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,66,      26.046525
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,67,      26.071504
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,68,      26.002635
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,69,      26.146633
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,70,      25.941905
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,71,      25.823027
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,72,      25.880726
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,73,      25.931685
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,74,      25.861106
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,0,      47.313309
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,1,      46.928723
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,2,      46.853244
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,3,      46.997692
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,4,      46.938732
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,5,      46.920683
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,6,      46.910323
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,7,      46.975653
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,8,      47.101301
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,9,      47.047482
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,10,      47.038042
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,11,      47.015422
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,12,      46.765265
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,13,      46.873703
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,14,      46.819015
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,15,      46.974833
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,16,      47.002032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,17,      47.024382
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,18,      47.047701
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,19,      47.053112
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,20,      47.085732
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,21,      46.963972
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,22,      46.954633
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,23,      46.950823
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,24,      47.043202
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,25,      46.939754
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,26,      46.907683
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,27,      46.903753
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,28,      47.096631
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,29,      46.928103
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,30,      46.913853
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,31,      47.031633
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,32,      47.092231
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,33,      47.101431
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,34,      46.902364
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,35,      47.039142
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,36,      47.041392
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,37,      47.023892
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,38,      46.959693
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,39,      46.944743
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,40,      46.902794
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,41,      47.079032
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,42,      46.953943
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,43,      47.019322
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,44,      47.059802
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,45,      46.902233
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,46,      46.872604
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,47,      47.004122
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,48,      46.868923
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,49,      47.022832
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,50,      46.950872
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,51,      46.823854
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,52,      46.843964
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,53,      46.897973
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,54,      46.953023
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,55,      47.006502
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,56,      46.777765
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,57,      46.941283
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,58,      46.757295
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,59,      47.067581
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,60,      46.866223
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,61,      46.826864
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,62,      46.820244
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,63,      47.203340
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,64,      46.967063
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,65,      46.937903
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,66,      46.970413
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,67,      46.994982
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,68,      47.069242
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,69,      50.075750
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,70,      47.016602
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,71,      46.981263
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,72,      47.261500
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,73,      47.012063
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,74,      46.974543
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,0,      78.697787
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,1,      78.723927
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,2,      78.802746
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,3,      78.778036
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,4,      79.683546
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,5,      78.571168
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,6,      78.529039
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,7,      78.553988
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,8,      80.052382
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,9,      80.053203
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,10,      79.998213
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,11,      79.847334
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,12,      78.754226
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,13,      80.082342
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,14,      79.943923
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,15,      78.616567
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,16,      79.719576
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,17,      78.708846
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,18,      78.710166
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,19,      80.096251
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,20,      78.674897
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,21,      78.706877
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,22,      78.676746
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,23,      78.494259
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,24,      78.641797
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,25,      79.837944
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,26,      79.966963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,27,      78.762186
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,28,      78.589198
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,29,      78.632837
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,30,      78.541629
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,31,      78.625458
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,32,      78.663347
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,33,      78.649497
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,34,      79.953673
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,35,      78.721266
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,36,      78.547938
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,37,      79.801984
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,38,      79.819655
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,39,      79.760866
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,40,      79.720046
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,41,      79.895784
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,42,      78.560068
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,43,      78.584377
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,44,      78.534049
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,45,      79.915963
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,46,      78.741046
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,47,      78.796396
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,48,      79.899184
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,49,      79.892104
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,50,      79.875704
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,51,      79.774565
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,52,      78.731967
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,53,      79.830625
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,54,      78.584048
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,55,      78.811856
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,56,      80.017832
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,57,      78.651327
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,58,      78.694966
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,59,      78.664967
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,60,      79.955493
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,61,      79.916973
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,62,      79.929913
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,63,      78.687447
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,64,      78.710986
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,65,      79.878434
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,66,      80.151352
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,67,      78.627057
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,68,      78.671807
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,69,      78.730486
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,70,      79.840034
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,71,      79.911974
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,72,      79.765026
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,73,      78.748966
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,74,      79.946683
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,0,     117.149829
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,1,     115.246220
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,2,     115.217880
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,3,     116.972471
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,4,     117.257738
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,5,     115.086071
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,6,     115.157570
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,7,     117.233599
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,8,     115.296009
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,9,     117.048141
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,10,     115.242739
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,11,     115.298209
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,12,     115.266319
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,13,     117.145400
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,14,     115.193420
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,15,     116.973171
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,16,     115.102161
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,17,     114.980003
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,18,     114.981133
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,19,     116.917372
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,20,     117.345128
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,21,     115.294250
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,22,     117.154679
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,23,     117.210568
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,24,     115.256869
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,25,     117.318948
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,26,     117.216088
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,27,     117.274448
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,28,     117.227249
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,29,     117.435686
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,30,     115.241579
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,31,     116.642665
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,32,     115.241129
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,33,     117.440286
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,34,     117.265728
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,35,     117.308598
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,36,     115.295709
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,37,     117.343207
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,38,     117.205639
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,39,     115.073301
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,40,     114.774655
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,41,     115.435158
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,42,     115.192730
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,43,     117.060230
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,44,     115.261470
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,45,     115.249189
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,46,     117.204758
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,47,     115.105251
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,48,     117.034120
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,49,     117.141310
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,50,     115.439567
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,51,     117.431316
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,52,     117.214329
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,53,     115.023042
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,54,     117.049770
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,55,     115.178931
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,56,     116.791003
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,57,     117.173490
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,58,     115.186151
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,59,     115.379458
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,60,     116.592916
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,61,     115.252260
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,62,     117.139619
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,63,     117.005971
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,64,     115.466188
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,65,     117.052630
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,66,     115.757535
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,67,     117.251928
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,68,     115.096881
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,69,     115.145941
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,70,     117.466006
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,71,     117.129709
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,72,     117.179388
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,73,     115.151111
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,74,     115.190050
