dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.649804
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,27,       0.416755
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,28,       0.414896
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,29,       0.420666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,30,       0.425226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,31,       0.414756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,32,       0.417856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,33,       0.417305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,34,       0.415736
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,35,       0.396526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,36,       0.407666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,37,       0.403136
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,38,       0.409806
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,39,       0.406236
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,40,       0.409596
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,41,       0.410816
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,42,       0.411856
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,43,       0.411186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,44,       0.415556
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,45,       0.446936
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,46,       0.414056
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,47,       0.405966
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,48,       0.418305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,49,       0.417165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,50,       0.401776
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,51,       0.418726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,52,       0.402766
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,53,       0.410906
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,54,       0.417346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,55,       0.406305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,56,       0.417915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,57,       0.419125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,58,       0.415186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,59,       0.417326
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,60,       0.422866
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,61,       0.414686
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,62,       0.419216
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,63,       0.420805
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,64,       0.417606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,65,       0.420666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,66,       0.421696
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,67,       0.410995
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,68,       0.417966
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,69,       0.409206
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,70,       0.410606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,71,       0.428876
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,72,       0.419096
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,73,       0.421096
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,74,       0.413605
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,0,       2.522704
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,1,       1.943240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,2,       1.879941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,3,       1.831191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,4,       1.814201
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,5,       1.854971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,6,       1.858690
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,7,       1.891180
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,8,       1.867340
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,9,       2.234677
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,10,       1.889861
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,11,       1.913490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,12,       1.818461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,13,       1.847481
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,14,       1.869370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,15,       1.858411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,16,       1.860541
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,17,       1.833211
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,18,       1.861491
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,19,       1.867841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,20,       1.848941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,21,       1.830221
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,22,       1.860481
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,23,       1.891431
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,24,       1.870901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,25,       1.866391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,26,       1.965949
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,27,       1.894181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,28,       1.816991
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,29,       1.993779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,30,       1.837731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,31,       1.825781
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,32,       1.874571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,33,       1.800101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,34,       1.819621
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,35,       1.801872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,36,       1.890891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,37,       1.834891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,38,       1.936189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,39,       1.958830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,40,       1.805252
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,41,       1.911640
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,42,       1.895561
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,43,       1.860961
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,44,       1.812901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,45,       1.886870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,46,       1.917670
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,47,       1.820271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,48,       1.835071
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,49,       1.951320
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,50,       1.870921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,51,       1.860471
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,52,       1.852130
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,53,       1.879651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,54,       1.875591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,55,       1.881291
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,56,       1.837111
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,57,       1.866470
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,58,       2.111748
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,59,       1.859811
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,60,       1.848670
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,61,       1.838841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,62,       1.968740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,63,       1.794302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,64,       1.853961
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,65,       1.939260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,66,       1.889100
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,67,       1.837652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,68,       1.881461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,69,       1.868381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,70,       1.861101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,71,       1.798792
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,72,       1.909490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,73,       1.852580
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,74,       1.840211
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,       5.828569
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,       5.164596
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,       5.600282
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,       5.625952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,       5.551883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,       5.558413
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,       5.472984
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,       5.513054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,       5.308805
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,       5.340555
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,       5.410174
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,       5.595312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,       5.635362
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,       5.458164
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,       5.476073
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,       5.373674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,       5.265845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,       5.272776
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,       5.230556
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,       5.557722
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,20,       5.387205
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,21,       5.567033
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,22,       5.647002
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,23,       5.351725
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,24,       5.566712
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,25,       5.523173
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,26,       5.634982
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,27,       5.315645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,28,       5.893349
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,29,       5.767351
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,30,       5.555243
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,31,       5.473283
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,32,       5.526803
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,33,       5.576322
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,34,       5.579013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,35,       5.535463
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,36,       5.593373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,37,       5.436884
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,38,       5.686041
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,39,       5.220826
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,40,       5.545212
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,41,       5.476744
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,42,       5.680562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,43,       5.665942
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,44,       5.187916
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,45,       5.545672
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,46,       5.519913
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,47,       5.462013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,48,       5.374884
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,       5.186516
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,       5.634332
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,       5.420384
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,       5.465764
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,       5.505803
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,       5.431474
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,       5.520533
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,       5.591733
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,       5.505054
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,       5.223746
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,       5.488724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,       5.591052
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,       5.445064
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,       5.595302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,       5.557313
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,       5.444274
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,       5.849569
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,       5.521613
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,       5.308125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,       5.549603
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,       5.178527
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,       5.615091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,       5.195866
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,       5.460454
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,       5.510163
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,       5.444464
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      12.352962
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      12.475181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      12.584490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      12.273484
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      12.290123
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      12.577680
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      12.522071
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      12.282213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      12.398872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      12.195144
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      12.332723
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      12.363592
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      12.447181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      12.347063
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      12.376883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      12.281593
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      12.244274
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      12.391512
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      12.232124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      12.300023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,      12.237464
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,      12.305653
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,      12.311693
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,      12.171895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,      12.285853
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,      12.461862
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,      12.367682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,      12.123905
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,      12.390522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,      12.434002
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,      12.332082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,      12.324803
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,      12.376273
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,      12.370342
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,      12.251343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,      12.619019
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,      12.319623
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,      12.352073
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,      12.351493
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,      12.273034
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,      12.332923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,      12.404022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,      12.219774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,      12.109155
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,      12.368302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,      12.321182
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,      12.279463
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,      12.309403
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,      12.439272
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,      12.298613
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,      12.386162
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,      12.322403
