dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",64,0,       1.568584
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,30,      25.731888
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,31,      25.877186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,32,      25.928155
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,33,      25.776887
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,34,      25.845676
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,35,      25.674018
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,36,      25.863756
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,37,      25.659148
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,38,      25.723617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,39,      25.889376
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,40,      25.653329
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,41,      25.863186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,42,      25.859977
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,43,      25.800016
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,44,      25.700478
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,45,      25.847146
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,46,      25.827436
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,47,      25.807807
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,48,      25.696617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,49,      25.852266
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,50,      25.676008
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,51,      25.882485
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,52,      25.864586
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,53,      25.675108
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,54,      25.817477
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,55,      25.824047
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,56,      25.610229
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,57,      25.935926
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,58,      25.694408
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,59,      25.873086
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,60,      25.681688
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,61,      25.815856
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,62,      25.588909
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,63,      25.945206
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,64,      25.905156
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,65,      25.839887
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,66,      26.089324
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,67,      25.895706
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,68,      25.640658
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,69,      25.719038
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,70,      25.785696
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,71,      25.878976
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,72,      25.826136
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,73,      25.845577
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,74,      25.678808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,      49.266028
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,      49.044870
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,      48.895452
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,      49.100210
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,      49.072690
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,      49.203189
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,      49.160659
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,      49.186439
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,      49.160909
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,      49.138340
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,      49.052781
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,      49.099869
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,      49.353658
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,      48.811203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,      48.480066
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,      48.997691
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,      49.303958
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,      49.176699
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,      49.010591
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,      49.398666
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,20,      49.098600
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,21,      49.096160
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,22,      48.895032
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,23,      49.074630
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,24,      49.211069
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,25,      49.144479
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,26,      48.950291
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,27,      49.168049
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,28,      49.139169
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,29,      49.284118
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,30,      49.112790
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,31,      48.636885
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,32,      49.280748
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,33,      48.791523
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,34,      50.541784
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,35,      49.043751
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,36,      49.105539
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,37,      49.244588
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,38,      48.613575
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,39,      48.708754
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,40,      49.071700
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,41,      49.067781
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,42,      49.222149
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,43,      48.750173
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,44,      49.168609
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,45,      48.676855
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,46,      49.290717
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,47,      49.193129
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,48,      49.028381
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,49,      48.595385
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,50,      48.788624
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,51,      48.777963
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,52,      48.690734
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,53,      49.084680
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,54,      48.946051
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,55,      49.049940
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,56,      49.140599
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,57,      48.577656
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,58,      49.070930
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,59,      49.126409
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,60,      48.952692
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,61,      53.992748
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,62,      49.297588
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,63,      49.153230
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,64,      49.534175
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,65,      48.996102
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,66,      48.623035
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,67,      48.703654
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,68,      48.692884
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,69,      49.098270
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,70,      48.428127
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,71,      48.514237
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,72,      48.932672
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,73,      49.050100
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,74,      49.138860
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,      84.679803
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,      83.992871
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,      84.120689
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,      84.178288
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,      84.423685
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,      83.789163
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,      83.848803
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,      84.318017
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,      82.948922
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,      84.021700
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,      83.770793
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,      83.745223
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,      83.936492
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,      84.622064
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,      83.802243
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,      83.508816
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,      84.134619
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,      82.920172
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,      84.011820
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,      84.339396
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,20,      83.684444
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,21,      83.801942
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,22,      83.768433
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,23,      84.268037
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,24,      84.249817
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,25,      84.006810
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,26,      83.996250
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,27,      83.729833
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,28,      84.190278
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,29,      83.840402
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,30,      84.048130
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,31,      83.998091
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,32,      83.607675
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,33,      84.304017
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,34,      84.203548
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,35,      84.217368
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,36,      83.936441
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,37,      84.223138
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,38,      82.766374
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,39,      84.235058
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,40,      82.327948
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,41,      84.108700
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,42,      83.724524
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,43,      84.158439
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,44,      84.051610
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,45,      84.200578
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,46,      83.790013
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,47,      84.251467
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,48,      84.254958
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,49,      83.690394
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,50,      83.015251
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,51,      84.185878
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,52,      84.686093
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,53,      84.198208
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,54,      84.118449
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,55,      84.013660
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,56,      84.155749
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,57,      82.739844
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,58,      84.182099
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,59,      84.039550
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,60,      84.105049
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,61,      84.352356
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,62,      83.797493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,63,      83.987630
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,64,      83.636104
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,65,      84.008060
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,66,      83.824113
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,67,      84.464956
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,68,      83.996650
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,69,      83.094790
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,70,      83.659954
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,71,      83.890291
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,72,      84.286937
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,73,      84.074150
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,74,      84.070010
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,     127.182383
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,     127.129914
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,     127.242122
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,     127.213663
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,     126.994425
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,     127.355121
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,     127.233483
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,     127.320411
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,     126.885306
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,     127.163344
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,     127.324242
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,     127.621428
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,     127.375741
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,     127.373781
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,     127.158463
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,     127.665288
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,     127.517130
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,     126.897146
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,     127.104814
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,     127.066504
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,20,     127.151554
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,21,     127.196873
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,22,     127.401701
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,23,     126.944926
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,24,     127.593269
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,25,     127.330442
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,26,     127.523500
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,27,     127.588169
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,28,     127.261452
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,29,     127.161193
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,30,     127.122704
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,31,     127.352011
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,32,     127.244762
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,33,     126.913156
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,34,     127.432821
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,35,     127.114194
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,36,     127.010154
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,37,     127.276083
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,38,     127.633339
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,39,     127.617039
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,40,     127.327741
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,41,     127.466941
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,42,     127.278262
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,43,     127.378742
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,44,     127.696088
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,45,     127.373521
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,46,     127.106624
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,47,     126.979926
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,48,     127.490520
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,49,     127.461550
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,50,     127.380991
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,51,     127.297632
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,52,     127.205093
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,53,     127.291632
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,54,     127.363052
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,55,     127.094204
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,56,     127.101663
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,57,     127.710467
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,58,     127.648788
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,59,     127.663448
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,60,     127.254943
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,61,     126.988535
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,62,     127.007375
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,63,     127.570540
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,64,     127.210483
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,65,     127.271522
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,66,     127.199603
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,67,     127.071804
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,68,     127.048164
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,69,     127.090615
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,70,     127.613479
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,71,     127.090034
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,72,     152.725633
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,73,     128.429180
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,74,     127.151964
