dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       1.854130
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,30,      33.978270
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,31,      33.458566
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,32,      33.815033
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,33,      33.710734
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,34,      33.568085
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,35,      33.798632
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,36,      33.698794
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,37,      33.765854
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,38,      33.781233
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,39,      33.756713
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,40,      33.890062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,41,      33.773833
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,42,      34.189858
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,43,      33.493036
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,44,      33.742504
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,45,      33.788063
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,46,      33.522285
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,47,      33.747423
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,48,      33.596855
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,49,      33.329398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,50,      33.600685
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,51,      33.608795
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,52,      33.695754
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,53,      33.725653
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,54,      33.832452
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,55,      33.657584
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,56,      33.959271
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,57,      33.754013
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,58,      33.766383
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,59,      33.714714
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,60,      34.159589
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,61,      33.742183
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,62,      33.791293
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,63,      33.705143
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,64,      33.828532
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,65,      33.341777
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,66,      37.423244
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,67,      33.807282
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,68,      33.898011
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,69,      33.426946
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,70,      33.527555
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,71,      33.743363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,72,      33.712573
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,73,      33.683654
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,74,      33.702164
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,0,      56.775410
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,1,      56.841159
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,2,      56.984557
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,3,      56.893259
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,4,      57.059356
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,5,      57.177955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,6,      56.695731
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,7,      58.033156
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,8,      56.838549
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,9,      56.834069
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,10,      56.830128
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,11,      56.797059
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,12,      56.832429
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,13,      58.135155
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,14,      57.217634
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,15,      56.724220
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,16,      56.724830
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,17,      56.879258
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,18,      57.311083
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,19,      56.838579
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,20,      57.184605
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,21,      56.991077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,22,      56.795179
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,23,      56.873829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,24,      57.103796
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,25,      57.043636
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,26,      57.399663
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,27,      56.788509
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,28,      57.229195
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,29,      56.900189
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,30,      56.741510
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,31,      56.770209
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,32,      57.343734
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,33,      56.883099
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,34,      57.569271
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,35,      57.235234
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,36,      57.413243
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,37,      56.783239
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,38,      56.820619
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,39,      58.865017
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,40,      57.024617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,41,      56.634371
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,42,      57.468303
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,43,      57.403953
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,44,      57.318583
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,45,      57.162046
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,46,      57.889788
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,47,      57.174936
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,48,      56.729070
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,49,      56.850089
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,50,      56.857648
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,51,      56.977977
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,52,      57.404503
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,53,      57.496852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,54,      57.217825
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,55,      57.966818
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,56,      57.520922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,57,      56.781859
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,58,      57.524692
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,59,      56.844829
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,60,      57.360964
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,61,      57.364363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,62,      56.645791
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,63,      56.789269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,64,      56.788570
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,65,      56.828409
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,66,      56.830659
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,67,      56.824809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,68,      57.402343
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,69,      57.394973
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,70,      56.839049
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,71,      57.191195
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,72,      56.692360
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,73,      56.901049
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,74,      57.149955
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,0,     112.674988
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,1,     112.675958
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,2,     112.761917
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,3,     111.865077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,4,     112.685118
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,5,     112.569349
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,6,     112.650699
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,7,     112.835646
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,8,     111.874147
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,9,     112.611489
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,10,     112.552889
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,11,     112.668488
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,12,     112.954305
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,13,     112.659324
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,14,     112.716203
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,15,     112.755343
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,16,     112.801022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,17,     112.950840
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,18,     112.790482
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,19,     112.816902
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,20,     112.838782
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,21,     112.596745
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,22,     112.762913
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,23,     111.896463
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,24,     112.892691
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,25,     112.697583
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,26,     112.415387
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,27,     112.699314
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,28,     111.773275
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,29,     112.729044
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,30,     112.432806
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,31,     112.033941
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,32,     112.717803
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,33,     112.555665
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,34,     113.026809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,35,     112.845702
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,36,     113.091909
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,37,     112.634794
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,38,     112.645834
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,39,     112.549876
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,40,     112.823012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,41,     112.741813
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,42,     112.640415
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,43,     112.599915
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,44,     112.809802
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,45,     111.630546
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,46,     112.616735
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,47,     112.410617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,48,     112.636484
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,49,     112.602824
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,50,     112.699183
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,51,     112.727923
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,52,     112.771913
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,53,     112.684524
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,54,     112.521425
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,55,     112.668114
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,56,     112.669984
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,57,     112.629124
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,58,     111.789444
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,59,     112.536635
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,60,     112.578515
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,61,     112.594765
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,62,     112.679483
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,63,     112.618995
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,64,     112.749853
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,65,     112.855161
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,66,     112.681483
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,67,     112.595535
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,68,     111.729495
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,69,     112.594195
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,70,     112.686124
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,71,     112.755603
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,72,     113.287367
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,73,     112.584764
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,74,     112.613965
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,0,     145.895546
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,1,     147.846054
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,2,     146.843026
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,3,     145.768468
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,4,     147.133482
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,5,     146.527979
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,6,     148.274968
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,7,     146.194843
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,8,     147.335700
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,9,     148.038001
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,10,     147.477488
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,11,     147.781635
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,12,     146.612378
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,13,     148.206019
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,14,     147.012223
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,15,     146.677988
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,16,     145.812558
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,17,     146.487490
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,18,     147.818114
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,19,     147.005093
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,20,     145.813418
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,21,     147.855743
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,22,     148.307578
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,23,     146.458150
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,24,     148.333498
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,25,     147.396109
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,26,     148.059891
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,27,     147.670215
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,28,     147.703636
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,29,     148.316768
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,30,     148.716073
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,31,     147.305320
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,32,     147.035673
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,33,     148.562675
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,34,     146.828565
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,35,     147.139922
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,36,     147.157372
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,37,     148.411077
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,38,     146.450290
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,39,     147.566506
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,40,     147.840614
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,41,     148.322607
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,42,     147.952622
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,43,     147.963012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,44,     147.142872
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,45,     147.456878
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,46,     149.063659
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,47,     146.191203
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,48,     146.162483
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,49,     145.905027
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,50,     146.460550
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,51,     146.773027
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,52,     147.478708
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,53,     147.060383
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,54,     147.068183
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,55,     147.940923
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,56,     148.179599
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,57,     146.366881
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,58,     146.168894
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,59,     146.613448
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,60,     145.844838
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,61,     147.393179
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,62,     147.689555
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,63,     145.656949
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,64,     148.402127
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,65,     146.124274
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,66,     147.050413
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,67,     148.167670
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,68,     152.425919
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,69,     148.464957
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,70,     146.728867
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,71,     146.715217
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,72,     147.962602
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,73,     147.031433
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,74,     145.837448
