dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",64,0,       2.070207
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,30,      70.917129
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,31,      70.474914
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,32,      70.847719
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,33,      71.483822
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,34,      70.773331
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,35,      76.951746
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,36,      71.346663
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,37,      70.954687
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,38,      70.335385
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,39,      71.054957
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,40,      71.276724
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,41,      71.527071
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,42,      70.578213
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,43,      71.156595
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,44,      71.103146
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,45,      71.778788
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,46,      71.570521
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,47,      71.342223
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,48,      71.260755
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,49,      71.599890
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,50,      71.273604
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,51,      71.415033
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,52,      71.527901
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,53,      70.380414
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,54,      70.404515
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,55,      70.094948
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,56,      70.166737
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,57,      69.603455
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,58,      69.998000
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,59,      70.885669
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,60,      69.841551
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,61,      70.483114
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,62,      69.702563
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,63,      70.674931
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,64,      70.108578
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,65,      70.375755
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,66,      70.162168
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,67,      69.288788
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,68,      70.097078
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,69,      69.444956
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,70,      69.705933
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,71,      70.535922
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,72,      68.976982
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,73,      69.926130
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,74,      70.335965
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,0,     127.259802
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,1,     126.440671
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,2,     126.428942
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,3,     135.784899
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,4,     136.932066
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,5,     126.759468
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,6,     127.234332
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,7,     125.699101
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,8,     131.227254
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,9,     133.939482
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,10,     123.435828
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,11,     123.916612
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,12,     124.341097
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,13,     131.767398
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,14,     122.983233
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,15,     121.078446
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,16,     122.527009
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,17,     122.354010
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,18,     121.815607
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,19,     120.675161
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,20,     122.869964
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,21,     122.226303
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,22,     121.886506
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,23,     122.212573
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,24,     121.740989
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,25,     123.527096
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,26,     121.343053
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,27,     121.606719
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,28,     121.334153
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,29,     121.587370
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,30,     123.209250
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,31,     122.829195
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,32,     122.129984
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,33,     123.636886
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,34,     123.118841
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,35,     123.127442
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,36,     122.988033
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,37,     123.850443
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,38,     123.015663
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,39,     130.070698
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,40,     122.338411
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,41,     121.764368
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,42,     122.918394
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,43,     121.981905
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,44,     122.333601
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,45,     121.893816
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,46,     122.420420
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,47,     121.216584
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,48,     122.171673
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,49,     120.997857
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,50,     122.875684
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,51,     121.264814
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,52,     120.290675
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,53,     120.855629
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,54,     120.521042
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,55,     121.050606
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,56,     121.097256
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,57,     122.269382
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,58,     122.079314
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,59,     122.071994
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,60,     120.903008
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,61,     121.330143
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,62,     121.084866
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,63,     122.114734
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,64,     120.998037
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,65,     121.752998
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,66,     120.948878
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,67,     121.541330
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,68,     122.025674
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,69,     120.781110
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,70,     121.916306
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,71,     120.936128
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,72,     122.104674
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,73,     130.496483
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,74,     119.919290
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,0,     206.666809
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,1,     207.297541
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,2,     206.945775
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,3,     207.214712
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,4,     207.485419
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,5,     206.390652
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,6,     207.047224
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,7,     205.492082
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,8,     205.477043
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,9,     207.126003
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,10,     207.284361
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,11,     206.649959
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,12,     206.443181
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,13,     207.158832
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,14,     207.658427
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,15,     206.761477
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,16,     206.613289
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,17,     207.425249
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,18,     206.950355
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,19,     206.276013
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,20,     206.298422
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,21,     205.897708
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,22,     207.371001
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,23,     207.729455
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,24,     207.028224
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,25,     205.308225
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,26,     206.955034
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,27,     206.482310
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,28,     208.101311
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,29,     207.501128
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,30,     205.882618
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,31,     206.682538
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,32,     206.527710
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,33,     207.609217
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,34,     207.056113
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,35,     204.717361
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,36,     207.444179
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,37,     203.641185
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,38,     206.852096
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,39,     205.605351
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,40,     208.256509
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,41,     205.009208
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,42,     205.558902
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,43,     206.408782
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,44,     205.209805
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,45,     207.932084
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,46,     207.235582
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,47,     208.122741
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,48,     207.156713
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,49,     208.619215
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,50,     208.049682
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,51,     205.210196
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,52,     206.436962
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,53,     205.621771
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,54,     206.844976
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,55,     206.165365
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,56,     207.107743
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,57,     207.146202
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,58,     204.607793
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,59,     206.505710
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,60,     206.136935
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,61,     205.176436
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,62,     206.872966
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,63,     207.242112
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,64,     207.340410
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,65,     207.953333
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,66,     208.363987
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,67,     207.332660
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,68,     209.012571
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,69,     206.828666
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,70,     207.125413
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,71,     207.438719
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,72,     204.641373
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,73,     207.193732
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,74,     207.397519
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,0,     232.246941
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,1,     230.394477
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,2,     236.062015
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,3,     235.995266
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,4,     234.128286
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,5,     234.959477
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,6,     228.821925
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,7,     235.784388
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,8,     231.070130
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,9,     234.293584
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,10,     239.762914
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,11,     229.503307
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,12,     232.420265
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,13,     234.172646
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,14,     230.724685
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,15,     230.639985
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,16,     237.447959
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,17,     235.237004
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,18,     234.161776
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,19,     232.722742
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,20,     234.610191
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,21,     232.581774
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,22,     232.308266
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,23,     231.929211
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,24,     232.238978
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,25,     235.028996
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,26,     233.971108
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,27,     229.872293
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,28,     233.063868
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,29,     239.532966
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,30,     235.171485
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,31,     234.788759
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,32,     231.009251
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,33,     234.419933
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,34,     233.045499
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,35,     237.005514
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,36,     231.470205
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,37,     234.241585
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,38,     228.464770
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,39,     234.277655
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,40,     239.285099
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,41,     233.819760
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,42,     233.980408
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,43,     233.653622
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,44,     228.494707
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,45,     233.137295
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,46,     229.459296
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,47,     230.106019
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,48,     233.312163
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,49,     230.180298
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,50,     235.914684
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,51,     234.282352
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,52,     230.424526
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,53,     233.133585
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,54,     229.385117
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,55,     229.939491
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,56,     235.881404
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,57,     235.290171
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,58,     230.875100
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,59,     235.175952
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,60,     230.492994
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,61,     231.898959
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,62,     234.617709
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,63,     234.243103
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,64,     233.603980
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,65,     231.811860
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,66,     230.543364
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,67,     232.281685
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,68,     230.245388
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,69,     230.868400
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,70,     235.811346
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,71,     234.658358
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,72,     232.697060
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,73,     234.407941
3,double,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,74,     230.635903
