dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.782360
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,30,      25.912410
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,31,      25.949030
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,32,      25.940470
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,33,      25.851902
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,34,      26.119758
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,35,      26.050709
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,36,      26.204547
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,37,      26.077399
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,38,      25.673083
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,39,      25.739612
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,40,      25.802181
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,41,      25.970100
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,42,      25.790542
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,43,      25.881281
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,44,      26.030530
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,45,      25.850231
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,46,      26.037789
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,47,      25.904040
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,48,      26.248837
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,49,      26.134528
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,50,      25.852521
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,51,      25.884911
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,52,      25.830501
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,53,      25.918381
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,54,      25.977490
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,55,      26.058349
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,56,      26.022409
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,57,      25.732882
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,58,      25.824161
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,59,      25.979580
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,60,      25.769012
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,61,      25.905551
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,62,      25.854941
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,63,      26.107348
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,64,      25.706763
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,65,      26.072279
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,66,      26.004990
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,67,      25.851531
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,68,      26.019809
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,69,      25.999179
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,70,      26.306557
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,71,      26.085248
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,72,      26.093089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,73,      25.803242
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,74,      26.198597
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,0,      41.465877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,1,      41.228540
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,2,      41.428217
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,3,      41.253539
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,4,      41.250359
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,5,      41.201939
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,6,      41.262599
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,7,      41.350758
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,8,      41.036441
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,9,      41.152000
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,10,      41.339318
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,11,      41.282379
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,12,      41.162610
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,13,      41.438507
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,14,      41.462417
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,15,      41.266668
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,16,      41.489617
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,17,      41.515316
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,      41.107350
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,      41.207779
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,20,      41.226430
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,21,      41.491686
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,22,      41.061931
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,23,      41.463647
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,24,      41.092971
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,25,      41.200420
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,26,      41.395328
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,27,      41.100331
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,28,      41.380978
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,29,      41.195570
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,30,      41.216460
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,31,      41.348769
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,32,      41.070791
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,33,      41.416307
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,34,      41.211900
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,35,      41.465556
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,36,      41.380357
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,37,      41.204979
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,38,      41.503926
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,39,      41.069661
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,40,      41.362898
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,41,      41.011292
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,42,      41.292148
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,43,      40.997302
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,44,      41.169050
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,45,      41.257469
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,46,      41.292539
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,47,      40.958633
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,48,      41.302328
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,49,      41.318438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,50,      41.295619
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,51,      41.010382
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,52,      41.206910
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,53,      41.191000
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,54,      41.205330
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,55,      41.062981
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,56,      41.306988
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,57,      41.323698
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,58,      41.461676
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,59,      41.395437
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,60,      41.224869
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,61,      41.361938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,62,      41.085361
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,63,      41.290479
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,64,      41.462747
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,65,      41.179210
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,66,      40.986352
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,67,      40.983062
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,68,      41.169590
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,69,      41.407408
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,70,      41.145181
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,71,      41.358537
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,72,      41.374778
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,73,      41.453567
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,74,      41.028631
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,      72.246393
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,      72.277472
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,      72.925505
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,      72.475200
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,      72.508989
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,      72.210924
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,      72.744827
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,      73.739796
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,      72.480870
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,      72.735517
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,      72.418371
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,      72.694127
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,      72.816566
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,      73.349801
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,      72.527030
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,      72.247092
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,      73.617278
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,      73.586118
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,      72.649688
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,      72.093135
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,20,      72.190503
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,21,      72.506530
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,22,      72.589669
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,23,      72.363962
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,24,      72.388002
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,25,      72.470211
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,26,      72.412741
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,27,      72.184064
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,28,      72.410171
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,29,      73.688547
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,30,      72.722807
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,31,      73.517689
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,32,      72.387062
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,33,      72.625239
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,34,      72.365572
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,35,      72.575759
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,36,      73.524588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,37,      73.680486
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,38,      72.639828
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,39,      72.603569
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,40,      72.240533
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,41,      72.496710
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,42,      72.464360
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,43,      72.414811
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,44,      72.680178
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,45,      72.126585
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,46,      72.235953
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,47,      72.194113
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,48,      72.543289
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,49,      72.197314
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,50,      72.387461
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,51,      72.222713
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,52,      73.632437
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,53,      72.251303
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,54,      72.034005
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,55,      73.589198
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,56,      72.803056
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,57,      72.406080
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,58,      73.003585
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,59,      72.094545
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,60,      73.568668
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,61,      72.252183
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,62,      72.730597
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,63,      72.651559
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,64,      72.405771
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,65,      72.190453
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,66,      72.640408
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,67,      72.233313
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,68,      72.355772
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,69,      72.170064
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,70,      72.148374
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,71,      72.328512
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,72,      72.298232
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,73,      72.623989
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,74,      73.163473
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     155.857149
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     156.053576
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     156.941717
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     155.932288
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     156.209414
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     155.939398
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     156.043186
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     155.793250
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     155.686511
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     156.505152
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     155.966448
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     156.446342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     156.368773
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     155.699350
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     156.206665
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     156.088886
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     155.879509
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     156.559210
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     156.702409
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     156.014277
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,20,     155.987778
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,21,     155.705361
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,22,     155.776959
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,23,     155.781689
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,24,     155.856089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,25,     155.894238
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,26,     156.753696
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,27,     156.004455
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,28,     155.594169
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,29,     156.131664
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,30,     155.752438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,31,     156.025214
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,32,     155.536840
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,33,     156.296031
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,34,     155.933786
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,35,     156.231332
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,36,     155.616589
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,37,     156.291691
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,38,     155.892446
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,39,     156.671006
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,40,     156.121483
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,41,     156.112074
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,42,     156.431910
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,43,     156.055825
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,44,     155.845816
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,45,     156.137743
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,46,     156.203742
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,47,     155.778377
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,48,     155.841346
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,49,     155.921475
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,50,     156.136774
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,51,     156.114303
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,52,     155.825516
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,53,     155.683608
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,54,     156.162802
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,55,     155.901096
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,56,     155.675869
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,57,     155.857316
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,58,     156.967754
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,59,     156.686617
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,60,     156.274622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,61,     155.798587
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,62,     155.587259
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,63,     155.482090
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,64,     155.409181
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,65,     156.699836
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,66,     156.127733
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,67,     156.964704
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,68,     156.095433
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,69,     156.896774
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,70,     156.801956
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,71,     155.771388
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,72,     155.587979
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,73,     156.058994
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,74,     155.994795
