dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | N | D",64,0,       1.492794
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     131.275130
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     129.893805
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     131.508168
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     131.481148
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     131.575387
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     130.240131
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     129.973824
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     129.896485
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     131.404299
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     129.789456
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,0,      69.896159
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,1,      69.520634
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,2,      69.673332
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,3,      69.661362
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,4,      69.783420
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,5,      69.512153
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,6,      69.635322
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,7,      69.619583
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,8,      69.763621
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,9,      69.519883
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,10,      69.879369
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,11,      69.632763
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,12,      69.623872
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,13,      69.427795
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,14,      69.510813
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,15,      69.811840
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,16,      69.701651
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,17,      69.818370
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,18,      69.484704
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,19,      69.554983
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,20,      69.698892
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,21,      69.771111
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,22,      69.344146
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,23,      69.623052
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,24,      69.552783
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,25,      69.765460
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,26,      69.325886
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,27,      69.309516
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,28,      69.752761
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,29,      69.783070
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,30,      69.551453
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,31,      69.617732
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,32,      69.691451
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,33,      69.814970
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,34,      69.438214
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,35,      69.704561
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,36,      69.754290
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,37,      69.319435
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,38,      69.628612
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,39,      69.690581
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,40,      69.358635
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,41,      69.663812
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,42,      69.685931
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,43,      69.683592
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,44,      69.749580
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,45,      69.525513
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,46,      69.685451
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,47,      69.760141
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,48,      69.840760
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,49,      69.433254
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,50,      69.733921
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,51,      69.923009
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,52,      69.542843
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,53,      69.627902
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,54,      69.808070
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,55,      69.501613
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,56,      69.699911
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,57,      69.776281
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,58,      69.899020
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,59,      69.326526
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,60,      69.683922
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,61,      69.696962
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,62,      69.620662
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,63,      69.710851
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,64,      69.768760
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,65,      69.841010
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,66,      69.458924
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,67,      69.772310
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,68,      69.717891
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,69,      69.701552
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,70,      69.634232
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,71,      69.549863
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,72,      69.800570
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,73,      69.511544
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,74,      69.693562
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     275.036976
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     275.212424
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     280.381689
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     293.584077
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     275.286014
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     275.250194
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     275.079016
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     275.188864
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     274.969327
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     275.205114
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     275.245504
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     275.160785
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     275.177874
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     280.303560
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     275.297743
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     275.128145
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     275.130466
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     275.198934
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     275.274294
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     275.299143
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     275.197435
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     274.998876
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     280.484747
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     275.261774
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     280.941673
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     275.084176
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     275.082825
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     275.194714
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     275.319332
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     275.261833
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     275.310763
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     275.027766
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     275.116716
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     275.456312
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     285.042078
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     275.190134
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     275.260284
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     275.134375
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     275.283243
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     275.015546
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     275.043296
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     275.139776
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     275.087156
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     275.150935
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     275.218544
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     275.067116
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     275.207384
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     274.997277
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     275.131615
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     275.162074
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     275.069306
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     275.109606
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     275.269144
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     275.386383
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     275.209924
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     275.068316
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     275.118095
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     275.140365
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     275.196844
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     275.156235
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     275.113425
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     275.093615
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     275.298173
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     275.249883
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     275.236284
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     275.051705
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     274.968936
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     275.099726
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     275.384813
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     275.183525
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     274.978916
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     275.194384
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     276.764558
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     275.200835
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     275.065506
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     268.764074
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     267.912253
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     269.069890
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     269.295958
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     269.462016
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     268.228380
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     267.517727
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     270.762452
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     267.662475
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     268.045491
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     267.995362
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     268.430137
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     268.232499
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     267.982432
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     267.699475
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     268.349798
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     268.593095
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     267.880933
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     267.953342
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     268.512416
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     267.205420
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     267.914732
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     268.816802
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     267.534316
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     270.119959
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     268.503416
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     268.417088
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     268.993351
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     268.786804
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     268.137090
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     268.385228
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     267.954853
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     268.571945
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     268.958402
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     269.092180
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     268.594106
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     267.948123
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     267.862293
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     268.146160
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     268.741684
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     268.162340
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     268.172790
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     268.738924
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     268.612635
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     271.227367
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     268.259569
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     269.298428
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     268.692824
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     267.492238
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     268.893142
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     267.299710
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     269.280468
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     268.257299
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     268.850193
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     269.541515
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     268.706565
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     268.573035
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     268.060001
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     267.972112
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     267.954932
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     268.695734
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     273.476523
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     268.584736
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     268.695074
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     268.411157
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     268.141400
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     268.448577
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     268.118800
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     268.388407
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     267.940983
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     268.712564
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     268.980541
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     268.774494
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     268.920482
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     267.948812
