dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"P | P | P | P",64,0,       0.025330
2,float,uniform,PoisFFT,"P | P | P | P",384,33,       0.940420
2,float,uniform,PoisFFT,"P | P | P | P",384,34,       0.939100
2,float,uniform,PoisFFT,"P | P | P | P",384,35,       0.937760
2,float,uniform,PoisFFT,"P | P | P | P",384,36,       0.941400
2,float,uniform,PoisFFT,"P | P | P | P",384,37,       0.942549
2,float,uniform,PoisFFT,"P | P | P | P",384,38,       0.940450
2,float,uniform,PoisFFT,"P | P | P | P",384,39,       0.939030
2,float,uniform,PoisFFT,"P | P | P | P",384,40,       0.940160
2,float,uniform,PoisFFT,"P | P | P | P",384,41,       0.941370
2,float,uniform,PoisFFT,"P | P | P | P",384,42,       0.937609
2,float,uniform,PoisFFT,"P | P | P | P",384,43,       0.938900
2,float,uniform,PoisFFT,"P | P | P | P",384,44,       0.941889
2,float,uniform,PoisFFT,"P | P | P | P",384,45,       0.943540
2,float,uniform,PoisFFT,"P | P | P | P",384,46,       0.938970
2,float,uniform,PoisFFT,"P | P | P | P",384,47,       0.940169
2,float,uniform,PoisFFT,"P | P | P | P",384,48,       0.940990
2,float,uniform,PoisFFT,"P | P | P | P",384,49,       0.939749
2,float,uniform,PoisFFT,"P | P | P | P",384,50,       0.940300
2,float,uniform,PoisFFT,"P | P | P | P",384,51,       0.940390
2,float,uniform,PoisFFT,"P | P | P | P",384,52,       0.941659
2,float,uniform,PoisFFT,"P | P | P | P",384,53,       0.938770
2,float,uniform,PoisFFT,"P | P | P | P",384,54,       0.941399
2,float,uniform,PoisFFT,"P | P | P | P",384,55,       0.942580
2,float,uniform,PoisFFT,"P | P | P | P",384,56,       0.939940
2,float,uniform,PoisFFT,"P | P | P | P",384,57,       0.943489
2,float,uniform,PoisFFT,"P | P | P | P",384,58,       0.941970
2,float,uniform,PoisFFT,"P | P | P | P",384,59,       0.941329
2,float,uniform,PoisFFT,"P | P | P | P",384,60,       0.937760
2,float,uniform,PoisFFT,"P | P | P | P",384,61,       0.939599
2,float,uniform,PoisFFT,"P | P | P | P",384,62,       0.942600
2,float,uniform,PoisFFT,"P | P | P | P",384,63,       0.942120
2,float,uniform,PoisFFT,"P | P | P | P",384,64,       0.941009
2,float,uniform,PoisFFT,"P | P | P | P",384,65,       0.942310
2,float,uniform,PoisFFT,"P | P | P | P",384,66,       0.941669
2,float,uniform,PoisFFT,"P | P | P | P",384,67,       0.940770
2,float,uniform,PoisFFT,"P | P | P | P",384,68,       0.943070
2,float,uniform,PoisFFT,"P | P | P | P",384,69,       0.942860
2,float,uniform,PoisFFT,"P | P | P | P",384,70,       0.942680
2,float,uniform,PoisFFT,"P | P | P | P",384,71,       0.943449
2,float,uniform,PoisFFT,"P | P | P | P",384,72,       0.942090
2,float,uniform,PoisFFT,"P | P | P | P",384,73,       0.940849
2,float,uniform,PoisFFT,"P | P | P | P",384,74,       0.940640
2,float,uniform,PoisFFT,"P | P | P | P",448,0,       1.485814
2,float,uniform,PoisFFT,"P | P | P | P",448,1,       1.477694
2,float,uniform,PoisFFT,"P | P | P | P",448,2,       1.476754
2,float,uniform,PoisFFT,"P | P | P | P",448,3,       1.477844
2,float,uniform,PoisFFT,"P | P | P | P",448,4,       1.473194
2,float,uniform,PoisFFT,"P | P | P | P",448,5,       1.481474
2,float,uniform,PoisFFT,"P | P | P | P",448,6,       1.474884
2,float,uniform,PoisFFT,"P | P | P | P",448,7,       1.474334
2,float,uniform,PoisFFT,"P | P | P | P",448,8,       1.480064
2,float,uniform,PoisFFT,"P | P | P | P",448,9,       1.477803
2,float,uniform,PoisFFT,"P | P | P | P",448,10,       1.480084
2,float,uniform,PoisFFT,"P | P | P | P",448,11,       1.481163
2,float,uniform,PoisFFT,"P | P | P | P",448,12,       1.475054
2,float,uniform,PoisFFT,"P | P | P | P",448,13,       1.478534
2,float,uniform,PoisFFT,"P | P | P | P",448,14,       1.477664
2,float,uniform,PoisFFT,"P | P | P | P",448,15,       1.481844
2,float,uniform,PoisFFT,"P | P | P | P",448,16,       1.478233
2,float,uniform,PoisFFT,"P | P | P | P",448,17,       1.475704
2,float,uniform,PoisFFT,"P | P | P | P",448,18,       1.479324
2,float,uniform,PoisFFT,"P | P | P | P",448,19,       1.476864
2,float,uniform,PoisFFT,"P | P | P | P",448,20,       1.482624
2,float,uniform,PoisFFT,"P | P | P | P",448,21,       1.477683
2,float,uniform,PoisFFT,"P | P | P | P",448,22,       1.474194
2,float,uniform,PoisFFT,"P | P | P | P",448,23,       1.478634
2,float,uniform,PoisFFT,"P | P | P | P",448,24,       1.475884
2,float,uniform,PoisFFT,"P | P | P | P",448,25,       1.483243
2,float,uniform,PoisFFT,"P | P | P | P",448,26,       1.478274
2,float,uniform,PoisFFT,"P | P | P | P",448,27,       1.474224
2,float,uniform,PoisFFT,"P | P | P | P",448,28,       1.478084
2,float,uniform,PoisFFT,"P | P | P | P",448,29,       1.472894
2,float,uniform,PoisFFT,"P | P | P | P",448,30,       1.480063
2,float,uniform,PoisFFT,"P | P | P | P",448,31,       1.478484
2,float,uniform,PoisFFT,"P | P | P | P",448,32,       1.476663
2,float,uniform,PoisFFT,"P | P | P | P",448,33,       1.482294
2,float,uniform,PoisFFT,"P | P | P | P",448,34,       1.481464
2,float,uniform,PoisFFT,"P | P | P | P",448,35,       1.474263
2,float,uniform,PoisFFT,"P | P | P | P",448,36,       1.479424
2,float,uniform,PoisFFT,"P | P | P | P",448,37,       1.474893
2,float,uniform,PoisFFT,"P | P | P | P",448,38,       1.477784
2,float,uniform,PoisFFT,"P | P | P | P",448,39,       1.473293
2,float,uniform,PoisFFT,"P | P | P | P",448,40,       1.477324
2,float,uniform,PoisFFT,"P | P | P | P",448,41,       1.479934
2,float,uniform,PoisFFT,"P | P | P | P",448,42,       1.483483
2,float,uniform,PoisFFT,"P | P | P | P",448,43,       1.475964
2,float,uniform,PoisFFT,"P | P | P | P",448,44,       1.479834
2,float,uniform,PoisFFT,"P | P | P | P",448,45,       1.476394
2,float,uniform,PoisFFT,"P | P | P | P",448,46,       1.478584
2,float,uniform,PoisFFT,"P | P | P | P",448,47,       1.477594
2,float,uniform,PoisFFT,"P | P | P | P",448,48,       1.478124
2,float,uniform,PoisFFT,"P | P | P | P",448,49,       1.473784
2,float,uniform,PoisFFT,"P | P | P | P",448,50,       1.475894
2,float,uniform,PoisFFT,"P | P | P | P",448,51,       1.475623
2,float,uniform,PoisFFT,"P | P | P | P",448,52,       1.474964
2,float,uniform,PoisFFT,"P | P | P | P",448,53,       1.475193
2,float,uniform,PoisFFT,"P | P | P | P",448,54,       1.474814
2,float,uniform,PoisFFT,"P | P | P | P",448,55,       1.476564
2,float,uniform,PoisFFT,"P | P | P | P",448,56,       1.478484
2,float,uniform,PoisFFT,"P | P | P | P",448,57,       1.473334
2,float,uniform,PoisFFT,"P | P | P | P",448,58,       1.480873
2,float,uniform,PoisFFT,"P | P | P | P",448,59,       1.475494
2,float,uniform,PoisFFT,"P | P | P | P",448,60,       1.476953
2,float,uniform,PoisFFT,"P | P | P | P",448,61,       1.476664
2,float,uniform,PoisFFT,"P | P | P | P",448,62,       1.474854
2,float,uniform,PoisFFT,"P | P | P | P",448,63,       1.478774
2,float,uniform,PoisFFT,"P | P | P | P",448,64,       1.477274
2,float,uniform,PoisFFT,"P | P | P | P",448,65,       1.475003
2,float,uniform,PoisFFT,"P | P | P | P",448,66,       1.477044
2,float,uniform,PoisFFT,"P | P | P | P",448,67,       1.472503
2,float,uniform,PoisFFT,"P | P | P | P",448,68,       1.475614
2,float,uniform,PoisFFT,"P | P | P | P",448,69,       1.473543
2,float,uniform,PoisFFT,"P | P | P | P",448,70,       1.474674
2,float,uniform,PoisFFT,"P | P | P | P",448,71,       1.480224
2,float,uniform,PoisFFT,"P | P | P | P",448,72,       1.475364
2,float,uniform,PoisFFT,"P | P | P | P",448,73,       1.474414
2,float,uniform,PoisFFT,"P | P | P | P",448,74,       1.473153
2,float,uniform,PoisFFT,"P | P | P | P",512,0,       1.884560
2,float,uniform,PoisFFT,"P | P | P | P",512,1,       1.798710
2,float,uniform,PoisFFT,"P | P | P | P",512,2,       1.799130
2,float,uniform,PoisFFT,"P | P | P | P",512,3,       1.803710
2,float,uniform,PoisFFT,"P | P | P | P",512,4,       1.792241
2,float,uniform,PoisFFT,"P | P | P | P",512,5,       1.793730
2,float,uniform,PoisFFT,"P | P | P | P",512,6,       1.804660
2,float,uniform,PoisFFT,"P | P | P | P",512,7,       1.833630
2,float,uniform,PoisFFT,"P | P | P | P",512,8,       1.836340
2,float,uniform,PoisFFT,"P | P | P | P",512,9,       1.808840
2,float,uniform,PoisFFT,"P | P | P | P",512,10,       1.800361
2,float,uniform,PoisFFT,"P | P | P | P",512,11,       1.802590
2,float,uniform,PoisFFT,"P | P | P | P",512,12,       1.811740
2,float,uniform,PoisFFT,"P | P | P | P",512,13,       1.802320
2,float,uniform,PoisFFT,"P | P | P | P",512,14,       1.798410
2,float,uniform,PoisFFT,"P | P | P | P",512,15,       1.809931
2,float,uniform,PoisFFT,"P | P | P | P",512,16,       1.807390
2,float,uniform,PoisFFT,"P | P | P | P",512,17,       1.823191
2,float,uniform,PoisFFT,"P | P | P | P",512,18,       1.819980
2,float,uniform,PoisFFT,"P | P | P | P",512,19,       1.789241
2,float,uniform,PoisFFT,"P | P | P | P",512,20,       1.802070
2,float,uniform,PoisFFT,"P | P | P | P",512,21,       1.796190
2,float,uniform,PoisFFT,"P | P | P | P",512,22,       1.818270
2,float,uniform,PoisFFT,"P | P | P | P",512,23,       1.800170
2,float,uniform,PoisFFT,"P | P | P | P",512,24,       1.825360
2,float,uniform,PoisFFT,"P | P | P | P",512,25,       1.798780
2,float,uniform,PoisFFT,"P | P | P | P",512,26,       1.791851
2,float,uniform,PoisFFT,"P | P | P | P",512,27,       1.799691
2,float,uniform,PoisFFT,"P | P | P | P",512,28,       1.795840
2,float,uniform,PoisFFT,"P | P | P | P",512,29,       1.796300
2,float,uniform,PoisFFT,"P | P | P | P",512,30,       1.796970
2,float,uniform,PoisFFT,"P | P | P | P",512,31,       1.801171
2,float,uniform,PoisFFT,"P | P | P | P",512,32,       1.799421
2,float,uniform,PoisFFT,"P | P | P | P",512,33,       1.794110
2,float,uniform,PoisFFT,"P | P | P | P",512,34,       1.789620
2,float,uniform,PoisFFT,"P | P | P | P",512,35,       1.799970
2,float,uniform,PoisFFT,"P | P | P | P",512,36,       1.808850
2,float,uniform,PoisFFT,"P | P | P | P",512,37,       1.791551
2,float,uniform,PoisFFT,"P | P | P | P",512,38,       1.791020
2,float,uniform,PoisFFT,"P | P | P | P",512,39,       1.792380
2,float,uniform,PoisFFT,"P | P | P | P",512,40,       1.866790
2,float,uniform,PoisFFT,"P | P | P | P",512,41,       1.794391
2,float,uniform,PoisFFT,"P | P | P | P",512,42,       1.794970
2,float,uniform,PoisFFT,"P | P | P | P",512,43,       1.821050
2,float,uniform,PoisFFT,"P | P | P | P",512,44,       1.788700
2,float,uniform,PoisFFT,"P | P | P | P",512,45,       1.801500
2,float,uniform,PoisFFT,"P | P | P | P",512,46,       1.818370
2,float,uniform,PoisFFT,"P | P | P | P",512,47,       1.785250
2,float,uniform,PoisFFT,"P | P | P | P",512,48,       1.791681
2,float,uniform,PoisFFT,"P | P | P | P",512,49,       1.789340
2,float,uniform,PoisFFT,"P | P | P | P",512,50,       1.794360
2,float,uniform,PoisFFT,"P | P | P | P",512,51,       1.808950
2,float,uniform,PoisFFT,"P | P | P | P",512,52,       1.797100
2,float,uniform,PoisFFT,"P | P | P | P",512,53,       1.789791
2,float,uniform,PoisFFT,"P | P | P | P",512,54,       1.792240
2,float,uniform,PoisFFT,"P | P | P | P",512,55,       1.797270
2,float,uniform,PoisFFT,"P | P | P | P",512,56,       1.790820
2,float,uniform,PoisFFT,"P | P | P | P",512,57,       1.794510
2,float,uniform,PoisFFT,"P | P | P | P",512,58,       1.789081
2,float,uniform,PoisFFT,"P | P | P | P",512,59,       1.791691
2,float,uniform,PoisFFT,"P | P | P | P",512,60,       1.793890
2,float,uniform,PoisFFT,"P | P | P | P",512,61,       1.789730
2,float,uniform,PoisFFT,"P | P | P | P",512,62,       1.791491
2,float,uniform,PoisFFT,"P | P | P | P",512,63,       1.800461
2,float,uniform,PoisFFT,"P | P | P | P",512,64,       1.839020
2,float,uniform,PoisFFT,"P | P | P | P",512,65,       1.795250
2,float,uniform,PoisFFT,"P | P | P | P",512,66,       1.789900
2,float,uniform,PoisFFT,"P | P | P | P",512,67,       1.795660
2,float,uniform,PoisFFT,"P | P | P | P",512,68,       1.836600
2,float,uniform,PoisFFT,"P | P | P | P",512,69,       1.828150
2,float,uniform,PoisFFT,"P | P | P | P",512,70,       1.792980
2,float,uniform,PoisFFT,"P | P | P | P",512,71,       1.810770
2,float,uniform,PoisFFT,"P | P | P | P",512,72,       1.787280
2,float,uniform,PoisFFT,"P | P | P | P",512,73,       1.823540
2,float,uniform,PoisFFT,"P | P | P | P",512,74,       1.818000
