dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.559583
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,65,      31.236840
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,66,      30.829064
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,67,      30.801724
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,68,      30.956523
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,69,      30.859733
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,70,      34.904800
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,71,      31.052631
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,72,      30.854463
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,73,      30.788304
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,74,      31.029401
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,0,      55.308874
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,1,      55.351304
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,2,      55.200125
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,3,      55.674990
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,4,      54.935629
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,5,      55.471512
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,6,      55.475573
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,7,      55.003987
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,8,      55.323814
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,9,      55.388544
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,10,      55.012307
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,11,      54.924569
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,12,      55.219005
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,13,      54.980148
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,14,      55.388264
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,15,      55.507272
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,16,      55.583131
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,17,      55.379883
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,18,      55.173916
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,19,      55.074297
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,20,      55.356604
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,21,      55.155286
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,22,      55.481183
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,23,      55.436823
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,24,      55.282644
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,25,      55.493162
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,26,      55.337234
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,27,      55.325704
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,28,      55.095206
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,29,      55.162236
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,30,      55.536482
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,31,      55.201146
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,32,      55.124076
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,33,      55.060137
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,34,      55.017407
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,35,      54.973658
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,36,      55.019757
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,37,      55.202145
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,38,      55.147916
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,39,      55.166626
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,40,      54.846048
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,41,      55.085497
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,42,      55.054117
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,43,      55.515282
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,44,      54.891778
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,45,      55.067657
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,46,      54.983158
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,47,      55.085576
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,48,      55.396783
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,49,      55.384073
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,50,      55.243675
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,51,      54.864248
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,52,      55.272034
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,53,      55.292855
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,54,      55.220445
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,55,      55.386173
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,56,      55.176395
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,57,      54.841760
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,58,      55.169165
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,59,      54.990077
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,60,      55.037788
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,61,      55.419133
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,62,      55.160995
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,63,      55.185886
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,64,      55.407693
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,65,      55.592282
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,66,      55.374394
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,67,      54.942238
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,68,      55.489461
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,69,      55.106007
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,70,      55.397373
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,71,      55.227045
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,72,      55.768119
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,73,      55.240534
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,74,      55.260945
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,0,      88.700281
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,1,      88.636701
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,2,      88.439103
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,3,      88.755810
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,4,      88.660791
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,5,      88.558882
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,6,      88.601831
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,7,      88.518722
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,8,      88.733750
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,9,      89.011227
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,10,      88.409653
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,11,      88.418153
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,12,      88.704360
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,13,      88.501482
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,14,      88.624712
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,15,      88.387253
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,16,      88.937668
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,17,      88.863148
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,18,      88.591142
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,19,      88.434363
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,20,      88.914058
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,21,      88.625091
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,22,      88.594562
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,23,      88.707070
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,24,      88.633251
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,25,      88.653581
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,26,      88.798050
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,27,      88.546473
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,28,      89.090246
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,29,      88.815880
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,30,      88.703831
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,31,      88.449663
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,32,      89.081587
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,33,      88.813500
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,34,      88.896788
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,35,      88.803229
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,36,      88.851339
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,37,      88.885688
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,38,      88.652111
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,39,      89.170576
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,40,      88.754680
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,41,      89.012377
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,42,      88.585531
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,43,      88.440664
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,44,      88.463413
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,45,      88.397073
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,46,      88.879358
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,47,      88.471373
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,48,      88.742650
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,49,      89.075057
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,50,      88.751870
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,51,      88.929518
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,52,      88.730670
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,53,      88.740830
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,54,      88.858979
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,55,      88.823869
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,56,      88.696210
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,57,      88.437803
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,58,      89.041476
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,59,      88.816729
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,60,      88.734470
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,61,      88.637801
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,62,      88.369724
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,63,      88.720641
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,64,      88.680910
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,65,      88.783840
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,66,      88.369174
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,67,      88.523232
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,68,      88.768080
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,69,      88.617262
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,70,      88.576512
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,71,      88.711380
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,72,      88.467693
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,73,      88.580822
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,74,      88.719151
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,0,     132.049501
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,1,     131.367968
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,2,     130.388688
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,3,     131.048291
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,4,     130.703365
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,5,     130.809235
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,6,     131.631226
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,7,     131.886142
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,8,     130.369519
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,9,     131.773505
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,10,     132.616426
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,11,     132.933402
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,12,     131.304049
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,13,     130.700616
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,14,     131.119131
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,15,     131.050502
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,16,     131.018532
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,17,     130.517327
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,18,     131.151431
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,19,     131.064071
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,20,     131.245200
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,21,     131.603146
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,22,     132.591775
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,23,     131.500448
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,24,     131.324009
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,25,     130.709915
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,26,     133.865392
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,27,     130.765295
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,28,     135.683803
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,29,     131.958912
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,30,     131.450288
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,31,     130.655726
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,32,     131.911332
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,33,     132.261639
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,34,     131.818874
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,35,     130.735475
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,36,     132.194020
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,37,     130.715005
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,38,     130.710365
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,39,     130.701216
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,40,     130.990373
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,41,     130.774074
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,42,     133.516816
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,43,     132.886682
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,44,     131.839123
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,45,     130.802125
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,46,     131.186660
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,47,     131.382929
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,48,     131.385709
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,49,     131.892723
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,50,     133.125040
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,51,     130.053302
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,52,     131.700385
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,53,     130.837034
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,54,     130.844624
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,55,     132.799433
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,56,     130.512087
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,57,     131.224250
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,58,     132.392417
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,59,     130.316700
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,60,     133.265798
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,61,     133.731983
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,62,     132.056762
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,63,     132.400277
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,64,     132.030842
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,65,     132.354938
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,66,     131.332479
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,67,     131.794024
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,68,     132.906972
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,69,     133.006251
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,70,     131.266579
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,71,     131.008992
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,72,     133.586115
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,73,     132.048121
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,74,     134.624924
