dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",64,0,       1.434183
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,30,      33.370952
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,31,      33.274412
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,32,      33.319211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,33,      33.307693
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,34,      33.349911
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,35,      33.308552
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,36,      33.393551
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,37,      33.341802
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,38,      33.362471
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,39,      33.230923
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,40,      33.465060
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,41,      33.331172
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,42,      33.475950
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,43,      33.334251
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,44,      33.388361
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,45,      33.475500
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,46,      33.392961
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,47,      33.306662
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,48,      33.296802
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,49,      33.473420
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,50,      33.420381
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,51,      37.295554
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,52,      33.354351
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,53,      33.537629
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,54,      33.327171
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,55,      33.361831
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,56,      33.535509
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,57,      33.278433
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,58,      33.301142
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,59,      33.343322
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,60,      33.396491
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,61,      33.503570
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,62,      33.443691
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,63,      33.394531
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,64,      33.351942
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,65,      33.306932
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,66,      33.443790
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,67,      33.435930
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,68,      33.313712
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,69,      33.246953
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,70,      33.429931
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,71,      33.426390
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,72,      33.330092
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,73,      33.311172
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,74,      33.282182
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,      59.703157
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,      56.260478
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,      57.194536
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,      61.977679
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,      85.947683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,      73.816947
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,      56.326497
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,      56.372406
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,      56.337067
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,      56.413526
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,      56.428576
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,      56.403006
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,      56.392527
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,      56.394746
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,      56.315567
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,      56.415466
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,      56.208989
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,      56.304758
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,      56.525674
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,      56.390626
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,20,      56.340857
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,21,      56.390116
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,22,      56.375576
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,23,      56.199378
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,24,      56.409536
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,25,      56.375287
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,26,      56.514795
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,27,      56.334133
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,28,      56.305894
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,29,      56.394493
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,30,      56.252484
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,31,      56.120366
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,32,      56.249855
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,33,      56.308394
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,34,      56.475052
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,35,      56.265624
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,36,      56.280344
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,37,      56.356033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,38,      56.355973
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,39,      56.240384
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,40,      56.178035
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,41,      56.349033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,42,      56.347983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,43,      56.225734
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,44,      56.357323
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,45,      56.431572
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,46,      56.377273
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,47,      56.334173
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,48,      56.213174
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,49,      56.325163
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,50,      56.157075
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,51,      56.211895
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,52,      56.280134
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,53,      56.323723
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,54,      56.499861
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,55,      56.459652
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,56,      60.382820
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,57,      56.177185
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,58,      56.359517
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,59,      56.230798
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,60,      56.307918
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,61,      56.325347
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,62,      56.340387
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,63,      56.287617
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,64,      56.385337
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,65,      56.192398
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,66,      56.310238
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,67,      56.176839
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,68,      56.408866
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,69,      56.391926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,70,      56.303028
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,71,      56.221309
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,72,      56.215629
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,73,      56.332258
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,74,      56.272758
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,     100.501254
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,     101.362411
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,     101.150504
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,     101.208304
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,     101.137504
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,     101.331241
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,     101.292083
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,     101.233913
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,     100.059930
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,     101.157174
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,     101.371121
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,     101.122055
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,     101.430750
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,     100.043581
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,     101.303422
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,      99.987751
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,     100.202348
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,     100.152159
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,     101.310732
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,     101.551539
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,20,     101.401901
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,21,     101.243044
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,22,     101.227563
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,23,     101.258963
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,24,     101.257732
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,25,     101.318722
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,26,     101.316652
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,27,     101.216444
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,28,     101.316351
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,29,     101.259653
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,30,     101.315892
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,31,     102.326467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,32,     100.797990
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,33,     101.320602
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,34,     101.209213
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,35,     101.353302
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,36,     100.877829
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,37,     100.526724
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,38,     101.241913
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,39,     101.351041
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,40,     101.333362
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,41,     101.402971
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,42,     100.611683
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,43,     101.328682
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,44,     100.072371
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,45,     101.526229
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,46,     101.205843
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,47,     101.368202
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,48,     101.301912
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,49,     101.218983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,50,     101.331402
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,51,     101.453580
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,52,     100.045861
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,53,     101.131974
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,54,     101.280712
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,55,     101.262493
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,56,     101.247813
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,57,     101.178964
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,58,     102.143349
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,59,     100.243948
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,60,     101.446570
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,61,     101.243343
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,62,     101.188474
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,63,     101.217574
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,64,     101.396290
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,65,     101.460690
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,66,     101.306002
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,67,     100.317196
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,68,     101.388871
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,69,     100.343466
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,70,     101.274333
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,71,     101.337012
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,72,      99.951762
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,73,     101.251553
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,74,     101.251253
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,     142.025060
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,     141.977331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,     142.692080
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,     141.472078
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,     141.535417
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,     142.459824
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,     142.092069
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,     141.694395
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,     141.488418
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,     142.001621
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,     141.372539
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,     141.876363
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,     141.995791
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,     141.946701
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,     141.882362
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,     141.494878
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,     142.332386
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,     142.566062
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,     141.771903
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,     141.652306
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,20,     141.886862
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,21,     142.412724
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,22,     141.853472
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,23,     142.509843
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,24,     142.265207
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,25,     141.731675
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,26,     141.714094
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,27,     142.479900
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,28,     141.875327
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,29,     141.831047
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,30,     142.150554
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,31,     142.107424
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,32,     141.800398
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,33,     141.369102
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,34,     141.524530
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,35,     141.589449
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,36,     142.013185
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,37,     141.944716
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,38,     142.507089
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,39,     142.147894
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,40,     141.751618
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,41,     142.191983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,42,     141.099435
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,43,     141.811017
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,44,     142.541880
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,45,     141.691909
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,46,     141.822077
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,47,     141.639839
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,48,     142.374491
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,49,     141.971645
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,50,     141.593789
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,51,     141.863636
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,52,     142.309522
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,53,     141.768438
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,54,     141.798807
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,55,     142.537090
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,56,     142.031535
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,57,     142.026685
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,58,     141.753128
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,59,     142.337581
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,60,     142.010555
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,61,     142.231542
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,62,     141.300252
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,63,     141.869247
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,64,     141.967166
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,65,     143.327921
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,66,     141.642329
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,67,     142.531800
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,68,     141.377872
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,69,     141.924846
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,70,     141.949095
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,71,     141.807477
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,72,     141.853187
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,73,     141.615330
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,74,     141.904667
