dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,       1.628712
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      14.536603
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      14.351205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      14.512903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      14.615312
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      14.441694
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      14.648161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      14.658941
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      14.487434
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      14.466854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      14.532783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      14.493153
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      14.393015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      14.564083
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      14.463773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      14.490683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      14.338515
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      14.671252
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      14.754921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      14.523763
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      14.444974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      14.394664
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      14.299986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      14.428434
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      27.766490
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      27.626502
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      27.884559
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      27.807500
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      27.763380
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      27.764051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      27.781479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      27.703611
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      27.950169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      27.769341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      27.854239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      27.798280
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      27.937908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      27.640722
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      27.905579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      27.865329
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      27.745751
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      27.756200
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      27.893399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      27.691401
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      27.959348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      27.700510
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      27.763020
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      27.739860
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      27.840049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      27.875579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      28.008858
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      27.755100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      27.910849
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      27.832229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      27.619361
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      27.888959
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      27.712381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      27.725420
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      27.640672
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      27.854339
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      27.731421
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      27.882009
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      27.658141
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      27.904328
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      27.707241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      27.804930
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      27.742230
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      27.887679
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      27.702271
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      27.890218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      27.768491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      27.841729
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      27.765960
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      27.891129
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      27.742460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      27.835080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      27.897309
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      27.894419
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      27.808210
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      27.758560
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      27.841279
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      27.722770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      27.845999
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      27.848620
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      27.870479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      27.657821
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      27.505763
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      27.845099
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      27.833429
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      27.677221
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      27.876479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      27.718011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      27.742391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      27.737700
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      27.969998
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      27.760160
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      27.985557
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      27.580122
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      27.687751
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,      60.700135
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,      60.895132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,      60.996391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,      61.170369
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,      61.014251
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,      61.108097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,      61.273806
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,      61.117947
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,      61.034918
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,      60.796881
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,      61.024178
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,      60.959288
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,      60.915189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,      60.933460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,      60.831671
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,      60.994728
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,      61.118947
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,      61.090507
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,      60.769641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,      61.077598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,      61.064288
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,      60.790631
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,      60.987879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,      61.170677
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,      61.121977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,      60.747381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,      61.309635
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,      61.106367
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,      60.926330
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,      61.326855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,      60.785781
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,      61.057658
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,      61.288415
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,      60.925249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,      60.972769
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,      60.989258
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,      61.264916
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,      61.257706
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,      60.823461
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,      60.972479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,      60.999249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,      60.959459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,      60.962549
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,      61.415734
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,      60.947119
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,      60.936029
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,      60.960499
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,      60.955909
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,      60.937879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,      60.797170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,      60.807381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,      60.778041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,      60.901570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,      60.878680
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,      60.986599
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,      60.901949
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,      60.937229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,      61.021828
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,      61.084908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,      61.106217
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,      61.004878
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,      61.227876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,      61.035748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,      60.897080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,      61.070038
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,      60.909070
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,      76.678791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,      60.898420
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,      61.398494
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,      61.293395
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,      61.283476
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,      60.765291
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,      61.125657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,      61.374855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,      61.170496
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,      89.344766
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,      89.321346
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,      89.642783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,      89.915050
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,      89.308236
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,      89.374456
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,      89.574434
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,      89.292857
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,      89.342636
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,      89.490115
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,      89.427935
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,      89.119039
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,      89.507544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,      89.538434
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,      89.683172
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,      89.336236
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,      89.132568
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,      89.449505
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,      89.146608
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,      89.124958
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,      89.078149
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,      89.268657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,      89.466334
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,      93.342783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,      89.313286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,      89.305387
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,      89.289867
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,      89.142788
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,      89.417435
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,      89.438255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,      89.445024
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,      89.309896
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,      89.240287
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,      89.292816
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,      89.391785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,      89.273946
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,      89.415115
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,      89.300856
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,      89.324756
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,      89.490754
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,      89.342316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,      89.489404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,      89.441525
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,      89.414475
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,      89.411865
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,      89.237177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,      89.452795
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,      89.360645
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,      89.373836
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,      89.434665
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,      89.291197
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,      89.402225
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,      89.467914
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,      89.387205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,      89.133758
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,      89.373816
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,      89.449415
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,      89.284246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,      89.552274
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,      89.476764
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,      89.340706
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,      89.403966
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,      89.294876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,      89.412716
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,      89.402585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,      89.502694
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,      89.232777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,      89.357676
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,      89.555983
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,      89.611523
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,      89.308566
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,      89.390185
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,      89.312866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,      89.262687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,      89.524364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     117.051120
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     116.995111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     116.966341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     116.953761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     116.825942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     116.841822
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     116.876532
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     116.873942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     117.099379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     117.124869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     116.924602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     117.221828
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     117.117239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     117.164048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     116.930611
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     117.070570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     117.094840
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     116.907061
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     117.122069
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     117.144579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     117.003450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     116.967691
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     117.103969
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     117.071989
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     117.025450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     117.314677
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     116.631954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     116.901691
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     117.051699
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     116.859242
