dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,       1.348646
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      15.120344
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      15.016545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      14.911907
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      14.788248
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      14.688608
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      14.647130
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      14.514630
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      14.843467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      14.986846
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      14.808488
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      14.770068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      14.645829
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      15.080214
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      14.773898
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      14.953326
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      14.774029
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      14.786218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      15.025775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      14.970746
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      14.924327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      14.800397
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      14.937026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      14.561700
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      31.351296
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      31.683753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      31.669312
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      34.791139
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      31.655213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      31.845981
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      31.383495
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      31.765051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      31.755262
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      31.685462
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      31.487934
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      31.613684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      31.615003
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      31.366226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      31.669153
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      31.637913
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      31.366656
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      31.827091
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      31.779792
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      31.575264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      31.889360
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      31.762241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      31.315777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      31.308717
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      31.722982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      31.321936
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      31.682482
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      31.704402
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      31.612233
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      31.807811
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      31.561364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      31.632623
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      31.439815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      31.720593
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      31.731652
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      31.636743
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      31.931810
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      31.394925
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      31.689202
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      31.800791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      31.641182
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      31.653393
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      31.572613
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      31.698152
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      31.733763
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      31.792001
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      31.349417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      31.514745
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      31.868101
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      31.700943
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      31.834171
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      31.732392
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      31.591024
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      31.654833
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      31.723282
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      31.321947
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      31.692132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      31.593653
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      31.795601
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      31.338626
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      31.632233
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      31.795601
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      31.790832
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      31.831961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      31.613284
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      31.851730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      31.672123
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      31.721102
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      31.471855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      31.621773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      31.728912
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      31.856211
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      31.637953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      31.649333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      31.912240
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,      49.683175
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,      49.214171
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,      49.614136
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,      48.894633
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,      48.924553
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,      49.009322
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,      49.296510
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,      49.602296
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,      48.935653
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,      49.012162
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,      49.444698
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,      49.340759
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,      49.342249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,      49.609716
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,      49.168371
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,      49.408558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,      49.227400
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,      49.258040
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,      49.394528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,      49.258180
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,      49.001992
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,      49.034362
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,      49.493097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,      49.407178
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,      49.089032
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,      49.445528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,      49.127911
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,      49.044172
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,      49.145111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,      49.549386
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,      49.076042
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,      49.307380
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,      49.188621
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,      49.451948
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,      49.200091
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,      49.536286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,      49.533687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,      49.458706
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,      49.561455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,      49.446816
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,      49.552414
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,      49.224348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,      49.270698
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,      49.215498
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,      49.020251
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,      49.222428
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,      49.348187
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,      48.961381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,      49.518145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,      49.467226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,      48.950431
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,      49.390107
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,      49.681953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,      49.305267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,      49.082170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,      49.086610
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,      49.141729
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,      49.308527
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,      49.208639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,      49.256238
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,      49.396097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,      49.509935
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,      49.235278
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,      49.337417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,      49.213708
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,      49.272688
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,      49.022290
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,      49.108289
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,      49.301228
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,      49.178709
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,      49.055950
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,      49.222908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,      49.486196
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,      51.780650
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,      49.129080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,      81.784446
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,      81.482880
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,      80.772298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,      81.690817
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,      81.437030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,      81.765287
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,      81.519109
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,      81.585339
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,      81.412081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,      81.359641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,      81.862526
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,      81.677018
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,      81.801586
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,      81.699788
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,      81.723048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,      81.750787
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,      81.640048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,      81.735627
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,      80.656059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,      80.424081
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,      81.732027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,      81.898655
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,      81.639749
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,      81.520349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,      81.856226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,      80.563570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,      81.762047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,      81.542899
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,      81.656598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,      81.568239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,      81.690218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,      81.530990
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,      81.590119
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,      81.630909
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,      81.409481
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,      81.516850
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,      81.486230
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,      81.670848
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,      81.738817
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,      81.575639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,      81.442700
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,      81.576789
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,      81.746097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,      81.823596
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,      81.777497
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,      81.552119
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,      81.737047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,      81.560939
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,      81.809057
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,      81.535200
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,      81.743567
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,      81.928335
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,      81.753567
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,      81.945645
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,      81.571259
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,      81.468680
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,      81.329331
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,      81.597848
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,      81.323332
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,      81.831776
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,      81.614048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,      80.302893
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,      81.799266
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,      81.659478
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,      81.477060
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,      81.571919
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,      81.499710
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,      81.573358
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,      82.011715
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,      81.703527
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,      81.809097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,      80.432201
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,      81.552539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,      81.430761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,      81.595439
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     116.211695
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     115.959757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     115.927298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     116.048477
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     115.739450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     116.039637
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     115.767379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     115.995017
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     115.806929
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     116.064417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     116.259594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     115.971667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     115.827189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     113.854761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     115.922197
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     115.733189
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     115.820769
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     116.126756
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     116.009377
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     116.149815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     116.202615
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     114.147077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     115.974927
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     116.110326
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     115.735940
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     116.284844
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     115.795080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     115.907868
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     116.039577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     114.466723
