dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.902290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,30,      26.781850
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,31,      26.779979
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,32,      26.554621
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,33,      26.610631
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,34,      26.626651
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,35,      26.629491
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,36,      26.817220
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,37,      26.735369
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,38,      26.693830
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,39,      26.447763
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,40,      26.684611
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,41,      26.798009
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,42,      26.822569
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,43,      26.595142
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,44,      26.638331
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,45,      26.683891
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,46,      26.882208
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,47,      26.764480
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,48,      27.008587
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,49,      26.543042
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,50,      26.629711
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,51,      26.521852
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,52,      26.909788
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,53,      26.848689
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,54,      26.535182
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,55,      26.782120
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,56,      26.910158
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,57,      26.730080
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,58,      26.745550
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,59,      26.397744
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,60,      26.515222
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,61,      26.784290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,62,      26.543712
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,63,      26.825139
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,64,      26.810079
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,65,      26.708510
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,66,      26.849309
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,67,      26.573931
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,68,      26.778450
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,69,      26.692650
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,70,      26.475532
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,71,      26.828939
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,72,      26.828929
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,73,      26.809389
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,74,      26.429073
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,      47.644241
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,      47.496723
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,      47.455433
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,      47.529213
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,      47.557902
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,      47.709290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,      47.573142
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,      47.589901
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,      47.558172
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,      47.574452
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,      47.590182
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,      47.459593
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,      47.684280
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,      47.663251
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,      47.573602
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,      47.459463
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,      47.612802
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,      47.413134
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,      47.429773
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,      47.606251
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,20,      47.476833
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,21,      47.591752
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,22,      47.546742
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,23,      47.379434
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,24,      47.436904
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,25,      47.720200
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,26,      47.543082
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,27,      47.500542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,28,      47.440523
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,29,      47.715630
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,30,      47.626141
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,31,      47.327905
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,32,      47.673101
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,33,      47.596822
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,34,      47.484643
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,35,      47.580392
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,36,      47.447374
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,37,      47.533902
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,38,      47.485652
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,39,      47.598271
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,40,      47.568482
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,41,      47.493773
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,42,      47.579542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,43,      47.559852
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,44,      47.615601
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,45,      47.432473
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,46,      47.676780
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,47,      47.565702
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,48,      47.561692
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,49,      47.855979
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,50,      47.522682
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,51,      47.576232
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,52,      47.518132
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,53,      47.556212
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,54,      47.530542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,55,      47.699510
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,56,      47.529532
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,57,      47.622151
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,58,      47.447173
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,59,      47.493083
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,60,      47.591232
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,61,      47.654671
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,62,      47.425603
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,63,      47.663001
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,64,      47.416794
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,65,      47.563292
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,66,      47.614381
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,67,      47.536362
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,68,      47.509293
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,69,      47.407124
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,70,      47.492273
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,71,      47.527882
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,72,      47.516212
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,73,      47.453293
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,74,      47.499503
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,      83.216838
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,      83.481716
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,      83.742463
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,      82.970102
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,      83.821803
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,      83.085250
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,      83.100949
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,      82.841402
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,      82.822483
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,      83.215668
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,      83.630924
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,      83.701474
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,      82.030981
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,      83.789473
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,      83.082640
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,      83.681954
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,      82.724004
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,      82.716313
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,      82.685754
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,      82.922822
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,20,      82.603375
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,21,      82.718394
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,22,      82.154560
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,23,      83.083440
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,24,      83.052980
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,25,      82.721564
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,26,      83.404607
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,27,      83.081760
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,28,      83.636124
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,29,      82.838502
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,30,      82.200789
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,31,      83.066021
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,32,      83.108480
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,33,      83.320417
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,34,      82.766473
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,35,      82.961791
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,36,      83.059330
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,37,      81.987112
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,38,      81.934122
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,39,      82.910161
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,40,      85.662843
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,41,      82.024912
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,42,      82.658735
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,43,      82.286808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,44,      82.325397
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,45,      82.796503
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,46,      83.112120
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,47,      84.743053
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,48,      82.976200
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,49,      82.864582
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,50,      82.452717
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,51,      82.976231
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,52,      83.041350
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,53,      82.700564
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,54,      82.896862
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,55,      82.464747
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,56,      83.072780
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,57,      83.290537
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,58,      82.500316
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,59,      83.166239
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,60,      82.497566
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,61,      83.134949
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,62,      82.773293
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,63,      83.181308
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,64,      83.003110
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,65,      83.539166
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,66,      83.189409
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,67,      83.168598
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,68,      82.123930
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,69,      81.970292
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,70,      83.107060
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,71,      82.027932
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,72,      83.001940
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,73,      83.199399
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,74,      82.596895
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     130.721871
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     131.895808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     130.699782
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     130.788460
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     131.005638
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     132.370254
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     131.651642
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     131.318975
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     131.437914
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     131.597742
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     131.365445
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     130.747981
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     130.949779
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     131.472094
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     130.875719
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     131.029688
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     130.819540
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     130.813390
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     131.198626
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     131.282375
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,20,     130.798600
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,21,     130.646272
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,22,     130.993578
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,23,     132.070997
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,24,     131.113137
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,25,     130.584553
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,26,     131.325325
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,27,     130.869860
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,28,     131.034998
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,29,     130.563033
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,30,     130.685511
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,31,     130.941549
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,32,     130.589803
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,33,     132.058917
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,34,     131.506493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,35,     130.806260
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,36,     130.636392
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,37,     131.141977
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,38,     131.834470
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,39,     131.027127
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,40,     130.985528
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,41,     131.653672
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,42,     131.000688
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,43,     131.469633
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,44,     131.144977
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,45,     131.711031
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,46,     131.291265
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,47,     130.605073
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,48,     130.735331
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,49,     131.772880
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,50,     130.584382
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,51,     130.559542
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,52,     131.278516
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,53,     131.411004
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,54,     131.085817
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,55,     131.408513
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     132.480062
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     130.900189
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     130.881230
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     132.498812
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     130.687621
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     131.005339
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     130.827050
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     130.695651
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     131.441224
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     130.843519
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     132.415714
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     131.404894
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     130.802460
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     131.211106
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     130.973889
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     131.137647
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     130.925259
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     131.642091
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     130.707552
