dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,       1.406485
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      14.191029
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      14.177429
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      13.962871
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      14.109300
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      14.014461
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      14.240629
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      13.954011
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      14.204689
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      14.383107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      14.173649
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      14.152269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      14.109989
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      13.948942
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      14.182069
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      14.093110
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      14.330887
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      14.011331
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      14.156799
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      14.389766
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      14.220259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      14.333007
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      14.165029
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      14.139769
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      30.151229
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      30.264087
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      30.650543
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      30.096309
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      30.567765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      31.302156
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      29.880641
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      30.558434
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      30.165938
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      30.268317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      30.250367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      30.275747
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      30.658253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      30.425505
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      30.550874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      30.217108
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      30.849611
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      30.313337
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      29.981620
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      30.231447
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      30.257047
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      30.497805
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      29.959210
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      29.980331
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      30.458115
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      30.074560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      30.818262
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      30.420286
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      30.439655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      30.524825
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      39.310961
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      30.452756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      30.842442
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      30.239607
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      30.260187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      30.514595
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      30.867401
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      30.518765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      30.386616
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      30.333097
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      30.277227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      30.776752
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      30.422196
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      30.426695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      30.435625
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      30.427066
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      30.625954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      30.608574
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      29.921652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      30.628254
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      30.761982
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      30.268507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      30.427106
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      30.460515
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      30.009360
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      30.503465
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      30.127069
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      30.081939
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      30.124709
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      30.777812
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      30.269487
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      30.432506
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      30.294807
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      30.289637
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      30.208418
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      30.061359
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      30.343087
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      30.328787
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      30.516895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      30.592544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      30.355377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      30.454205
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      30.134088
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      30.434406
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      30.438136
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,      41.145391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,      41.372519
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,      40.914254
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,      41.275570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,      41.265380
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,      41.168571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,      41.265490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,      41.363370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,      41.202741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,      41.334759
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,      41.112572
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,      41.056742
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,      41.084042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,      41.117191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,      41.242981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,      41.093873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,      41.241250
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,      41.097682
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,      41.236800
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,      41.256370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,      41.233180
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,      41.057422
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,      41.206271
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,      41.223911
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,      41.138051
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,      41.303350
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,      41.333669
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,      41.210491
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,      41.279560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,      41.052822
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,      41.068742
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,      41.032223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,      41.184372
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,      41.421079
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,      41.355109
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,      41.105502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,      41.305160
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,      41.161501
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,      41.448118
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,      41.168571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,      41.088952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,      41.250130
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,      41.025823
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,      41.368869
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,      41.254610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,      41.253830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,      41.275270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,      41.294330
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,      41.033742
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,      41.238480
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,      41.269090
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,      41.217541
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,      41.205331
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,      41.487397
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,      41.287430
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,      41.071952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,      41.228101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,      41.153181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,      41.120592
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,      41.230871
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,      41.273500
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,      41.203441
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,      41.295970
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,      41.271040
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,      41.617386
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,      40.999473
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,      41.308750
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,      41.248470
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,      41.179252
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,      41.213280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,      41.279489
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,      41.159571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,      41.231050
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,      41.013593
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,      41.303950
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,      74.584874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,      74.594355
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,      74.928341
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,      74.901251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,      74.880042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,      74.730963
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,      74.964991
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,      74.932431
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,      74.790303
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,      74.810663
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,      74.944901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,      74.891102
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,      74.834212
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,      74.437676
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,      74.732904
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,      74.735373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,      79.119207
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,      74.608434
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,      74.897891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,      74.900842
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,      74.571925
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,      74.859432
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,      74.789612
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,      75.103489
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,      74.795192
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,      74.567175
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,      74.815132
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,      74.928651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,      74.812763
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,      74.664814
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,      74.706883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,      74.984411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,      74.847932
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,      74.476166
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,      74.907582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,      75.072790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,      74.931921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,      75.052800
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,      74.651684
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,      74.565595
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,      74.767053
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,      74.829532
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,      75.106649
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,      74.821012
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,      74.675424
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,      74.954251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,      74.827702
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,      74.786022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,      74.974151
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,      75.028880
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,      75.054260
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,      74.793712
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,      74.331088
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,      74.859362
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,      75.054740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,      74.711424
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,      74.415927
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,      74.451757
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,      74.786353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,      74.647305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,      74.648544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,      74.674804
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,      74.814063
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,      74.820732
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,      74.805793
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,      74.855282
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,      74.955811
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,      74.900892
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,      74.833863
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,      74.819563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,      74.722484
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,      74.857192
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,      75.105299
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,      74.958371
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,      74.990400
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     104.918042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     103.971422
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     104.772983
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     103.678714
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     105.097070
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     104.774683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     105.231930
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     105.013652
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     105.258139
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     105.129331
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     105.127801
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     105.263040
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     104.847924
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     105.022802
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     105.184061
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     103.872214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     105.075572
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     105.001952
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     103.829555
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     103.749665
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     104.947013
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     104.960983
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     105.007002
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     105.181390
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     105.010941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     105.136150
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     105.054982
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     105.108562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     105.065541
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     105.375248
