dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | N | D",64,0,       1.840080
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,65,      26.344681
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,66,      26.493459
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,67,      26.327881
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,68,      26.227511
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,69,      26.635837
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,70,      26.224821
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,71,      26.481289
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,72,      26.349330
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,73,      26.305930
3,float,uniform,PoisFFT,"P | P | P | P | N | D",320,74,      26.173262
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,0,      47.733478
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,1,      47.813268
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,2,      47.860228
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,3,      47.844298
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,4,      47.868637
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,5,      47.848358
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,6,      47.676219
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,7,      47.808319
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,8,      47.656459
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,9,      47.921877
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,10,      47.730818
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,11,      47.804528
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,12,      47.934517
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,13,      47.879548
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,14,      47.795998
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,15,      47.899647
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,16,      47.819897
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,17,      47.832458
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,18,      47.837787
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,19,      47.723529
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,20,      47.918517
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,21,      47.879398
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,22,      47.814218
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,23,      47.813038
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,24,      47.802948
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,25,      47.651350
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,26,      47.886527
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,27,      47.853468
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,28,      47.724699
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,29,      47.765809
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,30,      47.722239
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,31,      47.796678
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,32,      47.792459
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,33,      47.656180
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,34,      47.728919
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,35,      47.839978
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,36,      47.870518
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,37,      47.896218
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,38,      47.882907
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,39,      47.932257
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,40,      47.911708
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,41,      47.763889
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,42,      47.603600
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,43,      47.752969
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,44,      47.762848
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,45,      47.854417
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,46,      47.723259
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,47,      47.850328
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,48,      47.668590
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,49,      47.832548
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,50,      47.818448
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,51,      47.821538
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,52,      47.797059
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,53,      47.758619
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,54,      47.792719
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,55,      47.803208
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,56,      47.829438
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,57,      47.674389
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,58,      47.931127
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,59,      47.713739
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,60,      47.726289
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,61,      47.771349
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,62,      47.754359
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,63,      47.772909
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,64,      47.820488
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,65,      47.701959
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,66,      47.814988
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,67,      47.774789
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,68,      47.765469
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,69,      47.689249
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,70,      47.698129
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,71,      47.776458
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,72,      47.772928
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,73,      47.775908
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,74,      47.769889
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,0,      82.685443
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,1,      83.637835
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,2,      83.716474
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,3,      83.401697
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,4,     111.269312
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,5,      84.097470
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,6,      83.432837
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,7,      83.946732
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,8,      83.160159
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,9,      83.083900
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,10,      82.696824
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,11,      84.188339
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,12,      83.449777
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,13,      84.221678
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,14,      83.974401
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,15,      84.541086
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,16,      84.163229
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,17,      83.024181
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,18,      83.354697
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,19,      83.372467
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,20,      83.228139
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,21,      82.315148
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,22,      84.349568
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,23,      83.850542
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,24,      82.260809
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,25,      99.985333
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,26,      83.587765
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,27,      83.926591
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,28,      83.303268
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,29,      83.101260
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,30,      82.673224
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,31,      83.625725
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,32,      83.842353
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,33,      83.372986
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,34,      83.241869
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,35,      84.488177
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,36,      83.963581
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,37,      84.291238
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,38,      83.300408
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,39,      84.277578
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,40,      82.938712
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,41,      82.771203
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,42,      82.648685
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,43,      84.089671
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,44,      82.907052
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,45,      83.680225
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,46,      83.507916
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,47,      83.722994
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,48,      84.485246
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,49,      83.420347
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,50,     109.299281
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,51,      82.289508
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,52,      84.059200
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,53,      83.738284
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,54,      84.332048
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,55,      84.320797
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,56,      83.074160
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,57,      83.878502
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,58,      82.896942
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,59,      82.963641
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,60,      83.491806
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,61,      83.913222
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,62,      82.972491
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,63,      83.865682
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,64,      84.274298
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,65,      83.230529
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,66,      83.632684
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,67,      93.430938
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,68,      82.148470
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,69,      83.350187
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,70,      83.029341
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,71,      82.719824
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,72,      83.785324
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,73,      82.789053
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,74,      83.875412
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,0,     115.763248
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,1,     116.295393
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,2,     115.873306
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,3,     116.339032
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,4,     115.886027
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,5,     115.987215
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,6,     115.995875
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,7,     115.907926
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,8,     115.785627
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,9,     115.998285
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,10,     116.001045
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,11,     115.945205
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,12,     115.865166
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,13,     115.971035
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,14,     115.683199
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,15,     115.998315
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,16,     115.907057
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,17,     115.891276
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,18,     116.136434
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,19,     115.749068
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,20,     115.842117
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,21,     115.877506
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,22,     116.057605
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,23,     115.832787
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,24,     115.912256
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,25,     115.946575
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,26,     115.983875
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,27,     116.022865
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,28,     115.719958
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,29,     115.971496
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,30,     115.756707
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,31,     115.966196
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,32,     116.023175
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,33,     115.876286
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,34,     115.847537
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,35,     115.951536
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,36,     122.184444
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,37,     115.738427
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,38,     115.915085
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,39,     116.033175
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,40,     116.057955
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,41,     115.822037
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,42,     116.178343
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,43,     115.649649
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,44,     115.712008
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,45,     115.971925
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,46,     116.042845
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,47,     115.847267
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,48,     115.994715
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,49,     116.056314
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,50,     115.973765
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,51,     115.919016
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,52,     116.119074
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,53,     115.995215
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,54,     115.769987
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,55,     115.889446
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,56,     115.988255
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,57,     116.119744
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,58,     116.189183
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,59,     115.967915
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,60,     115.905487
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,61,     115.710228
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,62,     115.953666
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,63,     115.882166
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,64,     116.042665
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,65,     115.774408
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,66,     115.938455
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,67,     116.098725
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,68,     115.922186
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,69,     116.014905
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,70,     115.994325
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,71,     115.866596
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,72,     115.758158
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,73,     115.791717
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,74,     115.977236
