dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,0,      22.913187
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,1,      77.770446
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,2,      80.389869
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,3,      74.731108
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,4,      73.822858
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,5,      75.601920
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,6,      74.258984
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,7,      79.130532
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,8,      76.190393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,9,      77.114264
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,10,      76.581279
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,11,      83.237009
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,12,      81.960543
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,13,      75.080175
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,14,      76.983945
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,15,      74.647239
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,16,      83.702894
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,17,      77.274092
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,18,      82.557245
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,19,      77.147663
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,20,      78.830215
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,21,      76.658088
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,22,      77.305922
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,23,      79.155162
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,24,      82.205120
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,25,      82.791253
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,26,      79.096623
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,27,      73.831629
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,28,      75.008376
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,29,      75.040486
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,30,      76.597039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,31,      78.937024
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,32,      79.265810
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,33,      74.235214
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,34,      72.608021
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,35,      76.238153
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,36,      74.167635
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,37,      71.842039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,38,      79.679547
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,39,      72.342794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,40,      75.253143
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,41,      75.195804
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,42,      76.672389
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,43,      73.828208
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,44,      72.721940
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,45,      73.098876
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,46,      75.419342
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,47,      72.360794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,48,      73.913267
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,49,      72.475843
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,50,      72.362433
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,51,      73.041797
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,52,      73.115576
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,53,      71.991718
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,54,      72.321195
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,55,      71.884029
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,56,      74.399602
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,57,      75.259454
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,58,      71.654271
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,59,      74.022666
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,60,      74.779738
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,61,      73.816339
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,62,      75.107475
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,63,      75.069105
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,64,      72.856009
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,65,      73.840498
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,66,      78.859955
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,67,      80.779825
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,68,      72.458053
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,69,      74.960976
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,70,      73.048496
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,71,      78.841355
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,72,      73.817918
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,73,      73.586431
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,74,      80.353499
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,0,     152.591855
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,1,     153.206448
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,2,     149.634276
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,3,     157.908818
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,4,     151.526685
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,5,     154.947799
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,6,     152.589174
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,7,     151.931991
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,8,     151.132680
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,9,     154.511164
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,10,     150.523317
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,11,     153.369716
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,12,     149.972412
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,13,     153.163908
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,14,     152.224158
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,15,     150.858493
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,16,     148.357039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,17,     157.050277
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,18,     159.222264
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,19,     156.897519
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,20,     149.048022
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,21,     148.241990
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,22,     151.597105
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,23,     157.735300
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,24,     154.941049
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,25,     151.969611
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,26,     153.109959
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,27,     150.324938
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,28,     152.355696
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,29,     160.999595
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,30,     152.529725
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,31,     153.934761
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,32,     159.061176
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,33,     155.610433
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,34,     154.536123
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,35,     151.611914
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,36,     151.097750
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,37,     152.540814
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,38,     151.895461
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,39,     151.953031
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,40,     152.001930
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,41,     157.899618
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,42,     153.921810
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,43,     153.267327
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,44,     151.384477
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,45,     153.106659
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,46,     155.722001
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,47,     153.579943
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,48,     154.796940
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,49,     151.698873
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,50,     152.609975
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,51,     154.017409
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,52,     151.027061
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,53,     156.023818
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,54,     157.529382
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,55,     162.741207
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,56,     152.860281
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,57,     151.426777
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,58,     151.396987
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,59,     155.792590
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,60,     154.858910
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,61,     150.857783
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,62,     153.633483
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,63,     160.983035
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,64,     153.425776
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,65,     156.037977
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,66,     152.149889
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,67,     153.680653
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,68,     153.480035
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,69,     154.188018
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,70,     157.411753
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,71,     150.609556
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,72,     154.175828
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,73,     151.678273
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,74,     150.579125
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,0,     277.964977
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,1,     274.364425
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,2,     270.927952
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,3,     268.077182
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,4,     273.970810
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,5,     276.934608
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,6,     292.714480
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,7,     277.427073
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,8,     279.478613
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,9,     282.270281
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,10,     276.700230
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,11,     275.018439
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,12,     277.672620
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,13,     270.926552
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,14,     272.920161
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,15,     268.406338
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,16,     280.269492
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,17,     277.654750
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,18,     274.717912
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,19,     281.758486
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,20,     288.156989
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,21,     277.517002
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,22,     281.161243
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,23,     285.375288
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,24,     283.129892
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,25,     274.740721
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,26,     271.620585
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,27,     274.058009
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,28,     280.647028
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,29,     278.167964
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,30,     285.550346
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,31,     277.284974
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,32,     278.922347
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,33,     281.305512
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,34,     278.577671
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,35,     292.222265
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,36,     280.134964
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,37,     277.816339
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,38,     273.342516
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,39,     279.506700
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,40,     272.924210
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,41,     294.870827
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,42,     274.567633
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,43,     283.298761
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,44,     283.363329
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,45,     282.561577
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,46,     274.195827
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,47,     275.339925
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,48,     278.334204
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,49,     278.201324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,50,     283.749235
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,51,     277.855368
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,52,     286.071941
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,53,     278.248114
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,54,     279.427282
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,55,     272.297357
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,56,     278.195164
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,57,     280.628618
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,58,     272.559774
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,59,     282.756916
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,60,     272.425287
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,61,     275.466204
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,62,     274.585913
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,63,     274.990609
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,64,     270.889592
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,65,     268.147602
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,66,     268.465338
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,67,     271.989941
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,68,     270.477827
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,69,     275.696671
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,70,     271.263348
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,71,     277.290904
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,72,     268.841394
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,73,     268.714376
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,74,     271.115410
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,0,     352.954847
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,1,     364.537024
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,2,     359.596257
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,3,     341.814816
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,4,     361.239269
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,5,     360.063402
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,6,     364.829111
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,7,     367.086496
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,8,     361.818073
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,9,     354.287273
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,10,     351.364234
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,11,     355.683649
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,12,     349.212228
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,13,     353.906847
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,14,     356.815797
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,15,     362.199669
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,16,     368.169155
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,17,     358.571538
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,18,     348.702563
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,19,     347.257658
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,20,     350.469514
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,21,     360.651465
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,22,     357.890725
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,23,     352.808559
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,24,     352.556982
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,25,     352.030927
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,26,     351.928489
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,27,     356.318342
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,28,     359.069592
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,29,     346.757853
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,30,     344.115742
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,31,     357.891645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,32,     362.537995
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,33,     352.728630
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,34,     349.089388
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,35,     349.278977
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,36,     354.352493
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,37,     355.700618
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,38,     366.166147
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,39,     359.203771
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,40,     357.987764
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,41,     348.365076
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,42,     353.140355
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,43,     368.467472
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,44,     345.691295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,45,     347.962011
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,46,     350.697022
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,47,     364.477824
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,48,     347.030501
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,49,     349.513044
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,50,     365.424075
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,51,     360.598346
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,52,     365.698852
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,53,     357.715916
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,54,     358.222052
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,55,     360.371268
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,56,     349.468465
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,57,     356.477580
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,58,     367.325234
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,59,     360.296169
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,60,     351.201287
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,61,     363.769913
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,62,     365.881100
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,63,     371.263612
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,64,     346.843112
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,65,     360.273049
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,66,     350.463504
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,67,     367.911678
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,68,     349.465444
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,69,     354.184854
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,70,     363.267958
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,71,     357.437420
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,72,     354.619700
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,73,     368.959137
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,74,     362.818392
