dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.794453
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,30,      16.210611
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,31,      15.925343
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,32,      15.872533
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,33,      15.804844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,34,      15.848074
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,35,      15.752115
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,36,      15.894603
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,37,      15.622445
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,38,      15.612755
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,39,      15.865393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,40,      15.726285
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,41,      15.844654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,42,      16.090471
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,43,      15.856054
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,44,      15.945412
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,45,      15.700925
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,46,      16.185940
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,47,      16.037552
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,48,      15.901163
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,49,      16.122451
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,50,      16.171150
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,51,      15.879133
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,52,      15.806213
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,53,      15.903153
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,54,      15.874203
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,55,      15.802194
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,56,      15.803134
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,57,      15.981512
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,58,      16.119291
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,59,      15.874654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,60,      15.665315
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,61,      15.680025
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,62,      15.660775
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,63,      15.793504
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,64,      15.970172
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,65,      15.567826
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,66,      15.501836
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,67,      15.891493
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,68,      16.145720
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,69,      15.941953
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,70,      15.770944
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,71,      16.116151
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,72,      15.775214
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,73,      15.784884
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,74,      15.950392
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,0,      28.891025
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,1,      29.358880
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,2,      29.152272
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,3,      29.144052
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,4,      28.707027
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,5,      28.750917
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,6,      28.944224
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,7,      29.193081
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,8,      28.882115
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,9,      29.211602
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,10,      28.899425
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,11,      28.955664
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,12,      28.941385
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,13,      28.894665
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,14,      28.841815
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,15,      29.022564
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,16,      28.905204
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,17,      29.090123
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,      28.982194
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,      29.169882
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,20,      29.100672
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,21,      28.987514
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,22,      29.249811
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,23,      29.450369
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,24,      29.049853
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,25,      28.981754
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,26,      29.123222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,27,      29.107603
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,28,      29.149942
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,29,      29.176722
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,30,      29.149972
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,31,      28.892534
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,32,      28.947094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,33,      34.190732
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,34,      28.788556
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,35,      29.003554
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,36,      28.776426
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,37,      29.336580
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,38,      28.881645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,39,      29.239341
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,40,      28.991324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,41,      29.172072
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,42,      29.135052
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,43,      29.014074
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,44,      28.855366
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,45,      29.087513
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,46,      29.241061
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,47,      28.997224
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,48,      29.022443
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,49,      29.066503
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,50,      29.020014
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,51,      28.970694
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,52,      29.044264
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,53,      28.937824
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,54,      29.058933
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,55,      28.961244
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,56,      28.854225
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,57,      28.903275
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,58,      29.095683
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,59,      28.819166
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,60,      28.983834
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,61,      29.067342
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,62,      29.005324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,63,      28.965584
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,64,      29.093133
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,65,      28.943565
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,66,      28.771456
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,67,      28.949324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,68,      29.085243
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,69,      28.967844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,70,      28.974084
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,71,      29.096443
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,72,      29.172963
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,73,      29.026003
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,74,      29.158942
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,      53.450372
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,      53.630531
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,      53.716580
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,      53.570321
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,      53.875878
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,      53.002967
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,      53.495122
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,      53.940228
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,      52.879288
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,      54.021097
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,      53.279464
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,      53.718750
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,      53.760540
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,      53.680500
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,      53.200235
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,      53.885558
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,      53.631071
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,      53.773650
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,      53.441343
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,      53.370973
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,20,      53.546661
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,21,      53.092248
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,22,      53.844940
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,23,      53.589283
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,24,      52.565263
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,25,      53.443554
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,26,      53.683981
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,27,      53.841620
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,28,      53.572763
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,29,      53.482844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,30,      53.493644
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,31,      53.678922
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,32,      53.759701
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,33,      53.543373
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,34,      53.615962
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,35,      53.060088
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,36,      53.573303
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,37,      53.780460
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,38,      54.114397
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,39,      53.620222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,40,      53.712851
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,41,      53.633993
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,42,      53.037099
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,43,      53.491613
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,44,      53.234356
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,45,      61.211691
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,46,      53.992488
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,47,      53.884629
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,48,      52.957559
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,49,      53.422684
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,50,      53.723701
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,51,      53.368455
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,52,      53.314725
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,53,      53.858000
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,54,      53.495624
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,55,      53.356005
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,56,      53.542003
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,57,      53.386114
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,58,      53.268336
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,59,      53.606333
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,60,      53.814251
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,61,      53.729252
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,62,      53.733931
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,63,      53.274796
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,64,      53.333916
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,65,      54.288766
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,66,      53.504474
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,67,      53.636722
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,68,      53.946109
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,69,      53.071768
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,70,      53.744831
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,71,      53.397644
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,72,      53.553203
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,73,      53.308355
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,74,      53.752081
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     100.875641
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     101.322117
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,      99.871992
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,      99.050661
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,      99.139541
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     100.106500
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,      99.241039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,      97.709845
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,      99.874583
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,      99.894982
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,      99.639225
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,      98.769964
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,      99.328699
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     100.020492
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,      98.297189
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,      99.866452
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,      99.166640
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,      98.957132
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,      98.757345
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     100.098220
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,20,      98.663086
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,21,     100.102760
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,22,      99.674744
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,23,      99.102161
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,24,     100.001831
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,25,     100.520556
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,26,      99.234709
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,27,      99.077570
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,28,      99.020681
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,29,      99.181390
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,30,      99.069271
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,31,     100.079710
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,32,      98.444407
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,33,     100.070050
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,34,      98.204250
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,35,      99.800283
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,36,      98.748365
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,37,     100.901412
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,38,      99.795524
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,39,     101.208649
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,40,      99.917331
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,41,     100.131299
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,42,     100.288748
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,43,     100.835082
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,44,     101.082720
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,45,     100.254249
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,46,      99.859693
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,47,      99.007211
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,48,      99.018622
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,49,      99.954601
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,50,      98.213690
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,51,      99.922622
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,52,     100.184230
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,53,     100.017461
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,54,      99.061311
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,55,     100.272379
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,56,      99.897553
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,57,      98.996802
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,58,      99.185690
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,59,      98.918352
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,60,      98.890543
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,61,     100.584064
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,62,     100.371817
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,63,      99.011731
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,64,      98.998452
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,65,     100.217619
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,66,     100.283858
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,67,      99.152881
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,68,     100.070840
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,69,      99.231399
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,70,     100.536546
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,71,      98.956933
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,72,      99.877062
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,73,      99.043561
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,74,     100.447096
