dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | D | N | N | N | N",64,0,       2.176497
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,65,     122.544898
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,66,     123.128161
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,67,     122.733666
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,68,     121.359101
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,69,     122.433859
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,70,     122.261801
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,71,     121.535109
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,72,     122.618837
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,73,     123.134441
3,double,uniform,PoisFFT,"N | D | N | N | N | N",320,74,     119.898127
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,0,     308.960977
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,1,     315.262129
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,2,     311.341121
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,3,     309.197035
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,4,     322.380432
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,5,     311.681008
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,6,     318.932309
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,7,     315.494057
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,8,     311.528100
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,9,     314.530607
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,10,     311.088064
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,11,     314.411008
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,12,     314.161481
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,13,     312.732406
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,14,     310.076905
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,15,     316.568405
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,16,     313.660627
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,17,     311.487040
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,18,     313.222491
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,19,     315.195380
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,20,     308.601341
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,21,     309.803378
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,22,     313.270361
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,23,     309.871257
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,24,     311.271312
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,25,     308.828768
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,26,     314.820394
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,27,     326.253530
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,28,     325.464599
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,29,     312.306471
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,30,     315.114310
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,31,     312.171232
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,32,     308.594851
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,33,     310.888157
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,34,     311.185633
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,35,     350.808136
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,36,     309.174944
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,37,     312.040443
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,38,     310.372912
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,39,     311.951984
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,40,     311.283962
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,41,     315.567105
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,42,     314.391108
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,43,     312.777466
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,44,     319.454823
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,45,     313.970203
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,46,     312.926154
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,47,     314.755895
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,48,     328.269558
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,49,     313.771445
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,50,     312.290231
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,51,     309.871857
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,52,     310.888826
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,53,     312.360060
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,54,     310.197093
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,55,     314.515087
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,56,     317.573464
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,57,     316.003430
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,58,     312.572568
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,59,     314.111432
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,60,     314.960412
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,61,     315.197500
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,62,     312.245122
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,63,     313.257701
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,64,     311.256371
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,65,     310.104835
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,66,     310.026735
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,67,     310.201594
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,68,     311.927455
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,69,     315.834672
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,70,     313.374009
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,71,     311.038615
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,72,     313.338540
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,73,     311.497629
3,double,uniform,PoisFFT,"N | D | N | N | N | N",384,74,     312.070694
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,0,     666.275372
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,1,     666.063354
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,2,     666.637778
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,3,     667.132192
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,4,     651.990576
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,5,     669.671776
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,6,     665.077874
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,7,     666.350891
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,8,     672.592584
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,9,     657.928772
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,10,     670.612125
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,11,     651.337914
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,12,     672.089690
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,13,     669.405908
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,14,     657.560576
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,15,     664.749909
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,16,     669.864113
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,17,     665.814237
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,18,     663.245015
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,19,     655.812215
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,20,     662.803679
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,21,     663.241954
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,22,     660.430501
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,23,     651.331904
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,24,     657.293640
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,25,     671.146550
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,26,     656.952863
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,27,     656.041723
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,28,     671.235428
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,29,     659.662484
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,30,     672.424676
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,31,     656.234791
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,32,     660.800762
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,33,     655.228422
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,34,     668.503408
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,35,     661.641222
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,36,     658.577786
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,37,     665.363782
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,38,     666.061645
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,39,     663.643681
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,40,     670.486237
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,41,     663.642191
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,42,     652.632730
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,43,     669.673275
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,44,     669.331160
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,45,     662.982018
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,46,     664.929887
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,47,     664.193895
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,48,     668.862084
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,49,     670.912952
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,50,     665.795388
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,51,     654.984284
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,52,     664.044116
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,53,     662.511393
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,54,     653.927776
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,55,     658.441107
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,56,     655.225802
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,57,     649.924859
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,58,     651.447933
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,59,     653.302432
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,60,     653.927996
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,61,     664.966417
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,62,     656.069423
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,63,     646.281249
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,64,     652.126685
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,65,     647.322887
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,66,     643.051524
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,67,     647.913452
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,68,     654.096274
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,69,     649.690052
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,70,     652.131936
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,71,     651.864228
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,72,     645.307369
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,73,     643.896315
3,double,uniform,PoisFFT,"N | D | N | N | N | N",448,74,     652.129715
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,0,     617.167274
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,1,     645.866733
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,2,     620.109143
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,3,     618.975875
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,4,     619.270012
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,5,     616.805888
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,6,     619.153933
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,7,     618.363491
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,8,     618.217143
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,9,     619.557038
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,10,     618.668698
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,11,     618.076045
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,12,     617.926206
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,13,     621.007943
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,14,     619.154713
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,15,     618.500940
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,16,     616.944917
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,17,     616.195895
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,18,     619.484949
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,19,     620.198342
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,20,     620.561767
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,21,     620.843515
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,22,     617.107545
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,23,     619.870165
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,24,     618.541060
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,25,     617.519281
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,26,     618.917416
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,27,     618.345451
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,28,     617.134035
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,29,     621.425989
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,30,     617.759588
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,31,     615.962867
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,32,     618.025365
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,33,     617.479711
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,34,     617.821977
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,35,     619.904944
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,36,     619.412100
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,37,     620.469748
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,38,     617.907296
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,39,     619.488549
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,40,     619.663998
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,41,     621.756854
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,42,     616.330383
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,43,     615.919228
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,44,     616.773888
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,45,     620.985693
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,46,     618.848856
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,47,     620.155712
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,48,     618.712048
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,49,     619.567458
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,50,     619.334651
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,51,     618.675678
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,52,     619.324931
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,53,     617.537290
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,54,     618.551259
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,55,     616.740069
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,56,     619.284352
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,57,     619.185032
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,58,     617.882107
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,59,     619.310391
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,60,     629.451191
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,61,     616.560221
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,62,     619.425430
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,63,     618.459910
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,64,     618.771377
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,65,     617.166005
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,66,     618.639909
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,67,     620.552388
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,68,     618.174414
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,69,     618.355012
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,70,     618.371112
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,71,     619.363740
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,72,     618.419651
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,73,     617.479601
3,double,uniform,PoisFFT,"N | D | N | N | N | N",512,74,     619.374630
