dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,       3.037437
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     378.631553
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     377.484906
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     362.942172
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     353.231277
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     378.108489
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     356.273224
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     372.899884
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,37,     369.928787
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,38,     366.134858
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,39,     355.818879
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,40,     369.586181
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,41,     357.566690
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,42,     377.555705
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,43,     361.217870
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,44,     359.765446
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,45,     374.470588
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,46,     351.137899
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,47,     363.481626
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,48,     356.755258
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,49,     365.787561
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,50,     361.853503
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,51,     357.051945
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,52,     369.359633
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,53,     366.236867
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,54,     374.636826
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,55,     360.775036
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,56,     357.517501
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,57,     370.268023
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,58,     377.655714
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,59,     369.322693
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,60,     379.990519
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,61,     357.724568
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,62,     362.785774
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,63,     368.309075
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,64,     359.260252
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,65,     366.920829
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,66,     372.947045
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,67,     352.550053
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,68,     356.728409
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,69,     363.077251
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,70,     358.129954
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,71,     373.514518
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,72,     352.887120
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,73,     360.021773
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,74,     358.029724
