dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,63,53.6574,0.00262,15.4388,3.20954,72.4081,72.3084
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,64,53.791,0.002509,15.4311,3.20858,72.5343,72.4332
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,65,53.5769,0.002401,15.4358,3.2089,72.3264,72.224
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,66,53.4812,0.00234,15.4277,3.20243,72.2121,72.1137
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,67,53.7498,0.002559,15.4291,3.2129,72.4983,72.3944
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,68,53.6008,0.00277,15.4354,3.2135,72.3536,72.2524
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,69,53.5844,0.00264,15.4243,3.20912,72.3221,72.2204
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,70,53.9556,0.00266,15.4239,3.21014,72.6915,72.5923
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,71,53.5957,0.00246,15.4245,3.20944,72.3303,72.2321
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,72,53.9468,0.00327,15.426,3.21299,72.6882,72.5891
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,73,53.6133,0.00242,15.4272,3.20931,72.3513,72.2522
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,74,53.5674,0.00263,15.4242,3.2096,72.3014,72.2038
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,0,63.2924,0.002679,29.9427,5.09424,98.4369,98.3321
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,1,63.3512,0.002539,29.9469,5.0969,98.5016,98.3975
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,2,63.8337,0.00275,29.9462,5.09344,98.9816,98.8761
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,3,63.5453,0.00273,29.9466,5.09037,98.6887,98.5851
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,4,64.2057,0.00291,29.9458,5.09798,99.3547,99.2525
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,5,62.8404,0.00261,29.9396,5.09286,97.9793,97.8755
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,6,64.1255,0.00266,29.9441,5.08867,99.2659,99.1609
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,7,63.6234,0.0027,29.9437,5.09181,98.766,98.6616
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,8,63.2559,0.00243,29.941,5.09459,98.4001,98.2939
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,9,63.2676,0.00263,29.9424,5.08819,98.4065,98.3009
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,10,63.3691,0.00248,29.9469,5.09267,98.5175,98.4111
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,11,63.423,0.00265,29.948,5.09203,98.5715,98.4656
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,12,63.9364,0.00267,29.9485,5.09184,99.0833,98.9794
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,13,64.1791,0.00272,29.9448,5.08906,99.3188,99.2157
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,14,62.9286,0.00256,29.9461,5.08694,98.0658,97.9641
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,15,63.0546,0.00244,29.9469,5.09139,98.2031,98.0953
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,16,63.3697,0.002531,29.9433,5.09462,98.5151,98.4101
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,17,63.2745,0.00254,29.9437,5.09165,98.4183,98.3124
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,18,63.1822,0.002479,29.9441,5.09699,98.3315,98.2257
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,19,64.4458,0.00271,29.9461,5.09366,99.5899,99.4883
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,20,63.2562,0.0025,29.945,5.09619,98.4039,98.2999
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,21,64.0849,0.0024,29.9396,5.09363,99.2246,99.1205
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,22,63.4309,0.00281,29.9444,5.09114,98.576,98.4692
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,23,63.6721,0.002798,29.9465,5.0937,98.8162,98.7151
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,24,63.7948,0.00273,29.9421,5.09363,98.9359,98.8333
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,25,63.8157,0.00245,29.9451,5.09232,98.9561,98.8556
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,26,63.7423,0.00246,29.9446,5.0983,98.8943,98.7877
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,27,63.1393,0.0027,29.9438,5.09626,98.2853,98.182
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,28,62.983,0.00279,29.9444,5.09146,98.1226,98.0216
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,29,63.3441,0.00244,29.9433,5.09638,98.4923,98.3863
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,30,63.364,0.00244,29.9405,5.09834,98.5067,98.4053
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,31,63.2743,0.00251,29.9431,5.0953,98.4195,98.3152
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,32,63.3191,0.002529,29.9434,5.08902,98.4576,98.3541
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,33,63.2723,0.00239,29.9419,5.09126,98.4132,98.3079
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,34,64.0096,0.00305,29.9415,5.09514,99.1565,99.0493
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,35,63.8276,0.00265,29.9455,5.09162,98.9716,98.8673
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,36,63.5735,0.00261,29.9429,5.09715,98.7205,98.6161
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,37,63.5269,0.002432,29.9417,5.09814,98.6752,98.5692
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,38,63.3383,0.00267,29.9448,5.09309,98.4814,98.3788
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,39,63.3944,0.00243,29.9474,5.09434,98.5448,98.4386
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,40,64.0438,0.00253,29.9447,5.08893,99.1894,99.08
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,41,64.3887,0.00276,29.9457,5.09126,99.5326,99.4284
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,42,63.9567,0.00279,29.9473,5.09322,99.103,99
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,43,63.6254,0.00254,29.9468,5.09635,98.776,98.6712
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,44,62.9499,0.002241,29.9436,5.09562,98.0938,97.9913
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,45,63.2942,0.002379,29.9441,5.0889,98.4376,98.3296
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,46,63.6434,0.00261,29.941,5.09213,98.7796,98.6792
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,47,63.3072,0.00255,29.9424,5.09434,98.4497,98.3465
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,48,63.1637,0.00234,29.9431,5.09331,98.3105,98.2024
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,49,63.8654,0.002639,29.9475,5.09331,99.0118,98.9089
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,50,63.7032,0.002719,29.9454,5.0944,98.8491,98.7458
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,51,63.2825,0.00246,29.9412,5.09498,98.4305,98.3211
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,52,63.3972,0.002541,29.9488,5.09686,98.5487,98.4454
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,53,63.8372,0.00244,29.9501,5.09552,98.9929,98.8853
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,54,63.5461,0.00247,29.9415,5.09472,98.6908,98.5848
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,55,63.7663,0.002371,29.9427,5.08813,98.9023,98.7996
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,56,63.3816,0.00256,29.9444,5.10736,98.5381,98.4359
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,57,63.5157,0.00241,29.9444,5.10333,98.6705,98.5658
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,58,63.6172,0.00696,29.9455,5.09398,98.7696,98.6636
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,59,63.6238,0.00222,29.9442,5.09171,98.7667,98.6619
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,60,62.8379,0.00243,29.9454,5.09024,97.9816,97.8759
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,61,63.3574,0.00264,29.9442,5.08848,98.5039,98.3928
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,62,63.1372,0.00266,29.9413,5.09542,98.2767,98.1766
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,63,63.6469,0.00274,29.9404,5.09206,98.782,98.6821
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,64,63.93,0.00269,29.9443,5.09155,99.0745,98.9685
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,65,63.2065,0.002559,29.9461,5.09005,98.3526,98.2453
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,66,63.223,0.00259,29.9463,5.09757,98.3792,98.2694
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,67,63.2241,0.00231,29.9417,5.09338,98.3691,98.2615
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,68,63.3994,0.00243,29.9395,5.09322,98.5397,98.4346
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,69,63.3829,0.002499,29.9485,5.09306,98.5313,98.4269
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,70,63.3012,0.00281,29.946,5.09443,98.4518,98.3445
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,71,63.2975,0.002931,29.9447,5.09184,98.4371,98.3369
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,72,63.0009,0.007041,29.9435,5.09094,98.1468,98.0424
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,73,63.196,0.002389,29.945,5.08931,98.3357,98.2327
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",448,74,63.4346,0.00227,29.9392,5.09171,98.5685,98.4678
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,0,92.7604,0.00246,38.7282,7.59949,139.204,139.091
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,1,92.6113,0.00262,38.7266,7.60064,139.051,138.941
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,2,92.0836,0.005639,38.718,7.60922,138.524,138.416
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,3,91.4398,0.00244,38.7273,7.5935,137.875,137.763
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,4,92.6563,0.002599,38.7215,7.5969,139.086,138.977
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,5,92.3843,0.00241,38.7178,7.60198,138.814,138.706
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,6,91.4731,0.00256,38.7271,7.59987,137.917,137.803
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,7,91.7952,0.00256,38.7263,7.59155,138.241,138.116
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,8,91.9769,0.00235,38.7251,7.59638,138.413,138.301
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,9,91.608,0.00263,38.7249,7.60083,138.044,137.936
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,10,93.3298,0.00254,38.7196,7.60694,139.765,139.659
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,11,92.8769,0.00257,38.7183,7.6055,139.312,139.203
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,12,91.6597,0.00277,38.7174,7.59619,138.082,137.976
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,13,91.1987,0.00251,38.7215,7.60928,137.642,137.532
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,14,93.4612,0.00287,38.7197,7.59894,139.89,139.783
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,15,91.8009,0.0027,38.725,7.59245,138.228,138.121
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,16,91.6796,0.00291,38.7227,7.59722,138.111,138.002
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,17,92.5995,0.00239,38.7224,7.59747,139.028,138.922
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,18,92.0506,0.00244,38.7183,7.60531,138.483,138.377
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,19,91.9065,0.002471,38.7243,7.59635,138.336,138.23
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,20,91.968,0.002661,38.7222,7.60576,138.406,138.299
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,21,93.5681,0.0026,38.714,7.60496,139.996,139.89
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,22,91.9407,0.00267,38.7295,7.60288,138.383,138.276
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,23,92.3395,0.00265,38.7228,7.59219,138.768,138.657
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,24,92.5385,0.00246,38.7176,7.6031,138.97,138.862
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,25,91.731,0.002549,38.7229,7.60346,138.169,138.06
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,26,92.9012,0.00246,38.7252,7.60125,139.336,139.23
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,27,92.1083,0.00235,38.7225,7.60413,138.546,138.437
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,28,92.7042,0.00234,38.7258,7.59728,139.139,139.03
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,29,91.2762,0.00258,38.7201,7.60214,137.711,137.601
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,30,92.7288,0.00249,38.7206,7.60419,139.162,139.056
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,31,91.5924,0.00236,38.7208,7.60442,138.03,137.92
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,32,91.7962,0.002739,38.722,7.59795,138.227,138.119
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,33,91.9827,0.00246,38.7279,7.60131,138.42,138.314
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,34,91.9326,0.0024,38.7187,7.60704,138.368,138.261
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,35,92.1228,0.00251,38.7218,7.59926,138.555,138.446
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,36,92.6263,0.00248,38.7175,7.6081,139.064,138.954
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,37,91.519,0.0023,38.7255,7.5961,137.953,137.843
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,38,91.3867,0.002721,38.7223,7.59699,137.817,137.709
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,39,91.9557,0.00267,38.7191,7.60883,138.393,138.286
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,40,91.5982,0.00233,38.7214,7.60016,138.03,137.922
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,41,91.6306,0.002439,38.722,7.59955,138.063,137.955
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,42,91.4712,0.0027,38.7217,7.60294,137.901,137.799
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,43,91.715,0.00242,38.7187,7.59747,138.137,138.034
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,44,91.6852,0.00265,38.7177,7.60112,138.114,138.007
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,45,92.6776,0.00234,38.7251,7.5945,139.111,139
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,46,91.5395,0.002709,38.7233,7.59974,137.971,137.865
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,47,92.1771,0.00255,38.7212,7.60672,138.616,138.508
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,48,91.5747,0.00246,38.7235,7.59914,138.005,137.9
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,49,92.0786,0.00239,38.7215,7.60176,138.512,138.404
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,50,91.6284,0.002711,38.7218,7.59587,138.053,137.949
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,51,92.5954,0.00258,38.7156,7.6096,139.03,138.923
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,52,91.9464,0.00251,38.7175,7.60093,138.373,138.267
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,53,92.4815,0.00294,38.7183,7.60128,138.911,138.804
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,54,92.1872,0.00259,38.7219,7.59904,138.622,138.511
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,55,91.9459,0.00228,38.7202,7.60922,138.391,138.278
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,56,92.2293,0.00242,38.7211,7.60029,138.662,138.553
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,57,91.8638,0.002661,38.7213,7.59853,138.292,138.186
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,58,92.6101,0.00255,38.7206,7.61472,139.055,138.948
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,59,92.0049,0.002409,38.7149,7.60858,138.436,138.331
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,60,92.75,0.002999,38.7198,7.59366,139.173,139.066
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,61,91.6733,0.00259,38.7256,7.59741,138.103,137.999
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,62,92.2341,0.00226,38.7175,7.60074,138.667,138.555
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,63,92.5765,0.00231,38.7217,7.5969,139.007,138.897
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,64,91.3751,0.00243,38.7224,7.59382,137.806,137.694
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,65,91.5872,0.002349,38.724,7.59427,138.013,137.908
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,66,92.221,0.00243,38.722,7.60595,138.661,138.551
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,67,92.186,0.00241,38.7248,7.59315,138.614,138.506
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,68,91.6942,0.00253,38.7203,7.60013,138.126,138.017
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,69,92.0166,0.0023,38.7172,7.60266,138.442,138.339
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,70,92.0256,0.00245,38.7165,7.60874,138.46,138.353
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,71,91.643,0.00249,38.7158,7.60109,138.069,137.962
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,72,91.6921,0.00277,38.718,7.60406,138.124,138.017
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,73,92.5498,0.00231,38.7192,7.60026,138.979,138.872
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",512,74,91.6625,0.00248,38.721,7.5999,138.093,137.986
