dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",64,0,0.197344,0.00357,0.112799,211.232,211.665,211.545
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,69,2.61219,0.00163,0.15795,0.076512,2.90502,2.84828
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,70,2.57491,0.001841,0.157268,0.074304,2.86514,2.80833
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,71,2.56496,0.00155,0.15396,0.075936,2.85075,2.79641
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,72,2.60893,0.00169,0.15701,0.075552,2.90338,2.84318
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,73,2.60074,0.00158,0.158439,0.076736,2.89442,2.83749
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",192,74,2.57485,0.001701,0.158277,0.075808,2.86952,2.81063
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,0,6.40758,0.002221,0.477325,0.311264,7.28894,7.19839
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,1,6.98205,0.00241,0.477234,0.30784,7.85859,7.76953
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,2,6.71562,0.0021,0.472555,0.307232,7.56632,7.4975
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,3,6.44806,0.00234,0.472674,0.310112,7.30201,7.23319
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,4,6.93862,0.00201,0.472614,0.308544,7.79733,7.72179
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,5,6.36422,0.00226,0.468895,0.309792,7.21339,7.14517
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,6,6.36851,0.00207,0.471264,0.31008,7.22006,7.15193
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,7,6.58506,0.002109,0.470075,0.30784,7.43342,7.36508
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,8,6.37206,0.00206,0.470714,0.308928,7.22292,7.15377
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,9,6.55014,0.00215,0.473154,0.312704,7.41694,7.33815
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,10,6.32774,0.00213,0.479064,0.306752,7.18358,7.11569
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,11,6.27542,0.00224,0.467354,0.311584,7.12579,7.0566
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,12,6.93104,0.002021,0.476875,0.310688,7.80784,7.72062
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,13,6.47216,0.002429,0.477494,0.311968,7.34847,7.26405
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,14,6.70227,0.00242,0.474225,0.309216,7.56558,7.48813
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,15,6.41901,0.00215,0.473085,0.306176,7.2692,7.20042
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,16,6.27149,0.002059,0.469994,0.309792,7.12004,7.05333
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,17,6.53549,0.00243,0.471555,0.307936,7.39086,7.31741
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,18,6.38086,0.002231,0.474294,0.30656,7.25632,7.16395
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,19,6.57914,0.00223,0.474035,0.307104,7.43899,7.3625
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,20,7.0697,0.00235,0.486095,0.30784,7.95058,7.86598
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,21,6.34934,0.00216,0.468044,0.309696,7.19313,7.12924
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,22,6.42166,0.00207,0.468655,0.308864,7.27052,7.20125
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,23,6.40422,0.00211,0.469224,0.30928,7.25016,7.18484
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,24,6.46554,0.002131,0.471946,0.309664,7.32386,7.24928
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,25,6.35107,0.002249,0.469055,0.306816,7.19826,7.12919
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,26,6.59549,0.00221,0.471005,0.308672,7.44614,7.37738
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,27,6.71578,0.002339,0.471164,0.306784,7.56659,7.49606
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,28,6.33555,0.0023,0.468834,0.30736,7.18596,7.11405
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,29,6.37898,0.00211,0.471345,0.305376,7.23053,7.15781
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,30,6.58509,0.00209,0.472114,0.307232,7.434,7.36652
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,31,6.31786,0.00236,0.471464,0.310528,7.17721,7.10221
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,32,6.50608,0.00212,0.472354,0.308256,7.36171,7.28881
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,33,6.42042,0.002001,0.469094,0.310048,7.27087,7.20156
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,34,7.02538,0.00204,0.474314,0.31008,7.88556,7.81181
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,35,6.39091,0.00213,0.473434,0.307072,7.24107,7.17355
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,36,6.26688,0.00212,0.474945,0.30784,7.1233,7.05178
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,37,6.5839,0.00211,0.470334,0.306592,7.43091,7.36294
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,38,6.52554,0.001989,0.471343,0.305856,7.37244,7.30472
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,39,6.4137,0.00202,0.470574,0.310048,7.26657,7.19634
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,40,6.38762,0.00215,0.469224,0.308096,7.23631,7.16709
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,41,6.34717,0.00213,0.471634,0.308832,7.20632,7.12976
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,42,6.63712,0.00252,0.476374,0.318688,7.52027,7.4347
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,43,6.32637,0.00217,0.466584,0.306624,7.16782,7.10175
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,44,6.48445,0.00212,0.472694,0.309664,7.34365,7.26893
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,45,6.3456,0.00214,0.468535,0.307456,7.19194,7.12373
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,46,6.61053,0.00214,0.471514,0.307424,7.46621,7.39161
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,47,6.38618,0.00201,0.473653,0.307488,7.24159,7.16933
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,48,6.37462,0.00209,0.472255,0.308352,7.22332,7.15732
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,49,7.07878,0.00222,0.475944,0.310464,7.95341,7.86741
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,50,6.3393,0.002219,0.469175,0.308096,7.18793,7.11879
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,51,6.89645,0.00207,0.474934,0.309856,7.76999,7.68331
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,52,6.9809,0.00205,0.474984,0.308736,7.83625,7.76667
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,53,6.29203,0.002341,0.477174,0.3088,7.14944,7.08035
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,54,6.26922,0.00217,0.467474,0.309184,7.12612,7.04804
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,55,6.51587,0.002079,0.478795,0.308544,7.37617,7.30529
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,56,6.34099,0.00225,0.470635,0.309152,7.18848,7.12303
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,57,6.40387,0.00208,0.475465,0.308704,7.26176,7.19012
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,58,6.87866,0.00224,0.475305,0.310752,7.73713,7.66695
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,59,6.33341,0.00222,0.471564,0.306752,7.18547,7.11394
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,60,6.50784,0.002159,0.471296,0.30992,7.36123,7.29121
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,61,6.31482,0.00189,0.469934,0.308192,7.15906,7.09483
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,62,6.41184,0.00206,0.474353,0.30928,7.26728,7.19753
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,63,6.34256,0.00223,0.466254,0.30848,7.18722,7.11952
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,64,6.64819,0.00218,0.472694,0.30928,7.50683,7.43235
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,65,6.76858,0.00233,0.476415,0.309856,7.6445,7.55718
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,66,6.6343,0.00216,0.475905,0.312672,7.51199,7.42504
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,67,6.81101,0.00212,0.471755,0.302368,7.66003,7.58725
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,68,6.46544,0.00221,0.472284,0.309248,7.31814,7.24918
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,69,6.4121,0.00206,0.471194,0.307584,7.26471,7.19293
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,70,6.42173,0.002189,0.484434,0.309408,7.28747,7.21776
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,71,6.30976,0.002119,0.474785,0.309344,7.18054,7.09601
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,72,6.3903,0.00218,0.470355,0.309888,7.2409,7.17273
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,73,6.32506,0.002181,0.463915,0.307104,7.16491,7.09826
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",256,74,6.49005,0.00204,0.475445,0.307072,7.42967,7.2746
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,0,13.7141,0.00267,1.82548,0.877088,16.5094,16.4193
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,1,12.5559,0.00246,1.81984,0.877024,15.335,15.2552
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,2,13.4994,0.00239,1.82085,0.87424,16.283,16.1969
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,3,12.7489,0.002411,1.81903,0.875648,15.5236,15.446
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,4,12.9258,0.00247,1.81797,0.875616,15.7006,15.6219
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,5,13.0381,0.002332,1.81788,0.875136,15.8169,15.7335
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,6,13.9856,0.00242,1.8267,0.8736,16.7699,16.6884
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,7,12.9644,0.00241,1.81412,0.876384,15.7368,15.6574
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,8,12.6345,0.00247,1.82408,0.8768,15.4152,15.3378
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,9,13.3281,0.002111,1.81236,0.876096,16.0913,16.0186
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,10,13.0578,0.00223,1.82301,0.875008,15.8274,15.758
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,11,13.09,0.00218,1.81629,0.879488,15.8635,15.7879
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,12,13.3112,0.00234,1.81291,0.87504,16.0761,16.0015
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,13,12.5529,0.002501,1.8129,0.876288,15.32,15.2446
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,14,12.3589,0.00217,1.81709,0.873792,15.1324,15.0519
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,15,13.6738,0.0024,1.82232,0.876064,16.4523,16.3746
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,16,13.4441,0.00212,1.86003,0.87456,16.2561,16.1808
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,17,12.7137,0.00219,1.82017,0.875328,15.4889,15.4114
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,18,12.2427,0.00235,1.82933,0.87296,15.0227,14.9473
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,19,13.4002,0.002418,1.81689,0.877088,16.1896,16.0966
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,20,12.7327,0.00233,1.81789,0.874464,15.5001,15.4274
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,21,12.4428,0.00233,1.81594,0.881824,15.2275,15.1429
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,22,13.1655,0.00231,1.81807,0.875616,15.9506,15.8615
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,23,12.6312,0.00237,1.8267,0.877184,15.4187,15.3375
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,24,13.2086,0.002549,1.82684,0.875968,15.9948,15.914
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,25,13.5364,0.0021,1.82522,0.884672,16.3272,16.2484
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,26,13.6782,0.00227,1.82072,0.87696,16.473,16.3782
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,27,12.9315,0.00244,1.81597,0.879872,15.7076,15.6298
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,28,13.4607,0.0026,1.82977,0.875968,16.253,16.1691
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,29,13.1655,0.00252,1.82477,0.885088,15.9615,15.8779
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,30,12.402,0.002572,1.81482,0.902624,15.199,15.1221
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,31,12.7592,0.00232,1.81857,0.883712,15.5437,15.4638
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,32,13.4424,0.0022,1.81761,0.87568,16.2143,16.1379
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,33,12.5891,0.00233,1.81813,0.877696,15.367,15.2872
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,34,13.1588,0.00239,1.81424,0.876896,15.9305,15.8523
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,35,12.8626,0.007208,1.82498,0.891808,15.6649,15.5866
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,36,13.526,0.002061,1.81496,0.878272,16.3113,16.2213
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,37,13.483,0.002229,1.81611,0.8736,16.2541,16.1749
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,38,12.8127,0.00258,1.81452,0.87792,15.5963,15.5077
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,39,12.3878,0.00214,1.81726,0.87056,15.1521,15.0778
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,40,13.2113,0.00247,1.82536,0.88288,16.0036,15.922
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,41,13.2231,0.002139,1.81564,0.878528,15.9969,15.9194
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,42,13.2696,0.00217,1.81743,0.873376,16.0352,15.9626
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,43,13.9599,0.00242,1.8153,0.877056,16.7349,16.6547
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,44,12.9156,0.00249,1.86327,0.875968,15.7318,15.6574
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,45,13.3724,0.002119,1.81851,0.875296,16.1529,16.0683
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,46,13.4606,0.00218,1.81656,0.875296,16.2303,16.1546
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,47,12.8304,0.00231,1.82786,0.87536,15.6163,15.536
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,48,13.5473,0.00254,1.81669,0.876128,16.3204,16.2427
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,49,13.4222,0.0023,1.82415,0.875648,16.201,16.1243
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,50,13.3313,0.00207,1.81055,0.877344,16.0939,16.0213
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,51,13.4717,0.001931,1.8694,0.872736,16.2861,16.2157
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,52,13.0631,0.00179,1.81016,0.871584,15.8219,15.7467
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,53,13.4165,0.00211,1.81207,0.87168,16.1733,16.1023
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,54,12.6222,0.00204,1.81173,0.871968,15.3826,15.308
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,55,12.669,0.0021,1.91097,0.876768,15.5417,15.4588
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,56,12.8075,0.00241,1.81827,0.885888,15.5921,15.5141
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,57,12.7483,0.0025,1.81497,0.886848,15.532,15.4526
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,58,12.9943,0.00229,1.82243,0.87584,15.7722,15.6949
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,59,13.1667,0.00222,1.87107,0.87488,15.9869,15.9148
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,60,13.0598,0.00223,1.80857,0.90336,15.8493,15.774
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,61,12.776,0.002,1.81612,0.887008,15.5593,15.4811
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,62,13.4227,0.001929,1.80801,0.878208,16.1851,16.1108
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,63,12.8432,0.002099,1.8232,0.87696,15.6237,15.5454
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,64,12.7777,0.002011,1.81625,0.873856,15.5457,15.4698
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,65,12.6896,0.00247,1.81949,0.875296,15.4685,15.3868
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,66,13.6911,0.002401,1.81723,0.873344,16.4598,16.3841
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,67,12.795,0.001999,1.81562,0.876928,15.5684,15.4896
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,68,13.0603,0.00219,1.81941,0.875072,15.8306,15.757
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,69,12.7399,0.00229,1.81562,0.872928,15.5107,15.4307
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,70,12.9598,0.002419,1.81804,0.879776,15.7409,15.66
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,71,13.0264,0.00215,1.81986,0.882432,15.8033,15.7309
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,72,13.1837,0.00221,1.8144,0.874944,15.9566,15.8753
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,73,12.8236,0.002051,1.82327,0.873536,15.5954,15.5225
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",320,74,13.1663,0.00289,1.82495,0.895232,15.9973,15.8894
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,0,23.0966,0.00228,3.2925,1.56602,28.0503,27.9574
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,1,22.6641,0.002511,3.29266,1.56307,27.6109,27.5223
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,2,22.631,0.0023,3.30058,1.54854,27.5672,27.4824
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,3,22.8239,0.00244,3.29503,1.56675,27.7699,27.6881
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,4,23.1406,0.00216,3.28711,1.56336,28.0766,27.9932
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,5,22.724,0.002609,3.28577,1.56307,27.6576,27.5755
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,6,22.8626,0.00218,3.30016,1.54736,27.8005,27.7123
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,7,23.0849,0.002209,3.29985,1.5552,28.0288,27.9421
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,8,22.6969,0.00225,3.29029,1.57322,27.6619,27.5627
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,9,22.9587,0.00225,3.28566,1.56464,27.8947,27.8112
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,10,23.1722,0.00242,3.30272,1.55021,28.1111,28.0275
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,11,23.2344,0.00213,3.28893,1.5641,28.1714,28.0896
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,12,23.2999,0.00206,3.30071,1.55168,28.237,28.1544
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,13,23.1908,0.00221,3.28921,1.56323,28.1268,28.0454
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,14,22.8405,0.002141,3.28945,1.56371,27.7801,27.6958
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,15,22.9509,0.00231,3.30777,1.55338,27.9022,27.8144
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,16,23.4836,0.002129,3.29724,1.55245,28.4113,28.3354
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,17,23.1609,0.00215,3.29009,1.57856,28.1252,28.0317
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,18,22.8796,0.002332,3.29227,1.5624,27.8251,27.7366
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,19,23.2557,0.00215,3.30195,1.5559,28.2118,28.1157
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,20,22.742,0.00226,3.28718,1.56467,27.6803,27.5962
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,21,22.9017,0.00231,3.30251,1.5489,27.8381,27.7554
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,22,23.2448,0.00213,3.30525,1.55018,28.1899,28.1024
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,23,22.967,0.00213,3.29582,1.56624,27.9173,27.8312
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,24,23.1694,0.0021,3.30185,1.55005,28.1087,28.0234
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,25,23.1658,0.00215,3.3014,1.55053,28.1081,28.0199
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,26,23.0904,0.002289,3.28608,1.56598,28.0251,27.9447
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,27,22.8326,0.00221,3.29738,1.5535,27.7776,27.6857
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,28,23.0402,0.00228,3.30456,1.54749,27.9827,27.8945
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,29,23.3481,0.00229,3.29072,1.5607,28.2863,28.2018
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,30,23.3434,0.00214,3.30121,1.55024,28.2786,28.197
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,31,23.1904,0.0022,3.28957,1.588,28.1567,28.0702
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,32,23.0105,0.00222,3.2907,1.55686,27.9507,27.8603
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,33,22.5993,0.00221,3.29649,1.55347,27.5357,27.4515
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,34,23.0508,0.00237,3.29045,1.56336,27.9946,27.907
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,35,23.2697,0.00246,3.29986,1.54982,28.2128,28.1219
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,36,23.1941,0.002221,3.29949,1.55034,28.1314,28.0462
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,37,22.9217,0.0021,3.28726,1.5655,27.8617,27.7766
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,38,23.3342,0.00228,3.30595,1.55085,28.2875,28.1933
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,39,22.9308,0.002041,3.29327,1.56656,27.8732,27.7927
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,40,23.1892,0.00207,3.29965,1.54768,28.1213,28.0386
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,41,23.379,0.0026,3.28857,1.56634,28.3333,28.2365
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,42,22.6454,0.002211,3.28778,1.56573,27.5833,27.5012
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,43,23.0901,0.00223,3.30165,1.55251,28.0301,27.9465
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,44,22.8672,0.0021,3.28948,1.57613,27.8201,27.7349
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,45,22.8364,0.00221,3.30513,1.55322,27.7808,27.697
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,46,23.1837,0.00218,3.29433,1.56598,28.1411,28.0462
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,47,22.6943,0.002241,3.30121,1.54973,27.6298,27.5475
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,48,23.2987,0.00225,3.30068,1.55168,28.2488,28.1533
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,49,22.9531,0.0024,3.30433,1.54717,27.893,27.807
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,50,22.9261,0.00212,3.29075,1.56698,27.8728,27.786
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,51,22.6697,0.00246,3.29136,1.56784,27.6157,27.5314
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,52,23.1035,0.00214,3.29387,1.56272,28.0414,27.9622
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,53,22.7704,0.00216,3.28785,1.56422,27.718,27.6246
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,54,23.1371,0.00202,3.28779,1.58394,28.0966,28.0108
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,55,23.1813,0.002271,3.30194,1.55114,28.1297,28.0366
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,56,23.5922,0.002448,3.29043,1.56602,28.5455,28.4511
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,57,22.8201,0.0024,3.29194,1.56333,27.7624,27.6778
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,58,22.726,0.0024,3.29113,1.56672,27.6704,27.5862
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,59,23.2568,0.00276,3.30368,1.56675,28.2229,28.13
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,60,22.9133,0.00212,3.28353,1.56035,27.8427,27.7593
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,61,23.0201,0.00219,3.30069,1.55558,27.9688,27.8785
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,62,23.0333,0.002099,3.30071,1.55043,27.972,27.8866
3,float,uniform,CPU,"P | P | P | P | Ns | Ds",384,63,22.8266,0.0021,3.29096,1.56112,27.7651,27.6808
