dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",64,0,0.287232,0.00333,0.174449,215.449,216.032,215.914
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,69,5.64198,0.00227,1.7985,0.334496,7.84169,7.77725
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,70,5.60221,0.00229,1.80421,0.336512,7.80976,7.74522
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,71,5.55312,0.002171,1.79347,0.33328,7.74466,7.68204
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,72,5.61325,0.002138,1.80597,0.33792,7.8248,7.75928
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,73,5.608,0.00233,1.80345,0.335552,7.81474,7.74933
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",192,74,5.49834,0.00202,1.80443,0.3368,7.7043,7.64158
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,0,13.673,0.00229,4.65772,0.908704,19.3277,19.2417
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,1,12.6562,0.002352,4.67554,0.910176,18.3245,18.2442
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,2,12.8759,0.00219,4.67907,0.911104,18.5624,18.4682
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,3,12.7264,0.00216,4.66449,0.905152,18.3782,18.2982
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,4,12.8989,0.002231,4.6944,0.913056,18.5897,18.5086
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,5,12.9469,0.002229,4.66738,0.906368,18.6058,18.5229
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,6,13.9874,0.002241,4.65796,0.906016,19.6462,19.5536
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,7,13.0448,0.00223,4.65614,0.908352,18.6873,18.6116
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,8,13.247,0.00239,4.66177,0.90592,18.8981,18.8171
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,9,13.0558,0.0022,4.70654,0.90496,18.7527,18.6695
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,10,13.0878,0.00218,4.65704,0.905632,18.7311,18.6527
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,11,13.4136,0.00226,4.6624,0.907552,19.0699,18.9858
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,12,13.4501,0.0023,4.66031,0.906208,19.1138,19.0189
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,13,12.9022,0.00239,4.66191,0.90704,18.5551,18.4735
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,14,12.8396,0.002241,4.67219,0.908576,18.5,18.4226
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,15,12.9482,0.002249,4.68588,0.910976,18.6285,18.5473
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,16,13.1415,0.00218,4.66845,0.911424,18.8044,18.7236
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,17,13.3605,0.00223,4.6624,0.91104,19.0158,18.9362
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,18,13.1263,0.00224,4.66105,0.904896,18.7778,18.6945
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,19,13.3519,0.00235,4.6589,0.910496,19.0126,18.9236
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,20,13.0145,0.002159,4.657,0.909216,18.6567,18.5829
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,21,13.2822,0.00252,4.66992,0.908864,18.9518,18.8635
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,22,13.3215,0.00216,4.65855,0.904128,18.9619,18.8863
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,23,13.1815,0.002199,4.65694,0.910304,18.8282,18.7509
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,24,12.9145,0.00265,4.65967,0.906944,18.5683,18.4838
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,25,13.642,0.002309,4.67092,0.907328,19.3018,19.2226
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,26,13.1559,0.002201,4.66665,0.906432,18.8117,18.7312
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,27,13.0258,0.002079,4.65462,0.908832,18.667,18.5913
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,28,12.8148,0.0023,4.65517,0.904704,18.451,18.3769
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,29,13.1877,0.00208,4.65751,0.905472,18.8306,18.7527
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,30,13.0318,0.00213,4.65558,0.907264,18.6753,18.5967
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,31,13.496,0.00239,4.67045,0.91184,19.1769,19.0806
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,32,12.763,0.002349,4.66525,0.902528,18.4156,18.3331
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,33,13.6335,0.00241,4.66928,0.90672,19.3011,19.2119
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,34,12.912,0.00249,4.65999,0.911264,18.5657,18.4858
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,35,13.2478,0.00229,4.6601,0.905408,18.8956,18.8156
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,36,12.9599,0.0023,4.66154,0.904576,18.6077,18.5284
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,37,12.8922,0.0023,4.66911,0.906144,18.5509,18.4697
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,38,13.1473,0.00241,4.66534,0.9056,18.7984,18.7206
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,39,13.3004,0.00222,4.66313,0.911648,18.9538,18.8774
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,40,13.0386,0.00216,4.67917,0.915392,18.7125,18.6353
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,41,13.1218,0.002409,4.66461,0.90752,18.782,18.6963
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,42,13.3481,0.00225,4.65595,0.909472,18.9855,18.9158
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,43,13.4869,0.00222,4.65945,0.90768,19.1943,19.0563
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,44,13.3237,0.0022,4.66017,0.904736,18.9599,18.8908
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,45,12.7168,0.00215,4.65195,0.907904,18.3563,18.2788
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,46,13.1079,0.00199,4.65447,0.90464,18.7426,18.669
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,47,13.4962,0.00235,4.66169,0.908128,19.1506,19.0684
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,48,12.7233,0.00241,4.66436,0.905856,18.3792,18.2959
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,49,12.9546,0.002559,4.67389,0.9072,18.6219,18.5383
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,50,13.0154,0.0024,4.66749,0.906592,18.6703,18.5918
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,51,13.6259,0.00223,4.65901,0.906432,19.2809,19.1935
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,52,13.6245,0.00242,4.66077,0.908352,19.2891,19.196
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,53,13.0649,0.00238,4.6686,0.906752,18.7234,18.6427
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,54,13.4649,0.0024,4.72968,0.90432,19.1812,19.1013
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,55,13.6791,0.00233,4.66387,0.904864,19.342,19.2502
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,56,12.7594,0.00246,4.66235,0.905632,18.4133,18.3298
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,57,12.8532,0.00236,4.66316,0.907936,18.5058,18.4266
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,58,13.0795,0.00225,4.66238,0.909216,18.7336,18.6534
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,59,13.3623,0.00224,4.66241,0.907872,19.0173,18.9348
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,60,13.1166,0.00227,4.66193,0.90656,18.765,18.6874
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,61,13.1241,0.00223,4.66539,0.909024,18.7794,18.7007
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,62,13.2476,0.00244,4.65956,0.91488,18.9101,18.8245
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,63,13.0832,0.00228,4.65661,0.90688,18.7263,18.6489
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,64,13.1471,0.00218,4.66009,0.900448,18.7896,18.7099
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,65,13.151,0.0023,4.65879,0.902848,18.7928,18.715
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,66,13.3643,0.002381,4.67319,0.910912,19.0391,18.9508
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,67,13.0618,0.002141,4.65559,0.905472,18.7032,18.625
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,68,12.9684,0.00224,4.66876,0.913376,18.6373,18.5528
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,69,12.7566,0.002379,4.66551,0.909184,18.4129,18.3337
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,70,13.2728,0.00224,4.65737,0.907712,18.915,18.8401
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,71,13.5941,0.00246,4.66011,0.908256,19.2523,19.165
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,72,13.6285,0.00222,4.66467,0.90816,19.2841,19.2036
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,73,13.2235,0.0021,4.65892,0.906912,18.8687,18.7914
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",256,74,13.4243,0.002401,4.66788,0.908704,19.0915,19.0033
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,0,25.9234,0.00225,10.4354,1.83322,38.2871,38.1942
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,1,26.0847,0.00228,10.4307,1.83821,38.4501,38.3559
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,2,25.1454,0.00242,10.4389,1.83613,37.5175,37.4229
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,3,25.9142,0.00215,10.4314,1.83731,38.2788,38.1851
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,4,25.434,0.00228,10.4378,1.8351,37.7988,37.7092
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,5,25.8384,0.002489,10.4332,1.83699,38.2072,38.1111
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,6,25.5784,0.002351,10.4372,1.84192,37.9479,37.8599
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,7,25.925,0.00267,10.4392,1.83936,38.2967,38.2062
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,8,25.6737,0.002389,10.4409,1.83283,38.046,37.9499
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,9,25.6148,0.00209,10.4322,1.84131,37.9757,37.8904
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,10,25.644,0.002331,10.4375,1.83581,38.0081,37.9197
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,11,25.5787,0.00215,10.4309,1.83811,37.9409,37.8498
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,12,25.4132,0.00207,10.4356,1.83469,37.7777,37.6856
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,13,25.5202,0.0021,10.4268,1.8392,37.8766,37.7883
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,14,25.5065,0.002541,10.4312,1.84109,37.8811,37.7813
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,15,25.8132,0.00214,10.433,1.8377,38.185,38.086
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,16,26.0215,0.0025,10.4423,1.83814,38.3985,38.3044
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,17,25.4217,0.00212,10.4334,1.8335,37.7732,37.6907
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,18,25.6268,0.0019,10.4293,1.83882,37.9831,37.8968
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,19,25.7436,0.0021,10.4366,1.83818,38.113,38.0205
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,20,25.6868,0.00236,10.438,1.84058,38.0625,37.9677
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,21,26.0077,0.00227,10.4344,1.83219,38.3708,38.2766
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,22,25.3468,0.00219,10.4363,1.84192,37.7193,37.6273
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,23,25.6478,0.002379,10.439,1.83411,38.0107,37.9233
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,24,25.814,0.002299,10.4372,1.83997,38.188,38.0934
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,25,25.665,0.00235,10.4267,1.83549,38.0113,37.9295
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,26,25.6701,0.0021,10.4362,1.84288,38.0325,37.9513
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,27,25.6554,0.00222,10.4421,1.8463,38.0352,37.946
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,28,25.2716,0.002331,10.426,1.8377,37.6306,37.5376
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,29,25.6069,0.00225,10.4349,1.83974,37.9748,37.8838
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,30,25.5746,0.002051,10.4415,1.83971,37.9459,37.8578
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,31,25.6646,0.002151,10.441,1.83862,38.0368,37.9464
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,32,25.558,0.002349,10.4301,1.83808,37.964,37.8286
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,33,25.6097,0.00247,10.435,1.84278,37.9747,37.89
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,34,25.6869,0.00263,10.4297,1.8432,38.0482,37.9624
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,35,25.7155,0.002279,10.4129,1.83914,38.0628,37.9697
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,36,25.591,0.002189,10.4291,1.83923,37.9421,37.8615
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,37,25.3274,0.001971,10.4351,1.84138,37.6895,37.6059
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,38,25.477,0.00247,10.4363,1.8391,37.8403,37.7548
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,39,25.6887,0.002169,10.4517,1.82906,38.0602,37.9716
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,40,25.6261,0.002201,10.4238,1.84387,37.9875,37.896
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,41,25.6988,0.00219,10.4229,1.84182,38.0547,37.9657
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,42,25.501,0.00215,10.4071,1.84051,37.8392,37.7508
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,43,25.448,0.00211,10.4355,1.83709,37.8042,37.7227
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,44,25.5879,0.00264,10.4493,1.84,37.9698,37.8798
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,45,25.6191,0.002331,10.4332,1.84022,37.9852,37.8948
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,46,25.7861,0.0021,10.4405,1.8353,38.1509,38.0639
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,47,25.5084,0.002389,10.4326,1.83725,37.8615,37.7806
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,48,25.6445,0.002131,10.4425,1.8399,38.0157,37.929
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,49,25.5327,0.00209,10.4343,1.83952,37.8965,37.8086
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,50,25.7824,0.00213,10.4285,1.83786,38.1424,38.0508
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,51,26.0768,0.00219,10.4401,1.84198,38.459,38.3611
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,52,25.647,0.00254,10.4314,1.84154,38.0089,37.9225
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,53,25.5529,0.002809,10.4406,1.84019,37.9268,37.8365
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,54,25.4486,0.00207,10.4091,1.84045,37.7894,37.7002
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,55,25.6735,0.00237,10.4317,1.8417,38.0349,37.9493
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,56,25.3473,0.002361,10.43,1.83987,37.7079,37.6196
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,57,25.6942,0.002219,10.4458,1.83859,38.0729,37.9808
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,58,25.6102,0.00229,10.4418,1.84192,37.9883,37.8962
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,59,25.8972,0.00245,10.4297,1.83808,38.2536,38.1674
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,60,25.8902,0.00211,10.4321,1.83184,38.2478,38.1563
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,61,26.0825,0.0021,10.4257,1.84045,38.4433,38.3507
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,62,25.6305,0.002139,10.4376,1.84224,37.9976,37.9124
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,63,25.8521,0.00209,10.4382,1.8407,38.2207,38.1331
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,64,25.791,0.002121,10.4324,1.8392,38.1505,38.0648
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,65,25.5849,0.00272,10.4388,1.84419,37.9657,37.8706
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,66,25.7595,0.002169,10.4422,1.83424,38.1265,38.0381
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,67,25.5644,0.00247,10.4333,1.84032,37.9355,37.8405
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,68,25.7135,0.00234,10.4381,1.84122,38.0927,37.9951
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,69,25.7048,0.0024,10.4273,1.83888,38.0669,37.9734
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,70,25.6805,0.00229,10.4411,1.8407,38.0606,37.9646
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,71,25.1837,0.00212,10.4382,1.84394,37.5645,37.468
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,72,26.0021,0.002149,10.4369,1.84237,38.3783,38.2835
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,73,25.7603,0.00252,10.4372,1.83898,38.1249,38.0391
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",320,74,25.8138,0.00244,10.4415,1.84326,38.1881,38.101
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,0,53.7262,0.00217,15.4162,3.20592,72.4461,72.3504
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,1,53.47,0.00241,15.4176,3.20435,72.1934,72.0944
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,2,53.6576,0.00221,15.4158,3.2065,72.3791,72.2821
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,3,53.5487,0.00245,15.4157,3.20422,72.2717,72.1712
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,4,53.4837,0.00237,15.4162,3.2041,72.2081,72.1063
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,5,53.7043,0.00228,15.4124,3.20365,72.4201,72.3226
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,6,53.538,0.002189,15.4105,3.20557,72.2554,72.1563
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,7,53.601,0.002539,15.4115,3.20627,72.3201,72.2213
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,8,53.6766,0.00216,15.4114,3.21382,72.4041,72.304
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,9,53.6241,0.00238,15.4122,3.20474,72.3403,72.2434
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,10,53.6375,0.002329,15.4134,3.20717,72.3612,72.2603
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,11,53.5747,0.00225,15.4189,3.20592,72.2964,72.2017
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,12,53.2351,0.00246,15.418,3.20278,71.9577,71.8583
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,13,53.8536,0.00222,15.4112,3.20589,72.5715,72.4729
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,14,53.5332,0.00205,15.4125,3.20502,72.2512,72.1528
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,15,53.468,0.00222,15.4143,3.20531,72.1859,72.0898
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,16,53.7035,0.00213,15.4125,3.2041,72.422,72.3223
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,17,53.517,0.00214,15.4157,3.20592,72.2379,72.1407
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,18,53.571,0.00225,15.4141,3.20182,72.2852,72.1892
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,19,53.5189,0.00199,15.413,3.20192,72.2323,72.1358
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,20,53.3811,0.00224,15.412,3.20877,72.0998,72.0041
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,21,53.4496,0.00231,15.4135,3.2063,72.1715,72.0717
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,22,53.4393,0.002219,15.4127,3.20733,72.1587,72.0615
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,23,53.3981,0.00217,15.4182,3.20109,72.1165,72.0195
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,24,53.1746,0.002409,15.4166,3.20278,71.8926,71.7964
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,25,53.4514,0.002009,15.4145,3.20762,72.173,72.0755
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,26,53.4619,0.002699,15.4142,3.20304,72.1814,72.0819
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,27,53.561,0.00214,15.418,3.20333,72.2829,72.1845
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,28,53.5165,0.002381,15.4138,3.20224,72.2394,72.1349
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,29,53.6144,0.002169,15.4111,3.20544,72.3294,72.2331
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,30,53.3242,0.002321,15.4193,3.19696,72.0428,71.9428
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,31,53.4249,0.00212,15.4124,3.20326,72.1415,72.0427
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,32,53.7278,0.00206,15.4151,3.20934,72.4497,72.3543
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,33,53.6203,0.00258,15.418,3.20736,72.3445,72.2483
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,34,53.3506,0.00221,15.4109,3.20394,72.0645,71.9677
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,35,53.5796,0.00243,15.4227,3.2009,72.3017,72.2057
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,36,53.4181,0.00208,15.4181,3.2025,72.1384,72.0408
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,37,53.198,0.00227,15.4116,3.20211,71.9115,71.8139
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,38,53.5519,0.00196,15.4105,3.20502,72.266,72.1694
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,39,53.5893,0.00252,15.4136,3.20259,72.3141,72.208
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,40,53.6011,0.002021,15.4229,3.20534,72.3437,72.2313
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,41,53.4534,0.00245,15.4108,3.20416,72.1689,72.0709
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,42,53.5468,0.00232,15.4111,3.20826,72.2648,72.1685
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,43,53.5088,0.002361,15.4149,3.20909,72.2341,72.1352
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,44,53.5107,0.00237,15.4196,3.20173,72.2331,72.1344
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,45,53.6473,0.00202,15.4132,3.20512,72.3657,72.2676
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,46,53.6997,0.002349,15.4205,3.20442,72.4254,72.327
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,47,53.5784,0.00213,15.4226,3.20566,72.3051,72.2088
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,48,53.4429,0.00224,15.4204,3.20586,72.1713,72.0715
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,49,53.6367,0.00222,15.4121,3.20211,72.3486,72.2531
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,50,53.4827,0.00206,15.4171,3.20429,72.2093,72.1062
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,51,53.5912,0.002208,15.4141,3.20118,72.3034,72.2087
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,52,53.4744,0.00211,15.4121,3.2103,72.1964,72.0989
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,53,53.5585,0.00233,15.4135,3.2064,72.2799,72.1807
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,54,53.6973,0.00233,15.4116,3.20496,72.4142,72.3162
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,55,53.734,0.002019,15.4143,3.20438,72.4544,72.3547
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,56,53.6773,0.002369,15.4073,3.20349,72.389,72.2906
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,57,53.4764,0.002051,15.4199,3.20163,72.1999,72.0999
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,58,53.6639,0.00238,15.4094,3.20355,72.3761,72.2792
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,59,53.4754,0.00208,15.4176,3.20445,72.1945,72.0995
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,60,53.5308,0.002332,15.4106,3.20189,72.2387,72.1457
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,61,53.5923,0.002139,15.4086,3.20419,72.305,72.2073
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,62,53.5337,0.00233,15.4168,3.20291,72.2531,72.1557
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,63,53.6463,0.002,15.4124,3.20122,72.3602,72.262
3,double,uniform,CPU,"P | P | P | P | Ns | Ns",384,64,53.541,0.00239,15.4125,3.20109,72.2522,72.157
