dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",64,0,0.194656,0.00316,0.108588,211.248,211.661,211.554
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,64,23.3796,0.002579,3.45827,1.56618,28.4952,28.4066
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,65,23.7789,0.00219,3.45797,1.56278,28.8911,28.8019
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,66,23.5949,0.002491,3.45701,1.5656,28.7119,28.62
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,67,23.3653,0.002519,3.45547,1.56307,28.4765,28.3864
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,68,23.875,0.002371,3.49873,1.57722,29.0424,28.9534
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,69,23.2755,0.00262,3.45571,1.56819,28.3848,28.302
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,70,23.3084,0.00218,3.44988,1.56678,28.4162,28.3272
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,71,23.5409,0.00238,3.45059,1.56304,28.6578,28.5569
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,72,24.1662,0.00241,3.45802,1.56259,29.2804,29.1892
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,73,23.7303,0.00224,3.45577,1.56634,28.8512,28.7547
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,74,23.4348,0.002519,3.4588,1.56666,28.5531,28.4627
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,0,33.479,0.00226,5.59399,2.46605,41.6353,41.5413
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,1,33.5233,0.002611,5.58926,2.4647,41.676,41.5799
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,2,33.6962,0.00239,5.58959,2.49482,41.8778,41.783
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,3,33.5582,0.00232,5.59238,2.46838,41.7152,41.6213
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,4,33.8466,0.00235,5.5903,2.47238,42.0117,41.9117
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,5,33.9102,0.00244,5.58945,2.46867,42.0721,41.9708
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,6,33.6584,0.00234,5.59538,2.46618,41.8191,41.7223
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,7,34.0154,0.00246,5.59795,2.46291,42.1734,42.0788
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,8,33.9788,0.00231,5.59187,2.46608,42.1351,42.039
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,9,33.9616,0.00225,5.59386,2.46717,42.1193,42.0249
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,10,33.7945,0.002449,5.58796,2.47053,41.9505,41.8554
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,11,34.2302,0.0022,5.59129,2.48358,42.4005,42.3073
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,12,34.2093,0.00238,5.59501,2.46525,42.3671,42.272
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,13,34.3816,0.002411,5.58954,2.46707,42.5406,42.4407
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,14,33.9148,0.00252,5.58924,2.46877,42.073,41.9754
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,15,33.8424,0.002389,5.5894,2.46922,42.0021,41.9034
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,16,33.5755,0.00272,5.59177,2.47011,41.7381,41.6401
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,17,33.5935,0.00219,5.58816,2.46422,41.7424,41.648
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,18,33.7291,0.002239,5.58986,2.47024,41.885,41.7915
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,19,33.7374,0.002379,5.59576,2.46477,41.8904,41.8003
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,20,33.839,0.00232,5.59434,2.46979,42.0011,41.9055
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,21,33.4152,0.00242,5.5861,2.46838,41.5658,41.4721
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,22,33.4033,0.00214,5.58586,2.47987,41.5618,41.4712
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,23,34.1355,0.00238,5.59534,2.46928,42.2981,42.2024
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,24,33.7693,0.002469,5.5921,2.4664,41.9239,41.8303
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,25,33.4873,0.002661,5.59682,2.46838,41.6534,41.5552
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,26,33.6501,0.00282,5.59085,2.4647,41.8018,41.7085
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,27,33.8003,0.00238,5.59062,2.46374,41.9535,41.857
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,28,33.5878,0.00255,5.58993,2.47139,41.7464,41.6517
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,29,33.9383,0.00251,5.5878,2.46582,42.0882,41.9944
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,30,33.5804,0.002441,5.59404,2.46282,41.7319,41.6396
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,31,33.9033,0.00278,5.59305,2.46426,42.0555,41.9633
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,32,33.7486,0.00219,5.5959,2.46547,41.9028,41.8122
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,33,33.6642,0.002399,5.58959,2.48749,41.8355,41.7437
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,34,33.7013,0.002232,5.58962,2.46688,41.8551,41.7601
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,35,33.8996,0.002339,5.59045,2.46515,42.0478,41.9576
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,36,34.3817,0.00259,5.59289,2.46422,42.5364,42.4414
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,37,33.658,0.002321,5.59,2.4665,41.8075,41.7168
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,38,33.8192,0.002391,5.5921,2.46538,41.9733,41.879
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,39,33.7377,0.00252,5.59304,2.47075,41.8993,41.804
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,40,33.7354,0.002429,5.59091,2.46691,41.8891,41.7957
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,41,33.8618,0.002269,5.58806,2.46611,42.0096,41.9182
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,42,33.546,0.002629,5.589,2.46797,41.7047,41.6056
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,43,33.6972,0.002259,5.58916,2.46605,41.8483,41.7546
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,44,33.9536,0.00223,5.58962,2.46502,42.1099,42.0104
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,45,33.7599,0.00236,5.58916,2.46544,41.9107,41.8168
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,46,33.6212,0.00232,5.59081,2.46746,41.7772,41.6818
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,47,33.6618,0.00231,5.59543,2.46989,41.8164,41.7294
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,48,33.5411,0.00221,5.59031,2.46611,41.6956,41.5997
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,49,33.9473,0.00248,5.58914,2.46714,42.1002,42.006
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,50,33.6711,0.00237,5.59131,2.46723,41.8224,41.732
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,51,33.5961,0.002521,5.59141,2.47594,41.7626,41.666
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,52,33.6144,0.00236,5.59309,2.46579,41.7678,41.6756
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,53,33.6371,0.00264,5.59281,2.47651,41.8056,41.709
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,54,33.6446,0.00231,5.59108,2.47059,41.8076,41.7086
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,55,33.6012,0.0024,5.59037,2.46426,41.7558,41.6582
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,56,33.7111,0.00233,5.58817,2.46688,41.862,41.7685
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,57,34.2269,0.00253,5.59285,2.4768,42.3906,42.2991
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,58,33.952,0.002401,5.59127,2.49542,42.1337,42.0411
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,59,34.0956,0.00242,5.59052,2.46512,42.2494,42.1537
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,60,33.4818,0.002271,5.58955,2.47066,41.6431,41.5442
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,61,33.75,0.00215,5.58779,2.46832,41.8943,41.8083
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,62,33.5711,0.002239,5.59271,2.46758,41.7292,41.6336
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,63,33.4199,0.00225,5.59733,2.46963,41.5843,41.4892
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,64,33.566,0.00232,5.59273,2.46314,41.7159,41.6241
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,65,33.65,0.002501,5.59349,2.46934,41.8105,41.7154
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,66,33.913,0.00238,5.58803,2.46736,42.063,41.9707
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,67,33.6973,0.002261,5.595,2.46816,41.8575,41.7627
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,68,33.9201,0.0024,5.59391,2.46746,42.0761,41.9838
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,69,34.5969,0.00223,5.59326,2.49098,42.7751,42.6834
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,70,33.7647,0.002418,5.59396,2.46528,41.9222,41.8264
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,71,34.2158,0.00229,5.59074,2.4697,42.3773,42.2785
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,72,33.7751,0.002319,5.59478,2.47494,41.9474,41.8472
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,73,33.6519,0.00221,5.59087,2.48061,41.8206,41.7256
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",448,74,33.8827,0.002259,5.59206,2.47613,42.0487,41.9531
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,0,48.2933,0.00261,8.26221,3.68675,60.3407,60.2448
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,1,48.7569,0.0026,8.26291,3.67222,60.7875,60.6947
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,2,48.8901,0.002719,8.25908,3.68643,60.9353,60.8383
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,3,48.7022,0.002399,8.27006,3.67814,60.7472,60.6528
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,4,48.1481,0.00274,8.26319,3.67318,60.1825,60.0872
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,5,48.274,0.00243,8.26996,3.68157,60.3259,60.2279
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,6,48.731,0.002359,8.25836,3.68131,60.7703,60.673
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,7,48.3396,0.00225,8.25752,3.6849,60.3831,60.2842
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,8,48.6955,0.002559,8.2576,3.67638,60.7277,60.632
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,9,48.8713,0.0025,8.27045,3.6743,60.9161,60.8186
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,10,48.3836,0.00231,8.25395,3.68387,60.4183,60.3238
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,11,48.4894,0.00226,8.26087,3.70714,60.5535,60.4596
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,12,48.482,0.002349,8.25778,3.68026,60.5162,60.4223
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,13,48.4333,0.00253,8.25352,3.68774,60.4742,60.3771
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,14,48.0074,0.002289,8.25721,3.68134,60.0462,59.9482
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,15,48.0184,0.002561,8.25358,3.69334,60.0629,59.9679
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,16,48.238,0.002651,8.26064,3.67674,60.2773,60.178
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,17,48.3174,0.00247,8.26266,3.70784,60.3897,60.2904
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,18,48.362,0.002311,8.26374,3.66909,60.393,60.2971
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,19,47.9716,0.002599,8.2474,3.68506,60.0273,59.9067
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,20,48.2772,0.00279,8.26257,3.68205,60.3178,60.2247
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,21,48.2252,0.0026,8.26593,3.69619,60.2899,60.1899
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,22,48.8274,0.002209,8.26637,3.67171,60.8652,60.7677
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,23,48.1338,0.00261,8.25295,3.68842,60.174,60.0778
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,24,48.5263,0.002371,8.25078,3.68794,60.5643,60.4674
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,25,48.3285,0.002299,8.25705,3.6785,60.3609,60.2664
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,26,48.4441,0.00281,8.26196,3.69414,60.4987,60.403
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,27,48.3094,0.00282,8.25952,3.67651,60.3466,60.2482
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,28,48.8355,0.00237,8.26207,3.68813,60.8922,60.7881
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,29,48.3225,0.00228,8.25863,3.68758,60.3673,60.271
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,30,48.3272,0.00235,8.26542,3.66902,60.36,60.264
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,31,48.7627,0.00234,8.26115,3.67974,60.8031,60.7059
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,32,48.4888,0.0024,8.2557,3.67674,60.5204,60.4236
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,33,48.3742,0.00257,8.25764,3.67565,60.4065,60.31
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,34,48.9926,0.00234,8.2669,3.67926,61.0408,60.9411
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,35,48.4739,0.00251,8.26278,3.68314,60.515,60.4223
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,36,48.2121,0.002561,8.25583,3.67795,60.2464,60.1484
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,37,48.3331,0.00236,8.2566,3.68064,60.3659,60.2727
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,38,48.8185,0.002531,8.27112,3.68304,60.8764,60.7752
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,39,48.2949,0.00254,8.25412,3.68547,60.3321,60.237
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,40,48.4028,0.00286,8.26291,3.69232,60.4576,60.3609
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,41,48.6259,0.002489,8.25498,3.67597,60.6571,60.5593
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,42,48.5218,0.002441,8.26053,3.68032,60.564,60.4651
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,43,48.983,0.00237,8.2523,3.67786,61.0103,60.9155
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,44,48.1204,0.00258,8.26269,3.67478,60.1559,60.0604
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,45,48.5717,0.00255,8.26029,3.67142,60.6007,60.5059
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,46,48.6386,0.00246,8.25235,3.68061,60.6662,60.574
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,47,48.6992,0.002559,8.25514,3.68554,60.7385,60.6424
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,48,48.7878,0.002411,8.25843,3.68394,60.8309,60.7326
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,49,48.213,0.002261,8.25537,3.70186,60.2697,60.1725
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,50,48.3401,0.00243,8.26139,3.70752,60.4105,60.3114
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,51,48.3834,0.00273,8.26371,3.69738,60.449,60.3472
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,52,48.4223,0.00252,8.2597,3.68586,60.4646,60.3704
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,53,48.6264,0.0025,8.25333,3.69594,60.6758,60.5782
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,54,48.6283,0.00237,8.25873,3.78794,60.7735,60.6774
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,55,48.4656,0.002381,8.2561,3.68141,60.5038,60.4055
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,56,48.1232,0.002601,8.25817,3.68739,60.169,60.0714
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,57,48.2738,0.00242,8.25682,3.68858,60.3215,60.2216
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,58,48.4302,0.00258,8.25445,3.68733,60.4693,60.3746
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,59,48.5081,0.002469,8.25101,3.7207,60.5784,60.4822
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,60,48.509,0.00239,8.2682,3.68355,60.5634,60.4631
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,61,48.4436,0.002319,8.25679,3.67894,60.4748,60.3817
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,62,48.9335,0.00259,8.26781,3.66918,60.9752,60.8731
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,63,48.323,0.00224,8.25234,3.68947,60.3691,60.267
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,64,48.8072,0.00281,8.25553,3.68118,60.8412,60.7467
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,65,48.3212,0.002531,8.25803,3.71171,60.3887,60.2934
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,66,48.2848,0.00227,8.26227,3.67357,60.3175,60.2229
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,67,48.5164,0.002558,8.2618,3.67549,60.5543,60.4562
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,68,48.4864,0.002569,8.2635,3.68138,60.5319,60.4339
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,69,48.4666,0.00235,8.25546,3.68109,60.501,60.4055
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,70,48.4135,0.00246,8.264,3.69104,60.4701,60.371
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,71,48.6621,0.00235,8.25338,3.68355,60.6931,60.6014
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,72,48.2517,0.00231,8.26704,3.68086,60.2984,60.2019
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,73,48.8894,0.00242,8.25878,3.70102,60.9485,60.8516
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",512,74,48.5424,0.00292,8.25795,3.67926,60.5805,60.4825
