dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"D | D | D | D",64,0,0.079424,0,0.086468,199.043,199.307,199.209
2,float,uniform,CPU,"D | D | D | D",512,6,0.136544,0,0.03922,0.008288,0.224278,0.184052
2,float,uniform,CPU,"D | D | D | D",512,7,0.146944,0,0.039669,0.010464,0.236167,0.197077
2,float,uniform,CPU,"D | D | D | D",512,8,0.139168,0,0.039479,0.009824,0.228607,0.188471
2,float,uniform,CPU,"D | D | D | D",512,9,0.137152,0,0.039239,0.0104,0.226557,0.186791
2,float,uniform,CPU,"D | D | D | D",512,10,0.137248,0,0.038699,0.009376,0.225357,0.185323
2,float,uniform,CPU,"D | D | D | D",512,11,0.141376,0,0.03946,0.010304,0.232237,0.19114
2,float,uniform,CPU,"D | D | D | D",512,12,0.144576,0,0.039799,0.010528,0.236728,0.194903
2,float,uniform,CPU,"D | D | D | D",512,13,0.13888,0,0.03823,0.010432,0.226007,0.187542
2,float,uniform,CPU,"D | D | D | D",512,14,0.136672,0,0.03771,0.008896,0.223908,0.183278
2,float,uniform,CPU,"D | D | D | D",512,15,0.138016,0,0.03853,0.0104,0.226418,0.186946
2,float,uniform,CPU,"D | D | D | D",512,16,0.138144,0,0.03815,0.009504,0.226298,0.185798
2,float,uniform,CPU,"D | D | D | D",512,17,0.138496,0,0.038749,0.009664,0.226458,0.186909
2,float,uniform,CPU,"D | D | D | D",512,18,0.138816,0,0.038509,0.0104,0.225647,0.187725
2,float,uniform,CPU,"D | D | D | D",512,19,0.1344,0,0.03496,0.010656,0.211158,0.180016
2,float,uniform,CPU,"D | D | D | D",512,20,0.136192,0,0.038639,0.010208,0.224867,0.185039
2,float,uniform,CPU,"D | D | D | D",512,21,0.13792,0,0.037969,0.008992,0.223387,0.184881
2,float,uniform,CPU,"D | D | D | D",512,22,0.14416,0,0.037989,0.009344,0.232057,0.191493
2,float,uniform,CPU,"D | D | D | D",512,23,0.141056,0,0.03973,0.010176,0.231448,0.190962
2,float,uniform,CPU,"D | D | D | D",512,24,0.137248,0,0.03778,0.008704,0.223507,0.183732
2,float,uniform,CPU,"D | D | D | D",512,25,0.141088,0,0.039909,0.01008,0.232807,0.191077
2,float,uniform,CPU,"D | D | D | D",512,26,0.139424,0,0.039169,0.010144,0.227937,0.188737
2,float,uniform,CPU,"D | D | D | D",512,27,0.13888,0,0.038119,0.010112,0.227508,0.187111
2,float,uniform,CPU,"D | D | D | D",512,28,0.14256,0,0.039649,0.008864,0.226357,0.191073
2,float,uniform,CPU,"D | D | D | D",512,29,0.139776,0,0.038509,0.0104,0.228808,0.188685
2,float,uniform,CPU,"D | D | D | D",512,30,0.138976,0,0.040189,0.009856,0.231627,0.189021
2,float,uniform,CPU,"D | D | D | D",512,31,0.13872,0,0.038999,0.010272,0.227737,0.187991
2,float,uniform,CPU,"D | D | D | D",512,32,0.138528,0,0.03878,0.009472,0.225247,0.18678
2,float,uniform,CPU,"D | D | D | D",512,33,0.137344,0,0.03953,0.01024,0.227128,0.187114
2,float,uniform,CPU,"D | D | D | D",512,34,0.13824,0,0.03929,0.00992,0.227208,0.18745
2,float,uniform,CPU,"D | D | D | D",512,35,0.137984,0,0.03984,0.010272,0.228808,0.188096
2,float,uniform,CPU,"D | D | D | D",512,36,0.137216,0,0.039129,0.010016,0.225607,0.186361
2,float,uniform,CPU,"D | D | D | D",512,37,0.14176,0,0.038689,0.009664,0.229928,0.190113
2,float,uniform,CPU,"D | D | D | D",512,38,0.140224,0,0.039959,0.010208,0.230677,0.190391
2,float,uniform,CPU,"D | D | D | D",512,39,0.136416,0,0.03856,0.009088,0.222838,0.184064
2,float,uniform,CPU,"D | D | D | D",512,40,0.137696,0,0.038629,0.010144,0.226798,0.186469
2,float,uniform,CPU,"D | D | D | D",512,41,0.13712,0,0.03834,0.009408,0.224377,0.184868
2,float,uniform,CPU,"D | D | D | D",512,42,0.136672,0,0.03795,0.009888,0.224078,0.18451
2,float,uniform,CPU,"D | D | D | D",512,43,0.144736,0,0.03833,0.009728,0.231427,0.192794
2,float,uniform,CPU,"D | D | D | D",512,44,0.135872,0,0.036399,0.010272,0.213918,0.182543
2,float,uniform,CPU,"D | D | D | D",512,45,0.139168,0,0.0383,0.01024,0.227618,0.187708
2,float,uniform,CPU,"D | D | D | D",512,46,0.137152,0,0.03835,0.010432,0.224158,0.185934
2,float,uniform,CPU,"D | D | D | D",512,47,0.137856,0,0.038089,0.010464,0.226377,0.186409
2,float,uniform,CPU,"D | D | D | D",512,48,0.137728,0,0.03815,0.009984,0.231227,0.185862
2,float,uniform,CPU,"D | D | D | D",512,49,0.138912,0,0.039529,0.010368,0.235438,0.188809
2,float,uniform,CPU,"D | D | D | D",512,50,0.137728,0,0.03796,0.009184,0.225208,0.184872
2,float,uniform,CPU,"D | D | D | D",512,51,0.143072,0,0.03981,0.008736,0.235278,0.191618
2,float,uniform,CPU,"D | D | D | D",512,52,0.145952,0,0.03889,0.01088,0.235627,0.195722
2,float,uniform,CPU,"D | D | D | D",512,53,0.145184,0,0.03829,0.008576,0.233848,0.19205
2,float,uniform,CPU,"D | D | D | D",512,54,0.139872,0,0.039329,0.009792,0.228498,0.188993
2,float,uniform,CPU,"D | D | D | D",512,55,0.139936,0,0.03871,0.01056,0.230198,0.189206
2,float,uniform,CPU,"D | D | D | D",512,56,0.138592,0,0.03996,0.009024,0.228027,0.187576
2,float,uniform,CPU,"D | D | D | D",512,57,0.13936,0,0.03883,0.009792,0.228008,0.187982
2,float,uniform,CPU,"D | D | D | D",512,58,0.137248,0,0.039619,0.010656,0.226497,0.187523
2,float,uniform,CPU,"D | D | D | D",512,59,0.13856,0,0.039569,0.01056,0.228887,0.188689
2,float,uniform,CPU,"D | D | D | D",512,60,0.137248,0,0.03889,0.00976,0.226068,0.185898
2,float,uniform,CPU,"D | D | D | D",512,61,0.139296,0,0.03914,0.010528,0.227948,0.188964
2,float,uniform,CPU,"D | D | D | D",512,62,0.133984,0,0.03655,0.01088,0.213998,0.181414
2,float,uniform,CPU,"D | D | D | D",512,63,0.138176,0,0.038859,0.009952,0.231557,0.186987
2,float,uniform,CPU,"D | D | D | D",512,64,0.144672,0,0.039599,0.010848,0.236347,0.195119
2,float,uniform,CPU,"D | D | D | D",512,65,0.138688,0,0.03873,0.009312,0.226478,0.18673
2,float,uniform,CPU,"D | D | D | D",512,66,0.138016,0,0.03867,0.010208,0.227407,0.186894
2,float,uniform,CPU,"D | D | D | D",512,67,0.138208,0,0.038499,0.009728,0.225527,0.186435
2,float,uniform,CPU,"D | D | D | D",512,68,0.137952,0,0.03831,0.010496,0.225177,0.186758
2,float,uniform,CPU,"D | D | D | D",512,69,0.132832,0,0.034649,0.010528,0.212577,0.178009
2,float,uniform,CPU,"D | D | D | D",512,70,0.138208,0,0.03837,0.010784,0.226918,0.187362
2,float,uniform,CPU,"D | D | D | D",512,71,0.137728,0,0.038349,0.010752,0.226567,0.186829
2,float,uniform,CPU,"D | D | D | D",512,72,0.137504,0,0.0381,0.010336,0.224808,0.18594
2,float,uniform,CPU,"D | D | D | D",512,73,0.13808,0,0.037789,0.009824,0.225267,0.185693
2,float,uniform,CPU,"D | D | D | D",512,74,0.137152,0,0.03806,0.018656,0.233178,0.193868
