dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,0.199392,0.002831,0.113628,201.458,201.88,201.774
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,44,2.63821,0.0018,0.158399,0.046464,2.89021,2.84487
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,45,2.55552,0.001809,0.15321,0.048352,2.80532,2.75889
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,46,2.57706,0.00159,0.158029,0.049248,2.83315,2.78592
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,47,2.56768,0.001899,0.156019,0.047136,2.82105,2.77273
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,48,2.60746,0.00187,0.162148,0.046848,2.87951,2.81832
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,49,2.56134,0.001861,0.159378,0.04752,2.82046,2.7701
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,50,2.57683,0.001831,0.156999,0.046176,2.83017,2.78184
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,51,2.5983,0.00173,0.159588,0.047936,2.86075,2.80756
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,52,2.6337,0.00171,0.156228,0.04848,2.88854,2.84011
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,53,2.58592,0.00172,0.157589,0.047104,2.84272,2.79233
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,54,2.58854,0.00167,0.159499,0.048224,2.84653,2.79794
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,55,2.5831,0.00179,0.158258,0.046176,2.83988,2.78933
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,56,2.56867,0.00186,0.157967,0.046432,2.8241,2.77493
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,57,2.5865,0.00176,0.157727,0.047168,2.84332,2.79315
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,58,2.56662,0.00203,0.154088,0.047616,2.81636,2.77036
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,59,2.58093,0.001799,0.159758,0.046336,2.84016,2.78882
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,60,2.66582,0.00177,0.158259,0.048512,2.92282,2.87436
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,61,2.57232,0.00181,0.159327,0.049792,2.83333,2.78325
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,62,2.59341,0.001861,0.159767,0.04784,2.84965,2.80288
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,63,2.55312,0.00199,0.155278,0.045824,2.8041,2.75621
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,64,2.58608,0.00194,0.158187,0.044512,2.84319,2.79072
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,65,2.60714,0.0019,0.158859,0.047136,2.86432,2.81503
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,66,2.5816,0.001728,0.158438,0.04816,2.8426,2.78993
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,67,2.61296,0.00173,0.159937,0.047488,2.87172,2.82211
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,68,2.56371,0.00195,0.157108,0.048448,2.81893,2.77122
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,69,2.57242,0.00175,0.159579,0.047008,2.83333,2.78075
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,70,2.58349,0.00169,0.159508,0.045312,2.8404,2.79
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,71,2.5944,0.001681,0.157577,0.047168,2.85045,2.80083
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,72,2.61251,0.00179,0.157598,0.048608,2.86839,2.82051
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,73,2.61786,0.00165,0.158058,0.04896,2.87478,2.82652
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,74,2.56019,0.00184,0.158839,0.047488,2.82544,2.76836
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,0,6.96083,0.002321,0.296048,0.102912,7.43676,7.36211
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,1,6.29654,0.00246,0.289257,0.101568,6.74577,6.68983
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,2,6.5905,0.00232,0.291387,0.101056,7.04561,6.98526
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,3,6.60931,0.00231,0.287738,0.101312,7.05605,7.00067
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,4,6.74637,0.002281,0.290187,0.100704,7.19451,7.13954
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,5,6.38243,0.002151,0.290757,0.102208,6.83761,6.77755
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,6,6.40678,0.00223,0.293186,0.09952,6.8581,6.80172
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,7,6.52461,0.00231,0.290687,0.099776,6.97487,6.91738
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,8,6.49446,0.00215,0.289936,0.101248,6.94559,6.8878
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,9,6.76387,0.0022,0.295057,0.101888,7.22105,7.16302
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,10,6.34534,0.001998,0.287728,0.101792,6.79357,6.73686
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,11,6.38736,0.00224,0.290167,0.102208,6.84186,6.78198
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,12,6.47517,0.00219,0.291277,0.100032,6.92725,6.86867
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,13,6.41651,0.002179,0.288697,0.100928,6.86859,6.80832
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,14,6.5288,0.002221,0.292206,0.100256,6.98149,6.92348
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,15,6.55501,0.00208,0.287306,0.101696,7.00159,6.94609
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,16,6.32307,0.00233,0.288397,0.101536,6.77399,6.71533
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,17,6.43677,0.0022,0.290217,0.101056,6.88651,6.83024
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,18,6.42467,0.00247,0.288395,0.099904,6.87345,6.81544
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,19,6.75043,0.00241,0.291687,0.102144,7.20634,7.14667
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,20,6.50406,0.002301,0.289688,0.101376,6.95504,6.89743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,21,6.44051,0.008859,0.288936,0.102432,6.89682,6.84074
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,22,6.51834,0.00216,0.291096,0.10112,6.9729,6.91271
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,23,6.39923,0.00233,0.291538,0.099424,6.85143,6.79252
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,24,6.3831,0.00206,0.290827,0.100992,6.83349,6.77698
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,25,6.4385,0.0024,0.290997,0.101344,6.89061,6.83324
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,26,6.51514,0.00209,0.290657,0.101152,6.9668,6.90903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,27,6.99946,0.00228,0.297207,0.104064,7.47762,7.40301
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,28,6.36579,0.00223,0.291257,0.100864,6.82015,6.76014
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,29,6.47229,0.00238,0.291927,0.099488,6.92393,6.86608
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,30,6.31299,0.00242,0.288257,0.102528,6.76297,6.7062
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,31,6.54224,0.002219,0.291447,0.101312,7.00077,6.93722
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,32,6.6417,0.00227,0.292287,0.101472,7.10155,7.03772
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,33,6.44848,0.00221,0.291097,0.10192,6.90194,6.84371
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,34,6.7511,0.0023,0.285196,0.101184,7.19644,7.13978
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,35,6.36934,0.00227,0.291157,0.102112,6.82188,6.76488
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,36,6.29187,0.00207,0.287926,0.10272,6.74088,6.68459
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,37,6.32496,0.002239,0.288737,0.099488,6.77298,6.71542
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,38,6.37872,0.00214,0.287976,0.100224,6.82397,6.76906
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,39,6.89085,0.002171,0.286908,0.101568,7.33759,7.2815
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,40,6.51744,0.00225,0.289756,0.100864,6.96578,6.91031
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,41,6.56189,0.0021,0.284226,0.100896,7.00077,6.94911
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,42,6.4593,0.002429,0.288197,0.099776,6.90958,6.8497
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,43,6.47373,0.00209,0.287796,0.1016,6.91959,6.86521
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,44,6.53213,0.00232,0.292377,0.099392,6.98528,6.92622
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,45,6.39117,0.00214,0.289947,0.10288,6.85169,6.78614
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,46,6.64125,0.00219,0.290116,0.10176,7.09028,7.03531
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,47,6.53171,0.002221,0.289986,0.102336,6.98112,6.92626
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,48,6.48259,0.00231,0.290297,0.101056,6.93346,6.87626
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,49,6.46106,0.0021,0.286247,0.099616,6.90647,6.84902
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,50,6.43382,0.002121,0.282456,0.09872,6.86789,6.81712
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,51,6.57523,0.002061,0.286297,0.09808,7.01883,6.96167
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,6.62848,0.00211,0.288097,0.098528,7.07463,7.01721
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,6.58659,0.00215,0.289527,0.101952,7.03339,6.98022
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,6.37869,0.0022,0.289107,0.100544,6.82959,6.77054
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,6.33574,0.00203,0.291387,0.099872,6.7867,6.72903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,6.88189,0.00176,0.282317,0.099424,7.31893,7.26539
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,6.60979,0.002042,0.285397,0.100832,7.05524,6.99806
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,6.47946,0.0023,0.292227,0.10112,6.9375,6.8751
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,6.62819,0.0021,0.291607,0.102336,7.08137,7.02423
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,6.54474,0.00233,0.286997,0.099168,6.99444,6.93323
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,6.79712,0.00209,0.282667,0.096224,7.23396,7.1781
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,6.50771,0.002101,0.277056,0.099744,6.93359,6.88661
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,6.86096,0.00184,0.278695,0.0968,7.29189,7.2383
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,7.03526,0.00204,0.284466,0.098912,7.47426,7.42068
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,6.41904,0.001819,0.287126,0.100096,6.86072,6.80808
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,6.37677,0.00196,0.281766,0.10096,6.81569,6.76145
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,6.3337,0.00214,0.286346,0.100352,6.78478,6.72253
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,6.43408,0.00198,0.287778,0.100736,6.88576,6.82457
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,6.40464,0.00231,0.287538,0.102368,6.85563,6.79686
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,6.29834,0.002241,0.289579,0.101664,6.74907,6.69182
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,6.54691,0.00219,0.289137,0.101184,6.99598,6.93942
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,6.58432,0.00237,0.291546,0.10176,7.03992,6.98
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,6.3944,0.00218,0.291348,0.100864,6.84518,6.78879
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,6.44771,0.00222,0.286716,0.100192,6.89254,6.83684
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,14.0605,0.002299,0.81906,0.192896,15.1597,15.0747
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,12.936,0.00229,0.809021,0.18912,14.0046,13.9364
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,13.3907,0.00238,0.811622,0.18704,14.4692,14.3917
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,13.3497,0.002268,0.80306,0.188352,14.4024,14.3433
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,12.6485,0.00241,0.81078,0.188384,13.7176,13.6501
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,13.2676,0.002179,0.81794,0.193696,14.403,14.2814
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,13.0011,0.00248,0.808911,0.186592,14.0713,13.999
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,12.9125,0.00247,0.81244,0.188736,13.9915,13.9161
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,13.2044,0.002289,0.80463,0.186304,14.2616,14.1977
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,13.2624,0.002361,0.8057,0.187488,14.3314,14.2579
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,12.6582,0.002381,0.81393,0.188928,13.7388,13.6635
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,12.3768,0.00222,0.81112,0.192576,13.4535,13.3827
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,12.8118,0.00227,0.81765,0.187808,13.8918,13.8195
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,12.7397,0.002309,0.81312,0.18944,13.8181,13.7446
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,12.9125,0.00231,0.814831,0.187616,13.9948,13.9172
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,12.7679,0.00245,0.811729,0.195648,13.849,13.7777
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,12.8284,0.00241,0.812052,0.18848,13.9024,13.8314
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,12.9172,0.00232,0.81126,0.188448,13.9919,13.9192
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,13.4287,0.00233,0.813402,0.187488,14.5036,14.4319
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,12.5424,0.00249,0.8133,0.19232,13.626,13.5505
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,13.0649,0.002479,0.812193,0.186528,14.1408,14.0661
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,13.0966,0.002379,0.813141,0.19024,14.1754,14.1024
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,12.9517,0.00252,0.812531,0.188448,14.0299,13.9552
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,13.2674,0.00234,0.811742,0.186656,14.3406,14.2681
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,12.7323,0.00235,0.81477,0.187872,13.807,13.7372
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,13.2053,0.00258,0.8145,0.187008,14.2816,14.2094
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,13.1287,0.0019,0.804401,0.184928,14.1803,14.1199
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,12.7946,0.00249,0.806511,0.188704,13.8607,13.7923
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,13.1351,0.00224,0.81627,0.18752,14.2203,14.1411
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,13.2062,0.002249,0.810931,0.189088,14.2802,14.2084
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,12.9441,0.0023,0.813533,0.187648,14.0199,13.9476
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,13.5869,0.00258,0.81208,0.187648,14.6593,14.5892
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,13.0157,0.00247,0.814902,0.18928,14.0946,14.0224
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,13.4272,0.00223,0.81401,0.187584,14.5158,14.431
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,12.7283,0.00231,0.81166,0.18752,13.8033,13.7298
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,12.968,0.002329,0.805452,0.185184,14.0246,13.961
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,12.874,0.002529,0.816381,0.186816,13.9472,13.8797
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,13.0741,0.00213,0.80636,0.184576,14.1307,14.0672
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,13.0084,0.00247,0.81322,0.188576,14.0879,14.0127
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,13.0497,0.00245,0.81311,0.193984,14.1359,14.0592
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,13.0656,0.00224,0.81387,0.189696,14.145,14.0714
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,13.736,0.002279,0.80964,0.192,14.8113,14.74
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,12.7787,0.00239,0.802851,0.184384,13.8329,13.7683
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,12.8547,0.00241,0.809161,0.1904,13.9243,13.8567
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,13.1232,0.00243,0.811531,0.187136,14.1944,14.1243
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,13.1297,0.00242,0.8134,0.187328,14.2075,14.1328
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,12.8457,0.002439,0.81216,0.189376,13.9252,13.8496
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,13.4883,0.00235,0.81451,0.18704,14.5759,14.4922
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,12.8679,0.00236,0.81195,0.189312,13.9452,13.8716
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,13.3144,0.00235,0.81231,0.189056,14.4021,14.3181
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,13.1963,0.00235,0.814581,0.19024,14.2781,14.2035
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,13.4393,0.00224,0.81937,0.188544,14.5226,14.4494
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,12.9736,0.002499,0.810131,0.188128,14.0435,13.9744
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,13.2643,0.002339,0.804492,0.185536,14.3189,14.2566
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,13.0617,0.00217,0.80956,0.18656,14.127,14.06
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,13.2851,0.00268,0.812711,0.187392,14.3633,14.2879
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,13.0823,0.00235,0.815439,0.190752,14.1644,14.0908
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,12.9253,0.00215,0.807512,0.185536,13.9835,13.9205
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,13.0089,0.00203,0.807141,0.187776,14.0698,14.0059
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,13.0857,0.002209,0.811269,0.18848,14.1593,14.0877
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,13.4981,0.002382,0.814662,0.190432,14.5803,14.5056
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,13.2161,0.00244,0.81484,0.186784,14.2924,14.2202
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,13.1829,0.002351,0.81528,0.189792,14.266,14.1903
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,13.5186,0.002469,0.814971,0.190016,14.6116,14.5261
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,14.0428,0.00235,0.814201,0.18848,15.1253,15.0479
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,12.8705,0.00218,0.80696,0.185088,13.9275,13.8647
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,12.8776,0.00241,0.811363,0.195104,13.9612,13.8865
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,12.8192,0.002462,0.816641,0.187072,13.9093,13.8253
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,12.9311,0.00238,0.81208,0.188576,14.0059,13.9341
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,12.8967,0.0021,0.80908,0.189888,13.9679,13.8978
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,13.2944,0.002321,0.804122,0.187072,14.3561,14.2879
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,13.1402,0.002311,0.8146,0.188544,14.2174,14.1456
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,12.6654,0.00226,0.807803,0.186656,13.7321,13.6622
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,13.6359,0.002249,0.805721,0.185344,14.6963,14.6292
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,12.8361,0.00212,0.806623,0.18784,13.8938,13.8327
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,23.0571,0.002319,2.09442,0.632,25.8697,25.7859
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,23.2135,0.002539,2.09813,0.635008,26.0282,25.9492
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,23.5666,0.002329,2.0953,0.633152,26.3672,26.2974
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,23.5372,0.00231,2.09206,0.656224,26.3692,26.2877
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,23.3035,0.00236,2.09251,0.636736,26.114,26.0351
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,23.4642,0.002279,2.14995,0.63472,26.3332,26.2512
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,23.3491,0.0024,2.09491,0.63264,26.1544,26.0791
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,23.4853,0.002199,2.09859,0.731584,26.3956,26.3177
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,23.5418,0.00225,2.09039,0.633984,26.3418,26.2684
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,23.6275,0.002151,2.0945,0.635872,26.4363,26.36
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,23.5698,0.00227,2.09724,0.634144,26.3812,26.3034
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,23.6037,0.002301,2.09662,0.636544,26.4241,26.3392
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,23.5586,0.00235,2.09379,0.632608,26.365,26.2874
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,23.4977,0.00226,2.0956,0.634016,26.3072,26.2296
