dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"N | N",64,0,0.07392,0,0.05952,193.062,193.291,193.195
1,double,uniform,GPU,"N | N",512,51,0.013248,0,0.156658,0.008832,0.212998,0.178738
1,double,uniform,GPU,"N | N",512,52,0.014368,0,0.08836,0.0088,0.147078,0.111528
1,double,uniform,GPU,"N | N",512,53,0.012736,0,0.088618,0.009504,0.146108,0.110858
1,double,uniform,GPU,"N | N",512,54,0.015296,0,0.088399,0.008384,0.148678,0.112079
1,double,uniform,GPU,"N | N",512,55,0.013504,0,0.088899,0.007296,0.150079,0.109699
1,double,uniform,GPU,"N | N",512,56,0.013184,0,0.089199,0.0096,0.241768,0.111983
1,double,uniform,GPU,"N | N",512,57,0.01088,0,0.088689,0.00864,0.144569,0.108209
1,double,uniform,GPU,"N | N",512,58,0.012672,0,0.084809,0.011136,0.139398,0.108617
1,double,uniform,GPU,"N | N",512,59,0.013056,0,0.08895,0.009056,0.146328,0.111062
1,double,uniform,GPU,"N | N",512,60,0.011072,0,0.088238,0.008288,0.142568,0.107598
1,double,uniform,GPU,"N | N",512,61,0.013536,0,0.089569,0.008736,0.149079,0.111841
1,double,uniform,GPU,"N | N",512,62,0.013216,0,0.088959,0.008416,0.153829,0.110591
1,double,uniform,GPU,"N | N",512,63,0.013184,0,0.088988,0.008448,0.145238,0.11062
1,double,uniform,GPU,"N | N",512,64,0.014016,0,0.089109,0.009088,0.147949,0.112213
1,double,uniform,GPU,"N | N",512,65,0.017248,0,0.088499,0.009056,0.150498,0.114803
1,double,uniform,GPU,"N | N",512,66,0.011776,0,0.088499,0.008864,0.145418,0.109139
1,double,uniform,GPU,"N | N",512,67,0.013216,0,0.089379,0.008864,0.147209,0.111459
1,double,uniform,GPU,"N | N",512,68,0.01488,0,0.088818,0.009056,0.150068,0.112754
1,double,uniform,GPU,"N | N",512,69,0.013088,0,0.089328,0.00832,0.147598,0.110736
1,double,uniform,GPU,"N | N",512,70,0.012512,0,0.088579,0.008672,0.145468,0.109763
1,double,uniform,GPU,"N | N",512,71,0.011616,0,0.08886,0.009408,0.145129,0.109884
1,double,uniform,GPU,"N | N",512,72,0.015744,0,0.088669,0.0096,0.148219,0.114013
1,double,uniform,GPU,"N | N",512,73,0.013152,0,0.088549,0.00816,0.146228,0.109861
1,double,uniform,GPU,"N | N",512,74,0.012256,0,0.089579,0.008608,0.146828,0.110443
