dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"N | D",64,0,0.07296,0,0.06009,198.646,198.876,198.779
1,double,uniform,GPU,"N | D",256,62,0.01136,0,0.035569,0.00752,0.088549,0.054449
1,double,uniform,GPU,"N | D",256,63,0.013472,0,0.036139,0.00912,0.093719,0.058731
1,double,uniform,GPU,"N | D",256,64,0.012896,0,0.03602,0.009632,0.092569,0.058548
1,double,uniform,GPU,"N | D",256,65,0.011872,0,0.035439,0.008384,0.090209,0.055695
1,double,uniform,GPU,"N | D",256,66,0.011872,0,0.03529,0.008448,0.090099,0.05561
1,double,uniform,GPU,"N | D",256,67,0.012896,0,0.03524,0.009312,0.093809,0.057448
1,double,uniform,GPU,"N | D",256,68,0.01296,0,0.03514,0.009632,0.092039,0.057732
1,double,uniform,GPU,"N | D",256,69,0.011552,0,0.03516,0.00832,0.089209,0.055032
1,double,uniform,GPU,"N | D",256,70,0.013824,0,0.03624,0.009152,0.093609,0.059216
1,double,uniform,GPU,"N | D",256,71,0.013088,0,0.035649,0.008416,0.092239,0.057153
1,double,uniform,GPU,"N | D",256,72,0.012768,0,0.03534,0.006688,0.088359,0.054796
1,double,uniform,GPU,"N | D",256,73,0.01248,0,0.03544,0.008896,0.091409,0.056816
1,double,uniform,GPU,"N | D",256,74,0.013984,0,0.03493,0.009952,0.090819,0.058866
1,double,uniform,GPU,"N | D",320,0,0.026176,0,0.04426,0.014912,0.129478,0.085348
1,double,uniform,GPU,"N | D",320,1,0.01424,0,0.03886,0.008704,0.096899,0.061804
1,double,uniform,GPU,"N | D",320,2,0.013248,0,0.03848,0.008608,0.094289,0.060336
1,double,uniform,GPU,"N | D",320,3,0.012704,0,0.03844,0.008832,0.093699,0.059976
1,double,uniform,GPU,"N | D",320,4,0.011936,0,0.03879,0.009408,0.093899,0.060134
1,double,uniform,GPU,"N | D",320,5,0.01168,0,0.038639,0.010016,0.094919,0.060335
1,double,uniform,GPU,"N | D",320,6,0.012992,0,0.03891,0.0104,0.09737,0.062302
1,double,uniform,GPU,"N | D",320,7,0.011584,0,0.03873,0.009408,0.094928,0.059722
1,double,uniform,GPU,"N | D",320,8,0.012,0,0.039,0.010016,0.095099,0.061016
1,double,uniform,GPU,"N | D",320,9,0.012256,0,0.03846,0.009152,0.101519,0.059868
1,double,uniform,GPU,"N | D",320,10,0.01312,0,0.036139,0.011136,0.089869,0.060395
1,double,uniform,GPU,"N | D",320,11,0.012416,0,0.03849,0.009984,0.095019,0.06089
1,double,uniform,GPU,"N | D",320,12,0.012384,0,0.03844,0.010048,0.094959,0.060872
1,double,uniform,GPU,"N | D",320,13,0.012864,0,0.03821,0.010304,0.095059,0.061378
1,double,uniform,GPU,"N | D",320,14,0.012576,0,0.03969,0.009664,0.095779,0.06193
1,double,uniform,GPU,"N | D",320,15,0.011936,0,0.03797,0.009504,0.092719,0.05941
1,double,uniform,GPU,"N | D",320,16,0.01376,0,0.03912,0.009536,0.097519,0.062416
1,double,uniform,GPU,"N | D",320,17,0.01264,0,0.039039,0.009696,0.096889,0.061375
1,double,uniform,GPU,"N | D",320,18,0.105824,0,0.038679,0.009728,0.188528,0.154231
1,double,uniform,GPU,"N | D",320,19,0.012992,0,0.038548,0.009888,0.094839,0.061428
1,double,uniform,GPU,"N | D",320,20,0.012832,0,0.03895,0.009536,0.094999,0.061318
1,double,uniform,GPU,"N | D",320,21,0.012544,0,0.0391,0.010272,0.096699,0.061916
1,double,uniform,GPU,"N | D",320,22,0.014112,0,0.038529,0.010816,0.097409,0.063457
1,double,uniform,GPU,"N | D",320,23,0.01264,0,0.03914,0.009984,0.095739,0.061764
1,double,uniform,GPU,"N | D",320,24,0.012672,0,0.038539,0.008896,0.094949,0.060107
1,double,uniform,GPU,"N | D",320,25,0.013024,0,0.03864,0.011296,0.095769,0.06296
1,double,uniform,GPU,"N | D",320,26,0.012032,0,0.03851,0.009024,0.093509,0.059566
1,double,uniform,GPU,"N | D",320,27,0.012608,0,0.038639,0.00864,0.182838,0.059887
1,double,uniform,GPU,"N | D",320,28,0.012832,0,0.038159,0.008896,0.093929,0.059887
1,double,uniform,GPU,"N | D",320,29,0.014976,0,0.038859,0.0088,0.097719,0.062635
1,double,uniform,GPU,"N | D",320,30,0.012224,0,0.03827,0.009024,0.093359,0.059518
1,double,uniform,GPU,"N | D",320,31,0.012032,0,0.03854,0.009088,0.093469,0.05966
1,double,uniform,GPU,"N | D",320,32,0.011936,0,0.03884,0.009632,0.095199,0.060408
1,double,uniform,GPU,"N | D",320,33,0.011904,0,0.03827,0.009088,0.093599,0.059262
1,double,uniform,GPU,"N | D",320,34,0.012672,0,0.03848,0.01056,0.096009,0.061712
1,double,uniform,GPU,"N | D",320,35,0.011968,0,0.038569,0.00976,0.094149,0.060297
1,double,uniform,GPU,"N | D",320,36,0.01312,0,0.039,0.009728,0.097098,0.061848
1,double,uniform,GPU,"N | D",320,37,0.012544,0,0.038429,0.01568,0.100929,0.066653
1,double,uniform,GPU,"N | D",320,38,0.013184,0,0.038239,0.008608,0.097859,0.060031
1,double,uniform,GPU,"N | D",320,39,0.012128,0,0.03814,0.009312,0.093029,0.05958
1,double,uniform,GPU,"N | D",320,40,0.011552,0,0.03815,0.009152,0.093279,0.058854
1,double,uniform,GPU,"N | D",320,41,0.014048,0,0.035449,0.010624,0.089369,0.060121
1,double,uniform,GPU,"N | D",320,42,0.012256,0,0.03811,0.008416,0.092839,0.058782
1,double,uniform,GPU,"N | D",320,43,0.0128,0,0.039069,0.008768,0.095319,0.060637
1,double,uniform,GPU,"N | D",320,44,0.01184,0,0.038359,0.01008,0.095049,0.060279
1,double,uniform,GPU,"N | D",320,45,0.01248,0,0.038479,0.00832,0.093059,0.059279
1,double,uniform,GPU,"N | D",320,46,0.012448,0,0.038439,0.008832,0.092989,0.059719
1,double,uniform,GPU,"N | D",320,47,0.01312,0,0.039109,0.009088,0.095289,0.061317
1,double,uniform,GPU,"N | D",320,48,0.012608,0,0.038889,0.009568,0.095079,0.061065
1,double,uniform,GPU,"N | D",320,49,0.011488,0,0.03829,0.009152,0.093169,0.05893
1,double,uniform,GPU,"N | D",320,50,0.012096,0,0.038909,0.010048,0.095569,0.061053
1,double,uniform,GPU,"N | D",320,51,0.013312,0,0.03876,0.009312,0.101579,0.061384
1,double,uniform,GPU,"N | D",320,52,0.011936,0,0.040439,0.007808,0.096379,0.060183
1,double,uniform,GPU,"N | D",320,53,0.012096,0,0.03854,0.01008,0.200907,0.060716
1,double,uniform,GPU,"N | D",320,54,0.014624,0,0.038429,0.009088,0.096129,0.062141
1,double,uniform,GPU,"N | D",320,55,0.012192,0,0.03855,0.009568,0.094648,0.06031
1,double,uniform,GPU,"N | D",320,56,0.011616,0,0.038749,0.009536,0.095359,0.059901
1,double,uniform,GPU,"N | D",320,57,0.013152,0,0.03889,0.009376,0.095299,0.061418
1,double,uniform,GPU,"N | D",320,58,0.011712,0,0.03856,0.008704,0.094339,0.058976
1,double,uniform,GPU,"N | D",320,59,0.012192,0,0.038649,0.008832,0.094259,0.059673
1,double,uniform,GPU,"N | D",320,60,0.01168,0,0.038329,0.01024,0.094729,0.060249
1,double,uniform,GPU,"N | D",320,61,0.012864,0,0.03899,0.009152,0.095269,0.061006
1,double,uniform,GPU,"N | D",320,62,0.0104,0,0.038689,0.00848,0.090179,0.057569
1,double,uniform,GPU,"N | D",320,63,0.012608,0,0.03898,0.009024,0.096159,0.060612
1,double,uniform,GPU,"N | D",320,64,0.011872,0,0.03831,0.009216,0.092679,0.059398
1,double,uniform,GPU,"N | D",320,65,0.013312,0,0.04362,0.008928,0.099579,0.06586
1,double,uniform,GPU,"N | D",320,66,0.013472,0,0.134328,0.008448,0.191158,0.156248
1,double,uniform,GPU,"N | D",320,67,0.012416,0,0.03834,0.007456,0.090859,0.058212
1,double,uniform,GPU,"N | D",320,68,0.01216,0,0.03881,0.009696,0.094339,0.060666
1,double,uniform,GPU,"N | D",320,69,0.01312,0,0.03837,0.008832,0.094769,0.060322
1,double,uniform,GPU,"N | D",320,70,0.013792,0,0.03944,0.00704,0.095059,0.060272
1,double,uniform,GPU,"N | D",320,71,0.011488,0,0.03835,0.009184,0.092759,0.059022
1,double,uniform,GPU,"N | D",320,72,0.012096,0,0.038359,0.008928,0.093899,0.059383
1,double,uniform,GPU,"N | D",320,73,0.01168,0,0.038459,0.010048,0.093959,0.060187
1,double,uniform,GPU,"N | D",320,74,0.0144,0,0.03506,0.010944,0.089029,0.060404
1,double,uniform,GPU,"N | D",384,0,0.024832,0,0.05211,0.01536,0.135259,0.092302
1,double,uniform,GPU,"N | D",384,1,0.012864,0,0.04427,0.010208,0.097288,0.067342
1,double,uniform,GPU,"N | D",384,2,0.01296,0,0.046139,0.010048,0.103379,0.069147
1,double,uniform,GPU,"N | D",384,3,0.01248,0,0.04585,0.009856,0.101499,0.068186
1,double,uniform,GPU,"N | D",384,4,0.01184,0,0.046129,0.008,0.099049,0.065969
1,double,uniform,GPU,"N | D",384,5,0.012096,0,0.04575,0.009696,0.101609,0.067542
1,double,uniform,GPU,"N | D",384,6,0.011872,0,0.045659,0.008736,0.100979,0.066267
1,double,uniform,GPU,"N | D",384,7,0.013856,0,0.0471,0.010176,0.105649,0.071132
1,double,uniform,GPU,"N | D",384,8,0.011808,0,0.046039,0.009536,0.101669,0.067383
1,double,uniform,GPU,"N | D",384,9,0.012192,0,0.05191,0.008352,0.106869,0.072454
1,double,uniform,GPU,"N | D",384,10,0.012448,0,0.118299,0.008064,0.174438,0.138811
1,double,uniform,GPU,"N | D",384,11,0.01248,0,0.045859,0.009632,0.102209,0.067971
1,double,uniform,GPU,"N | D",384,12,0.011424,0,0.045969,0.009152,0.101539,0.066545
1,double,uniform,GPU,"N | D",384,13,0.011648,0,0.04243,0.01136,0.093739,0.065438
1,double,uniform,GPU,"N | D",384,14,0.014528,0,0.046639,0.00912,0.106379,0.070287
1,double,uniform,GPU,"N | D",384,15,0.011744,0,0.04594,0.010816,0.101759,0.0685
1,double,uniform,GPU,"N | D",384,16,0.012928,0,0.045609,0.008896,0.101099,0.067433
1,double,uniform,GPU,"N | D",384,17,0.01168,0,0.045899,0.011744,0.102729,0.069323
1,double,uniform,GPU,"N | D",384,18,0.012224,0,0.04589,0.009728,0.106669,0.067842
1,double,uniform,GPU,"N | D",384,19,0.013312,0,0.151489,0.008768,0.207758,0.173569
1,double,uniform,GPU,"N | D",384,20,0.013696,0,0.04568,0.007584,0.100459,0.06696
1,double,uniform,GPU,"N | D",384,21,0.01376,0,0.04664,0.009632,0.104598,0.070032
1,double,uniform,GPU,"N | D",384,22,0.014336,0,0.046169,0.0096,0.105239,0.070105
1,double,uniform,GPU,"N | D",384,23,0.011552,0,0.046089,0.007808,0.099279,0.065449
1,double,uniform,GPU,"N | D",384,24,0.013024,0,0.045849,0.009856,0.102059,0.068729
1,double,uniform,GPU,"N | D",384,25,0.019488,0,0.04568,0.009248,0.109268,0.074416
1,double,uniform,GPU,"N | D",384,26,0.012928,0,0.046739,0.010816,0.104819,0.070483
1,double,uniform,GPU,"N | D",384,27,0.013248,0,0.046699,0.0104,0.105419,0.070347
1,double,uniform,GPU,"N | D",384,28,0.012928,0,0.04685,0.00944,0.103129,0.069218
1,double,uniform,GPU,"N | D",384,29,0.012512,0,0.04608,0.009792,0.101689,0.068384
1,double,uniform,GPU,"N | D",384,30,0.012128,0,0.04604,0.009408,0.101068,0.067576
1,double,uniform,GPU,"N | D",384,31,0.011424,0,0.04619,0.00864,0.100209,0.066254
1,double,uniform,GPU,"N | D",384,32,0.01248,0,0.04582,0.008736,0.100909,0.067036
1,double,uniform,GPU,"N | D",384,33,0.109056,0,0.042739,0.010208,0.190958,0.162003
1,double,uniform,GPU,"N | D",384,34,0.01248,0,0.046189,0.009408,0.101439,0.068077
1,double,uniform,GPU,"N | D",384,35,0.012864,0,0.04593,0.008832,0.100889,0.067626
1,double,uniform,GPU,"N | D",384,36,0.012,0,0.04579,0.00896,0.100669,0.06675
1,double,uniform,GPU,"N | D",384,37,0.013344,0,0.047139,0.008448,0.104999,0.068931
1,double,uniform,GPU,"N | D",384,38,0.012288,0,0.045969,0.009632,0.101959,0.067889
1,double,uniform,GPU,"N | D",384,39,0.01104,0,0.04648,0.009536,0.101819,0.067056
1,double,uniform,GPU,"N | D",384,40,0.013344,0,0.046439,0.009216,0.105599,0.068999
1,double,uniform,GPU,"N | D",384,41,0.012416,0,0.045979,0.009696,0.101989,0.068091
1,double,uniform,GPU,"N | D",384,42,0.013792,0,0.045859,0.009408,0.103169,0.069059
1,double,uniform,GPU,"N | D",384,43,0.013248,0,0.04587,0.009792,0.102529,0.06891
1,double,uniform,GPU,"N | D",384,44,0.011872,0,0.04187,0.009888,0.091439,0.06363
1,double,uniform,GPU,"N | D",384,45,0.013888,0,0.046579,0.007648,0.101109,0.068115
1,double,uniform,GPU,"N | D",384,46,0.012512,0,0.04217,0.0104,0.093309,0.065082
1,double,uniform,GPU,"N | D",384,47,0.01424,0,0.04664,0.008608,0.102859,0.069488
1,double,uniform,GPU,"N | D",384,48,0.012608,0,0.04633,0.008672,0.102909,0.06761
1,double,uniform,GPU,"N | D",384,49,0.011456,0,0.04579,0.009568,0.101639,0.066814
1,double,uniform,GPU,"N | D",384,50,0.012064,0,0.051509,0.009248,0.106969,0.072821
1,double,uniform,GPU,"N | D",384,51,0.01296,0,0.04608,0.009056,0.103199,0.068096
1,double,uniform,GPU,"N | D",384,52,0.013088,0,0.04676,0.010848,0.104908,0.070696
1,double,uniform,GPU,"N | D",384,53,0.01232,0,0.045989,0.010496,0.102299,0.068805
1,double,uniform,GPU,"N | D",384,54,0.011776,0,0.046729,0.009408,0.102449,0.067913
1,double,uniform,GPU,"N | D",384,55,0.013248,0,0.046109,0.006752,0.101109,0.066109
1,double,uniform,GPU,"N | D",384,56,0.011872,0,0.04573,0.009888,0.100929,0.06749
1,double,uniform,GPU,"N | D",384,57,0.011296,0,0.046079,0.009728,0.100828,0.067103
1,double,uniform,GPU,"N | D",384,58,0.011392,0,0.04204,0.009984,0.092249,0.063416
1,double,uniform,GPU,"N | D",384,59,0.012544,0,0.045829,0.009472,0.102169,0.067845
1,double,uniform,GPU,"N | D",384,60,0.0128,0,0.046089,0.010176,0.103339,0.069065
1,double,uniform,GPU,"N | D",384,61,0.01216,0,0.05262,0.007616,0.106348,0.072396
1,double,uniform,GPU,"N | D",384,62,0.116672,0,0.046049,0.00944,0.206058,0.172161
1,double,uniform,GPU,"N | D",384,63,0.011296,0,0.046109,0.008576,0.099689,0.065981
1,double,uniform,GPU,"N | D",384,64,0.011488,0,0.046279,0.0096,0.103159,0.067367
1,double,uniform,GPU,"N | D",384,65,0.011904,0,0.046479,0.00896,0.101798,0.067343
1,double,uniform,GPU,"N | D",384,66,0.011424,0,0.04602,0.0096,0.10133,0.067044
1,double,uniform,GPU,"N | D",384,67,0.013056,0,0.0465,0.009824,0.104329,0.06938
1,double,uniform,GPU,"N | D",384,68,0.01168,0,0.04616,0.009632,0.100919,0.067472
1,double,uniform,GPU,"N | D",384,69,0.01264,0,0.045749,0.009088,0.100479,0.067477
1,double,uniform,GPU,"N | D",384,70,0.012512,0,0.045809,0.009888,0.102359,0.068209
1,double,uniform,GPU,"N | D",384,71,0.013344,0,0.042999,0.010432,0.095639,0.066775
1,double,uniform,GPU,"N | D",384,72,0.01856,0,0.046559,0.00912,0.108009,0.074239
1,double,uniform,GPU,"N | D",384,73,0.01248,0,0.045819,0.009632,0.101829,0.067931
1,double,uniform,GPU,"N | D",384,74,0.014368,0,0.046489,0.009504,0.104459,0.070361
1,double,uniform,GPU,"N | D",448,0,0.02352,0,0.04377,0.016288,0.126028,0.083578
1,double,uniform,GPU,"N | D",448,1,0.01328,0,0.038369,0.009024,0.095299,0.060673
1,double,uniform,GPU,"N | D",448,2,0.013696,0,0.037919,0.009952,0.096689,0.061567
1,double,uniform,GPU,"N | D",448,3,0.012672,0,0.03774,0.008576,0.093579,0.058988
1,double,uniform,GPU,"N | D",448,4,0.01264,0,0.037969,0.010272,0.094719,0.060881
1,double,uniform,GPU,"N | D",448,5,0.012416,0,0.03814,0.008448,0.094089,0.059004
1,double,uniform,GPU,"N | D",448,6,0.011808,0,0.037519,0.008288,0.092129,0.057615
1,double,uniform,GPU,"N | D",448,7,0.012352,0,0.04421,0.008672,0.099219,0.065234
1,double,uniform,GPU,"N | D",448,8,0.01232,0,0.03731,0.008384,0.091249,0.058014
1,double,uniform,GPU,"N | D",448,9,0.01568,0,0.03747,0.009184,0.097049,0.062334
1,double,uniform,GPU,"N | D",448,10,0.01184,0,0.03383,0.011008,0.086129,0.056678
1,double,uniform,GPU,"N | D",448,11,0.015744,0,0.03789,0.008896,0.096619,0.06253
1,double,uniform,GPU,"N | D",448,12,0.011264,0,0.03637,0.00848,0.08907,0.056114
1,double,uniform,GPU,"N | D",448,13,0.013056,0,0.037459,0.009216,0.094159,0.059731
1,double,uniform,GPU,"N | D",448,14,0.012544,0,0.03776,0.008544,0.099618,0.058848
1,double,uniform,GPU,"N | D",448,15,0.012288,0,0.126409,0.010624,0.184448,0.149321
1,double,uniform,GPU,"N | D",448,16,0.011488,0,0.03765,0.008832,0.091949,0.05797
1,double,uniform,GPU,"N | D",448,17,0.013152,0,0.038169,0.0096,0.095679,0.060921
1,double,uniform,GPU,"N | D",448,18,0.011488,0,0.03756,0.00944,0.09385,0.058488
1,double,uniform,GPU,"N | D",448,19,0.012704,0,0.03771,0.008928,0.093179,0.059342
1,double,uniform,GPU,"N | D",448,20,0.012896,0,0.037169,0.008224,0.092529,0.058289
1,double,uniform,GPU,"N | D",448,21,0.012064,0,0.03763,0.008224,0.091479,0.057918
1,double,uniform,GPU,"N | D",448,22,0.014336,0,0.037269,0.008384,0.094539,0.059989
1,double,uniform,GPU,"N | D",448,23,0.013312,0,0.03779,0.008416,0.093809,0.059518
1,double,uniform,GPU,"N | D",448,24,0.013184,0,0.035389,0.117312,0.194198,0.165885
1,double,uniform,GPU,"N | D",448,25,0.012384,0,0.037709,0.008928,0.093089,0.059021
1,double,uniform,GPU,"N | D",448,26,0.013088,0,0.03735,0.010016,0.095549,0.060454
1,double,uniform,GPU,"N | D",448,27,0.012256,0,0.037759,0.008608,0.093789,0.058623
1,double,uniform,GPU,"N | D",448,28,0.012608,0,0.0375,0.0096,0.095009,0.059708
1,double,uniform,GPU,"N | D",448,29,0.0128,0,0.037619,0.00992,0.094519,0.060339
1,double,uniform,GPU,"N | D",448,30,0.012736,0,0.037849,0.009472,0.094369,0.060057
1,double,uniform,GPU,"N | D",448,31,0.012736,0,0.03789,0.009344,0.094449,0.05997
1,double,uniform,GPU,"N | D",448,32,0.013248,0,0.03744,0.008352,0.092199,0.05904
1,double,uniform,GPU,"N | D",448,33,0.012256,0,0.037329,0.008512,0.091739,0.058097
1,double,uniform,GPU,"N | D",448,34,0.013216,0,0.03733,0.008352,0.091969,0.058898
1,double,uniform,GPU,"N | D",448,35,0.013152,0,0.037369,0.00912,0.098919,0.059641
1,double,uniform,GPU,"N | D",448,36,0.01248,0,0.03742,0.008896,0.093759,0.058796
1,double,uniform,GPU,"N | D",448,37,0.012448,0,0.03741,0.00768,0.092059,0.057538
1,double,uniform,GPU,"N | D",448,38,0.012032,0,0.037419,0.009344,0.092599,0.058795
1,double,uniform,GPU,"N | D",448,39,0.012256,0,0.03732,0.008704,0.092229,0.05828
1,double,uniform,GPU,"N | D",448,40,0.012704,0,0.038159,0.01024,0.095889,0.061103
1,double,uniform,GPU,"N | D",448,41,0.01232,0,0.037539,0.00896,0.093189,0.058819
1,double,uniform,GPU,"N | D",448,42,0.012192,0,0.03495,0.009056,0.086559,0.056198
1,double,uniform,GPU,"N | D",448,43,0.011392,0,0.117848,0.011008,0.169078,0.140248
1,double,uniform,GPU,"N | D",448,44,0.012416,0,0.038219,0.009088,0.095029,0.059723
1,double,uniform,GPU,"N | D",448,45,0.012064,0,0.03767,0.009056,0.092569,0.05879
1,double,uniform,GPU,"N | D",448,46,0.012768,0,0.03717,0.00832,0.092319,0.058258
1,double,uniform,GPU,"N | D",448,47,0.012864,0,0.037389,0.008384,0.092429,0.058637
1,double,uniform,GPU,"N | D",448,48,0.01136,0,0.037259,0.008448,0.090929,0.057067
1,double,uniform,GPU,"N | D",448,49,0.012896,0,0.03793,0.008928,0.094359,0.059754
1,double,uniform,GPU,"N | D",448,50,0.012192,0,0.03712,0.00912,0.092959,0.058432
1,double,uniform,GPU,"N | D",448,51,0.013344,0,0.03842,0.00944,0.095809,0.061204
1,double,uniform,GPU,"N | D",448,52,0.01424,0,0.03822,0.009216,0.096549,0.061676
1,double,uniform,GPU,"N | D",448,53,0.011968,0,0.037569,0.008256,0.091649,0.057793
1,double,uniform,GPU,"N | D",448,54,0.012512,0,0.037739,0.008736,0.093079,0.058987
1,double,uniform,GPU,"N | D",448,55,0.01328,0,0.03738,0.008704,0.09423,0.059364
1,double,uniform,GPU,"N | D",448,56,0.011424,0,0.03684,0.01024,0.09205,0.058504
1,double,uniform,GPU,"N | D",448,57,0.01232,0,0.03751,0.00896,0.092139,0.05879
1,double,uniform,GPU,"N | D",448,58,0.019808,0,0.03802,0.008384,0.100479,0.066212
1,double,uniform,GPU,"N | D",448,59,0.012896,0,0.03791,0.008544,0.093259,0.05935
1,double,uniform,GPU,"N | D",448,60,0.0144,0,0.037529,0.008864,0.095299,0.060793
1,double,uniform,GPU,"N | D",448,61,0.012256,0,0.0377,0.009152,0.092029,0.059108
1,double,uniform,GPU,"N | D",448,62,0.013312,0,0.037269,0.008448,0.092009,0.059029
1,double,uniform,GPU,"N | D",448,63,0.01264,0,0.03737,0.0088,0.093559,0.05881
1,double,uniform,GPU,"N | D",448,64,0.013376,0,0.037799,0.009536,0.095299,0.060711
1,double,uniform,GPU,"N | D",448,65,0.012128,0,0.03729,0.009344,0.095769,0.058762
1,double,uniform,GPU,"N | D",448,66,0.014592,0,0.03799,0.009472,0.097649,0.062054
1,double,uniform,GPU,"N | D",448,67,0.013024,0,0.038009,0.008384,0.094219,0.059417
1,double,uniform,GPU,"N | D",448,68,0.01536,0,0.03756,0.00944,0.097419,0.06236
1,double,uniform,GPU,"N | D",448,69,0.01248,0,0.037989,0.00944,0.093339,0.059909
1,double,uniform,GPU,"N | D",448,70,0.013696,0,0.038259,0.008,0.094479,0.059955
1,double,uniform,GPU,"N | D",448,71,0.012128,0,0.037619,0.009824,0.094179,0.059571
1,double,uniform,GPU,"N | D",448,72,0.012896,0,0.037829,0.00976,0.094269,0.060485
1,double,uniform,GPU,"N | D",448,73,0.013056,0,0.03756,0.008192,0.091969,0.058808
1,double,uniform,GPU,"N | D",448,74,0.01248,0,0.03769,0.009856,0.099209,0.060026
1,double,uniform,GPU,"N | D",512,0,0.025856,0,0.044529,0.016544,0.129299,0.086929
1,double,uniform,GPU,"N | D",512,1,0.014048,0,0.034949,0.011808,0.091409,0.060805
1,double,uniform,GPU,"N | D",512,2,0.015968,0,0.03862,0.009632,0.098789,0.06422
1,double,uniform,GPU,"N | D",512,3,0.01216,0,0.037939,0.008992,0.092159,0.059091
1,double,uniform,GPU,"N | D",512,4,0.012256,0,0.0383,0.00912,0.094159,0.059676
1,double,uniform,GPU,"N | D",512,5,0.01216,0,0.038149,0.009088,0.093819,0.059397
1,double,uniform,GPU,"N | D",512,6,0.015808,0,0.038049,0.00848,0.097429,0.062337
1,double,uniform,GPU,"N | D",512,7,0.012544,0,0.038049,0.009984,0.093449,0.060577
1,double,uniform,GPU,"N | D",512,8,0.012352,0,0.037599,0.00816,0.098879,0.058111
1,double,uniform,GPU,"N | D",512,9,0.012192,0,0.03849,0.008992,0.095079,0.059674
1,double,uniform,GPU,"N | D",512,10,0.012096,0,0.03836,0.010784,0.096009,0.06124
1,double,uniform,GPU,"N | D",512,11,0.012224,0,0.03816,0.00912,0.093869,0.059504
1,double,uniform,GPU,"N | D",512,12,0.012416,0,0.03754,0.0088,0.092589,0.058756
1,double,uniform,GPU,"N | D",512,13,0.014784,0,0.03476,0.0104,0.08935,0.059944
1,double,uniform,GPU,"N | D",512,14,0.01504,0,0.038499,0.010112,0.098499,0.063651
1,double,uniform,GPU,"N | D",512,15,0.012576,0,0.03778,0.008928,0.093199,0.059284
1,double,uniform,GPU,"N | D",512,16,0.013248,0,0.038049,0.009632,0.094869,0.060929
1,double,uniform,GPU,"N | D",512,17,0.011808,0,0.03751,0.007744,0.090539,0.057062
1,double,uniform,GPU,"N | D",512,18,0.014944,0,0.03835,0.008224,0.096749,0.061518
1,double,uniform,GPU,"N | D",512,19,0.012288,0,0.03772,0.008864,0.092889,0.058872
1,double,uniform,GPU,"N | D",512,20,0.015296,0,0.038749,0.008608,0.098029,0.062653
1,double,uniform,GPU,"N | D",512,21,0.01456,0,0.03787,0.008512,0.096959,0.060942
1,double,uniform,GPU,"N | D",512,22,0.012512,0,0.03823,0.007904,0.09225,0.058646
1,double,uniform,GPU,"N | D",512,23,0.013632,0,0.038569,0.009408,0.096429,0.061609
1,double,uniform,GPU,"N | D",512,24,0.012384,0,0.038149,0.0104,0.095309,0.060933
1,double,uniform,GPU,"N | D",512,25,0.013248,0,0.03799,0.009472,0.095109,0.06071
1,double,uniform,GPU,"N | D",512,26,0.011904,0,0.03802,0.008352,0.092219,0.058276
1,double,uniform,GPU,"N | D",512,27,0.013952,0,0.038819,0.00928,0.096839,0.062051
1,double,uniform,GPU,"N | D",512,28,0.012832,0,0.03803,0.008576,0.093499,0.059438
1,double,uniform,GPU,"N | D",512,29,0.012064,0,0.03831,0.007136,0.090948,0.05751
1,double,uniform,GPU,"N | D",512,30,0.011552,0,0.038329,0.008416,0.092959,0.058297
1,double,uniform,GPU,"N | D",512,31,0.011584,0,0.03422,0.010976,0.08688,0.05678
1,double,uniform,GPU,"N | D",512,32,0.01232,0,0.037949,0.008288,0.093089,0.058557
1,double,uniform,GPU,"N | D",512,33,0.01152,0,0.036949,0.009312,0.090959,0.057781
1,double,uniform,GPU,"N | D",512,34,0.012832,0,0.038079,0.00848,0.093429,0.059391
1,double,uniform,GPU,"N | D",512,35,0.012352,0,0.03783,0.008832,0.093679,0.059014
1,double,uniform,GPU,"N | D",512,36,0.017312,0,0.03812,0.007584,0.096919,0.063016
1,double,uniform,GPU,"N | D",512,37,0.013056,0,0.037948,0.00864,0.094539,0.059644
1,double,uniform,GPU,"N | D",512,38,0.012352,0,0.03836,0.00976,0.094369,0.060472
1,double,uniform,GPU,"N | D",512,39,0.013856,0,0.038149,0.00848,0.096079,0.060485
1,double,uniform,GPU,"N | D",512,40,0.0128,0,0.03865,0.009408,0.096109,0.060858
1,double,uniform,GPU,"N | D",512,41,0.012384,0,0.03808,0.009824,0.094199,0.060288
1,double,uniform,GPU,"N | D",512,42,0.013888,0,0.03788,0.007968,0.094609,0.059736
1,double,uniform,GPU,"N | D",512,43,0.012064,0,0.03775,0.007872,0.090989,0.057686
1,double,uniform,GPU,"N | D",512,44,0.01152,0,0.03757,0.00896,0.092699,0.05805
1,double,uniform,GPU,"N | D",512,45,0.012576,0,0.03471,0.011264,0.086919,0.05855
1,double,uniform,GPU,"N | D",512,46,0.012576,0,0.038059,0.007328,0.093859,0.057963
1,double,uniform,GPU,"N | D",512,47,0.012224,0,0.038109,0.009504,0.094859,0.059837
1,double,uniform,GPU,"N | D",512,48,0.012736,0,0.038059,0.009056,0.095069,0.059851
1,double,uniform,GPU,"N | D",512,49,0.012544,0,0.03786,0.009568,0.094359,0.059972
1,double,uniform,GPU,"N | D",512,50,0.01216,0,0.03831,0.008896,0.094649,0.059366
