dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | D | N",64,0,182.243,0.002811,0.076889,68.1102,250.551,250.433
3,float,uniform,CPU,"P | P | P | P | D | N",256,9,7.18826,0.002342,0.460706,0.303872,8.04531,7.95518
3,float,uniform,CPU,"P | P | P | P | D | N",256,10,7.1152,0.0021,0.460545,0.302944,7.96395,7.88079
3,float,uniform,CPU,"P | P | P | P | D | N",256,11,7.13885,0.001981,0.461275,0.302336,7.98713,7.90444
3,float,uniform,CPU,"P | P | P | P | D | N",256,12,7.29533,0.0021,0.464064,0.302592,8.14624,8.06408
3,float,uniform,CPU,"P | P | P | P | D | N",256,13,7.03341,0.0022,0.458156,0.304064,7.86982,7.79783
3,float,uniform,CPU,"P | P | P | P | D | N",256,14,7.20474,0.00213,0.462784,0.302528,8.05298,7.97218
3,float,uniform,CPU,"P | P | P | P | D | N",256,15,7.14323,0.002221,0.460046,0.304384,7.98195,7.90988
3,float,uniform,CPU,"P | P | P | P | D | N",256,16,7.0815,0.00207,0.465186,0.31024,7.94347,7.859
3,float,uniform,CPU,"P | P | P | P | D | N",256,17,7.08416,0.002231,0.461965,0.301984,7.93244,7.85034
3,float,uniform,CPU,"P | P | P | P | D | N",256,18,7.10662,0.00214,0.461714,0.301984,7.95745,7.87246
3,float,uniform,CPU,"P | P | P | P | D | N",256,19,7.0873,0.002279,0.459956,0.302208,7.92918,7.85174
3,float,uniform,CPU,"P | P | P | P | D | N",256,20,7.00378,0.00208,0.460925,0.306176,7.8403,7.77296
3,float,uniform,CPU,"P | P | P | P | D | N",256,21,7.17533,0.002031,0.458915,0.305696,8.0262,7.94197
3,float,uniform,CPU,"P | P | P | P | D | N",256,22,7.13069,0.00208,0.461385,0.305696,7.97882,7.89985
3,float,uniform,CPU,"P | P | P | P | D | N",256,23,6.95206,0.002031,0.463165,0.307104,7.8052,7.72436
3,float,uniform,CPU,"P | P | P | P | D | N",256,24,7.2232,0.00219,0.467894,0.301664,8.07437,7.99495
3,float,uniform,CPU,"P | P | P | P | D | N",256,25,6.92077,0.00231,0.460325,0.304672,7.7781,7.68808
3,float,uniform,CPU,"P | P | P | P | D | N",256,26,7.21357,0.002089,0.460655,0.30752,8.07205,7.98383
3,float,uniform,CPU,"P | P | P | P | D | N",256,27,7.03229,0.0022,0.460614,0.30448,7.8697,7.79958
3,float,uniform,CPU,"P | P | P | P | D | N",256,28,7.11098,0.00215,0.459325,0.304416,7.95357,7.87687
3,float,uniform,CPU,"P | P | P | P | D | N",256,29,7.01178,0.0021,0.459425,0.300576,7.84703,7.77388
3,float,uniform,CPU,"P | P | P | P | D | N",256,30,7.14224,0.0021,0.462316,0.303616,7.99329,7.91027
3,float,uniform,CPU,"P | P | P | P | D | N",256,31,7.19552,0.002039,0.462555,0.302336,8.03333,7.96245
3,float,uniform,CPU,"P | P | P | P | D | N",256,32,6.80925,0.00187,0.459044,0.301024,7.64109,7.57119
3,float,uniform,CPU,"P | P | P | P | D | N",256,33,7.04672,0.00216,0.460944,0.30128,7.88733,7.8111
3,float,uniform,CPU,"P | P | P | P | D | N",256,34,7.18102,0.00192,0.459494,0.306624,8.02317,7.94906
3,float,uniform,CPU,"P | P | P | P | D | N",256,35,7.00394,0.002041,0.459886,0.306784,7.84314,7.77265
3,float,uniform,CPU,"P | P | P | P | D | N",256,36,7.19795,0.002241,0.459405,0.305024,8.05258,7.96462
3,float,uniform,CPU,"P | P | P | P | D | N",256,37,7.2808,0.002171,0.464454,0.304096,8.12096,8.05152
3,float,uniform,CPU,"P | P | P | P | D | N",256,38,6.91949,0.00219,0.461164,0.30288,7.76282,7.68572
3,float,uniform,CPU,"P | P | P | P | D | N",256,39,6.76314,0.002111,0.460144,0.30352,7.60322,7.52891
3,float,uniform,CPU,"P | P | P | P | D | N",256,40,7.17664,0.001949,0.460285,0.30048,8.01262,7.93935
3,float,uniform,CPU,"P | P | P | P | D | N",256,41,6.92912,0.00222,0.460365,0.303488,7.78108,7.69519
3,float,uniform,CPU,"P | P | P | P | D | N",256,42,7.12051,0.00272,0.459556,0.302752,7.96185,7.88554
3,float,uniform,CPU,"P | P | P | P | D | N",256,43,7.00915,0.00189,0.461855,0.303168,7.84753,7.77606
3,float,uniform,CPU,"P | P | P | P | D | N",256,44,7.21206,0.002181,0.463534,0.302304,8.06674,7.98008
3,float,uniform,CPU,"P | P | P | P | D | N",256,45,7.0792,0.002179,0.460514,0.303392,7.93432,7.84528
3,float,uniform,CPU,"P | P | P | P | D | N",256,46,7.11619,0.002341,0.463925,0.305728,7.97384,7.88819
3,float,uniform,CPU,"P | P | P | P | D | N",256,47,7.22464,0.00212,0.461335,0.303648,8.08084,7.99174
3,float,uniform,CPU,"P | P | P | P | D | N",256,48,7.02026,0.002111,0.459615,0.304928,7.85368,7.78691
3,float,uniform,CPU,"P | P | P | P | D | N",256,49,7.25955,0.00238,0.466174,0.30448,8.11308,8.03259
3,float,uniform,CPU,"P | P | P | P | D | N",256,50,7.25619,0.002181,0.460945,0.300832,8.10307,8.02015
3,float,uniform,CPU,"P | P | P | P | D | N",256,51,7.13651,0.002131,0.462134,0.30144,7.98694,7.90222
3,float,uniform,CPU,"P | P | P | P | D | N",256,52,7.07379,0.00204,0.461714,0.30416,7.9243,7.84171
3,float,uniform,CPU,"P | P | P | P | D | N",256,53,7.22925,0.00211,0.462146,0.3024,8.08076,7.9959
3,float,uniform,CPU,"P | P | P | P | D | N",256,54,7.01584,0.002221,0.462115,0.300992,7.86058,7.78117
3,float,uniform,CPU,"P | P | P | P | D | N",256,55,7.1121,0.002189,0.463404,0.304448,7.9672,7.88214
3,float,uniform,CPU,"P | P | P | P | D | N",256,56,7.16464,0.002069,0.460855,0.3064,8.02289,7.93396
3,float,uniform,CPU,"P | P | P | P | D | N",256,57,7.11408,0.00203,0.462864,0.303552,7.95068,7.88253
3,float,uniform,CPU,"P | P | P | P | D | N",256,58,7.18941,0.0021,0.462496,0.306112,8.04085,7.96012
3,float,uniform,CPU,"P | P | P | P | D | N",256,59,7.12122,0.00213,0.461494,0.306336,7.96678,7.89118
3,float,uniform,CPU,"P | P | P | P | D | N",256,60,7.15066,0.001899,0.467395,0.300768,7.99334,7.92072
3,float,uniform,CPU,"P | P | P | P | D | N",256,61,7.22122,0.00212,0.461264,0.301984,8.07178,7.98658
3,float,uniform,CPU,"P | P | P | P | D | N",256,62,7.06474,0.00217,0.460965,0.299872,7.91081,7.82774
3,float,uniform,CPU,"P | P | P | P | D | N",256,63,6.99843,0.002009,0.460055,0.301184,7.83166,7.76168
3,float,uniform,CPU,"P | P | P | P | D | N",256,64,7.05754,0.002059,0.460496,0.302496,7.89682,7.82259
3,float,uniform,CPU,"P | P | P | P | D | N",256,65,7.20323,0.002149,0.461726,0.302272,8.04067,7.96938
3,float,uniform,CPU,"P | P | P | P | D | N",256,66,7.21338,0.00214,0.459674,0.303328,8.06716,7.97852
3,float,uniform,CPU,"P | P | P | P | D | N",256,67,6.92483,0.00203,0.455184,0.304544,7.76718,7.68659
3,float,uniform,CPU,"P | P | P | P | D | N",256,68,7.13558,0.00207,0.463315,0.298592,7.98061,7.89956
3,float,uniform,CPU,"P | P | P | P | D | N",256,69,7.08858,0.00196,0.460684,0.304032,7.92682,7.85525
3,float,uniform,CPU,"P | P | P | P | D | N",256,70,7.26733,0.0021,0.461696,0.302624,8.12141,8.03375
3,float,uniform,CPU,"P | P | P | P | D | N",256,71,7.15482,0.002239,0.460605,0.305248,8.00767,7.92291
3,float,uniform,CPU,"P | P | P | P | D | N",256,72,7.20096,0.00203,0.461994,0.304608,8.05699,7.96959
3,float,uniform,CPU,"P | P | P | P | D | N",256,73,7.0575,0.002101,0.460024,0.304096,7.90281,7.82372
3,float,uniform,CPU,"P | P | P | P | D | N",256,74,7.15917,0.00201,0.475544,0.302048,8.0122,7.93877
3,float,uniform,CPU,"P | P | P | P | D | N",320,0,14.5799,0.00203,1.97566,0.8688,17.5178,17.4264
3,float,uniform,CPU,"P | P | P | P | D | N",320,1,14.0231,0.002139,1.97443,0.871456,16.9649,16.8712
3,float,uniform,CPU,"P | P | P | P | D | N",320,2,13.9972,0.002241,1.97376,0.874304,16.9376,16.8475
3,float,uniform,CPU,"P | P | P | P | D | N",320,3,13.9308,0.00221,1.97464,0.869088,16.8667,16.7767
3,float,uniform,CPU,"P | P | P | P | D | N",320,4,14.1784,0.00218,1.97403,0.872128,17.1333,17.0267
3,float,uniform,CPU,"P | P | P | P | D | N",320,5,13.8592,0.00215,1.977,0.86992,16.7862,16.7082
3,float,uniform,CPU,"P | P | P | P | D | N",320,6,14.039,0.00228,1.97327,0.867808,16.9604,16.8823
3,float,uniform,CPU,"P | P | P | P | D | N",320,7,14.1706,0.00195,1.97179,0.86992,17.1016,17.0142
3,float,uniform,CPU,"P | P | P | P | D | N",320,8,14.1237,0.001999,1.97637,0.868096,17.0532,16.9702
3,float,uniform,CPU,"P | P | P | P | D | N",320,9,13.9199,0.00187,1.97131,0.867296,16.8354,16.7604
3,float,uniform,CPU,"P | P | P | P | D | N",320,10,14.171,0.00231,1.96825,0.871648,17.0976,17.0132
3,float,uniform,CPU,"P | P | P | P | D | N",320,11,13.9481,0.00206,1.97535,0.866496,16.8794,16.792
3,float,uniform,CPU,"P | P | P | P | D | N",320,12,14.0144,0.002128,1.97869,0.868608,16.9565,16.8638
3,float,uniform,CPU,"P | P | P | P | D | N",320,13,14.0932,0.002111,1.97783,0.870144,17.0365,16.9433
3,float,uniform,CPU,"P | P | P | P | D | N",320,14,13.9427,0.00209,1.97307,0.869376,16.8756,16.7873
3,float,uniform,CPU,"P | P | P | P | D | N",320,15,13.7134,0.00213,1.97672,0.870752,16.6529,16.563
3,float,uniform,CPU,"P | P | P | P | D | N",320,16,14.3039,0.002189,1.97717,0.870624,17.2452,17.1539
3,float,uniform,CPU,"P | P | P | P | D | N",320,17,14.1153,0.001969,1.97388,0.867232,17.0441,16.9584
3,float,uniform,CPU,"P | P | P | P | D | N",320,18,14.3097,0.0021,1.97634,0.870208,17.2519,17.1584
3,float,uniform,CPU,"P | P | P | P | D | N",320,19,14.1132,0.00205,2.00432,0.871296,17.0828,16.9908
3,float,uniform,CPU,"P | P | P | P | D | N",320,20,13.3113,0.00222,1.97226,0.86896,16.2396,16.1547
3,float,uniform,CPU,"P | P | P | P | D | N",320,21,13.8856,0.002,1.9747,0.880768,16.8209,16.743
3,float,uniform,CPU,"P | P | P | P | D | N",320,22,13.9466,0.002131,1.97515,0.86928,16.8842,16.7932
3,float,uniform,CPU,"P | P | P | P | D | N",320,23,14.0139,0.0022,1.97621,0.867328,16.9453,16.8597
3,float,uniform,CPU,"P | P | P | P | D | N",320,24,14.2206,0.002111,1.97619,0.868576,17.1601,17.0674
3,float,uniform,CPU,"P | P | P | P | D | N",320,25,14.0079,0.00205,1.97063,0.881184,16.953,16.8617
3,float,uniform,CPU,"P | P | P | P | D | N",320,26,14.0385,0.0021,1.98077,0.86816,16.9811,16.8896
3,float,uniform,CPU,"P | P | P | P | D | N",320,27,13.9927,0.0025,1.97659,0.867648,16.9296,16.8394
3,float,uniform,CPU,"P | P | P | P | D | N",320,28,14.2099,0.00194,1.9741,0.880992,17.1561,17.0669
3,float,uniform,CPU,"P | P | P | P | D | N",320,29,14.0957,0.00204,1.97493,0.8696,17.0338,16.9423
3,float,uniform,CPU,"P | P | P | P | D | N",320,30,13.7966,0.0019,1.97772,0.870752,16.7393,16.647
3,float,uniform,CPU,"P | P | P | P | D | N",320,31,13.7299,0.002179,1.97761,0.870688,16.66,16.5803
3,float,uniform,CPU,"P | P | P | P | D | N",320,32,14.1374,0.002149,1.97836,0.865184,17.0582,16.9831
3,float,uniform,CPU,"P | P | P | P | D | N",320,33,14.1607,0.00194,1.97829,0.867744,17.1809,17.0086
3,float,uniform,CPU,"P | P | P | P | D | N",320,34,13.9693,0.00219,1.97905,0.86624,16.9108,16.8168
3,float,uniform,CPU,"P | P | P | P | D | N",320,35,13.7628,0.00221,1.9818,0.87216,16.7082,16.619
3,float,uniform,CPU,"P | P | P | P | D | N",320,36,14.0405,0.001961,1.97248,0.873536,16.9635,16.8885
3,float,uniform,CPU,"P | P | P | P | D | N",320,37,14.2521,0.002019,1.97714,0.868416,17.1924,17.0996
3,float,uniform,CPU,"P | P | P | P | D | N",320,38,13.4015,0.0022,1.97872,0.865792,16.3357,16.2482
3,float,uniform,CPU,"P | P | P | P | D | N",320,39,13.9671,0.001952,1.97667,0.863968,16.8841,16.8097
3,float,uniform,CPU,"P | P | P | P | D | N",320,40,13.9389,0.001899,1.97664,0.867168,16.8596,16.7846
3,float,uniform,CPU,"P | P | P | P | D | N",320,41,14.1141,0.00219,1.97185,0.869728,17.048,16.9578
3,float,uniform,CPU,"P | P | P | P | D | N",320,42,13.6742,0.00208,1.97957,0.868928,16.6099,16.5248
3,float,uniform,CPU,"P | P | P | P | D | N",320,43,14.1724,0.00224,1.97656,0.872896,17.1169,17.0241
3,float,uniform,CPU,"P | P | P | P | D | N",320,44,13.9375,0.002179,1.97545,0.870816,16.867,16.7859
3,float,uniform,CPU,"P | P | P | P | D | N",320,45,13.8791,0.00212,1.97396,0.869408,16.8143,16.7246
3,float,uniform,CPU,"P | P | P | P | D | N",320,46,13.9596,0.00225,1.97732,0.86816,16.8873,16.8073
3,float,uniform,CPU,"P | P | P | P | D | N",320,47,13.926,0.00211,1.97576,0.87072,16.8521,16.7746
3,float,uniform,CPU,"P | P | P | P | D | N",320,48,14.2199,0.002061,1.97152,0.871712,17.1565,17.0652
3,float,uniform,CPU,"P | P | P | P | D | N",320,49,14.1543,0.00226,1.97772,0.869728,17.0945,17.004
3,float,uniform,CPU,"P | P | P | P | D | N",320,50,14.2981,0.002061,1.97534,0.88832,17.2569,17.1639
3,float,uniform,CPU,"P | P | P | P | D | N",320,51,14.0679,0.002151,1.97741,0.8704,17.0098,16.9179
3,float,uniform,CPU,"P | P | P | P | D | N",320,52,13.925,0.00198,1.97827,0.889568,16.8725,16.7948
3,float,uniform,CPU,"P | P | P | P | D | N",320,53,13.7405,0.00199,1.97594,0.868576,16.6632,16.587
3,float,uniform,CPU,"P | P | P | P | D | N",320,54,14.1749,0.0023,1.97542,0.870304,17.1149,17.0229
3,float,uniform,CPU,"P | P | P | P | D | N",320,55,14.1314,0.0022,1.97512,0.88624,17.0733,16.995
3,float,uniform,CPU,"P | P | P | P | D | N",320,56,14.1896,0.00229,1.97495,0.867808,17.1123,17.0346
3,float,uniform,CPU,"P | P | P | P | D | N",320,57,13.9857,0.002139,1.9743,0.87376,16.9288,16.8359
3,float,uniform,CPU,"P | P | P | P | D | N",320,58,14.1374,0.002059,1.9731,0.86976,17.0659,16.9824
3,float,uniform,CPU,"P | P | P | P | D | N",320,59,14.2886,0.002051,1.97667,0.86704,17.2243,17.1344
3,float,uniform,CPU,"P | P | P | P | D | N",320,60,13.9064,0.00209,1.98321,0.871456,16.854,16.7632
3,float,uniform,CPU,"P | P | P | P | D | N",320,61,14.1208,0.00231,1.9751,0.868288,17.0597,16.9665
3,float,uniform,CPU,"P | P | P | P | D | N",320,62,13.9449,0.002091,1.97579,0.871296,16.8837,16.7941
3,float,uniform,CPU,"P | P | P | P | D | N",320,63,13.8575,0.002219,1.97621,0.86912,16.7887,16.705
3,float,uniform,CPU,"P | P | P | P | D | N",320,64,13.9331,0.002259,1.97607,0.869888,16.8586,16.7813
3,float,uniform,CPU,"P | P | P | P | D | N",320,65,13.7567,0.002161,1.98047,0.871136,16.6904,16.6104
3,float,uniform,CPU,"P | P | P | P | D | N",320,66,14.1219,0.002041,1.97746,0.869056,17.0639,16.9704
3,float,uniform,CPU,"P | P | P | P | D | N",320,67,14.0173,0.0021,1.97985,0.87008,16.9461,16.8693
3,float,uniform,CPU,"P | P | P | P | D | N",320,68,14.1271,0.00181,1.97492,0.86288,17.0385,16.9667
3,float,uniform,CPU,"P | P | P | P | D | N",320,69,14.223,0.00229,1.97864,0.871488,17.1687,17.0754
3,float,uniform,CPU,"P | P | P | P | D | N",320,70,14.2411,0.00212,1.97818,0.8712,17.177,17.0926
3,float,uniform,CPU,"P | P | P | P | D | N",320,71,13.8659,0.00214,1.96798,0.867744,16.8628,16.7038
3,float,uniform,CPU,"P | P | P | P | D | N",320,72,13.8393,0.00225,1.97287,0.8688,16.762,16.6832
3,float,uniform,CPU,"P | P | P | P | D | N",320,73,13.8145,0.00213,1.97562,0.869952,16.7534,16.6622
3,float,uniform,CPU,"P | P | P | P | D | N",320,74,13.9219,0.00208,1.97659,0.882496,16.8631,16.7831
3,float,uniform,CPU,"P | P | P | P | D | N",384,0,23.7147,0.00234,3.47453,1.55638,28.8476,28.748
3,float,uniform,CPU,"P | P | P | P | D | N",384,1,22.8675,0.00221,3.47046,1.56042,27.9937,27.9005
3,float,uniform,CPU,"P | P | P | P | D | N",384,2,22.8285,0.002191,3.47322,1.56067,27.9597,27.8646
3,float,uniform,CPU,"P | P | P | P | D | N",384,3,22.9077,0.00214,3.47075,1.55312,28.0249,27.9337
3,float,uniform,CPU,"P | P | P | P | D | N",384,4,22.873,0.002201,3.48273,1.54288,27.9855,27.9008
3,float,uniform,CPU,"P | P | P | P | D | N",384,5,23.1296,0.00206,3.47437,1.55818,28.2578,28.1642
3,float,uniform,CPU,"P | P | P | P | D | N",384,6,22.9834,0.00224,3.47663,1.55821,28.1136,28.0204
3,float,uniform,CPU,"P | P | P | P | D | N",384,7,22.5799,0.00215,3.47249,1.55773,27.7042,27.6123
3,float,uniform,CPU,"P | P | P | P | D | N",384,8,22.6599,0.002211,3.47454,1.55779,27.7873,27.6945
3,float,uniform,CPU,"P | P | P | P | D | N",384,9,23.1127,0.00255,3.47432,1.56042,28.2427,28.15
3,float,uniform,CPU,"P | P | P | P | D | N",384,10,22.855,0.00224,3.47393,1.56416,27.9896,27.8953
3,float,uniform,CPU,"P | P | P | P | D | N",384,11,23.0284,0.0025,3.4755,1.57613,28.1713,28.0825
3,float,uniform,CPU,"P | P | P | P | D | N",384,12,22.8642,0.00247,3.47206,1.58576,28.0207,27.9245
3,float,uniform,CPU,"P | P | P | P | D | N",384,13,22.9457,0.00196,3.46392,1.5625,28.0571,27.9741
3,float,uniform,CPU,"P | P | P | P | D | N",384,14,22.7449,0.00219,3.47451,1.55795,27.8697,27.7796
3,float,uniform,CPU,"P | P | P | P | D | N",384,15,22.8778,0.002172,3.47346,1.55654,28.0021,27.9099
3,float,uniform,CPU,"P | P | P | P | D | N",384,16,22.6285,0.00223,3.47726,1.55901,27.7643,27.667
3,float,uniform,CPU,"P | P | P | P | D | N",384,17,22.9156,0.002379,3.47098,1.55917,28.0399,27.9481
3,float,uniform,CPU,"P | P | P | P | D | N",384,18,23.0965,0.00215,3.47321,1.55866,28.2201,28.1306
3,float,uniform,CPU,"P | P | P | P | D | N",384,19,22.71,0.002049,3.4732,1.5591,27.8335,27.7443
3,float,uniform,CPU,"P | P | P | P | D | N",384,20,22.9824,0.00199,3.47304,1.56125,28.1124,28.0186
3,float,uniform,CPU,"P | P | P | P | D | N",384,21,22.8658,0.00231,3.4771,1.55581,27.9872,27.901
3,float,uniform,CPU,"P | P | P | P | D | N",384,22,22.8663,0.00194,3.47238,1.55926,27.983,27.8999
3,float,uniform,CPU,"P | P | P | P | D | N",384,23,22.6735,0.002401,3.47631,1.56061,27.8004,27.7128
3,float,uniform,CPU,"P | P | P | P | D | N",384,24,22.7465,0.00226,3.47312,1.56803,27.8847,27.7899
3,float,uniform,CPU,"P | P | P | P | D | N",384,25,22.7056,0.00219,3.47306,1.56202,27.83,27.7428
3,float,uniform,CPU,"P | P | P | P | D | N",384,26,22.4844,0.00219,3.46801,1.55738,27.6017,27.512
3,float,uniform,CPU,"P | P | P | P | D | N",384,27,23.0889,0.00224,3.47408,1.55779,28.2176,28.123
3,float,uniform,CPU,"P | P | P | P | D | N",384,28,22.6784,0.002219,3.46853,1.55542,27.8013,27.7046
3,float,uniform,CPU,"P | P | P | P | D | N",384,29,22.7916,0.00247,3.47368,1.55914,27.9234,27.8269
3,float,uniform,CPU,"P | P | P | P | D | N",384,30,23.2172,0.00246,3.47535,1.55773,28.3462,28.2527
3,float,uniform,CPU,"P | P | P | P | D | N",384,31,22.9302,0.00247,3.47398,1.55782,28.061,27.9644
3,float,uniform,CPU,"P | P | P | P | D | N",384,32,22.911,0.00235,3.47814,1.55936,28.0491,27.9509
3,float,uniform,CPU,"P | P | P | P | D | N",384,33,23.0769,0.00236,3.47648,1.55741,28.2115,28.1132
3,float,uniform,CPU,"P | P | P | P | D | N",384,34,22.8197,0.00222,3.46781,1.55834,27.9418,27.848
3,float,uniform,CPU,"P | P | P | P | D | N",384,35,22.5561,0.002019,3.46964,1.56458,27.6815,27.5923
3,float,uniform,CPU,"P | P | P | P | D | N",384,36,22.8594,0.00217,3.46897,1.55683,27.984,27.8873
3,float,uniform,CPU,"P | P | P | P | D | N",384,37,22.7677,0.002229,3.47471,1.55853,27.8959,27.8032
3,float,uniform,CPU,"P | P | P | P | D | N",384,38,22.9686,0.002231,3.51555,1.55581,28.1364,28.0422
3,float,uniform,CPU,"P | P | P | P | D | N",384,39,22.4854,0.00243,3.4721,1.55862,27.6128,27.5186
3,float,uniform,CPU,"P | P | P | P | D | N",384,40,22.804,0.002509,3.47226,1.56019,27.9641,27.839
3,float,uniform,CPU,"P | P | P | P | D | N",384,41,22.8645,0.00215,3.50719,1.55789,28.0231,27.9318
3,float,uniform,CPU,"P | P | P | P | D | N",384,42,23.1368,0.002189,3.47043,1.55616,28.2536,28.1655
3,float,uniform,CPU,"P | P | P | P | D | N",384,43,22.9506,0.00241,3.47255,1.55504,28.0792,27.9806
3,float,uniform,CPU,"P | P | P | P | D | N",384,44,23.2031,0.0022,3.47507,1.55658,28.3322,28.2369
3,float,uniform,CPU,"P | P | P | P | D | N",384,45,22.6293,0.0022,3.47548,1.55882,27.7568,27.6658
3,float,uniform,CPU,"P | P | P | P | D | N",384,46,22.7193,0.00233,3.47355,1.55437,27.8444,27.7496
3,float,uniform,CPU,"P | P | P | P | D | N",384,47,22.5346,0.00248,3.47109,1.55965,27.6603,27.5678
3,float,uniform,CPU,"P | P | P | P | D | N",384,48,22.8323,0.00225,3.48456,1.56778,27.9807,27.8868
3,float,uniform,CPU,"P | P | P | P | D | N",384,49,23.0067,0.00222,3.4734,1.55821,28.1336,28.0405
3,float,uniform,CPU,"P | P | P | P | D | N",384,50,22.9557,0.00214,3.47672,1.56093,28.0886,27.9955
3,float,uniform,CPU,"P | P | P | P | D | N",384,51,22.9163,0.00231,3.47188,1.55677,28.039,27.9472
3,float,uniform,CPU,"P | P | P | P | D | N",384,52,22.6982,0.00202,3.47323,1.56,27.8242,27.7335
3,float,uniform,CPU,"P | P | P | P | D | N",384,53,22.7793,0.002228,3.47199,1.55466,27.9014,27.8081
3,float,uniform,CPU,"P | P | P | P | D | N",384,54,22.932,0.0025,3.47285,1.55952,28.059,27.9669
3,float,uniform,CPU,"P | P | P | P | D | N",384,55,23.0055,0.00206,3.47838,1.56176,28.1426,28.0477
3,float,uniform,CPU,"P | P | P | P | D | N",384,56,22.4995,0.00229,3.47179,1.56342,27.6368,27.537
3,float,uniform,CPU,"P | P | P | P | D | N",384,57,22.8074,0.002111,3.47208,1.55766,27.9307,27.8393
3,float,uniform,CPU,"P | P | P | P | D | N",384,58,22.9212,0.00203,3.47325,1.56525,28.0554,27.9617
3,float,uniform,CPU,"P | P | P | P | D | N",384,59,22.9324,0.002681,3.47048,1.5567,28.0571,27.9622
3,float,uniform,CPU,"P | P | P | P | D | N",384,60,22.9375,0.00239,3.47599,1.55709,28.0648,27.9729
3,float,uniform,CPU,"P | P | P | P | D | N",384,61,22.8064,0.002161,3.4696,1.5591,27.9298,27.8373
3,float,uniform,CPU,"P | P | P | P | D | N",384,62,22.6662,0.002158,3.47164,1.55712,27.7943,27.6971
3,float,uniform,CPU,"P | P | P | P | D | N",384,63,22.7685,0.00243,3.47303,1.55661,27.8946,27.8006
3,float,uniform,CPU,"P | P | P | P | D | N",384,64,23.0186,0.00223,3.47507,1.56384,28.1539,28.0598
3,float,uniform,CPU,"P | P | P | P | D | N",384,65,22.7563,0.00203,3.47471,1.55558,27.8829,27.7886
3,float,uniform,CPU,"P | P | P | P | D | N",384,66,22.8611,0.00232,3.47624,1.5567,27.9864,27.8964
3,float,uniform,CPU,"P | P | P | P | D | N",384,67,23.1438,0.00241,3.47748,1.55875,28.2701,28.1825
3,float,uniform,CPU,"P | P | P | P | D | N",384,68,22.6671,0.00233,3.47461,1.55693,27.7946,27.701
3,float,uniform,CPU,"P | P | P | P | D | N",384,69,22.8292,0.00202,3.47163,1.55952,27.9577,27.8624
3,float,uniform,CPU,"P | P | P | P | D | N",384,70,22.9491,0.002412,3.47483,1.55555,28.075,27.9819
3,float,uniform,CPU,"P | P | P | P | D | N",384,71,22.6621,0.00218,3.47124,1.55315,27.7793,27.6887
3,float,uniform,CPU,"P | P | P | P | D | N",384,72,22.8163,0.00245,3.47218,1.56422,27.9436,27.8552
3,float,uniform,CPU,"P | P | P | P | D | N",384,73,22.5529,0.00219,3.47168,1.55984,27.6836,27.5866
3,float,uniform,CPU,"P | P | P | P | D | N",384,74,22.7318,0.002339,3.46981,1.55702,27.8523,27.761
3,float,uniform,CPU,"P | P | P | P | D | N",448,0,34.4978,0.00204,5.59595,2.46262,42.6607,42.5584
3,float,uniform,CPU,"P | P | P | P | D | N",448,1,33.729,0.0022,5.59004,2.46384,41.8851,41.7851
3,float,uniform,CPU,"P | P | P | P | D | N",448,2,34.4108,0.002109,5.59219,2.46182,42.5638,42.4669
3,float,uniform,CPU,"P | P | P | P | D | N",448,3,33.9794,0.002181,5.59713,2.46614,42.1408,42.0449
3,float,uniform,CPU,"P | P | P | P | D | N",448,4,33.7179,0.00216,5.59292,2.46077,41.8653,41.7738
3,float,uniform,CPU,"P | P | P | P | D | N",448,5,34.2148,0.002212,5.59502,2.46438,42.3715,42.2765
3,float,uniform,CPU,"P | P | P | P | D | N",448,6,34.2071,0.002219,5.60069,2.46934,42.378,42.2794
3,float,uniform,CPU,"P | P | P | P | D | N",448,7,34.3113,0.00212,5.59261,2.46378,42.4719,42.3698
3,float,uniform,CPU,"P | P | P | P | D | N",448,8,34.0065,0.0021,5.59489,2.45789,42.1568,42.0613
3,float,uniform,CPU,"P | P | P | P | D | N",448,9,33.7811,0.002161,5.59353,2.46458,41.9365,41.8414
3,float,uniform,CPU,"P | P | P | P | D | N",448,10,33.9892,0.002011,5.5932,2.46006,42.1414,42.0445
3,float,uniform,CPU,"P | P | P | P | D | N",448,11,33.9782,0.00225,5.59446,2.45978,42.1301,42.0347
3,float,uniform,CPU,"P | P | P | P | D | N",448,12,34.0193,0.002141,5.58798,2.46227,42.1658,42.0717
3,float,uniform,CPU,"P | P | P | P | D | N",448,13,34.3296,0.00215,5.59446,2.47942,42.5038,42.4056
3,float,uniform,CPU,"P | P | P | P | D | N",448,14,33.9198,0.00237,5.59067,2.46067,42.0712,41.9735
3,float,uniform,CPU,"P | P | P | P | D | N",448,15,33.8081,0.0023,5.59461,2.46038,41.962,41.8654
3,float,uniform,CPU,"P | P | P | P | D | N",448,16,33.9092,0.00224,5.59564,2.46592,42.0684,41.973
3,float,uniform,CPU,"P | P | P | P | D | N",448,17,34.2127,0.00217,5.59694,2.46189,42.3764,42.2737
3,float,uniform,CPU,"P | P | P | P | D | N",448,18,34.2599,0.00229,5.59474,2.4584,42.412,42.3153
