dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",64,0,183.527,0.00323,0.06239,69.0508,455.751,252.644
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,37,23.1475,0.00244,2.52027,1.00246,28.4846,26.6726
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,38,22.9236,0.002521,2.52245,1.00486,28.2535,26.4534
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,39,23.146,0.00234,2.52211,1.00285,28.4972,26.6733
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,40,23.2174,0.00218,2.52171,1.00128,28.5674,26.7425
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,41,23.1757,0.00223,2.51878,1.0089,28.5109,26.7056
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,42,23.3708,0.002611,2.52132,1.00666,28.7079,26.9014
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,43,23.1556,0.00249,2.52157,1.00285,28.4957,26.6826
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,44,23.1646,0.002589,2.52221,1.00058,28.5067,26.69
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,45,23.3821,0.002299,2.52416,0.999072,28.7332,26.9077
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,46,23.0987,0.00297,2.52182,1.00115,28.4229,26.6246
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,47,23.2308,0.00232,2.52817,1.00326,28.5705,26.7645
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,48,23.262,0.00255,2.52252,1.00544,28.5979,26.7925
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,49,23.2151,0.002651,2.52421,1.0023,28.5515,26.7442
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,50,23.3331,0.002459,2.52571,1.00714,28.6796,26.8684
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,51,23,0.002231,2.52905,1.00048,28.3369,26.5318
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,52,23.3784,0.002192,2.52075,1.00362,28.7061,26.905
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,53,22.8108,0.00237,2.52275,0.9992,28.1426,26.3352
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,54,23.5302,0.00269,2.52435,1.00115,28.8633,27.0584
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,55,22.8754,0.002331,2.52466,1.00346,28.2199,26.4058
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,56,23.2408,0.00226,2.5231,1.00586,28.5974,26.772
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,57,22.7886,0.00244,2.52519,1.0024,28.1234,26.3186
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,58,23.017,0.00296,2.52194,1.00566,28.3703,26.5476
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,59,23.5438,0.002281,2.52618,1.00557,28.8882,27.0778
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,60,23.0367,0.00237,2.52214,1.00531,28.3778,26.5666
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,61,23.4556,0.002631,2.5236,1.00147,28.792,26.9834
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,62,23.2528,0.0029,2.52301,1.00413,28.6115,26.7828
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,63,23.0159,0.00233,2.52143,1.00291,28.3521,26.5426
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,64,23.4823,0.00263,2.52044,1.00522,28.8171,27.0106
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,65,22.8679,0.00226,2.51758,0.998592,28.1965,26.3863
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,66,23.2941,0.00231,2.52067,1.00698,28.6306,26.8241
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,67,23.4148,0.00246,2.52699,1.00419,28.7602,26.9485
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,68,23.4691,0.0024,2.52093,1.00176,28.7906,26.9941
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,69,23.1248,0.00236,2.52294,1.0033,28.4631,26.6534
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,70,23.014,0.00292,2.5166,1.00326,28.3463,26.5367
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,71,23.2901,0.00264,2.52052,0.998624,28.6437,26.8119
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,72,23.6693,0.0028,2.52022,1.00128,29.0007,27.1936
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,73,23.2816,0.00224,2.52573,1.00384,28.6256,26.8134
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,74,23.2434,0.00249,2.52113,1.00125,28.5799,26.7682
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,0,34.6689,0.00245,4.01756,1.54422,42.8865,40.2331
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,1,34.5509,0.002921,4.0182,1.53037,42.7524,40.1024
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,2,34.6362,0.00222,4.01765,1.53309,42.8341,40.1892
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,3,34.425,0.0026,4.0172,1.53171,42.6207,39.9765
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,4,34.2381,0.002411,4.01468,1.53424,42.4339,39.7894
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,5,34.3625,0.002289,4.01589,1.53862,42.5657,39.9193
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,6,34.461,0.0024,4.01821,1.53466,42.6614,40.0163
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,7,34.4863,0.00256,4.01335,1.53318,42.6775,40.0354
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,8,34.5118,0.002399,4.01775,1.54096,42.7247,40.0729
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,9,34.4776,0.00231,4.01806,1.53494,42.6759,40.0329
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,10,34.1546,0.003169,4.02054,1.53123,42.3567,39.7096
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,11,34.3686,0.0024,4.01326,1.53734,42.5669,39.9216
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,12,34.292,0.00267,4.01667,1.53578,42.4919,39.8471
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,13,34.6969,0.00241,4.02124,1.53373,42.911,40.2543
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,14,34.3248,0.002329,4.0109,1.53846,42.523,39.8765
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,15,34.3269,0.002861,4.01385,1.53645,42.526,39.88
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,16,34.2096,0.00237,4.01718,1.53558,42.4114,39.7648
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,17,34.7287,0.00243,4.01732,1.53798,42.9333,40.2864
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,18,34.6678,0.00251,4.01774,1.53309,42.8624,40.2211
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,19,34.6977,0.0025,4.01497,1.53498,42.8986,40.2502
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,20,34.3919,0.00343,4.01769,1.53709,42.6032,39.9501
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,21,34.4848,0.00248,4.01394,1.53674,42.6833,40.038
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,22,34.8031,0.002519,4.02017,1.53379,43.0092,40.3596
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,23,34.7775,0.002929,4.01545,1.53261,42.9781,40.3285
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,24,34.8412,0.00312,4.01295,1.53354,43.0347,40.3908
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,25,34.4074,0.002849,4.01817,1.53344,42.6042,39.9618
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,26,34.3355,0.00258,4.01159,1.53408,42.5364,39.8837
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,27,34.5768,0.002399,4.01924,1.53318,42.7803,40.1317
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,28,34.5423,0.002799,4.01423,1.53405,42.7447,40.0934
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,29,34.5908,0.002479,4.0136,1.53878,42.7931,40.1457
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,30,34.1813,0.00261,4.01706,1.53216,42.3753,39.7331
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,31,34.955,0.00237,4.01561,1.53549,43.1553,40.5085
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,32,34.5686,0.002251,4.01599,1.53242,42.7672,40.1193
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,33,34.1477,0.00275,4.01772,1.53014,42.3419,39.6983
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,34,34.2923,0.00221,4.0149,1.53206,42.4923,39.8415
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,35,34.8475,0.00255,4.01946,1.53261,43.0493,40.4021
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,36,34.4601,0.002651,4.015,1.5399,42.6655,40.0177
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,37,34.5154,0.002459,4.01649,1.53517,42.715,40.0695
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,38,34.44,0.00277,4.0203,1.53328,42.6436,39.9963
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,39,34.7176,0.00237,4.01675,1.53485,42.9242,40.2715
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,40,34.182,0.00238,4.01478,1.53133,42.3755,39.7305
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,41,34.3235,0.00271,4.0155,1.53056,42.519,39.8723
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,42,34.5919,0.002381,4.0181,1.53264,42.7891,40.1451
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,43,34.6169,0.00289,4.01561,1.53568,42.8214,40.1711
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,44,34.4015,0.0027,4.01241,1.5361,42.6047,39.9527
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,45,34.5492,0.00346,4.01596,1.54189,42.7542,40.1105
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,46,34.3236,0.002409,4.01412,1.52918,42.51,39.8694
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,47,34.9038,0.00268,4.01821,1.53331,43.1053,40.458
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,48,34.6306,0.00246,4.01626,1.53459,42.8277,40.1839
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,49,34.3006,0.002429,4.01801,1.53363,42.507,39.8547
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,50,34.2734,0.00269,4.01748,1.53197,42.4678,39.8255
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,51,34.605,0.00326,4.01328,1.53293,42.802,40.1544
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,52,34.6458,0.002681,4.01869,1.5353,42.8444,40.2025
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,53,34.4622,0.002449,4.017,1.53907,42.6645,40.0208
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,54,34.7372,0.00246,4.01468,1.53318,42.9303,40.2875
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,55,34.3953,0.00254,4.01601,1.5345,42.5963,39.9483
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,56,34.1264,0.00289,4.0183,1.53702,42.3301,39.6846
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,57,34.5377,0.002641,4.02007,1.5343,42.7356,40.0947
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,58,34.4471,0.00287,4.01836,1.53542,42.6519,40.0038
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,59,34.4418,0.002481,4.01651,1.53379,42.6454,39.9945
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,60,34.6215,0.002629,4.01518,1.53296,42.8136,40.1723
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,61,34.5714,0.00253,4.01226,1.52986,42.7649,40.116
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,62,34.0454,0.00254,4.01306,1.53418,42.2379,39.5952
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,63,34.5848,0.00244,4.02065,1.52915,42.7814,40.137
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,64,34.8642,0.00229,4.01492,1.5359,43.0611,40.4173
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,65,34.7117,0.002302,4.0147,1.53347,42.9113,40.2621
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,66,34.173,0.00255,4.01746,1.53962,42.3775,39.7326
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,67,34.5129,0.00285,4.01612,1.53203,42.705,40.0639
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,68,34.2302,0.002331,4.01339,1.53232,42.4181,39.7782
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,69,34.533,0.00329,4.01777,1.53613,42.7792,40.0901
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,70,34.4637,0.00284,4.01555,1.5311,42.6588,40.0132
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,71,34.9404,0.0024,4.01534,1.53002,43.1481,40.4882
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,72,34.3266,0.00246,4.01364,1.53149,42.5282,39.8742
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,73,34.7424,0.00247,4.01364,1.53718,42.9448,40.2957
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,74,34.224,0.002192,4.0136,1.53696,42.4263,39.7768
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,0,50.6843,0.002331,5.88528,2.29072,62.7185,58.8626
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,1,49.5909,0.00285,5.8831,2.2857,61.6248,57.7625
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,2,49.5206,0.002281,5.8808,2.29066,61.5393,57.6943
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,3,49.3433,0.002699,5.88612,2.27773,61.3689,57.5098
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,4,49.2367,0.00243,5.88273,2.28691,61.2561,57.4087
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,5,49.454,0.00265,5.87778,2.28182,61.4772,57.6162
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,6,49.7784,0.002679,5.88652,2.2807,61.8075,57.9483
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,7,49.3283,0.00264,5.88203,2.28032,61.3357,57.4932
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,8,49.5188,0.003231,5.88285,2.28778,61.5322,57.6926
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,9,49.5604,0.00311,5.87864,2.27098,61.5661,57.7131
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,10,48.8689,0.002521,5.88435,2.28394,60.8995,57.0397
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,11,49.2816,0.00267,5.88635,2.28368,61.2995,57.4543
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,12,49.3393,0.00279,5.88523,2.27616,61.3366,57.5034
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,13,49.5411,0.00251,5.8815,2.28608,61.6047,57.7112
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,14,50.2496,0.002521,5.88614,2.27827,62.2784,58.4165
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,15,49.3647,0.00317,5.87765,2.2911,61.3767,57.5366
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,16,49.6691,0.002731,5.87882,2.2897,61.7026,57.8403
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,17,49.2671,0.00284,5.88688,2.28595,61.2916,57.4428
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,18,49.0929,0.00282,5.87917,2.28512,61.1364,57.26
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,19,49.451,0.00268,5.88131,2.27888,61.4637,57.6139
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,20,49.3085,0.0027,5.88107,2.2905,61.3319,57.4828
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,21,49.5811,0.00292,5.88915,2.28614,61.6265,57.7593
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,22,49.9105,0.00265,5.88018,2.28208,61.9384,58.0754
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,23,49.2495,0.00279,5.8795,2.28214,61.291,57.414
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,24,49.5684,0.002641,5.88104,2.28707,61.5845,57.7391
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,25,49.3257,0.00294,5.87937,2.28387,61.3468,57.4918
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,26,49.333,0.00289,5.87804,2.27734,61.3335,57.4913
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,27,49.4308,0.00287,5.88099,2.28032,61.4496,57.595
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,28,49.8393,0.00257,5.89131,2.28285,61.8695,58.016
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,29,49.4031,0.0031,5.88214,2.28522,61.4235,57.5735
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,30,49.7602,0.00279,5.88189,2.29392,61.7795,57.9388
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,31,49.2989,0.00347,5.88727,2.28227,61.3114,57.472
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,32,49.3077,0.002621,5.882,2.28234,61.3026,57.4747
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,33,49.5898,0.00272,5.88228,2.2808,61.6143,57.7556
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,34,49.7253,0.00331,5.8823,2.29024,61.7667,57.9011
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,35,49.6675,0.00224,5.88832,2.28973,61.6852,57.8478
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,36,49.5953,0.002699,5.89427,2.27869,61.6224,57.7709
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,37,49.5447,0.00276,5.88272,2.28618,61.571,57.7164
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,38,49.2935,0.002721,5.88476,2.30362,61.317,57.4846
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,39,49.6123,0.00358,5.88218,2.29043,61.6357,57.7885
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,40,49.726,0.00317,5.88566,2.29408,61.769,57.9089
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,41,49.6591,0.002399,5.87845,2.28368,61.6674,57.8237
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,42,49.427,0.002962,5.8818,2.28211,61.4206,57.5938
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,43,49.6112,0.0027,5.87888,2.27482,61.6048,57.7676
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,44,49.4572,0.002991,5.87711,2.28848,61.4742,57.6257
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,45,49.66,0.00291,5.88345,2.28352,61.6722,57.8299
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,46,49.6732,0.002741,5.88031,2.28362,61.6809,57.8399
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,47,49.4233,0.00342,5.87991,2.29184,61.4792,57.5985
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,48,49.7347,0.002521,5.88692,2.29542,61.7915,57.9195
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,49,49.6261,0.00249,5.8837,2.28509,61.6564,57.7974
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,50,49.4607,0.00283,5.87977,2.29155,61.5129,57.6348
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,51,49.6746,0.002641,5.87879,2.28035,61.6815,57.8363
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,52,49.6158,0.002499,5.87876,2.28282,61.6505,57.7799
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,53,49.4273,0.002649,5.87948,2.28643,61.4535,57.5959
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,54,49.2269,0.003211,5.88314,2.29066,61.2424,57.4039
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,55,49.484,0.00224,5.88231,2.27734,61.4795,57.6459
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,56,49.5315,0.00274,5.87613,2.28045,61.5578,57.6908
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,57,49.1188,0.00256,5.88378,2.28458,61.1534,57.2897
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,58,49.3537,0.00221,5.88222,2.28371,61.347,57.5218
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,59,49.973,0.00277,5.88267,2.27939,61.9862,58.1378
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,60,49.2956,0.002761,5.88674,2.2903,61.3414,57.4754
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,61,49.5518,0.00258,5.88299,2.27805,61.5503,57.7154
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,62,49.7222,0.00283,5.87875,2.2976,61.7504,57.9014
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,63,49.1179,0.00255,5.88866,2.28762,61.1661,57.2967
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,64,49.3788,0.002689,5.8766,2.28221,61.3834,57.5403
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,65,49.6841,0.00215,5.8836,2.28918,61.7042,57.859
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,66,49.3939,0.00246,5.87807,2.28467,61.4142,57.5591
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,67,49.1292,0.00303,5.8844,2.28317,61.1833,57.2998
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,68,49.2788,0.00351,5.88182,2.29203,61.3169,57.4562
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,69,49.3621,0.00299,5.88578,2.29069,61.4067,57.5416
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,70,49.3082,0.003139,5.88401,2.28112,61.3453,57.4765
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,71,49.4164,0.002589,5.88052,2.28438,61.4513,57.5839
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,72,49.4138,0.002711,5.8882,2.2928,61.452,57.5975
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,73,49.6573,0.00273,5.88054,2.29165,61.6662,57.8323
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,74,49.3404,0.00294,5.88263,2.29402,61.3723,57.52
