dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,62,23.2583,0.00252,3.29811,1.54714,28.1947,28.106
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,63,23.3909,0.0023,3.3009,1.54954,28.3382,28.2437
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,64,23.4773,0.00232,3.30129,1.55382,28.427,28.3347
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,65,23.1439,0.00236,3.30181,1.55219,28.0926,28.0003
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,66,23.5176,0.00262,3.30519,1.55024,28.4692,28.3757
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,67,23.1189,0.002321,3.3032,1.56013,28.0762,27.9846
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,68,23.1888,0.00225,3.30218,1.54867,28.1333,28.0419
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,69,23.22,0.00232,3.29801,1.54899,28.1585,28.0694
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,70,23.2767,0.00256,3.32143,1.56384,28.2594,28.1645
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,71,23.3443,0.002221,3.30272,1.54746,28.2874,28.1967
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,72,23.2584,0.00255,3.29784,1.54659,28.1971,28.1054
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,73,23.6752,0.00226,3.28933,1.56205,28.6194,28.5288
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",384,74,23.6837,0.002431,3.28485,1.56877,28.6353,28.5397
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,0,34.3215,0.00247,5.5887,2.46778,42.4805,42.3804
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,1,34.1651,0.00229,5.59145,2.46627,42.3237,42.2251
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,2,33.969,0.002278,5.58333,2.46275,42.1184,42.0173
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,3,34.3235,0.002549,5.59701,2.46918,42.4912,42.3922
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,4,34.141,0.00239,5.58614,2.46413,42.2867,42.1936
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,5,34.0066,0.002389,5.58987,2.46822,42.1622,42.0671
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,6,34.0843,0.00245,5.58989,2.46506,42.2369,42.1417
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,7,34.1745,0.00232,5.58932,2.46458,42.3246,42.2307
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,8,34.0918,0.00257,5.59034,2.4631,42.2421,42.1479
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,9,34.0401,0.0023,5.58647,2.48234,42.2047,42.1112
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,10,34.3844,0.0025,5.58311,2.46704,42.5365,42.4371
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,11,33.9651,0.0024,5.59178,2.46742,42.1257,42.0267
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,12,34.0199,0.002359,5.58832,2.47312,42.1808,42.0837
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,13,34.1314,0.00234,5.59264,2.46528,42.2885,42.1917
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,14,34.2555,0.00246,5.59567,2.46877,42.4248,42.3224
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,15,33.8488,0.00244,5.58576,2.4673,41.9942,41.9043
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,16,34.3451,0.002509,5.58908,2.46486,42.5014,42.4015
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,17,34.0338,0.002219,5.58663,2.48784,42.2037,42.1105
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,18,34.0327,0.002339,5.58263,2.46954,42.1758,42.0872
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,19,34.0599,0.00227,5.58477,2.46506,42.2073,42.112
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,20,33.9941,0.00237,5.59094,2.46349,42.1439,42.0509
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,21,33.8949,0.00225,5.58801,2.48806,42.0672,41.9732
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,22,34.1181,0.00244,5.58429,2.46861,42.2651,42.1735
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,23,33.9986,0.00232,5.58265,2.50429,42.1802,42.0878
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,24,33.9838,0.00234,5.59189,2.47142,42.1443,42.0494
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,25,33.8808,0.00279,5.59603,2.46435,42.0366,41.944
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,26,33.9269,0.0024,5.5913,2.47626,42.0863,41.9969
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,27,33.9196,0.00258,5.58632,2.46755,42.0634,41.976
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,28,34.0019,0.00225,5.59062,2.48042,42.1631,42.0752
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,29,33.6199,0.002331,5.59059,2.46358,41.7703,41.6764
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,30,34.1183,0.00247,5.58681,2.48419,42.2831,42.1917
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,31,33.8828,0.00233,5.58912,2.46566,42.0357,41.9399
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,32,34.6624,0.0025,5.58406,2.46221,42.8029,42.7111
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,33,33.9486,0.00234,5.5899,2.46477,42.0975,42.0056
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,34,34.144,0.002589,5.58755,2.46608,42.2931,42.2002
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,35,34.1314,0.00237,5.58805,2.46822,42.2893,42.19
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,36,34.0593,0.0024,5.58612,2.4649,42.2117,42.1127
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,37,34.2165,0.00248,5.58423,2.46269,42.3565,42.2659
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,38,34.389,0.002421,5.58885,2.51322,42.5875,42.4935
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,39,33.9916,0.00229,5.59577,2.46307,42.1475,42.0527
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,40,34.0086,0.002539,5.5818,2.4799,42.1647,42.0729
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,41,34.0067,0.00256,5.58345,2.46678,42.1543,42.0594
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,42,33.9059,0.0025,5.58843,2.4647,42.0574,41.9615
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,43,34.1982,0.002289,5.58636,2.46618,42.3437,42.2531
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,44,33.726,0.002471,5.58869,2.46554,41.8721,41.7827
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,45,34.0033,0.002239,5.58323,2.46627,42.1472,42.055
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,46,34.454,0.00243,5.58996,2.48806,42.6302,42.5344
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,47,34.6465,0.00231,5.58949,2.46659,42.7991,42.7049
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,48,34.369,0.00253,5.58683,2.46698,42.517,42.4253
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,49,34.4136,0.00244,5.58786,2.46902,42.5651,42.4729
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,50,34.5409,0.00263,5.58996,2.46672,42.6953,42.6002
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,51,34.4069,0.002269,5.59058,2.48566,42.5819,42.4855
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,52,34.3724,0.00223,5.58715,2.46333,42.5176,42.4251
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,53,34.0043,0.002281,5.5813,2.47254,42.1509,42.0605
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,54,33.8867,0.002491,5.58758,2.47018,42.0396,41.9469
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,55,34.0666,0.00251,5.60082,2.47002,42.2371,42.14
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,56,34.4382,0.00246,5.59109,2.46589,42.5927,42.4976
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,57,34.4613,0.00233,5.58317,2.47795,42.6148,42.5247
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,58,34.0714,0.002689,5.59226,2.47171,42.2276,42.1381
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,59,34.7406,0.0026,5.58522,2.46618,42.8904,42.7946
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,60,33.9032,0.002291,5.59348,2.46934,42.0569,41.9683
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,61,33.9652,0.00226,5.58626,2.47789,42.1349,42.0316
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,62,34.1598,0.00235,5.5911,2.5017,42.3493,42.255
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,63,34.2599,0.00248,5.5826,2.46646,42.4049,42.3114
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,64,34.1663,0.002549,5.59175,2.46426,42.3185,42.2249
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,65,34.239,0.002259,5.58743,2.4769,42.3975,42.3056
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,66,34.2118,0.00232,5.58308,2.48147,42.374,42.2787
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,67,34.2244,0.002281,5.58885,2.47738,42.3888,42.2929
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,68,34.1498,0.002501,5.5936,2.4665,42.3137,42.2124
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,69,34.2126,0.00249,5.59725,2.47197,42.3813,42.2843
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,70,34.0968,0.0024,5.58892,2.46266,42.2435,42.1507
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,71,33.9508,0.00263,5.585,2.49821,42.1331,42.0366
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,72,34.1386,0.002451,5.58642,2.46723,42.2845,42.1947
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,73,34.044,0.00276,5.58688,2.4656,42.1916,42.0992
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",448,74,34.3735,0.00255,5.59039,2.4657,42.5247,42.4321
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,0,47.5413,0.002269,7.52491,3.71904,58.8813,58.7875
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,1,47.8937,0.00257,7.52566,3.68288,59.2002,59.1048
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,2,47.5967,0.00233,7.5309,3.68246,58.9198,58.8124
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,3,47.6326,0.002321,7.52649,3.71299,58.975,58.8744
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,4,47.6274,0.00222,7.53331,3.67491,58.9322,58.8378
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,5,47.7265,0.00268,7.51904,3.68426,59.0329,58.9324
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,6,47.6868,0.00287,7.52301,3.7008,59.0094,58.9135
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,7,47.4052,0.00242,7.51716,3.6815,58.7038,58.6063
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,8,47.6301,0.00245,7.52151,3.68211,58.933,58.8362
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,9,47.4592,0.002279,7.54114,3.68365,58.7799,58.6863
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,10,47.6108,0.002401,7.52296,3.68131,58.9117,58.8175
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,11,47.6328,0.0024,7.53303,3.67286,58.9433,58.8411
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,12,47.726,0.00254,7.5343,3.70458,59.0677,58.9674
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,13,47.4971,0.00261,7.52052,3.72403,58.8395,58.7443
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,14,47.4035,0.00224,7.5339,3.67338,58.7075,58.613
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,15,47.6275,0.002491,7.53302,3.67245,58.9313,58.8355
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,16,47.7518,0.00264,7.52918,3.67523,59.0511,58.9588
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,17,48.3874,0.00255,7.52705,3.67398,59.6864,59.591
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,18,47.5299,0.002349,7.51779,3.6785,58.8245,58.7285
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,19,47.8723,0.00249,7.52014,3.69357,59.1814,59.0885
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,20,47.8566,0.00228,7.53024,3.68896,59.1741,59.0781
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,21,47.7423,0.00256,7.53631,3.6969,59.0731,58.978
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,22,47.5649,0.00237,7.53802,3.66646,58.8716,58.7718
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,23,47.7245,0.002242,7.53858,3.672,59.0363,58.9374
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,24,47.5928,0.00225,7.53088,3.67587,58.9008,58.8018
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,25,47.5619,0.002229,7.51531,3.71798,58.8932,58.7974
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,26,47.3121,0.00235,7.51938,3.69462,58.6215,58.5285
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,27,47.4166,0.00226,7.53913,3.67264,58.7264,58.6306
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,28,47.4428,0.00234,7.52657,3.68022,58.7467,58.6519
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,29,47.6079,0.002369,7.52475,3.70496,58.9371,58.84
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,30,47.615,0.002711,7.5304,3.68739,58.9298,58.8355
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,31,47.7818,0.00254,7.52117,3.684,59.0833,58.9895
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,32,47.7466,0.002349,7.53956,3.67453,59.0632,58.963
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,33,47.613,0.00224,7.54565,3.68099,58.9372,58.8419
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,34,48.0178,0.00237,7.52585,3.68547,59.3267,59.2315
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,35,47.6093,0.0024,7.52245,3.70256,58.9316,58.8367
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,36,47.6447,0.00233,7.52231,3.68048,58.9481,58.8499
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,37,47.6838,0.00224,7.52721,3.72381,59.0334,58.9371
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,38,47.6782,0.00247,7.52006,3.69712,58.996,58.8979
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,39,47.9813,0.002599,7.51983,3.71805,59.3183,59.2218
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,40,47.8435,0.00256,7.53461,3.68579,59.1622,59.0665
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,41,47.4086,0.002431,7.52204,3.70202,58.7301,58.6351
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,42,47.7064,0.00238,7.52157,3.67786,59.0059,58.9082
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,43,47.735,0.00228,7.5359,3.67405,59.0432,58.9472
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,44,47.7151,0.00238,7.52147,3.67533,59.0105,58.9143
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,45,47.5796,0.00226,7.53312,3.69568,58.9073,58.8107
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,46,48.1418,0.002589,7.53308,3.67197,59.4451,59.3494
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,47,47.7639,0.00228,7.52488,3.69366,59.0794,58.9848
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,48,47.3826,0.00264,7.53452,3.69392,58.7064,58.6137
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,49,47.6546,0.002331,7.52397,3.69408,58.9753,58.875
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,50,47.7234,0.00236,7.52268,3.70211,59.0495,58.9505
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,51,47.552,0.00237,7.52182,3.6912,58.869,58.7674
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,52,47.3181,0.00226,7.52363,3.69389,58.6353,58.5379
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,53,47.599,0.00242,7.52185,3.70611,58.9337,58.8294
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,54,48.0571,0.00237,7.51622,3.70301,59.3787,59.2787
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,55,48.1154,0.00262,7.52692,3.70829,59.4542,59.3532
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,56,47.8231,0.00261,7.51888,3.68106,59.1202,59.0257
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,57,47.6974,0.002219,7.51912,3.68525,58.9977,58.904
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,58,48.0206,0.00244,7.5249,3.69443,59.344,59.2424
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,59,47.7901,0.0026,7.53205,3.68515,59.1033,59.0099
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,60,47.892,0.00233,7.51843,3.80851,59.3158,59.2213
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,61,47.7733,0.00235,7.52674,3.67728,59.0732,58.9797
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,62,47.9422,0.00263,7.52646,3.71018,59.2763,59.1815
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,63,47.9552,0.00256,7.51725,3.68922,59.2605,59.1642
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,64,47.616,0.0025,7.52117,3.68669,58.9222,58.8264
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,65,47.6525,0.0023,7.53318,3.68128,58.9698,58.8692
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,66,47.4941,0.00248,7.52306,3.6904,58.8073,58.71
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,67,47.8173,0.00245,7.5278,3.70221,59.1501,59.0497
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,68,47.973,0.00255,7.51972,3.71635,59.307,59.2116
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,69,47.5728,0.0026,7.52706,3.69939,58.9043,58.8019
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,70,47.9438,0.002391,7.51966,3.68752,59.2512,59.1534
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,71,47.3776,0.002271,7.51923,3.68307,58.679,58.5821
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,72,47.7658,0.00259,7.5216,3.76086,59.1464,59.0508
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,73,47.7401,0.002611,7.53233,3.6705,59.0424,58.9456
3,float,uniform,CPU,"P | P | P | P | Ds | Ns",512,74,47.8017,0.00248,7.52012,3.68227,59.105,59.0066
