dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,34,0.64496,0.00229,2.79781,1.56048,5.08471,5.00554
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,35,0.646528,0.002221,2.80389,1.54989,5.0802,5.00252
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,36,0.643296,0.002329,2.79107,1.5607,5.07441,4.9974
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,37,0.644,0.00202,2.79115,1.55866,5.07328,4.99582
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,38,0.640256,0.00229,2.79694,1.55565,5.0732,4.99513
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,39,0.637472,0.00218,2.79979,1.55894,5.06695,4.99838
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,40,0.646208,0.002121,2.79708,1.55882,5.08544,5.00422
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,41,0.646176,0.00197,2.79407,1.56256,5.08315,5.00478
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,42,0.646048,0.00207,2.79799,1.5567,5.08183,5.00281
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,43,0.641536,0.00234,2.7929,1.55613,5.07018,4.9929
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,44,0.64272,0.002329,2.79904,1.55933,5.08289,5.00342
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,45,0.643776,0.002531,2.79326,1.55786,5.07459,4.99742
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,46,0.63824,0.00228,2.7897,1.5601,5.06336,4.99031
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,47,0.642688,0.00207,2.7949,1.55824,5.07677,4.9979
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,48,0.64176,0.002379,2.78844,1.56093,5.07379,4.9935
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,49,0.644512,0.002029,2.79683,1.56032,5.08346,5.00369
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,50,0.643136,0.00238,2.79411,1.55824,5.07247,4.99787
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,51,0.644768,0.002221,2.79965,1.55427,5.08062,5.00091
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,52,0.644128,0.00205,2.79614,1.55427,5.0733,4.99659
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,53,0.645504,0.00203,2.79089,1.55837,5.07278,4.99679
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,54,0.64144,0.00249,2.79429,1.55894,5.06754,4.99716
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,55,0.64656,0.002199,2.79533,1.56288,5.0859,5.00697
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,56,0.645504,0.00218,2.79688,1.55658,5.08034,5.00114
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,57,0.644704,0.00217,2.79706,1.55286,5.07378,4.9968
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,58,0.64256,0.00208,2.79333,1.56128,5.07836,4.99925
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,59,0.642624,0.00215,2.7963,1.55626,5.07077,4.99733
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,60,0.640736,0.00198,2.78452,1.56237,5.06576,4.9896
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,61,0.645696,0.002341,2.87018,1.55616,5.1532,5.07437
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,62,0.638176,0.00213,2.79552,1.55546,5.06227,4.99128
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,63,0.643232,0.00197,2.79111,1.55846,5.07204,4.99477
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,64,0.642848,0.00214,2.79037,1.55946,5.07019,4.99481
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,65,0.645248,0.00227,2.78967,1.56048,5.07604,4.99767
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,66,0.643296,0.002168,2.79011,1.55798,5.07072,4.99356
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,67,0.644288,0.00227,2.79401,1.5623,5.0812,5.00287
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,68,0.64064,0.002049,2.79288,1.56147,5.07227,4.99704
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,69,0.64336,0.00216,2.79478,1.5599,5.08068,5.0002
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,70,0.645984,0.002032,2.79079,1.56022,5.07677,4.99903
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,71,0.641152,0.00252,2.79712,1.56829,5.08683,5.00908
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,72,0.63776,0.002111,2.79109,1.56013,5.06219,4.99109
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,73,0.643328,0.002169,2.78731,1.55843,5.0695,4.99124
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",384,74,0.639424,0.00223,2.78991,1.55638,5.06322,4.98795
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,0,1.01802,0.00202,4.66748,2.46611,8.23165,8.15363
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,1,1.01718,0.0019,4.67142,2.65098,8.41978,8.34148
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,2,1.01744,0.002039,4.66893,2.48858,8.2542,8.17698
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,3,1.01818,0.002269,4.67174,2.46656,8.23765,8.15874
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,4,1.0175,0.00218,4.66793,2.50243,8.26802,8.19004
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,5,1.01757,0.0019,4.6673,2.46861,8.23548,8.15537
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,6,1.01651,0.00191,4.66716,2.46678,8.23075,8.15236
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,7,1.01763,0.0021,4.66462,2.47536,8.23775,8.15971
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,8,1.02003,0.002101,4.6682,2.46413,8.23702,8.15446
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,9,1.0167,0.00205,4.66442,2.5112,8.27191,8.19437
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,10,1.01882,0.002221,4.66691,2.46374,8.22848,8.15169
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,11,1.01875,0.00197,4.66562,2.46621,8.22875,8.15255
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,12,1.01853,0.002189,4.66695,2.47414,8.24308,8.16181
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,13,1.01539,0.00189,4.66728,2.47347,8.23514,8.15803
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,14,1.0169,0.00203,4.67014,2.51798,8.28404,8.20705
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,15,1.01866,0.00277,4.67198,2.46637,8.24419,8.15977
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,16,1.01584,0.002141,4.6705,2.45965,8.22832,8.14813
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,17,1.01808,0.00196,4.66675,2.47088,8.23515,8.15767
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,18,1.01706,0.002031,4.6642,2.5184,8.28231,8.20168
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,19,1.01661,0.00204,4.66527,2.47805,8.24747,8.16196
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,20,1.01741,0.00209,4.66525,2.47398,8.23794,8.15873
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,21,1.01837,0.002311,4.67243,2.46163,8.23448,8.15474
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,22,1.01677,0.00177,4.66295,2.46451,8.22992,8.146
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,23,1.01907,0.0019,4.67551,2.47139,8.25045,8.16787
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,24,1.01638,0.00201,4.66856,2.48384,8.24707,8.17079
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,25,1.01699,0.00198,4.66596,2.46525,8.22864,8.15018
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,26,1.01702,0.00213,4.6675,2.49766,8.26316,8.18432
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,27,1.01824,0.0023,4.66743,2.52378,8.28801,8.21174
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,28,1.01962,0.00199,4.66708,2.48739,8.25017,8.17608
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,29,1.01904,0.002501,4.66913,2.60643,8.37543,8.2971
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,30,1.0193,0.00208,4.66804,2.4695,8.24023,8.15892
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,31,1.01555,0.002059,4.67052,2.50112,8.26656,8.18925
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,32,1.01757,0.00223,4.6676,2.46851,8.23351,8.15591
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,33,1.02592,0.002071,4.6685,2.47069,8.25027,8.16718
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,34,1.01542,0.00189,4.67113,2.48499,8.2519,8.17343
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,35,1.0177,0.00203,4.6709,2.47104,8.24064,8.16166
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,36,1.01741,0.00201,4.66722,2.46522,8.22933,8.15185
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,37,1.02067,0.00235,4.66809,2.46541,8.23563,8.15652
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,38,1.02422,0.00192,4.67046,2.47402,8.25171,8.17062
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,39,1.01802,0.00205,4.67079,2.5233,8.2932,8.21415
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,40,1.01882,0.00196,4.66703,2.48554,8.25063,8.17334
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,41,1.01834,0.002229,4.66872,2.47667,8.24389,8.16595
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,42,1.01642,0.00219,4.67153,2.48768,8.25372,8.17781
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,43,1.01744,0.001959,4.66317,2.50336,8.26278,8.18593
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,44,1.01862,0.00203,4.67109,2.4657,8.23765,8.15744
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,45,1.02035,0.00202,4.66841,2.47651,8.25027,8.16729
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,46,1.01622,0.002009,4.66793,2.47635,8.23847,8.16251
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,47,1.02016,0.00205,4.66961,2.46442,8.25118,8.15623
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,48,1.01763,0.001949,4.66708,2.46538,8.23133,8.15203
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,49,1.01674,0.00206,4.66546,2.5169,8.28099,8.20115
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,50,1.01725,0.00227,4.6673,2.47085,8.23277,8.15766
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,51,1.01664,0.00202,4.66901,2.55062,8.31555,8.23829
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,52,1.01741,0.00197,4.66586,2.46998,8.2334,8.15522
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,53,1.0175,0.002149,4.66175,2.47021,8.22968,8.15161
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,54,1.02006,0.002382,4.66687,2.46768,8.23409,8.15699
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,55,1.01856,0.001999,4.6696,2.46208,8.23075,8.15224
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,56,1.01994,0.00226,4.67114,2.49069,8.26112,8.18402
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,57,1.02058,0.002,4.66934,2.48851,8.25708,8.18042
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,58,1.01888,0.002069,4.67096,2.49398,8.27018,8.18589
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,59,1.01805,0.00235,4.66279,2.46528,8.22722,8.14847
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,60,1.01837,0.00207,4.66298,2.48154,8.24483,8.16495
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,61,1.01821,0.00194,4.67099,2.46659,8.23547,8.15773
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,62,1.01798,0.00187,4.66668,2.4729,8.23856,8.15943
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,63,1.01491,0.00199,4.66843,2.49987,8.26119,8.1852
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,64,1.01766,0.002,4.66908,2.52573,8.29409,8.21447
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,65,1.01674,0.0022,4.66282,2.47242,8.2324,8.15417
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,66,1.01661,0.001879,4.66339,2.4705,8.22949,8.15237
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,67,1.01766,0.001889,4.66842,2.48342,8.24846,8.17139
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,68,1.02397,0.002,4.66751,2.4695,8.24313,8.16298
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,69,1.02173,0.001911,4.66802,2.4632,8.23722,8.15486
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,70,1.01709,0.00197,4.66603,2.52032,8.2834,8.20541
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,71,1.01821,0.00208,4.66344,2.4791,8.24327,8.16283
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,72,1.01933,0.00203,4.66743,2.46304,8.23196,8.15183
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,73,1.01811,0.00224,4.66308,2.47635,8.23762,8.15978
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",448,74,1.01734,0.00237,4.66723,2.46746,8.23097,8.1544
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,0,1.48944,0.00238,6.92707,3.71235,12.2087,12.1312
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,1,1.48934,0.00221,6.92474,3.69171,12.1944,12.108
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,2,1.49146,0.00216,6.92436,3.68016,12.1753,12.0981
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,3,1.4863,0.002091,6.92232,3.72518,12.2153,12.1359
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,4,1.49024,0.00268,6.92538,3.72214,12.2188,12.1404
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,5,1.49114,0.00218,6.92523,3.68195,12.1827,12.1005
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,6,1.4919,0.002449,6.93808,3.68051,12.1908,12.1129
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,7,1.49178,0.002031,6.92691,3.68637,12.193,12.1071
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,8,1.48771,0.002179,6.9286,3.67312,12.171,12.0916
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,9,1.48829,0.00232,6.92869,3.68291,12.1851,12.1022
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,10,1.48774,0.00217,6.93354,3.69616,12.2008,12.1196
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,11,1.49098,0.002311,6.93666,3.68163,12.1932,12.1116
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,12,1.48925,0.00226,6.92731,3.70982,12.2108,12.1286
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,13,1.49478,0.00233,6.93257,3.68266,12.2016,12.1123
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,14,1.49171,0.00229,6.9254,3.6767,12.1758,12.0961
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,15,1.49098,0.00232,6.92705,3.67837,12.1813,12.0987
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,16,1.49069,0.00246,6.93074,3.69648,12.1992,12.1204
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,17,1.49203,0.00203,6.92172,3.744,12.2417,12.1598
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,18,1.48842,0.00199,6.93272,3.68957,12.1932,12.1127
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,19,1.49117,0.00228,6.92838,3.68659,12.1881,12.1084
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,20,1.48784,0.00208,6.92194,3.6873,12.1779,12.0992
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,21,1.48973,0.00197,6.92394,3.71741,12.2149,12.133
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,22,1.49034,0.00241,6.93047,3.69085,12.1987,12.1141
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,23,1.48973,0.002041,6.92425,3.66906,12.1635,12.0851
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,24,1.48944,0.00232,6.92137,3.68448,12.1791,12.0976
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,25,1.49126,0.00215,6.92664,3.67053,12.1718,12.0906
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,26,1.49334,0.002121,6.92581,3.68515,12.185,12.1064
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,27,1.49283,0.002209,6.92412,3.67331,12.1736,12.0925
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,28,1.48749,0.00244,6.93434,3.68202,12.1857,12.1063
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,29,1.48918,0.00203,6.939,3.66976,12.1782,12.1
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,30,1.48909,0.00202,6.93147,3.67197,12.1738,12.0946
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,31,1.4929,0.00221,6.92842,3.67254,12.1768,12.0961
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,32,1.49005,0.002419,6.91993,3.86026,12.3562,12.2727
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,33,1.48915,0.002281,6.925,3.78656,12.2815,12.203
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,34,1.48854,0.002161,6.92262,3.68938,12.1839,12.1027
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,35,1.48976,0.002301,6.91567,3.68922,12.1753,12.0969
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,36,1.49178,0.00216,6.94059,3.67453,12.1882,12.1091
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,37,1.49277,0.002121,6.93153,3.71885,12.2275,12.1453
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,38,1.49462,0.00225,6.92636,3.72314,12.2244,12.1464
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,39,1.4911,0.00236,6.92108,3.67635,12.1723,12.0909
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,40,1.49043,0.00226,6.9272,3.67267,12.173,12.0926
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,41,1.4904,0.00213,6.92841,3.69056,12.2022,12.1115
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,42,1.492,0.00227,6.92745,3.68102,12.1831,12.1027
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,43,1.49066,0.00215,6.92669,3.71914,12.2238,12.1386
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,44,1.48912,0.002209,6.92267,3.9105,12.407,12.3245
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,45,1.48736,0.00204,6.92504,3.68742,12.1803,12.1019
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,46,1.49082,0.002021,6.92877,3.82291,12.3261,12.2445
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,47,1.49078,0.00216,6.92416,3.67504,12.1726,12.0921
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,48,1.49139,0.002119,6.92393,3.69245,12.1885,12.1099
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,49,1.48605,0.00224,6.92449,3.70003,12.1928,12.1128
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,50,1.48976,0.00221,6.93818,3.67562,12.1852,12.1058
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,51,1.49037,0.00257,6.91993,3.67178,12.1626,12.0846
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,52,1.49363,0.00243,6.923,3.70979,12.2083,12.1289
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,53,1.49072,0.002481,6.93697,3.67069,12.1836,12.1009
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,54,1.49139,0.00225,6.92745,3.69094,12.1916,12.112
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,55,1.48845,0.00218,6.92849,3.6809,12.1799,12.1
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,56,1.48611,0.002159,6.93179,3.97722,12.4774,12.3973
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,57,1.492,0.00205,6.92182,3.68906,12.1886,12.1049
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,58,1.49114,0.00224,6.92298,3.72144,12.2163,12.1378
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,59,1.49107,0.00226,6.92399,3.66883,12.1681,12.0862
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,60,1.49104,0.00222,6.92253,3.69664,12.1939,12.1124
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,61,1.48723,0.0023,6.92877,3.68336,12.1809,12.1017
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,62,1.49008,0.00237,6.92598,3.69149,12.1886,12.1099
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,63,1.49008,0.00228,6.92643,3.6831,12.1798,12.1019
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,64,1.48813,0.00214,6.92391,3.67917,12.1723,12.0933
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,65,1.48752,0.00213,6.92571,3.67878,12.1743,12.0941
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,66,1.49005,0.00254,6.91869,3.69142,12.1809,12.1027
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,67,1.48816,0.001911,6.93966,3.66624,12.1833,12.096
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,68,1.49021,0.00199,6.92592,3.69501,12.1887,12.1131
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,69,1.49005,0.002011,6.93535,3.70739,12.2122,12.1348
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,70,1.48742,0.00199,6.92791,3.68218,12.179,12.0995
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,71,1.48864,0.00198,6.91655,3.70698,12.1936,12.1141
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,72,1.48784,0.0021,6.92779,3.68096,12.1774,12.0987
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,73,1.4905,0.002159,6.92775,3.81478,12.3157,12.2352
3,float,uniform,GPU,"P | P | Ns | Ns | Ns | Ns",512,74,1.49024,0.002119,6.92083,3.68589,12.1777,12.0991
