dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",64,0,0.28272,0.002901,0.187628,218.263,218.855,218.737
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,55,5.52058,0.00203,1.89743,0.343264,7.8298,7.7633
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,56,5.60365,0.002061,1.89605,0.35104,7.91783,7.8528
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,57,5.62451,0.002039,1.90746,0.346016,7.9461,7.88002
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,58,5.94035,0.002099,1.90808,0.3456,8.28364,8.19613
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,59,5.66246,0.002121,1.89539,0.342848,7.96794,7.90282
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,60,5.64685,0.00194,1.90841,0.345088,7.9701,7.90229
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,61,5.65558,0.002169,1.91254,0.34496,7.97829,7.91525
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,62,5.58842,0.002009,1.89975,0.34464,7.90177,7.83481
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,63,5.53715,0.001877,1.89726,0.340224,7.83973,7.77651
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,64,5.57379,0.00214,1.90216,0.346912,7.88916,7.825
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,65,5.88899,0.002171,1.90994,0.34848,8.21437,8.14958
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,66,5.59962,0.001819,1.90517,0.345184,7.91742,7.85179
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,67,5.5385,0.001929,1.89789,0.34256,7.85216,7.78087
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,68,5.64653,0.002129,1.90516,0.345376,7.96351,7.89919
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,69,5.62374,0.001959,1.89692,0.342944,7.93033,7.86557
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,70,5.58221,0.001951,1.89678,0.342816,7.88814,7.82375
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,71,5.70954,0.00206,1.90777,0.346656,8.03283,7.96602
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,72,5.60486,0.002,1.90282,0.346048,7.92254,7.85573
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,73,5.65238,0.00184,1.89465,0.341632,7.95395,7.8905
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",192,74,5.54227,0.00191,1.89668,0.343552,7.85077,7.78441
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,0,13.6241,0.002389,4.81145,0.924576,19.4552,19.3625
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,1,12.6693,0.002339,4.80685,0.919776,18.4721,18.3983
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,2,12.8884,0.002021,4.80591,0.924832,18.7031,18.6212
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,3,12.9695,0.00257,4.81081,0.924992,18.7952,18.7078
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,4,12.7906,0.00261,4.81083,0.923552,18.6113,18.5275
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,5,12.9521,0.002369,4.80889,0.923456,18.7724,18.6868
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,6,13.172,0.00243,4.81332,0.924608,18.998,18.9124
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,7,13.0618,0.00237,4.80958,0.923072,18.8882,18.7968
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,8,12.8944,0.0025,4.82013,0.925344,18.7264,18.6424
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,9,12.9428,0.00232,4.81183,0.926752,18.7654,18.6837
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,10,12.8335,0.00255,4.81237,0.925344,18.6555,18.5738
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,11,13.066,0.002258,4.81268,0.922048,18.8882,18.803
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,12,13.0524,0.00237,4.81217,0.924288,18.8732,18.7913
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,13,13.2335,0.00254,4.8199,0.9224,19.0697,18.9784
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,14,13.7869,0.0027,4.8182,0.927744,19.6197,19.5356
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,15,12.9748,0.0027,4.81301,0.92416,18.7992,18.7147
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,16,13.0789,0.0025,4.81863,0.924032,18.9064,18.8241
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,17,13.1768,0.002339,4.81533,0.924672,19.0036,18.9191
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,18,12.5691,0.0024,4.81538,0.921728,18.3898,18.3086
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,19,13.1458,0.00231,4.81308,0.924448,18.9707,18.8856
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,20,13.2872,0.00219,4.81318,0.92064,19.1061,19.0232
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,21,13.0466,0.003371,4.82423,0.925056,18.9057,18.7993
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,22,13.0486,0.00231,4.84966,0.926656,18.9172,18.8273
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,23,12.955,0.00229,4.81451,0.926656,18.7912,18.6985
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,24,13.1232,0.00247,4.81395,0.928864,19.0385,18.8685
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,25,13.5541,0.002551,4.813,0.923328,19.3863,19.293
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,26,13.2549,0.002471,4.81711,0.92416,19.0859,18.9986
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,27,12.9264,0.00264,4.81441,0.921312,18.7459,18.6648
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,28,13.282,0.00232,4.81312,0.928704,19.1795,19.0261
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,29,13.2764,0.00218,4.81057,0.92208,19.0966,19.0112
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,30,13.5371,0.00229,4.80902,0.921312,19.3482,19.2697
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,31,13.4303,0.002259,4.8177,0.926304,19.2499,19.1765
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,32,12.9171,0.002519,4.81581,0.926048,18.7691,18.6615
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,33,13.1917,0.00263,4.82124,0.925536,19.0258,18.9411
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,34,13.0427,0.00232,4.81218,0.923872,18.8651,18.7811
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,35,13.1338,0.002289,4.81507,0.925728,18.9599,18.8768
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,36,13.1721,0.00241,4.81835,0.921888,19.0012,18.9147
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,37,12.8693,0.00222,4.80962,0.92304,18.6893,18.6042
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,38,13.4743,0.00232,4.81448,0.923488,19.2982,19.2146
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,39,13.0181,0.00244,4.81022,0.92336,18.8377,18.7541
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,40,13.0313,0.00264,4.83023,0.923808,18.8777,18.788
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,41,12.8019,0.00231,4.81262,0.921056,18.6251,18.5379
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,42,13.2653,0.002149,4.80614,0.921696,19.0715,18.9953
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,43,13.5895,0.00248,4.81789,0.919744,19.4172,19.3296
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,44,12.9009,0.00253,4.81002,0.922432,18.7195,18.6359
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,45,12.8424,0.00247,4.80949,0.918816,18.6565,18.5731
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,46,13.3564,0.00254,4.81024,0.921216,19.1829,19.0904
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,47,13.5637,0.0026,4.81251,0.92208,19.3822,19.3009
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,48,13.0535,0.00244,4.8452,0.925824,18.9126,18.827
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,49,12.9509,0.00251,4.81209,0.92224,18.7765,18.6878
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,50,13.1949,0.00242,4.81547,0.926016,19.0233,18.9388
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,51,13.5809,0.002321,4.82215,0.929376,19.4178,19.3347
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,52,12.956,0.00236,4.81541,0.925792,18.7959,18.6996
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,53,13.7078,0.00257,4.8231,0.922528,19.5391,19.456
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,54,13.405,0.00233,4.81456,0.9216,19.2293,19.1434
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,55,12.8728,0.00241,4.81129,0.920928,18.6893,18.6074
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,56,12.9009,0.00249,4.81587,0.922944,18.7295,18.6422
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,57,13.168,0.00227,4.81313,0.922304,18.99,18.9057
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,58,13.0425,0.002539,4.81464,0.924864,18.869,18.7846
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,59,13.3041,0.00289,4.81164,0.927424,19.1276,19.046
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,60,12.6639,0.002557,4.81462,0.919072,18.4837,18.4002
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,61,13.5011,0.00247,4.81239,0.924864,19.3329,19.2408
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,62,13.1612,0.00221,4.80617,0.920384,18.9635,18.89
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,63,13.0495,0.00248,4.80674,0.925856,18.8579,18.7845
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,64,13.1896,0.00238,4.80735,0.9216,18.995,18.9209
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,65,12.7767,0.00207,4.8084,0.919424,18.6245,18.5066
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,66,13.5465,0.00239,4.81375,0.924128,19.364,19.2868
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,67,13.079,0.00244,4.80648,0.923008,18.8908,18.8109
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,68,13.6571,0.00225,4.81482,0.923552,19.4956,19.3977
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,69,13.0794,0.00256,4.8119,0.921664,18.9021,18.8155
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,70,13.0839,0.00252,4.81351,0.930048,18.9176,18.83
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,71,13.0277,0.002221,4.8239,0.920928,18.858,18.7748
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,72,13.0363,0.002341,4.82338,0.919328,18.8678,18.7814
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,73,13.4429,0.00234,4.81145,0.920736,19.26,19.1775
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",256,74,13.2841,0.002359,4.81223,0.922944,19.1059,19.0217
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,0,25.8588,0.002539,10.8244,1.85933,38.6396,38.545
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,1,25.9607,0.0024,10.8214,1.85939,38.7322,38.6439
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,2,25.7685,0.00228,10.8238,1.86141,38.5431,38.456
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,3,26.1904,0.00244,10.826,1.85955,38.9746,38.8784
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,4,25.5682,0.002841,10.8262,1.8583,38.3419,38.2555
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,5,25.6068,0.00266,10.82,1.8577,38.375,38.2871
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,6,25.9074,0.00257,10.8208,1.8601,38.7572,38.5909
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,7,25.7891,0.002301,10.8225,1.85651,38.5591,38.4704
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,8,25.9181,0.00236,10.8211,1.85904,38.6916,38.6005
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,9,25.8077,0.002511,10.8247,1.85987,38.5824,38.4948
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,10,25.6051,0.00238,10.8223,1.86032,38.3788,38.2901
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,11,25.5498,0.00242,10.823,1.85571,38.3186,38.231
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,12,25.735,0.00251,10.8231,1.85677,38.499,38.4174
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,13,25.6812,0.00241,10.8234,1.85818,38.4528,38.3652
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,14,25.8898,0.00263,10.8246,1.85811,38.6626,38.5751
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,15,25.7435,0.00259,10.826,1.85533,38.5166,38.4274
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,16,25.7385,0.002559,10.8202,1.85795,38.5031,38.4192
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,17,25.7675,0.00251,10.8279,1.85856,38.545,38.4564
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,18,25.9663,0.00228,10.8299,1.85936,38.7458,38.6578
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,19,25.7792,0.00231,10.822,1.85718,38.5551,38.4607
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,20,25.4331,0.002399,10.8242,1.85898,38.2145,38.1186
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,21,25.5915,0.002489,10.8228,1.86144,38.3713,38.2782
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,22,25.5544,0.002359,10.8237,1.8567,38.3235,38.2372
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,23,26.0941,0.00231,10.823,1.8568,38.8704,38.7762
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,24,25.8224,0.00235,10.8252,1.85946,38.5955,38.5094
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,25,25.5263,0.00228,10.8293,1.85142,38.2986,38.2093
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,26,25.933,0.00235,10.8255,1.85853,38.7086,38.6194
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,27,25.8313,0.002431,10.818,1.85782,38.5968,38.5096
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,28,25.4206,0.00234,10.823,1.8583,38.1923,38.1042
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,29,25.9136,0.009132,10.8232,1.86234,38.6983,38.6082
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,30,25.7505,0.002469,10.8182,1.86048,38.5157,38.4317
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,31,26.1269,0.002489,10.8233,1.85946,38.9077,38.8121
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,32,25.8939,0.00286,10.8229,1.85696,38.6609,38.5766
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,33,25.9078,0.002861,10.8252,1.85872,38.6814,38.5946
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,34,25.732,0.00268,10.8242,1.85728,38.5057,38.4162
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,35,25.686,0.00276,10.8208,1.85853,38.4586,38.3682
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,36,25.5716,0.00256,10.822,1.85725,38.3445,38.2535
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,37,26.0023,0.00224,10.8256,1.85187,38.7797,38.6821
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,38,25.9168,0.002429,10.8225,1.85782,38.6956,38.5995
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,39,25.8988,0.002439,10.8231,1.85683,38.6712,38.5812
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,40,26.0643,0.0026,10.8227,1.85856,38.8423,38.7482
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,41,25.852,0.002531,10.8268,1.86227,38.6331,38.5436
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,42,26.1345,0.002669,10.823,1.85648,38.9089,38.8167
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,43,25.7759,0.00241,10.827,1.86269,38.561,38.468
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,44,25.5198,0.00231,10.8189,1.86502,38.2934,38.206
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,45,25.9928,0.00222,10.8251,1.85306,38.7635,38.6732
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,46,25.7425,0.002469,10.8213,1.85776,38.5121,38.424
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,47,25.9284,0.00271,10.8196,1.86061,38.7015,38.6113
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,48,25.6797,0.00291,10.8227,1.86163,38.4523,38.3669
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,49,25.6277,0.00274,10.8311,1.85923,38.409,38.3208
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,50,25.9906,0.00263,10.8262,1.8552,38.7703,38.6747
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,51,25.5826,0.00258,10.8229,1.86256,38.3606,38.2706
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,52,25.9943,0.0031,10.8231,1.85827,38.7686,38.6787
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,53,25.8529,0.00265,10.8197,1.85552,38.6178,38.5308
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,54,25.9741,0.00247,10.8243,1.86416,38.7669,38.6651
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,55,25.591,0.0023,10.8273,1.86003,38.3708,38.2806
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,56,25.6896,0.00248,10.8216,1.86064,38.464,38.3743
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,57,25.7347,0.0023,10.8211,1.8584,38.4997,38.4164
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,58,25.8755,0.002519,10.8234,1.85619,38.6535,38.5576
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,59,25.8064,0.00261,10.8198,1.85456,38.5809,38.4834
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,60,25.7277,0.0026,10.8257,1.85654,38.5011,38.4126
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,61,25.8628,0.002499,10.8232,1.8585,38.6326,38.547
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,62,25.703,0.00238,10.8209,1.86234,38.4741,38.3886
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,63,26.0333,0.00241,10.8225,1.8591,38.8115,38.7174
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,64,25.9624,0.00248,10.8235,1.85558,38.7335,38.644
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,65,25.8266,0.002901,10.8228,1.85562,38.5909,38.508
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,66,25.8697,0.002831,10.8211,1.86266,38.6455,38.5563
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,67,25.7156,0.00264,10.8208,1.8599,38.4916,38.3989
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,68,25.9638,0.00235,10.8244,1.86083,38.7457,38.6514
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,69,25.5952,0.00231,10.8227,1.85821,38.3673,38.2783
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,70,25.6335,0.002449,10.8232,1.85866,38.4074,38.3178
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,71,25.8437,0.00238,10.8271,1.85773,38.6206,38.5309
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,72,25.8372,0.00238,10.8216,1.85869,38.6076,38.5199
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,73,26.1695,0.00234,10.8217,1.85904,38.9493,38.8526
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",320,74,25.9962,0.00249,10.8203,1.8616,38.7644,38.6806
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,0,53.8429,0.00272,16.2904,3.23766,73.4734,73.3737
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,1,53.9345,0.002559,16.2578,3.2417,73.534,73.4366
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,2,53.9964,0.00247,16.2638,3.24029,73.5999,73.5029
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,3,54.037,0.002519,16.2567,3.24496,73.6435,73.5412
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,4,53.9225,0.00237,16.2512,3.244,73.518,73.42
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,5,54.066,0.00234,16.2447,3.25146,73.6621,73.5645
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,6,53.767,0.00257,16.2722,3.24128,73.3841,73.2831
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,7,53.7859,0.00254,16.2851,3.23958,73.4104,73.3131
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,8,53.8733,0.00262,16.2714,3.23718,73.4811,73.3845
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,9,53.7959,0.002391,16.2632,3.23565,73.3941,73.2971
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,10,53.8352,0.00255,16.2763,3.23747,73.4539,73.3515
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,11,53.8487,0.00223,16.2285,3.24058,73.4175,73.32
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,12,53.6949,0.002621,16.2661,3.2375,73.303,73.2011
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,13,53.7524,0.002289,16.2794,3.23773,73.3708,73.2719
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,14,53.8878,0.00261,16.2624,3.24064,73.4923,73.3935
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,15,53.7146,0.00232,16.2588,3.23715,73.3082,73.2128
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,16,53.8151,0.00244,16.2581,3.24304,73.4183,73.3186
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,17,53.8257,0.00224,16.2391,3.24074,73.4079,73.3078
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,18,53.9181,0.00278,16.265,3.2399,73.525,73.4257
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,19,53.5418,0.00236,16.2636,3.23747,73.1436,73.0452
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,20,53.694,0.0026,16.2613,3.23635,73.2918,73.1942
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,21,53.6803,0.0023,16.2655,3.2385,73.2811,73.1866
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,22,53.9321,0.00284,16.2495,3.2401,73.5218,73.4245
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,23,53.8089,0.002269,16.2725,3.2415,73.4243,73.3252
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,24,54.0897,0.00246,16.2418,3.24416,73.6784,73.5781
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,25,53.9527,0.002419,16.2622,3.24208,73.5603,73.4594
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,26,53.771,0.00293,16.2785,3.24195,73.3976,73.2944
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,27,53.6383,0.002299,16.2421,3.24224,73.2217,73.1249
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,28,55.066,0.002431,16.2539,3.23872,74.6623,74.5611
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,29,53.79,0.00273,16.2539,3.2416,73.385,73.2883
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,30,53.7644,0.00237,16.2597,3.23872,73.3636,73.2652
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,31,53.9675,0.00281,16.255,3.24278,73.5678,73.4681
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,32,53.9282,0.00232,16.2565,3.23808,73.5243,73.4252
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,33,53.7423,0.00272,16.2747,3.2313,73.3477,73.2511
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,34,53.9045,0.00253,16.2605,3.23677,73.5016,73.4043
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,35,53.9071,0.00256,16.2797,3.24003,73.5298,73.4294
3,double,uniform,CPU,"P | P | Ns | Ns | Ns | Ns",384,36,53.6354,0.00219,16.2693,3.23725,73.2477,73.1442
