dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,1.23392,0.00195,12.4238,1.41933,15.1514,15.079
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,1.23824,0.0022,12.4417,1.41904,15.1721,15.1011
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,1.23283,0.00194,12.4297,1.41901,15.1573,15.0835
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,1.23187,0.001891,12.4453,1.41805,15.1682,15.0971
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,1.2343,0.00227,12.4236,1.42013,15.1552,15.0803
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,1.23184,0.00195,12.4308,1.42141,15.1566,15.086
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,1.23322,0.001861,12.4455,1.42013,15.1706,15.1007
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,1.23184,0.001891,12.432,1.42118,15.1587,15.087
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,1.23469,0.001889,12.4337,1.41923,15.1592,15.0895
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,1.23696,0.00209,12.4286,1.42147,15.1588,15.0891
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,1.23933,0.00219,12.4427,1.42176,15.1745,15.106
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,1.23386,0.002031,12.4345,1.41814,15.16,15.0886
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,1.23587,0.00196,12.4241,1.41782,15.1512,15.0797
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,1.23683,0.00193,12.4288,1.42294,15.1612,15.0905
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,1.23904,0.002062,12.4324,1.4224,15.1665,15.0959
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,1.23651,0.002,12.4411,1.41955,15.172,15.0991
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,1.23654,0.00202,12.4301,1.42048,15.161,15.0891
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,1.23546,0.00211,12.4299,1.42122,15.1624,15.0887
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,1.23312,0.00206,12.4426,1.42528,15.1756,15.103
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,1.23328,0.002,12.4316,1.41766,15.1547,15.0846
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,1.2335,0.00196,12.4387,1.42038,15.1641,15.0945
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,1.2353,0.001849,12.4525,1.42077,15.1888,15.1104
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,1.23658,0.00218,12.4355,1.42016,15.1671,15.0944
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,1.23046,0.00217,12.4243,1.42234,15.1503,15.0793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,1.23501,0.002092,12.4451,1.42086,15.1745,15.1031
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,1.23629,0.00207,12.436,1.41779,15.1641,15.0922
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,1.23872,0.00186,12.4389,1.41923,15.1704,15.0987
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,1.2367,0.001981,12.4453,1.42611,15.1795,15.1101
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,1.23149,0.00198,12.43,1.4215,15.155,15.0849
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,1.23334,0.00219,12.4342,1.41878,15.1568,15.0886
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,1.23466,0.002191,12.4344,1.42211,15.1626,15.0933
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,1.23453,0.00186,12.4298,1.42064,15.1614,15.0869
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,1.23242,0.00195,12.4262,1.41958,15.1511,15.0802
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,1.23546,0.00194,12.4291,1.4207,15.1656,15.0872
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,1.23536,0.00196,12.4241,1.41859,15.1499,15.08
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,1.23667,0.00195,12.4201,1.41936,15.1467,15.0781
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,1.23507,0.00216,12.4447,1.42141,15.173,15.1034
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,1.24112,0.001909,12.4349,1.41862,15.1639,15.0965
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,1.23654,0.001999,12.4235,1.41949,15.1521,15.0815
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,1.2296,0.001901,12.4406,1.42557,15.1666,15.0976
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,1.23174,0.00211,12.4284,1.42243,15.1545,15.0847
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,1.23178,0.00188,12.4212,1.41926,15.1425,15.0741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,1.23174,0.002108,12.434,1.4215,15.1602,15.0894
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,1.2344,0.00187,12.4503,1.42131,15.1796,15.1079
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,1.23354,0.00201,12.4419,1.42186,15.1675,15.0993
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,1.23088,0.00197,12.4363,1.42205,15.1627,15.0912
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,1.23731,0.00198,12.4414,1.41875,15.1713,15.0995
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,1.23523,0.002149,12.4364,1.42106,15.1691,15.0949
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,1.23482,0.0019,12.4388,1.42186,15.1692,15.0973
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,1.23514,0.00207,12.4318,1.41731,15.1577,15.0863
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,1.23261,0.002011,12.4332,1.41907,15.1557,15.0869
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,1.23222,0.00205,12.4324,1.41914,15.1555,15.0858
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,1.23219,0.001911,12.4441,1.41878,15.1648,15.097
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,1.23539,0.002129,12.444,1.41907,15.1721,15.1006
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,1.23565,0.00198,12.4331,1.42166,15.1638,15.0924
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,1.23763,0.002059,12.451,1.43158,15.1966,15.1223
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,1.23824,0.002069,12.4268,1.41939,15.1639,15.0865
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,1.23747,0.002029,12.4357,1.41981,15.1648,15.095
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,1.23094,0.00186,12.4232,1.41984,15.1459,15.0758
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,1.23562,0.001931,12.4361,1.41683,15.1601,15.0905
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,1.23606,0.002491,12.4223,1.41958,15.15,15.0805
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,1.23462,0.00192,12.4178,1.42026,15.1439,15.0746
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,1.23216,0.00189,12.4308,1.42189,15.1568,15.0868
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,1.23027,0.001881,12.4336,1.41917,15.1551,15.0849
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,1.23734,0.00199,12.4343,1.42195,15.1699,15.0956
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,1.96083,0.0021,23.2161,2.25296,27.5072,27.432
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,1.96186,0.00198,23.2537,2.24771,27.5382,27.4653
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,1.95901,0.00224,23.2499,2.25302,27.5394,27.4642
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,1.96035,0.00212,23.214,2.25194,27.5051,27.4284
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,1.9567,0.002,23.2445,2.25181,27.5279,27.455
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,1.96246,0.001989,23.2567,2.24736,27.5435,27.4685
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,1.95686,0.00214,23.2197,2.24662,27.4976,27.4253
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,1.95987,0.00205,23.2222,2.24982,27.5072,27.434
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,1.95734,0.00212,23.2216,2.24858,27.5058,27.4296
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,1.95677,0.001941,23.2174,2.24835,27.4986,27.4244
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,1.96074,0.002099,23.2398,2.24518,27.5198,27.4478
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,1.96205,0.00187,23.2235,2.2496,27.5141,27.437
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,1.95987,0.002149,23.2279,2.24938,27.5114,27.4393
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,1.95946,0.00194,23.2497,2.24992,27.536,27.461
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,1.96342,0.0022,23.2346,2.24954,27.5249,27.4498
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,1.96211,0.0019,23.2252,2.24794,27.5114,27.4372
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,1.95808,0.00218,23.226,2.24659,27.5083,27.4329
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,1.96387,0.001989,23.2271,2.24947,27.5176,27.4424
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,1.95702,0.0022,23.2283,2.25338,27.5168,27.4409
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,1.95603,0.001988,23.2133,2.24992,27.4963,27.4212
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,1.95795,0.00198,23.2155,2.24752,27.4973,27.423
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,1.95654,0.00217,23.2324,2.25427,27.5189,27.4454
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,1.96093,0.00188,23.2238,2.24765,27.5082,27.4343
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,1.96189,0.001959,23.2459,2.24909,27.5338,27.4589
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,1.95773,0.0019,23.2352,2.24874,27.516,27.4436
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,1.95834,0.001871,23.2274,2.24365,27.5065,27.4312
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,1.96048,0.00211,23.2335,2.24765,27.5191,27.4437
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,1.95702,0.00217,23.2603,2.24861,27.5421,27.4681
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,1.96118,0.002019,23.2537,2.25187,27.5459,27.4688
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,1.95904,0.00196,23.244,2.24909,27.531,27.4541
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,1.95997,0.00207,23.2379,2.24768,27.525,27.4476
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,1.95907,0.00213,23.2254,2.25392,27.5138,27.4405
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,1.95661,0.00206,23.2036,2.24794,27.4858,27.4102
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,1.96179,0.00192,23.22,2.24675,27.5052,27.4305
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,1.95706,0.002149,23.2329,2.25117,27.52,27.4433
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,1.96032,0.002261,23.2388,2.25821,27.5339,27.4596
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,1.95446,0.001931,23.2327,2.25123,27.515,27.4404
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,1.96307,0.00207,23.2268,2.2495,27.5167,27.4414
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,1.95965,0.00212,23.2346,2.24832,27.5216,27.4447
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,1.9593,0.00216,23.2409,2.25238,27.5309,27.4547
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,1.95917,0.001989,23.2281,2.25459,27.5183,27.4439
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,1.96301,0.00196,23.2298,2.2496,27.5182,27.4444
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,1.95696,0.002049,23.2144,2.25114,27.5024,27.4245
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,1.96077,0.00217,23.2539,2.24451,27.537,27.4614
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,1.96474,0.00218,23.2305,2.24973,27.5265,27.4471
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,1.95731,0.00191,23.2354,2.24877,27.517,27.4434
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,1.96083,0.00218,23.2337,2.25174,27.5245,27.4484
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,1.96093,0.00199,23.2424,2.24909,27.5312,27.4544
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,1.95917,0.002269,23.2151,2.2512,27.5051,27.4278
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,1.9592,0.00196,23.2183,2.25059,27.5063,27.43
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,1.96173,0.002191,23.2433,2.25034,27.5315,27.4576
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,1.95814,0.002071,23.215,2.25104,27.5033,27.4263
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,1.96371,0.00209,23.218,2.24893,27.5095,27.4327
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,1.9591,0.00203,23.2337,2.24752,27.5182,27.4424
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,1.96144,0.0019,23.2166,2.24976,27.502,27.4297
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,1.96246,0.002,23.2277,2.24954,27.5151,27.4417
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,1.9609,0.00205,23.2438,2.25008,27.5333,27.4568
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,1.96141,0.00228,23.227,2.2481,27.5167,27.4388
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,1.95824,0.00184,23.2157,2.24547,27.4963,27.4212
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,1.9615,0.00198,23.2245,2.24461,27.5068,27.4326
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,1.95808,0.00203,23.2169,2.24675,27.5008,27.4238
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,1.96275,0.002281,23.2406,2.25178,27.5347,27.4574
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,1.9641,0.00205,23.2334,2.2535,27.5268,27.4531
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,1.95885,0.0021,23.2394,2.24714,27.5238,27.4475
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,1.96186,0.00215,23.2372,2.25149,27.528,27.4527
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,1.95629,0.0019,23.2184,2.24784,27.4976,27.4244
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,1.95866,0.002119,23.2235,2.2513,27.5104,27.4355
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,1.95834,0.00202,23.2423,2.24778,27.5264,27.4504
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,1.95859,0.00198,23.2137,2.25043,27.4966,27.4247
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,1.96234,0.00237,23.2262,2.24774,27.5156,27.4386
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,1.95936,0.00203,23.2239,2.2536,27.5145,27.4389
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,1.9609,0.00203,23.2298,2.25296,27.5196,27.4457
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,1.95738,0.00212,23.2321,2.24896,27.5156,27.4406
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,1.96374,0.00209,23.2195,2.24493,27.5039,27.4303
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,1.95782,0.00213,23.2369,2.24867,27.5214,27.4455
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,2.9223,0.00195,30.955,3.37037,37.3247,37.2496
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,2.92538,0.00236,30.9656,3.36445,37.3365,37.2578
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,2.91581,0.001869,30.9701,3.35648,37.3216,37.2443
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,2.92141,0.00215,30.9539,3.37056,37.326,37.248
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,2.92246,0.002059,30.953,3.35738,37.3133,37.2349
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,2.92451,0.0021,30.9614,3.35171,37.3164,37.2397
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,2.91978,0.002,30.9557,3.35123,37.304,37.2287
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,2.92278,0.0019,30.9567,3.37971,37.337,37.2611
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,2.92176,0.00207,30.9514,3.36134,37.3161,37.2366
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,2.92605,0.00232,30.9581,3.37261,37.3383,37.2591
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,2.92077,0.00229,30.9403,3.36682,37.3126,37.2302
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,2.92166,0.00208,30.9572,3.36282,37.3237,37.2438
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,2.92275,0.00189,30.9695,3.36285,37.3343,37.257
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,2.92381,0.00217,30.9496,3.39408,37.346,37.2696
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,2.92413,0.00194,30.9639,3.35395,37.3212,37.2439
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,2.92266,0.002051,30.9579,3.36298,37.3243,37.2456
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,2.92774,0.002159,30.9702,3.36336,37.3465,37.2635
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,2.91792,0.00222,30.9514,3.35747,37.3037,37.229
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,2.92627,0.00189,30.962,3.3504,37.3183,37.2406
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,2.91971,0.00215,30.9567,3.37168,37.3283,37.2503
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,2.92355,0.00215,30.9557,3.35363,37.3132,37.235
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,2.92419,0.002171,30.964,3.36179,37.3285,37.2522
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,2.92288,0.00233,30.966,3.36707,37.338,37.2583
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,2.91469,0.002199,30.9424,3.37158,37.3091,37.2309
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,2.91773,0.0019,30.9561,3.36032,37.3133,37.236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,2.92397,0.00187,30.9615,3.36147,37.3248,37.2488
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,2.92006,0.002269,30.9565,3.37629,37.334,37.2551
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,2.92256,0.00214,30.9479,3.36752,37.3175,37.2402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,2.92486,0.00191,30.9503,3.37315,37.3266,37.2503
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,2.92374,0.002141,30.9565,3.35869,37.32,37.2411
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,2.92182,0.00212,30.9574,3.35818,37.3204,37.2395
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,2.92093,0.00193,30.9581,3.36694,37.3251,37.2479
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,2.92192,0.00202,30.9648,3.34861,37.3145,37.2374
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,2.92589,0.00233,30.9491,3.35158,37.3053,37.2289
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,2.9225,0.00205,30.9515,3.38432,37.3382,37.2604
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,2.9248,0.00234,30.9555,3.36285,37.3225,37.2455
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,2.92038,0.00202,30.9538,3.38989,37.3417,37.2661
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,2.92147,0.002271,30.9539,3.37574,37.329,37.2534
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,2.92502,0.002111,30.9642,3.3471,37.316,37.2385
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,2.92061,0.002049,30.9605,3.34515,37.3056,37.2284
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,2.92678,0.002431,30.9618,3.36237,37.3294,37.2534
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,2.92464,0.002069,30.9579,3.36074,37.3225,37.2454
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,2.92451,0.00201,30.9622,3.36806,37.3335,37.2568
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,2.92349,0.00198,30.9584,3.34947,37.3123,37.2334
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,2.92432,0.0021,30.9674,3.35408,37.3282,37.2479
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,2.91974,0.002281,30.9528,3.36438,37.3178,37.2392
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,2.91786,0.001929,30.9486,3.35802,37.3027,37.2264
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,2.92538,0.00211,30.9603,3.35018,37.3191,37.2379
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,2.92547,0.00223,30.9498,3.3655,37.3212,37.243
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,2.92118,0.002089,30.9521,3.36675,37.3198,37.2421
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,2.92211,0.00288,30.9715,3.36512,37.3404,37.2616
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,2.9223,0.00213,30.9514,3.35482,37.3098,37.2307
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,2.92163,0.001979,30.9639,3.34797,37.3141,37.2355
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,2.92499,0.002271,30.9581,3.35021,37.3124,37.2356
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,2.92358,0.00205,30.9454,3.37424,37.3249,37.2452
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,2.92205,0.00205,30.9549,3.39366,37.3496,37.2727
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,2.92448,0.00244,30.9558,3.36445,37.3257,37.2472
