dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",64,0,184.163,0.00338,0.102289,68.0259,451.87,252.294
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,38,41.5922,0.00365,9.73275,1.90422,57.139,53.2328
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,39,41.9111,0.00327,9.73065,1.91622,57.4612,53.5612
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,40,41.9042,0.00294,9.73255,1.9039,57.4893,53.5436
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,41,41.7991,0.00322,9.73175,1.91267,57.3831,53.4467
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,42,41.8519,0.002971,9.7332,1.90704,57.414,53.4951
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,43,41.8552,0.00321,9.73268,1.90058,57.407,53.4916
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,44,41.8835,0.003079,9.73383,1.91267,57.4609,53.533
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,45,41.7358,0.00298,9.73134,1.91526,57.2717,53.3854
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,46,41.5555,0.003059,9.73494,1.91322,57.0884,53.2067
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,47,41.8223,0.00326,9.73407,1.91718,57.3803,53.4768
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,48,41.4662,0.00312,9.73162,1.90784,57.0089,53.1088
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,49,41.7571,0.003479,9.73155,1.90966,57.2779,53.4018
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,50,41.6725,0.002969,9.73253,1.90688,57.2259,53.3149
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,51,41.7325,0.003029,9.73583,1.91072,57.2818,53.3821
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,52,41.6495,0.00292,9.73207,1.9137,57.203,53.2982
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,53,41.419,0.00333,9.73452,1.91251,56.9566,53.0693
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,54,41.5989,0.003069,9.73112,1.9023,57.1416,53.2354
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,55,41.5858,0.00345,9.7338,1.90698,57.1287,53.23
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,56,41.6032,0.003079,9.73132,1.91696,57.1652,53.2546
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,57,41.8052,0.0031,9.73117,1.91043,57.3604,53.4499
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,58,41.623,0.00297,9.73229,1.91958,57.1687,53.2779
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,59,41.6473,0.00387,9.73079,1.91648,57.2155,53.2984
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,60,41.9316,0.00363,9.73295,1.91174,57.4911,53.5799
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,61,41.7404,0.003119,9.73015,1.90253,57.2852,53.3762
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,62,41.3508,0.0036,9.73319,1.90349,56.9072,52.9911
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,63,41.8395,0.003371,9.73179,1.91274,57.39,53.4874
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,64,42.009,0.002989,9.73218,1.90899,57.5446,53.6531
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,65,41.5384,0.00343,9.73525,1.90704,57.083,53.1841
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,66,41.639,0.0033,9.73159,1.91363,57.1935,53.2876
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,67,41.6775,0.00296,9.73681,1.91376,57.2542,53.331
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,68,41.6023,0.00295,9.73181,1.91712,57.1674,53.2542
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,69,41.7345,0.00304,9.7314,1.91664,57.287,53.3855
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,70,41.5713,0.003099,9.73213,1.90896,57.0959,53.2155
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,71,41.6065,0.00364,9.73263,1.91056,57.1661,53.2533
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,72,41.8314,0.00275,9.73166,1.91814,57.3861,53.4839
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,73,41.706,0.00355,9.73143,1.91222,57.2815,53.3532
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,74,41.6734,0.002911,9.73081,1.90979,57.2198,53.3169
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,0,65.1555,0.003029,19.0568,3.0873,94.1371,87.3026
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,1,64.2518,0.003009,19.056,3.08032,93.2196,86.3912
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,2,64.9135,0.00364,19.0545,3.08746,93.8828,87.0591
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,3,64.3285,0.0035,19.0561,3.08237,93.2967,86.4705
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,4,64.3745,0.003841,19.0554,3.1087,93.3691,86.5424
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,5,64.4311,0.00325,19.0546,3.0895,93.3985,86.5784
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,6,64.1164,0.003589,19.0559,3.0984,93.1029,86.2743
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,7,64.3245,0.0032,19.0572,3.07939,93.2886,86.4643
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,8,64.9216,0.00392,19.0556,3.07978,93.8822,87.061
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,9,64.5733,0.003389,19.0554,3.09725,93.56,86.7294
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,10,64.2153,0.003609,19.0566,3.09686,93.2022,86.3724
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,11,64.2953,0.003719,19.059,3.07741,93.2643,86.4354
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,12,64.0184,0.003019,19.0562,3.09254,92.9938,86.1702
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,13,64.0021,0.003221,19.0619,3.0895,92.992,86.1568
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,14,64.4543,0.00317,19.0636,3.07322,93.4109,86.5943
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,15,64.3467,0.00319,19.0555,3.08096,93.3108,86.4863
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,16,64.4893,0.003891,19.0561,3.08198,93.4625,86.6313
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,17,64.498,0.00374,19.0572,3.08614,93.4717,86.6451
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,18,64.4674,0.0035,19.057,3.0951,93.4498,86.623
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,19,64.4406,0.00318,19.0577,3.08605,93.4131,86.5875
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,20,64.213,0.003349,19.0561,3.08643,93.1752,86.3589
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,21,64.1592,0.00275,19.0549,3.0847,93.1191,86.3016
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,22,64.3837,0.003969,19.0559,3.09542,93.3525,86.5391
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,23,64.1933,0.00375,19.0557,3.08202,93.1691,86.3347
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,24,64.506,0.00329,19.0579,3.08234,93.4751,86.6494
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,25,64.9875,0.00311,19.0612,3.08554,93.971,87.1373
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,26,64.4108,0.003091,19.054,3.08778,93.3866,86.5556
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,27,64.5865,0.00361,19.0573,3.08566,93.5547,86.7331
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,28,64.0387,0.00277,19.0563,3.09277,93.011,86.1906
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,29,64.1147,0.003778,19.0576,3.09306,93.0874,86.2691
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,30,64.4699,0.00335,19.059,3.0793,93.4435,86.6115
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,31,64.1741,0.00391,19.059,3.08944,93.1493,86.3265
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,32,64.3984,0.00341,19.0568,3.08954,93.3777,86.5481
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,33,64.1485,0.003211,19.0586,3.09021,93.1298,86.3005
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,34,64.3163,0.0034,19.0586,3.08934,93.2915,86.4676
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,35,64.683,0.003739,19.0565,3.08253,93.6464,86.8257
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,36,64.5903,0.003511,19.0572,3.08035,93.5512,86.7314
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,37,64.4706,0.00344,19.0557,3.08518,93.436,86.615
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,38,64.2688,0.003381,19.0538,3.0881,93.2329,86.4141
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,39,64.2715,0.003089,19.059,3.10077,93.2595,86.4344
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,40,64.4861,0.00338,19.0577,3.09658,93.4644,86.6438
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,41,64.1729,0.00392,19.0546,3.09894,93.1549,86.3303
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,42,64.4775,0.0037,19.0548,3.08122,93.4399,86.6172
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,43,64.4612,0.003369,19.0572,3.07987,93.4127,86.6017
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,44,64.2707,0.00333,19.0549,3.09747,93.2539,86.4264
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,45,64.3804,0.00296,19.0556,3.08435,93.3343,86.5233
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,46,64.2714,0.00334,19.0559,3.10858,93.2587,86.4392
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,47,64.4133,0.00347,19.056,3.0863,93.3822,86.5591
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,48,64.0527,0.00346,19.0568,3.07699,93.0205,86.19
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,49,64.1718,0.00376,19.0552,3.10301,93.1656,86.3337
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,50,64.1597,0.00348,19.0551,3.0871,93.1253,86.3055
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,51,64.0497,0.00296,19.0562,3.08573,93.0151,86.1945
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,52,64.223,0.00324,19.0538,3.07386,93.1848,86.354
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,53,64.1486,0.00324,19.0545,3.10144,93.1332,86.3078
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,54,64.2453,0.00331,19.0569,3.08966,93.2206,86.3952
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,55,64.2903,0.00342,19.0617,3.09293,93.2684,86.4483
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,56,64.5685,0.00335,19.0546,3.09341,93.551,86.7199
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,57,64.3974,0.002769,19.0571,3.0935,93.3742,86.5508
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,58,64.0869,0.00293,19.0559,3.08045,93.0407,86.2262
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,59,63.8167,0.003419,19.0549,3.08624,92.7822,85.9613
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,60,64.165,0.00289,19.0573,3.08227,93.1341,86.3075
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,61,64.1521,0.003,19.0564,3.09232,93.12,86.3038
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,62,64.2221,0.00318,19.055,3.10502,93.2197,86.3853
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,63,64.8474,0.003019,19.0565,3.09318,93.8126,87.0002
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,64,64.1631,0.003821,19.0572,3.08483,93.1241,86.309
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,65,63.885,0.003549,19.0562,3.07949,92.8464,86.0242
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,66,64.1936,0.00305,19.0566,3.09293,93.1776,86.3462
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,67,64.4075,0.003149,19.0558,3.07482,93.3781,86.5412
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,68,64.393,0.002709,19.0589,3.10067,93.3738,86.5553
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,69,64.3012,0.00392,19.0556,3.08141,93.268,86.4422
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,70,64.7362,0.003311,19.0544,3.08118,93.7047,86.8751
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,71,64.0644,0.00367,19.0552,3.10406,93.0507,86.2273
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,72,64.2066,0.00266,19.0544,3.09466,93.1802,86.3583
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,73,64.3384,0.0033,19.0572,3.10202,93.3355,86.5009
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",448,74,64.2348,0.0036,19.0573,3.08048,93.2007,86.3762
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,0,95.632,0.00309,24.5345,4.68173,133.33,124.851
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,1,94.5073,0.00371,24.5379,4.67302,132.204,123.722
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,2,95.3168,0.003491,24.5404,4.66506,132.977,124.526
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,3,94.6907,0.00386,24.5355,4.68054,132.408,123.911
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,4,94.9221,0.00445,24.5384,4.66026,132.603,124.125
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,5,94.8762,0.00357,24.5399,4.69238,132.625,124.112
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,6,94.913,0.00367,24.5373,4.68246,132.59,124.136
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,7,95.0501,0.00297,24.5363,4.67645,132.773,124.266
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,8,94.7454,0.003161,24.5343,4.69421,132.513,123.977
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,9,94.2422,0.00364,24.5363,4.68704,131.969,123.469
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,10,94.3147,0.00331,24.5415,4.67043,132.016,123.53
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,11,94.31,0.003169,24.5353,4.66346,131.961,123.512
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,12,94.5068,0.00347,24.5341,4.66029,132.194,123.705
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,13,94.9252,0.003731,24.5351,4.66678,132.606,124.131
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,14,94.3245,0.00345,24.5414,4.67312,132.033,123.542
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,15,94.3691,0.003528,24.5358,4.68243,132.107,123.591
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,16,94.2122,0.00305,24.5375,4.67862,131.958,123.431
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,17,94.7548,0.00326,24.5371,4.66701,132.497,123.962
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,18,94.8344,0.003781,24.5397,4.68461,132.514,124.062
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,19,94.179,0.00331,24.5355,4.65619,131.856,123.374
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,20,94.2091,0.00395,24.5351,4.6817,131.932,123.43
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,21,94.8116,0.00299,24.5357,4.6671,132.494,124.017
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,22,95.099,0.0037,24.5397,4.66282,132.803,124.305
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,23,94.4328,0.003241,24.5363,4.67725,132.12,123.65
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,24,94.769,0.003371,24.5396,4.67443,132.481,123.986
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,25,94.8996,0.003801,24.5347,4.67584,132.614,124.114
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,26,94.413,0.00345,24.5382,4.67539,132.099,123.63
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,27,94.3475,0.003379,24.5367,4.70285,132.105,123.59
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,28,94.3489,0.004049,24.5359,4.66675,132.058,123.556
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,29,94.5246,0.003511,24.5361,4.66784,132.245,123.732
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,30,94.2947,0.00273,24.5395,4.66403,131.968,123.501
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,31,94.6802,0.00339,24.5369,4.66205,132.338,123.883
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,32,94.9225,0.0032,24.5373,4.67907,132.612,124.142
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,33,97.1367,0.003521,24.5345,4.67552,134.824,126.35
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,34,94.7808,0.00326,24.5424,4.67795,132.536,124.004
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,35,94.57,0.00345,24.5392,4.67904,132.286,123.792
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,36,94.6971,0.00327,24.5381,4.67552,132.429,123.914
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,37,94.1033,0.003019,24.538,4.68262,131.842,123.327
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,38,94.3249,0.00317,24.5328,4.67568,132.055,123.537
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,39,94.3567,0.003418,24.537,4.69261,132.098,123.59
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,40,94.6023,0.003529,24.5369,4.67443,132.28,123.817
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,41,95.2801,0.002969,24.5393,4.70019,133.023,124.523
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,42,94.8401,0.00384,24.535,4.68413,132.564,124.063
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,43,95.9106,0.00352,24.5387,4.668,133.6,125.121
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,44,95.0448,0.00385,24.5351,4.66202,132.745,124.246
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,45,94.0399,0.00375,24.537,4.66243,131.718,123.243
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,46,94.1821,0.00312,24.5346,4.65366,131.845,123.373
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,47,94.6373,0.003419,24.5402,4.66794,132.352,123.849
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,48,95.3805,0.002991,24.5352,4.68534,133.057,124.604
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,49,94.828,0.00337,24.5346,4.67114,132.512,124.037
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,50,95.2099,0.003061,24.5407,4.65776,132.858,124.411
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,51,94.2325,0.002799,24.5342,4.67846,131.938,123.448
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,52,94.0799,0.002921,24.5359,4.66259,131.804,123.281
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,53,94.6383,0.003269,24.5338,4.69302,132.37,123.868
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,54,95.1348,0.003519,24.5345,4.67213,132.85,124.345
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,55,94.5771,0.003971,24.537,4.68368,132.306,123.802
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,56,95.3245,0.00321,24.5357,4.65616,132.993,124.52
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,57,94.5892,0.00315,24.5375,4.68358,132.284,123.813
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,58,94.5977,0.00372,24.5364,4.68662,132.33,123.824
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,59,94.1448,0.003689,24.5384,4.65328,131.785,123.34
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,60,95.0577,0.00396,24.5374,4.67926,132.762,124.278
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,61,95.1406,0.003789,24.5353,4.66816,132.834,124.348
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,62,94.413,0.004079,24.5354,4.67805,132.116,123.63
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,63,94.441,0.00362,24.5364,4.70906,132.202,123.69
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,64,94.3554,0.003019,24.5387,4.68074,132.027,123.578
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,65,94.9327,0.00347,24.538,4.67939,132.641,124.154
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,66,95.1287,0.00356,24.5385,4.65936,132.82,124.33
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,67,94.7774,0.003901,24.538,4.66886,132.455,123.988
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,68,94.0467,0.003239,24.5362,4.6633,131.735,123.249
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,69,94.9653,0.00388,24.5368,4.66669,132.663,124.173
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,70,94.5252,0.00355,24.5345,4.6769,132.227,123.74
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,71,94.5796,0.003921,24.5362,4.68589,132.31,123.806
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,72,94.6335,0.003419,24.5358,4.65453,132.339,123.827
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,73,94.0299,0.00344,24.5365,4.68,131.773,123.25
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",512,74,94.285,0.00364,24.5403,4.66467,132.01,123.494
