dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",64,0,0.072192,0.00249,0.147427,219.603,219.934,219.825
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,37,1.26797,0.002091,13.9349,3.20234,18.488,18.4073
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,38,1.27181,0.00214,13.9318,3.20618,18.494,18.4119
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,39,1.2721,0.002221,13.936,3.20451,18.499,18.4148
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,40,1.27341,0.0023,13.9344,3.20176,18.4966,18.4119
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,41,1.26986,0.002111,13.9354,3.2073,18.4954,18.4147
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,42,1.27123,0.0022,13.9351,3.20691,18.494,18.4155
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,43,1.26861,0.00195,13.9306,3.20384,18.4854,18.405
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,44,1.27453,0.002271,13.9363,3.19789,18.4928,18.411
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,45,1.2737,0.00231,13.9358,3.20614,18.4984,18.418
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,46,1.27184,0.00217,13.9325,3.20346,18.491,18.41
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,47,1.27315,0.00227,13.9336,3.20237,18.4904,18.4114
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,48,1.27056,0.00195,13.9355,3.20237,18.4897,18.4104
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,49,1.26944,0.00225,13.9329,3.20557,18.4899,18.4101
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,50,1.26976,0.00207,13.935,3.20368,18.4895,18.4105
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,51,1.26931,0.00198,13.9345,3.20646,18.493,18.4122
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,52,1.27053,0.00214,13.9347,3.20038,18.4904,18.4078
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,53,1.27466,0.00237,13.9342,3.20518,18.499,18.4164
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,54,1.27472,0.002689,13.9401,3.20563,18.5122,18.4232
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,55,1.27178,0.00227,13.9349,3.20506,18.4994,18.414
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,56,1.27107,0.00204,13.9333,3.208,18.5027,18.4144
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,57,1.27318,0.00216,13.9383,3.20499,18.5011,18.4187
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,58,1.27318,0.00211,13.935,3.20816,18.5022,18.4184
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,59,1.26934,0.00222,13.9322,3.20323,18.4856,18.407
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,60,1.27123,0.00246,13.9387,3.20272,18.4932,18.4151
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,61,1.27472,0.00226,13.9337,3.20864,18.4949,18.4193
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,62,1.27357,0.00211,13.9321,3.20781,18.4954,18.4156
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,63,1.27024,0.002429,13.9353,3.20134,18.4894,18.4093
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,64,1.27392,0.00227,13.933,3.2047,18.4973,18.4139
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,65,1.27306,0.002041,13.9504,3.20813,18.5142,18.4337
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,66,1.26861,0.00213,13.9331,3.20557,18.49,18.4094
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,67,1.27398,0.002431,13.9352,3.20509,18.5008,18.4167
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,68,1.26803,0.002211,13.9353,3.20291,18.4891,18.4085
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,69,1.26989,0.00212,13.9337,3.19946,18.487,18.4052
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,70,1.27238,0.00227,13.9326,3.20736,18.4954,18.4147
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,71,1.26986,0.00201,13.9297,3.20336,18.4842,18.4049
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,72,1.26944,0.002121,13.931,3.20701,18.4906,18.4096
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,73,1.27296,0.00222,13.9322,3.20186,18.4901,18.4092
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",384,74,1.27197,0.002339,13.9365,3.20211,18.4943,18.4129
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,0,2.29978,0.00239,26.6038,5.09219,34.0904,33.9982
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,1,2.28758,0.0021,26.6078,5.08486,34.069,33.9824
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,2,2.29091,0.00251,26.6055,5.09136,34.085,33.9903
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,3,2.2919,0.0025,26.6049,5.09082,34.0803,33.9902
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,4,2.2903,0.00259,26.6096,5.0873,34.0778,33.9898
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,5,2.2912,0.00241,26.612,5.09114,34.085,33.9967
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,6,2.28867,0.002151,26.6035,5.08333,34.0626,33.9776
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,7,2.2913,0.002382,26.6115,5.08275,34.078,33.9879
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,8,2.29267,0.00221,26.6039,5.08688,34.0779,33.9856
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,9,2.29232,0.00268,26.6081,5.09008,34.0846,33.9931
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,10,2.28739,0.00207,26.5999,5.09088,34.0656,33.9802
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,11,2.29046,0.00227,26.6014,5.09622,34.0784,33.9904
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,12,2.2895,0.002289,26.5999,5.09238,34.0667,33.984
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,13,2.2911,0.00266,26.6043,5.0929,34.0821,33.9909
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,14,2.28893,0.00226,26.6034,5.09069,34.0698,33.9853
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,15,2.29085,0.00224,26.6041,5.09354,34.0824,33.9907
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,16,2.28874,0.0022,26.604,5.08749,34.0724,33.9825
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,17,2.29123,0.00261,26.6052,5.0903,34.0764,33.9893
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,18,2.29181,0.00209,26.6023,5.0911,34.077,33.9873
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,19,2.29453,0.00256,26.6022,5.09104,34.0788,33.9903
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,20,2.2919,0.002259,26.6104,5.08842,34.0823,33.993
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,21,2.28893,0.002291,26.6002,5.09184,34.067,33.9832
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,22,2.28733,0.00204,26.6029,5.08851,34.0649,33.9808
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,23,2.29082,0.002369,26.6048,5.09242,34.0803,33.9904
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,24,2.28678,0.002182,26.6033,5.08611,34.0632,33.9784
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,25,2.29181,0.00218,26.6029,5.0911,34.0764,33.988
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,26,2.29091,0.002139,26.6043,5.08845,34.077,33.9858
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,27,2.29024,0.00252,26.6043,5.08941,34.0737,33.9865
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,28,2.29264,0.00238,26.6035,5.09046,34.0801,33.989
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,29,2.28838,0.00201,26.6002,5.08614,34.0628,33.9767
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,30,2.29194,0.00249,26.607,5.0879,34.0789,33.9893
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,31,2.29357,0.00236,26.6071,5.09267,34.082,33.9957
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,32,2.29043,0.00228,26.616,5.09219,34.0909,34.0009
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,33,2.2889,0.002239,26.6055,5.08557,34.0669,33.9822
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,34,2.29043,0.00208,26.5999,5.09213,34.0711,33.9845
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,35,2.28941,0.00242,26.6045,5.09366,34.078,33.99
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,36,2.29043,0.00216,26.6098,5.08525,34.0739,33.9877
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,37,2.28752,0.00229,26.6019,5.08483,34.0628,33.9765
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,38,2.29341,0.00219,26.6127,5.08947,34.0896,33.9978
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,39,2.28762,0.00228,26.6022,5.09302,34.0701,33.9851
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,40,2.29277,0.002519,26.6147,5.09251,34.0957,34.0025
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,41,2.29136,0.00231,26.6035,5.09392,34.0757,33.9911
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,42,2.29053,0.00212,26.6079,5.09133,34.0796,33.9919
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,43,2.29331,0.00273,26.6041,5.09232,34.0817,33.9925
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,44,2.29008,0.00199,26.6019,5.08966,34.0698,33.9836
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,45,2.29219,0.00235,26.6133,5.09107,34.0874,33.9989
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,46,2.28886,0.002469,26.6061,5.0888,34.0748,33.9862
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,47,2.29341,0.00255,26.6081,5.09242,34.0908,33.9965
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,48,2.28845,0.001979,26.6061,5.08611,34.0686,33.9826
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,49,2.29149,0.00225,26.6044,5.08806,34.0736,33.9862
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,50,2.29302,0.00243,26.6055,5.08819,34.0779,33.9891
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,51,2.28918,0.00233,26.6035,5.09299,34.0736,33.988
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,52,2.29299,0.00238,26.6066,5.09082,34.084,33.9928
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,53,2.29014,0.001961,26.6082,5.09062,34.0762,33.991
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,54,2.29162,0.002469,26.601,5.0881,34.0768,33.9832
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,55,2.28995,0.0025,26.6033,5.09162,34.0749,33.9874
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,56,2.29248,0.002402,26.6111,5.09069,34.0862,33.9966
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,57,2.29014,0.00228,26.6021,5.08842,34.0681,33.983
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,58,2.29008,0.002191,26.6014,5.08954,34.0708,33.9832
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,59,2.28877,0.00221,26.6016,5.0911,34.0669,33.9837
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,60,2.29171,0.00229,26.6041,5.09216,34.0778,33.9902
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,61,2.28928,0.00246,26.6038,5.09059,34.0707,33.9862
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,62,2.29674,0.00251,26.6108,5.08816,34.0907,33.9982
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,63,2.28966,0.002219,26.6026,5.08954,34.0696,33.9841
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,64,2.29194,0.0026,26.6105,5.09062,34.0841,33.9956
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,65,2.29312,0.00223,26.6052,5.0887,34.0802,33.9893
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,66,2.29059,0.00244,26.6029,5.09254,34.0759,33.9884
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,67,2.28989,0.00235,26.6063,5.09408,34.0833,33.9927
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,68,2.28838,0.0022,26.6027,5.0897,34.0675,33.983
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,69,2.28966,0.00218,26.6015,5.08925,34.0697,33.9826
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,70,2.29238,0.00267,26.6028,5.09338,34.079,33.9913
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,71,2.28854,0.00249,26.607,5.09123,34.0754,33.9893
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,72,2.28906,0.00225,26.606,5.08669,34.0698,33.984
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,73,2.29056,0.002198,26.601,5.09315,34.0761,33.987
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",448,74,2.29011,0.00239,26.6061,5.08211,34.0681,33.9807
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,0,3.27098,0.00306,34.8757,7.61395,45.8549,45.7637
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,1,3.26326,0.00264,34.879,7.60816,45.8432,45.753
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,2,3.264,0.00254,34.8852,7.60387,45.8497,45.7556
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,3,3.26176,0.00244,34.8882,7.60669,45.8521,45.7591
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,4,3.26966,0.00256,34.8837,7.59926,45.8486,45.7552
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,5,3.26685,0.00254,34.8853,7.6001,45.8497,45.7548
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,6,3.26582,0.00248,34.8819,7.60624,45.8487,45.7564
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,7,3.26275,0.00264,34.8889,7.5969,45.8431,45.7512
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,8,3.2608,0.002821,34.8811,7.60781,45.8412,45.7525
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,9,3.26582,0.002411,34.8783,7.60304,45.8371,45.7496
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,10,3.26173,0.00228,34.8804,7.60147,45.8359,45.7458
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,11,3.26314,0.002071,34.8852,7.59789,45.8396,45.7483
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,12,3.26301,0.002489,34.8864,7.59958,45.8486,45.7514
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,13,3.26522,0.00231,34.8786,7.60896,45.8516,45.755
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,14,3.26499,0.00251,34.8807,7.60835,45.8488,45.7565
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,15,3.26621,0.00229,34.8826,7.6016,45.8449,45.7527
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,16,3.27085,0.00221,34.8844,7.5975,45.8536,45.755
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,17,3.26474,0.00271,34.8873,7.60038,45.8505,45.7551
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,18,3.26371,0.002408,34.8889,7.59878,45.8473,45.7538
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,19,3.26253,0.002499,34.8835,7.59821,45.8352,45.7467
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,20,3.26474,0.00191,34.8825,7.60141,45.8419,45.7505
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,21,3.26538,0.00244,34.8826,7.60656,45.8498,45.757
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,22,3.26138,0.0023,34.8806,7.60035,45.8335,45.7446
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,23,3.26339,0.00229,34.8801,7.59872,45.834,45.7445
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,24,3.2624,0.00201,34.8861,7.59901,45.8388,45.7495
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,25,3.2641,0.002519,34.8739,7.6065,45.8413,45.747
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,26,3.26579,0.00268,34.8874,7.60317,45.8537,45.759
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,27,3.26586,0.00266,34.8822,7.60218,45.8423,45.7529
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,28,3.26336,0.002479,34.8788,7.60586,45.8412,45.7505
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,29,3.26454,0.0028,34.8873,7.59382,45.8411,45.7485
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,30,3.26384,0.002359,34.8765,7.60368,45.8365,45.7463
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,31,3.2632,0.00239,34.8808,7.6055,45.8397,45.7519
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,32,3.26224,0.002271,34.8825,7.608,45.8419,45.755
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,33,3.26122,0.002331,34.8838,7.59894,45.8347,45.7463
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,34,3.26403,0.0025,34.8888,7.596,45.8403,45.7513
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,35,3.26624,0.00242,34.8796,7.60336,45.8398,45.7516
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,36,3.26042,0.00236,34.8762,7.60438,45.8308,45.7434
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,37,3.25952,0.00213,34.886,7.60061,45.8415,45.7482
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,38,3.26314,0.00216,34.8784,7.5993,45.8361,45.743
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,39,3.26682,0.002259,34.8768,7.60634,45.845,45.7522
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,40,3.26378,0.00215,34.8851,7.59782,45.8425,45.7488
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,41,3.26589,0.00246,34.8795,7.60605,45.8477,45.7539
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,42,3.26506,0.00256,34.8842,7.60125,45.8491,45.7531
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,43,3.26544,0.00222,34.879,7.59514,45.8316,45.7417
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,44,3.26416,0.002319,34.8782,7.60909,45.8467,45.7537
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,45,3.26646,0.00242,34.8827,7.59939,45.8446,45.7509
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,46,3.26678,0.00256,34.8838,7.60256,45.8524,45.7557
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,47,3.26086,0.00256,34.8829,7.6081,45.8446,45.7544
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,48,3.26202,0.002249,34.8847,7.60371,45.8396,45.7527
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,49,3.26486,0.0023,34.8875,7.59872,45.8503,45.7534
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,50,3.2632,0.00212,34.8813,7.6032,45.8393,45.7499
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,51,3.26765,0.00233,34.8853,7.59664,45.8472,45.7519
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,52,3.26442,0.00229,34.8788,7.60464,45.8417,45.7501
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,53,3.26576,0.002339,34.8854,7.6001,45.845,45.7536
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,54,3.26803,0.00221,34.8881,7.59795,45.8506,45.7562
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,55,3.26595,0.00227,34.8881,7.59782,45.8466,45.7542
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,56,3.26045,0.00263,34.8821,7.5951,45.8305,45.7403
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,57,3.25862,0.00233,34.8824,7.60659,45.8408,45.75
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,58,3.26394,0.002471,34.8866,7.59971,45.842,45.7527
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,59,3.26525,0.0021,34.8872,7.60147,45.8483,45.756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,60,3.26624,0.002119,34.8772,7.59878,45.8369,45.7443
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,61,3.26496,0.002501,34.8846,7.6049,45.8479,45.757
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,62,3.26458,0.00223,34.8812,7.60125,45.8367,45.7493
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,63,3.26237,0.002189,34.8783,7.59482,45.8268,45.7376
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,64,3.25968,0.00242,34.8809,7.61094,45.8471,45.7539
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,65,3.26304,0.00234,34.8898,7.59184,45.8366,45.747
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,66,3.26061,0.002189,34.8835,7.59443,45.8295,45.7407
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,67,3.26374,0.00243,34.8856,7.59475,45.8365,45.7466
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,68,3.26442,0.00228,34.8875,7.60106,45.8514,45.7552
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,69,3.26291,0.002299,34.8894,7.60218,45.8501,45.7568
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,70,3.26704,0.002429,34.8891,7.59379,45.8468,45.7524
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,71,3.26464,0.002429,34.8884,7.60093,45.8488,45.7564
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,72,3.26163,0.00234,34.8774,7.60384,45.8351,45.7452
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,73,3.2648,0.002749,34.8782,7.60797,45.8473,45.7537
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | P | P",512,74,3.26163,0.00235,34.8852,7.60278,45.8406,45.7519
