dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | D | N",64,0,182.871,0.00298,0.148859,69.159,252.3,252.182
3,double,uniform,GPU,"P | P | P | P | D | N",256,9,0.336064,0.002511,4.72733,0.905728,6.04844,5.97163
3,double,uniform,GPU,"P | P | P | P | D | N",256,10,0.333888,0.00205,4.72038,0.899072,6.02612,5.95539
3,double,uniform,GPU,"P | P | P | P | D | N",256,11,0.335744,0.00281,4.74301,0.905728,6.06991,5.98729
3,double,uniform,GPU,"P | P | P | P | D | N",256,12,0.335968,0.00221,4.73853,0.904608,6.05351,5.98132
3,double,uniform,GPU,"P | P | P | P | D | N",256,13,0.331712,0.002469,4.72763,0.90496,6.03817,5.96677
3,double,uniform,GPU,"P | P | P | P | D | N",256,14,0.335168,0.002609,4.72991,0.904416,6.06016,5.9721
3,double,uniform,GPU,"P | P | P | P | D | N",256,15,0.336928,0.002659,4.72086,0.902144,6.04214,5.96259
3,double,uniform,GPU,"P | P | P | P | D | N",256,16,0.333824,0.00218,4.73516,0.904,6.04409,5.97516
3,double,uniform,GPU,"P | P | P | P | D | N",256,17,0.336704,0.00255,4.72319,0.905856,6.0487,5.9683
3,double,uniform,GPU,"P | P | P | P | D | N",256,18,0.330112,0.00226,4.72644,0.901664,6.03016,5.96047
3,double,uniform,GPU,"P | P | P | P | D | N",256,19,0.32768,0.00217,4.72548,0.901152,6.02669,5.95648
3,double,uniform,GPU,"P | P | P | P | D | N",256,20,0.337792,0.00252,4.73114,0.903392,6.05462,5.97484
3,double,uniform,GPU,"P | P | P | P | D | N",256,21,0.333664,0.002411,4.72675,0.903808,6.04384,5.96663
3,double,uniform,GPU,"P | P | P | P | D | N",256,22,0.336128,0.002492,4.73091,0.905152,6.05607,5.97468
3,double,uniform,GPU,"P | P | P | P | D | N",256,23,0.338848,0.00242,4.7273,0.900608,6.04712,5.96918
3,double,uniform,GPU,"P | P | P | P | D | N",256,24,0.334016,0.00232,4.72438,0.902304,6.03498,5.96302
3,double,uniform,GPU,"P | P | P | P | D | N",256,25,0.33504,0.00233,4.73078,0.902016,6.07607,5.97017
3,double,uniform,GPU,"P | P | P | P | D | N",256,26,0.335744,0.00248,4.72473,0.906368,6.05022,5.96932
3,double,uniform,GPU,"P | P | P | P | D | N",256,27,0.335136,0.00256,4.72526,0.903968,6.04851,5.96692
3,double,uniform,GPU,"P | P | P | P | D | N",256,28,0.337312,0.00239,4.72389,0.90272,6.04617,5.96631
3,double,uniform,GPU,"P | P | P | P | D | N",256,29,0.329856,0.00226,4.73643,0.901408,6.03947,5.96995
3,double,uniform,GPU,"P | P | P | P | D | N",256,30,0.32576,0.00211,4.73055,0.903616,6.03083,5.96204
3,double,uniform,GPU,"P | P | P | P | D | N",256,31,0.336256,0.002421,4.73021,0.902336,6.03957,5.97122
3,double,uniform,GPU,"P | P | P | P | D | N",256,32,0.331872,0.002249,4.72409,0.899488,6.02748,5.9577
3,double,uniform,GPU,"P | P | P | P | D | N",256,33,0.32048,0.002179,4.72048,0.902336,6.01583,5.94548
3,double,uniform,GPU,"P | P | P | P | D | N",256,34,0.335168,0.00252,4.72856,0.904128,6.04934,5.97038
3,double,uniform,GPU,"P | P | P | P | D | N",256,35,0.336512,0.002579,4.7319,0.901568,6.05281,5.97256
3,double,uniform,GPU,"P | P | P | P | D | N",256,36,0.334688,0.002619,4.7255,0.906272,6.04905,5.96908
3,double,uniform,GPU,"P | P | P | P | D | N",256,37,0.327776,0.00246,4.7379,0.903392,6.06356,5.97153
3,double,uniform,GPU,"P | P | P | P | D | N",256,38,0.333472,0.00245,4.72161,0.903328,6.04579,5.96086
3,double,uniform,GPU,"P | P | P | P | D | N",256,39,0.329696,0.002199,4.72406,0.899872,6.02981,5.95583
3,double,uniform,GPU,"P | P | P | P | D | N",256,40,0.325536,0.00224,4.72724,0.897216,6.02159,5.95223
3,double,uniform,GPU,"P | P | P | P | D | N",256,41,0.33216,0.0024,4.72411,0.903296,6.03429,5.96197
3,double,uniform,GPU,"P | P | P | P | D | N",256,42,0.333088,0.002381,4.72437,0.90304,6.03409,5.96288
3,double,uniform,GPU,"P | P | P | P | D | N",256,43,0.333472,0.002559,4.73904,0.902752,6.05912,5.97782
3,double,uniform,GPU,"P | P | P | P | D | N",256,44,0.3272,0.002539,4.72647,0.904896,6.0326,5.96111
3,double,uniform,GPU,"P | P | P | P | D | N",256,45,0.33424,0.00227,4.73063,0.904352,6.05201,5.97149
3,double,uniform,GPU,"P | P | P | P | D | N",256,46,0.337728,0.00245,4.72589,0.9048,6.05096,5.97087
3,double,uniform,GPU,"P | P | P | P | D | N",256,47,0.33984,0.0023,4.74606,0.900864,6.06768,5.98906
3,double,uniform,GPU,"P | P | P | P | D | N",256,48,0.333056,0.00264,4.73089,0.904224,6.0417,5.97081
3,double,uniform,GPU,"P | P | P | P | D | N",256,49,0.333504,0.00216,4.7294,0.903648,6.03751,5.96871
3,double,uniform,GPU,"P | P | P | P | D | N",256,50,0.337952,0.002539,4.72594,0.903584,6.05006,5.97001
3,double,uniform,GPU,"P | P | P | P | D | N",256,51,0.334656,0.00261,4.72242,0.901184,6.04035,5.96087
3,double,uniform,GPU,"P | P | P | P | D | N",256,52,0.33664,0.00237,4.74145,0.90288,6.05584,5.98334
3,double,uniform,GPU,"P | P | P | P | D | N",256,53,0.335936,0.00242,4.72338,0.900704,6.04344,5.96244
3,double,uniform,GPU,"P | P | P | P | D | N",256,54,0.328672,0.002349,4.72858,0.904352,6.03434,5.96395
3,double,uniform,GPU,"P | P | P | P | D | N",256,55,0.33536,0.00292,4.72315,0.905696,6.04526,5.96712
3,double,uniform,GPU,"P | P | P | P | D | N",256,56,0.332224,0.00217,4.72789,0.899232,6.03211,5.96152
3,double,uniform,GPU,"P | P | P | P | D | N",256,57,0.332928,0.002489,4.7368,0.903488,6.04848,5.97571
3,double,uniform,GPU,"P | P | P | P | D | N",256,58,0.336128,0.00231,4.72529,0.900032,6.0307,5.96376
3,double,uniform,GPU,"P | P | P | P | D | N",256,59,0.334816,0.00242,4.7419,0.907872,6.06889,5.98701
3,double,uniform,GPU,"P | P | P | P | D | N",256,60,0.335808,0.00253,4.72332,0.911072,6.05295,5.97273
3,double,uniform,GPU,"P | P | P | P | D | N",256,61,0.334464,0.00236,4.721,0.903328,6.03406,5.96115
3,double,uniform,GPU,"P | P | P | P | D | N",256,62,0.333984,0.002439,4.72413,0.899648,6.04132,5.9602
3,double,uniform,GPU,"P | P | P | P | D | N",256,63,0.333312,0.00218,4.72129,0.899328,6.02354,5.95611
3,double,uniform,GPU,"P | P | P | P | D | N",256,64,0.338336,0.00253,4.72351,0.897792,6.04152,5.96217
3,double,uniform,GPU,"P | P | P | P | D | N",256,65,0.335168,0.002209,4.73951,0.903648,6.05055,5.98053
3,double,uniform,GPU,"P | P | P | P | D | N",256,66,0.33328,0.00264,4.72418,0.905952,6.04419,5.96605
3,double,uniform,GPU,"P | P | P | P | D | N",256,67,0.32928,0.00204,4.72339,0.900288,6.02313,5.955
3,double,uniform,GPU,"P | P | P | P | D | N",256,68,0.3272,0.002269,4.72517,0.901632,6.02378,5.95627
3,double,uniform,GPU,"P | P | P | P | D | N",256,69,0.319008,0.002261,4.71914,0.903968,6.01344,5.94438
3,double,uniform,GPU,"P | P | P | P | D | N",256,70,0.328064,0.002479,4.73692,0.902944,6.04171,5.97041
3,double,uniform,GPU,"P | P | P | P | D | N",256,71,0.336224,0.00284,4.72175,0.900864,6.04065,5.96168
3,double,uniform,GPU,"P | P | P | P | D | N",256,72,0.337504,0.00243,4.72813,0.900928,6.0492,5.96899
3,double,uniform,GPU,"P | P | P | P | D | N",256,73,0.334816,0.002321,4.72912,0.898656,6.04646,5.96491
3,double,uniform,GPU,"P | P | P | P | D | N",256,74,0.335424,0.002359,4.72224,0.900256,6.03589,5.96028
3,double,uniform,GPU,"P | P | P | P | D | N",320,0,0.694464,0.00235,10.5782,1.83248,13.1896,13.1075
3,double,uniform,GPU,"P | P | P | P | D | N",320,1,0.695072,0.002208,10.5815,1.83488,13.1951,13.1137
3,double,uniform,GPU,"P | P | P | P | D | N",320,2,0.697056,0.00221,10.5779,1.83242,13.189,13.1095
3,double,uniform,GPU,"P | P | P | P | D | N",320,3,0.696992,0.00235,10.5767,1.83264,13.1893,13.1087
3,double,uniform,GPU,"P | P | P | P | D | N",320,4,0.692832,0.00242,10.5761,1.83955,13.1953,13.1109
3,double,uniform,GPU,"P | P | P | P | D | N",320,5,0.694272,0.00236,10.5832,1.83286,13.2389,13.1127
3,double,uniform,GPU,"P | P | P | P | D | N",320,6,0.691488,0.00234,10.5886,1.83162,13.1945,13.1141
3,double,uniform,GPU,"P | P | P | P | D | N",320,7,0.693152,0.00232,10.5847,1.83562,13.1977,13.1158
3,double,uniform,GPU,"P | P | P | P | D | N",320,8,0.696384,0.002401,10.5839,1.83203,13.1977,13.1147
3,double,uniform,GPU,"P | P | P | P | D | N",320,9,0.694592,0.00242,10.576,1.83082,13.1865,13.1038
3,double,uniform,GPU,"P | P | P | P | D | N",320,10,0.693728,0.002521,10.5831,1.83402,13.1977,13.1134
3,double,uniform,GPU,"P | P | P | P | D | N",320,11,0.692992,0.00225,10.577,1.83315,13.1893,13.1054
3,double,uniform,GPU,"P | P | P | P | D | N",320,12,0.693568,0.00246,10.5909,1.83786,13.208,13.1248
3,double,uniform,GPU,"P | P | P | P | D | N",320,13,0.694912,0.00232,10.5849,1.8351,13.2005,13.1172
3,double,uniform,GPU,"P | P | P | P | D | N",320,14,0.694272,0.002489,10.5692,1.83264,13.1811,13.0986
3,double,uniform,GPU,"P | P | P | P | D | N",320,15,0.693952,0.00227,10.593,1.83638,13.2093,13.1257
3,double,uniform,GPU,"P | P | P | P | D | N",320,16,0.697024,0.00257,10.5797,1.8384,13.2004,13.1177
3,double,uniform,GPU,"P | P | P | P | D | N",320,17,0.69344,0.002651,10.5903,1.83382,13.201,13.1203
3,double,uniform,GPU,"P | P | P | P | D | N",320,18,0.69808,0.0026,10.5753,1.83997,13.2001,13.116
3,double,uniform,GPU,"P | P | P | P | D | N",320,19,0.697632,0.002449,10.5808,1.83898,13.2006,13.1198
3,double,uniform,GPU,"P | P | P | P | D | N",320,20,0.689984,0.00229,10.5852,1.83251,13.1984,13.11
3,double,uniform,GPU,"P | P | P | P | D | N",320,21,0.694816,0.00228,10.5818,1.83594,13.1973,13.1149
3,double,uniform,GPU,"P | P | P | P | D | N",320,22,0.692256,0.00255,10.5646,1.83322,13.1778,13.0926
3,double,uniform,GPU,"P | P | P | P | D | N",320,23,0.699168,0.00233,10.5823,1.83421,13.2022,13.118
3,double,uniform,GPU,"P | P | P | P | D | N",320,24,0.694752,0.00251,10.5707,1.83715,13.1864,13.1052
3,double,uniform,GPU,"P | P | P | P | D | N",320,25,0.69392,0.00259,10.5953,1.83322,13.2046,13.1251
3,double,uniform,GPU,"P | P | P | P | D | N",320,26,0.694592,0.00225,10.5794,1.83568,13.1977,13.112
3,double,uniform,GPU,"P | P | P | P | D | N",320,27,0.69696,0.00242,10.5981,1.83094,13.2128,13.1285
3,double,uniform,GPU,"P | P | P | P | D | N",320,28,0.692704,0.002321,10.582,1.83347,13.1924,13.1105
3,double,uniform,GPU,"P | P | P | P | D | N",320,29,0.691392,0.00241,10.5851,1.83578,13.1973,13.1147
3,double,uniform,GPU,"P | P | P | P | D | N",320,30,0.695904,0.002359,10.5808,1.8327,13.198,13.1118
3,double,uniform,GPU,"P | P | P | P | D | N",320,31,0.696352,0.002259,10.5809,1.83366,13.1948,13.1132
3,double,uniform,GPU,"P | P | P | P | D | N",320,32,0.694624,0.00244,10.5814,1.83869,13.1978,13.1172
3,double,uniform,GPU,"P | P | P | P | D | N",320,33,0.691488,0.002299,10.5755,1.83674,13.189,13.106
3,double,uniform,GPU,"P | P | P | P | D | N",320,34,0.695776,0.002669,10.5573,1.83456,13.1714,13.0903
3,double,uniform,GPU,"P | P | P | P | D | N",320,35,0.697472,0.00246,10.5784,1.83926,13.2003,13.1176
3,double,uniform,GPU,"P | P | P | P | D | N",320,36,0.694976,0.00223,10.5762,1.83334,13.1864,13.1068
3,double,uniform,GPU,"P | P | P | P | D | N",320,37,0.691616,0.002151,10.6105,1.8351,13.2233,13.1394
3,double,uniform,GPU,"P | P | P | P | D | N",320,38,0.694336,0.00249,10.5791,1.8361,13.1952,13.112
3,double,uniform,GPU,"P | P | P | P | D | N",320,39,0.69328,0.00257,10.5893,1.83926,13.2072,13.1244
3,double,uniform,GPU,"P | P | P | P | D | N",320,40,0.695232,0.0025,10.5779,1.82826,13.1902,13.1039
3,double,uniform,GPU,"P | P | P | P | D | N",320,41,0.696448,0.00219,10.577,1.83005,13.1903,13.1057
3,double,uniform,GPU,"P | P | P | P | D | N",320,42,0.694208,0.0078,10.5729,1.83232,13.1874,13.1072
3,double,uniform,GPU,"P | P | P | P | D | N",320,43,0.6952,0.002139,10.5851,1.83475,13.1981,13.1172
3,double,uniform,GPU,"P | P | P | P | D | N",320,44,0.6944,0.002379,10.5881,1.83795,13.2065,13.1228
3,double,uniform,GPU,"P | P | P | P | D | N",320,45,0.693408,0.002341,10.5765,1.83414,13.1903,13.1064
3,double,uniform,GPU,"P | P | P | P | D | N",320,46,0.693696,0.00261,10.5878,1.83306,13.1998,13.1172
3,double,uniform,GPU,"P | P | P | P | D | N",320,47,0.693888,0.00232,10.5763,1.83334,13.1865,13.1059
3,double,uniform,GPU,"P | P | P | P | D | N",320,48,0.700128,0.00241,10.5732,1.83661,13.1944,13.1123
3,double,uniform,GPU,"P | P | P | P | D | N",320,49,0.697728,0.00226,10.5731,1.82864,13.1829,13.1017
3,double,uniform,GPU,"P | P | P | P | D | N",320,50,0.699776,0.00237,10.5798,1.83114,13.1959,13.1131
3,double,uniform,GPU,"P | P | P | P | D | N",320,51,0.695904,0.00246,10.5734,1.83354,13.1832,13.1053
3,double,uniform,GPU,"P | P | P | P | D | N",320,52,0.696064,0.00245,10.5791,1.83411,13.1943,13.1117
3,double,uniform,GPU,"P | P | P | P | D | N",320,53,0.6928,0.002469,10.5786,1.83197,13.1854,13.1058
3,double,uniform,GPU,"P | P | P | P | D | N",320,54,0.696,0.00248,10.5844,1.83267,13.1971,13.1156
3,double,uniform,GPU,"P | P | P | P | D | N",320,55,0.693856,0.002369,10.5957,1.83968,13.2155,13.1316
3,double,uniform,GPU,"P | P | P | P | D | N",320,56,0.696704,0.002549,10.5732,1.83107,13.184,13.1036
3,double,uniform,GPU,"P | P | P | P | D | N",320,57,0.694432,0.002539,10.5742,1.83251,13.1918,13.1037
3,double,uniform,GPU,"P | P | P | P | D | N",320,58,0.694784,0.00232,10.5623,1.83254,13.1723,13.092
3,double,uniform,GPU,"P | P | P | P | D | N",320,59,0.695744,0.002289,10.566,1.83274,13.1784,13.0967
3,double,uniform,GPU,"P | P | P | P | D | N",320,60,0.755104,0.002341,10.5908,1.83683,13.266,13.185
3,double,uniform,GPU,"P | P | P | P | D | N",320,61,0.695392,0.00223,10.5709,1.83104,13.1826,13.0996
3,double,uniform,GPU,"P | P | P | P | D | N",320,62,0.694176,0.002531,10.5853,1.83446,13.1973,13.1164
3,double,uniform,GPU,"P | P | P | P | D | N",320,63,0.695168,0.00243,10.5846,1.8377,13.2016,13.1199
3,double,uniform,GPU,"P | P | P | P | D | N",320,64,0.696544,0.00253,10.5773,1.83184,13.1952,13.1083
3,double,uniform,GPU,"P | P | P | P | D | N",320,65,0.697696,0.00224,10.5816,1.83299,13.1952,13.1145
3,double,uniform,GPU,"P | P | P | P | D | N",320,66,0.693088,0.00256,10.5862,1.83552,13.2082,13.1174
3,double,uniform,GPU,"P | P | P | P | D | N",320,67,0.697184,0.00244,10.5823,1.8303,13.2032,13.1123
3,double,uniform,GPU,"P | P | P | P | D | N",320,68,0.693056,0.002381,10.5807,1.83283,13.1928,13.109
3,double,uniform,GPU,"P | P | P | P | D | N",320,69,0.695872,0.0023,10.5816,1.83568,13.1924,13.1154
3,double,uniform,GPU,"P | P | P | P | D | N",320,70,0.693152,0.00226,10.5753,1.83482,13.1878,13.1055
3,double,uniform,GPU,"P | P | P | P | D | N",320,71,0.69408,0.00229,10.5815,1.83549,13.1958,13.1134
3,double,uniform,GPU,"P | P | P | P | D | N",320,72,0.6904,0.002291,10.5863,1.83104,13.1924,13.11
3,double,uniform,GPU,"P | P | P | P | D | N",320,73,0.69232,0.002489,10.5755,1.83306,13.1848,13.1033
3,double,uniform,GPU,"P | P | P | P | D | N",320,74,0.693504,0.0022,10.5795,1.83706,13.194,13.1123
3,double,uniform,GPU,"P | P | P | P | D | N",384,0,1.2265,0.002359,15.6627,3.19936,20.1768,20.0909
3,double,uniform,GPU,"P | P | P | P | D | N",384,1,1.22829,0.0024,15.6666,3.19859,20.1834,20.0958
3,double,uniform,GPU,"P | P | P | P | D | N",384,2,1.22832,0.00254,15.6722,3.19763,20.1935,20.1007
3,double,uniform,GPU,"P | P | P | P | D | N",384,3,1.2311,0.00258,15.6722,3.20234,20.1961,20.1082
3,double,uniform,GPU,"P | P | P | P | D | N",384,4,1.22957,0.00229,15.6723,3.20093,20.19,20.1051
3,double,uniform,GPU,"P | P | P | P | D | N",384,5,1.22733,0.00253,15.6707,3.20445,20.1894,20.105
3,double,uniform,GPU,"P | P | P | P | D | N",384,6,1.23987,0.00231,15.6722,3.2001,20.2025,20.1145
3,double,uniform,GPU,"P | P | P | P | D | N",384,7,1.22912,0.00218,15.6558,3.19654,20.1701,20.0837
3,double,uniform,GPU,"P | P | P | P | D | N",384,8,1.23866,0.00238,15.6713,3.2063,20.2034,20.1187
3,double,uniform,GPU,"P | P | P | P | D | N",384,9,1.22538,0.00244,15.6732,3.20042,20.1836,20.1015
3,double,uniform,GPU,"P | P | P | P | D | N",384,10,1.22544,0.00264,15.6798,3.2087,20.2039,20.1166
3,double,uniform,GPU,"P | P | P | P | D | N",384,11,1.22634,0.00252,15.6661,3.19558,20.1736,20.0905
3,double,uniform,GPU,"P | P | P | P | D | N",384,12,1.23139,0.00229,15.6742,3.20125,20.195,20.1092
3,double,uniform,GPU,"P | P | P | P | D | N",384,13,1.22752,0.00228,15.6882,3.2079,20.2097,20.1259
3,double,uniform,GPU,"P | P | P | P | D | N",384,14,1.22646,0.00243,15.6593,3.19965,20.1736,20.0878
3,double,uniform,GPU,"P | P | P | P | D | N",384,15,1.23318,0.0021,15.6681,3.19901,20.1876,20.1024
3,double,uniform,GPU,"P | P | P | P | D | N",384,16,1.22614,0.002402,15.6695,3.2008,20.1805,20.0988
3,double,uniform,GPU,"P | P | P | P | D | N",384,17,1.22803,0.00251,15.6649,3.19894,20.1793,20.0944
3,double,uniform,GPU,"P | P | P | P | D | N",384,18,1.22893,0.002281,15.6691,3.20512,20.1886,20.1054
3,double,uniform,GPU,"P | P | P | P | D | N",384,19,1.22864,0.002291,15.6634,3.21072,20.1883,20.1051
3,double,uniform,GPU,"P | P | P | P | D | N",384,20,1.22672,0.002279,15.6687,3.19722,20.1816,20.0949
3,double,uniform,GPU,"P | P | P | P | D | N",384,21,1.2279,0.00214,15.6584,3.19834,20.1724,20.0868
3,double,uniform,GPU,"P | P | P | P | D | N",384,22,1.22803,0.00223,15.6594,3.19782,20.1707,20.0874
3,double,uniform,GPU,"P | P | P | P | D | N",384,23,1.23219,0.002219,15.675,3.1993,20.1921,20.1087
3,double,uniform,GPU,"P | P | P | P | D | N",384,24,1.22675,0.00263,15.6714,3.20589,20.1909,20.1066
3,double,uniform,GPU,"P | P | P | P | D | N",384,25,1.23149,0.00239,15.6612,3.19997,20.1808,20.095
3,double,uniform,GPU,"P | P | P | P | D | N",384,26,1.22778,0.00245,15.6698,3.19546,20.176,20.0955
3,double,uniform,GPU,"P | P | P | P | D | N",384,27,1.2295,0.00223,15.6661,3.20198,20.1843,20.0998
3,double,uniform,GPU,"P | P | P | P | D | N",384,28,1.22829,0.0024,15.6662,3.19952,20.1798,20.0964
3,double,uniform,GPU,"P | P | P | P | D | N",384,29,1.22803,0.00218,15.6708,3.19539,20.183,20.0964
3,double,uniform,GPU,"P | P | P | P | D | N",384,30,1.23037,0.002379,15.6681,3.20198,20.188,20.1028
3,double,uniform,GPU,"P | P | P | P | D | N",384,31,1.23011,0.00239,15.6714,3.20128,20.1944,20.1052
3,double,uniform,GPU,"P | P | P | P | D | N",384,32,1.22656,0.00234,15.6674,3.20035,20.1805,20.0967
3,double,uniform,GPU,"P | P | P | P | D | N",384,33,1.22854,0.00241,15.6613,3.1975,20.1727,20.0898
3,double,uniform,GPU,"P | P | P | P | D | N",384,34,1.22646,0.00239,15.6729,3.19939,20.182,20.1011
3,double,uniform,GPU,"P | P | P | P | D | N",384,35,1.22989,0.00233,15.6657,3.20048,20.1824,20.0984
3,double,uniform,GPU,"P | P | P | P | D | N",384,36,1.22835,0.00242,15.6698,3.19741,20.1803,20.0979
3,double,uniform,GPU,"P | P | P | P | D | N",384,37,1.23066,0.002331,15.6772,3.2023,20.1969,20.1125
3,double,uniform,GPU,"P | P | P | P | D | N",384,38,1.22979,0.00215,15.6693,3.19514,20.1812,20.0964
3,double,uniform,GPU,"P | P | P | P | D | N",384,39,1.22778,0.002291,15.6732,3.19603,20.18,20.0993
3,double,uniform,GPU,"P | P | P | P | D | N",384,40,1.22627,0.002119,15.6729,3.2015,20.1862,20.1028
3,double,uniform,GPU,"P | P | P | P | D | N",384,41,1.23088,0.00254,15.6645,3.19706,20.1783,20.0949
3,double,uniform,GPU,"P | P | P | P | D | N",384,42,1.23408,0.002501,15.6814,3.19974,20.2044,20.1177
3,double,uniform,GPU,"P | P | P | P | D | N",384,43,1.22752,0.002569,15.6545,3.19827,20.1634,20.0828
3,double,uniform,GPU,"P | P | P | P | D | N",384,44,1.22733,0.00236,15.6732,3.20086,20.1882,20.1037
3,double,uniform,GPU,"P | P | P | P | D | N",384,45,1.22579,0.00226,15.6595,3.20029,20.1727,20.0878
3,double,uniform,GPU,"P | P | P | P | D | N",384,46,1.22794,0.002359,15.662,3.20349,20.1815,20.0958
3,double,uniform,GPU,"P | P | P | P | D | N",384,47,1.22739,0.0024,15.6588,3.19936,20.171,20.088
3,double,uniform,GPU,"P | P | P | P | D | N",384,48,1.2313,0.00214,15.6634,3.2057,20.1851,20.1025
3,double,uniform,GPU,"P | P | P | P | D | N",384,49,1.23053,0.002559,15.6622,3.20208,20.1805,20.0974
3,double,uniform,GPU,"P | P | P | P | D | N",384,50,1.22784,0.00234,15.6615,3.20032,20.1785,20.092
3,double,uniform,GPU,"P | P | P | P | D | N",384,51,1.23222,0.00247,15.658,3.20074,20.1775,20.0934
3,double,uniform,GPU,"P | P | P | P | D | N",384,52,1.22682,0.00253,15.664,3.19347,20.1692,20.0868
3,double,uniform,GPU,"P | P | P | P | D | N",384,53,1.22963,0.00228,15.6678,3.19539,20.1789,20.0951
3,double,uniform,GPU,"P | P | P | P | D | N",384,54,1.22653,0.00253,15.6642,3.21226,20.1897,20.1055
3,double,uniform,GPU,"P | P | P | P | D | N",384,55,1.23098,0.00264,15.6674,3.2024,20.1858,20.1034
3,double,uniform,GPU,"P | P | P | P | D | N",384,56,1.22992,0.00232,15.6687,3.19654,20.1838,20.0975
3,double,uniform,GPU,"P | P | P | P | D | N",384,57,1.2296,0.00258,15.6622,3.19894,20.1777,20.0933
3,double,uniform,GPU,"P | P | P | P | D | N",384,58,1.22685,0.00222,15.6657,3.19827,20.1819,20.093
3,double,uniform,GPU,"P | P | P | P | D | N",384,59,1.22701,0.00247,15.6605,3.20157,20.1754,20.0916
3,double,uniform,GPU,"P | P | P | P | D | N",384,60,1.22992,0.00249,15.6768,3.19978,20.1927,20.1089
3,double,uniform,GPU,"P | P | P | P | D | N",384,61,1.22755,0.002121,15.6676,3.20013,20.1809,20.0974
3,double,uniform,GPU,"P | P | P | P | D | N",384,62,1.22915,0.0023,15.6599,3.19648,20.1719,20.0878
3,double,uniform,GPU,"P | P | P | P | D | N",384,63,1.23011,0.002501,15.6765,3.19763,20.1891,20.1067
3,double,uniform,GPU,"P | P | P | P | D | N",384,64,1.23357,0.00226,15.6652,3.19862,20.1868,20.0996
3,double,uniform,GPU,"P | P | P | P | D | N",384,65,1.2303,0.00263,15.6661,3.20125,20.1849,20.1003
3,double,uniform,GPU,"P | P | P | P | D | N",384,66,1.2273,0.002169,15.6641,3.19539,20.1703,20.089
3,double,uniform,GPU,"P | P | P | P | D | N",384,67,1.23325,0.0022,15.6586,3.19309,20.1706,20.0872
3,double,uniform,GPU,"P | P | P | P | D | N",384,68,1.22544,0.002328,15.6675,3.20237,20.1768,20.0976
3,double,uniform,GPU,"P | P | P | P | D | N",384,69,1.22848,0.00226,15.665,3.20784,20.1871,20.1036
3,double,uniform,GPU,"P | P | P | P | D | N",384,70,1.23008,0.00243,15.6709,3.19926,20.1862,20.1026
3,double,uniform,GPU,"P | P | P | P | D | N",384,71,1.23126,0.00229,15.6691,3.19802,20.1834,20.1006
3,double,uniform,GPU,"P | P | P | P | D | N",384,72,1.22931,0.00212,15.6722,3.20422,20.1955,20.1078
3,double,uniform,GPU,"P | P | P | P | D | N",384,73,1.22794,0.002629,15.6663,3.20531,20.1849,20.1022
3,double,uniform,GPU,"P | P | P | P | D | N",384,74,1.22893,0.00231,15.6708,3.19914,20.1857,20.1012
3,double,uniform,GPU,"P | P | P | P | D | N",448,0,1.9569,0.0023,30.2007,5.0849,37.3357,37.2448
3,double,uniform,GPU,"P | P | P | P | D | N",448,1,1.95293,0.0027,30.2059,5.08931,37.3395,37.2509
3,double,uniform,GPU,"P | P | P | P | D | N",448,2,1.95021,0.002271,30.197,5.08624,37.3245,37.2357
3,double,uniform,GPU,"P | P | P | P | D | N",448,3,1.9569,0.002359,30.2058,5.08675,37.3401,37.2518
3,double,uniform,GPU,"P | P | P | P | D | N",448,4,1.95219,0.00247,30.2003,5.08541,37.3291,37.2404
3,double,uniform,GPU,"P | P | P | P | D | N",448,5,1.95581,0.00241,30.2103,5.08544,37.343,37.2539
3,double,uniform,GPU,"P | P | P | P | D | N",448,6,1.95277,0.002351,30.191,5.07738,37.3088,37.2235
3,double,uniform,GPU,"P | P | P | P | D | N",448,7,1.95462,0.002451,30.1987,5.08934,37.3355,37.2451
3,double,uniform,GPU,"P | P | P | P | D | N",448,8,1.95286,0.00265,30.1988,5.08925,37.3314,37.2435
3,double,uniform,GPU,"P | P | P | P | D | N",448,9,1.95626,0.00254,30.1982,5.08058,37.3258,37.2376
3,double,uniform,GPU,"P | P | P | P | D | N",448,10,1.9503,0.002209,30.1922,5.08794,37.3225,37.2326
3,double,uniform,GPU,"P | P | P | P | D | N",448,11,1.95027,0.00265,30.204,5.09149,37.3381,37.2485
3,double,uniform,GPU,"P | P | P | P | D | N",448,12,1.95379,0.00236,30.2025,5.0913,37.3372,37.25
3,double,uniform,GPU,"P | P | P | P | D | N",448,13,1.95824,0.00238,30.1971,5.08144,37.3282,37.2392
3,double,uniform,GPU,"P | P | P | P | D | N",448,14,1.95517,0.00242,30.2123,5.08794,37.3513,37.2579
3,double,uniform,GPU,"P | P | P | P | D | N",448,15,1.9537,0.00249,30.1995,5.09056,37.3335,37.2462
3,double,uniform,GPU,"P | P | P | P | D | N",448,16,1.95373,0.002398,30.1981,5.0887,37.3338,37.2429
3,double,uniform,GPU,"P | P | P | P | D | N",448,17,1.95411,0.002441,30.1977,5.08512,37.329,37.2394
3,double,uniform,GPU,"P | P | P | P | D | N",448,18,1.95565,0.0025,30.2026,5.08432,37.3314,37.2451
