dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"D | D | D | D | D | D",64,0,184.203,0,0.054879,52.0123,236.369,236.27
3,float,uniform,GPU,"D | D | D | D | D | D",256,21,0.156864,0,0.89489,0.100608,1.20164,1.15236
3,float,uniform,GPU,"D | D | D | D | D | D",256,22,0.171424,0,0.89234,0.103488,1.22417,1.16725
3,float,uniform,GPU,"D | D | D | D | D | D",256,23,0.155552,0,0.895691,0.098656,1.204,1.1499
3,float,uniform,GPU,"D | D | D | D | D | D",256,24,0.15664,0,0.889949,0.096736,1.19746,1.14332
3,float,uniform,GPU,"D | D | D | D | D | D",256,25,0.162496,0,0.893281,0.0992,1.20735,1.15498
3,float,uniform,GPU,"D | D | D | D | D | D",256,26,0.159392,0,0.89142,0.100032,1.20522,1.15084
3,float,uniform,GPU,"D | D | D | D | D | D",256,27,0.156096,0,0.89118,0.099392,1.20093,1.14667
3,float,uniform,GPU,"D | D | D | D | D | D",256,28,0.15552,0,0.89144,0.099488,1.20009,1.14645
3,float,uniform,GPU,"D | D | D | D | D | D",256,29,0.15872,0,0.89733,0.100608,1.20971,1.15666
3,float,uniform,GPU,"D | D | D | D | D | D",256,30,0.165088,0,0.894761,0.100448,1.21404,1.1603
3,float,uniform,GPU,"D | D | D | D | D | D",256,31,0.172448,0,0.89685,0.103584,1.22941,1.17288
3,float,uniform,GPU,"D | D | D | D | D | D",256,32,0.172928,0,0.89259,0.101184,1.2177,1.1667
3,float,uniform,GPU,"D | D | D | D | D | D",256,33,0.1568,0,0.89305,0.101312,1.20598,1.15116
3,float,uniform,GPU,"D | D | D | D | D | D",256,34,0.157344,0,0.891561,0.099136,1.20353,1.14804
3,float,uniform,GPU,"D | D | D | D | D | D",256,35,0.1672,0,0.89916,0.101248,1.21991,1.16761
3,float,uniform,GPU,"D | D | D | D | D | D",256,36,0.17248,0,0.900849,0.10432,1.23403,1.17765
3,float,uniform,GPU,"D | D | D | D | D | D",256,37,0.162688,0,0.896709,0.101952,1.21675,1.16135
3,float,uniform,GPU,"D | D | D | D | D | D",256,38,0.163328,0,0.89097,0.099264,1.20514,1.15356
3,float,uniform,GPU,"D | D | D | D | D | D",256,39,0.171264,0,0.896201,0.1024,1.22103,1.16987
3,float,uniform,GPU,"D | D | D | D | D | D",256,40,0.164256,0,0.897059,0.102368,1.21824,1.16368
3,float,uniform,GPU,"D | D | D | D | D | D",256,41,0.165376,0,0.89511,0.099552,1.21279,1.16004
3,float,uniform,GPU,"D | D | D | D | D | D",256,42,0.165472,0,0.89389,0.10128,1.21478,1.16064
3,float,uniform,GPU,"D | D | D | D | D | D",256,43,0.163264,0,0.89575,0.101792,1.21476,1.16081
3,float,uniform,GPU,"D | D | D | D | D | D",256,44,0.166176,0,0.8936,0.1,1.2131,1.15978
3,float,uniform,GPU,"D | D | D | D | D | D",256,45,0.163328,0,0.89392,0.102656,1.2144,1.1599
3,float,uniform,GPU,"D | D | D | D | D | D",256,46,0.174496,0,0.89257,0.102688,1.223,1.16975
3,float,uniform,GPU,"D | D | D | D | D | D",256,47,0.169696,0,0.895599,0.10208,1.22088,1.16737
3,float,uniform,GPU,"D | D | D | D | D | D",256,48,0.170048,0,0.891411,0.099936,1.2147,1.1614
3,float,uniform,GPU,"D | D | D | D | D | D",256,49,0.1648,0,0.894079,0.10096,1.21254,1.15984
3,float,uniform,GPU,"D | D | D | D | D | D",256,50,0.16656,0,0.894829,0.101408,1.22031,1.1628
3,float,uniform,GPU,"D | D | D | D | D | D",256,51,0.166208,0,0.895061,0.102432,1.21812,1.1637
3,float,uniform,GPU,"D | D | D | D | D | D",256,52,0.17104,0,0.89659,0.1,1.2239,1.16763
3,float,uniform,GPU,"D | D | D | D | D | D",256,53,0.173792,0,0.89365,0.1,1.22384,1.16744
3,float,uniform,GPU,"D | D | D | D | D | D",256,54,0.164416,0,0.89171,0.100256,1.2099,1.15638
3,float,uniform,GPU,"D | D | D | D | D | D",256,55,0.167808,0,0.89525,0.101664,1.2199,1.16472
3,float,uniform,GPU,"D | D | D | D | D | D",256,56,0.17472,0,0.897149,0.099744,1.22899,1.17161
3,float,uniform,GPU,"D | D | D | D | D | D",256,57,0.180608,0,0.89899,0.101504,1.23691,1.1811
3,float,uniform,GPU,"D | D | D | D | D | D",256,58,0.173984,0,0.8954,0.100544,1.2247,1.16993
3,float,uniform,GPU,"D | D | D | D | D | D",256,59,0.163904,0,0.891989,0.102112,1.21239,1.158
3,float,uniform,GPU,"D | D | D | D | D | D",256,60,0.16448,0,0.89786,0.1016,1.21833,1.16394
3,float,uniform,GPU,"D | D | D | D | D | D",256,61,0.17088,0,0.89107,0.102624,1.21713,1.16457
3,float,uniform,GPU,"D | D | D | D | D | D",256,62,0.164736,0,0.896649,0.102368,1.21699,1.16375
3,float,uniform,GPU,"D | D | D | D | D | D",256,63,0.169664,0,0.894989,0.101504,1.21956,1.16616
3,float,uniform,GPU,"D | D | D | D | D | D",256,64,0.169408,0,0.892199,0.1016,1.21695,1.16321
3,float,uniform,GPU,"D | D | D | D | D | D",256,65,0.17392,0,0.89819,0.102016,1.23301,1.17413
3,float,uniform,GPU,"D | D | D | D | D | D",256,66,0.168608,0,0.90904,0.102688,1.2347,1.18034
3,float,uniform,GPU,"D | D | D | D | D | D",256,67,0.165056,0,0.89193,0.10256,1.21,1.15955
3,float,uniform,GPU,"D | D | D | D | D | D",256,68,0.165824,0,0.895581,0.102176,1.21651,1.16358
3,float,uniform,GPU,"D | D | D | D | D | D",256,69,0.173248,0,0.89385,0.1024,1.22647,1.1695
3,float,uniform,GPU,"D | D | D | D | D | D",256,70,0.168448,0,0.89377,0.09888,1.21655,1.1611
3,float,uniform,GPU,"D | D | D | D | D | D",256,71,0.166656,0,0.89503,0.100768,1.21575,1.16245
3,float,uniform,GPU,"D | D | D | D | D | D",256,72,0.170304,0,0.89563,0.102688,1.22669,1.16862
3,float,uniform,GPU,"D | D | D | D | D | D",256,73,0.169504,0,0.893581,0.100256,1.21768,1.16334
3,float,uniform,GPU,"D | D | D | D | D | D",256,74,0.16544,0,0.89419,0.099232,1.21272,1.15886
3,float,uniform,GPU,"D | D | D | D | D | D",320,0,0.409408,0,4.57106,0.192608,5.23629,5.17307
3,float,uniform,GPU,"D | D | D | D | D | D",320,1,0.407264,0,4.58061,0.194624,5.24953,5.1825
3,float,uniform,GPU,"D | D | D | D | D | D",320,2,0.407232,0,4.57903,0.19264,5.24543,5.1789
3,float,uniform,GPU,"D | D | D | D | D | D",320,3,0.40672,0,4.57287,0.193472,5.23952,5.17306
3,float,uniform,GPU,"D | D | D | D | D | D",320,4,0.396224,0,4.56125,0.21744,5.23438,5.17491
3,float,uniform,GPU,"D | D | D | D | D | D",320,5,0.406848,0,4.56409,0.198528,5.23109,5.16947
3,float,uniform,GPU,"D | D | D | D | D | D",320,6,0.39376,0,4.56984,0.191232,5.21023,5.15483
3,float,uniform,GPU,"D | D | D | D | D | D",320,7,0.407968,0,4.56839,0.19232,5.23418,5.16868
3,float,uniform,GPU,"D | D | D | D | D | D",320,8,0.40848,0,4.56952,0.193024,5.24755,5.17102
3,float,uniform,GPU,"D | D | D | D | D | D",320,9,0.40576,0,4.57215,0.19088,5.22953,5.16879
3,float,uniform,GPU,"D | D | D | D | D | D",320,10,0.3968,0,4.57615,0.189568,5.21643,5.16252
3,float,uniform,GPU,"D | D | D | D | D | D",320,11,0.3944,0,4.58985,0.19376,5.23679,5.17801
3,float,uniform,GPU,"D | D | D | D | D | D",320,12,0.394144,0,4.56982,0.189632,5.21185,5.15359
3,float,uniform,GPU,"D | D | D | D | D | D",320,13,0.407232,0,4.57355,0.196736,5.24157,5.17752
3,float,uniform,GPU,"D | D | D | D | D | D",320,14,0.407712,0,4.57319,0.192288,5.23923,5.17319
3,float,uniform,GPU,"D | D | D | D | D | D",320,15,0.407584,0,4.57374,0.188832,5.23658,5.17015
3,float,uniform,GPU,"D | D | D | D | D | D",320,16,0.407808,0,4.56169,0.198112,5.23348,5.16761
3,float,uniform,GPU,"D | D | D | D | D | D",320,17,0.407328,0,4.56537,0.189056,5.22629,5.16175
3,float,uniform,GPU,"D | D | D | D | D | D",320,18,0.406848,0,4.5669,0.195872,5.23358,5.16962
3,float,uniform,GPU,"D | D | D | D | D | D",320,19,0.405216,0,4.58834,0.192896,5.24672,5.18645
3,float,uniform,GPU,"D | D | D | D | D | D",320,20,0.407872,0,4.58497,0.189728,5.24755,5.18257
3,float,uniform,GPU,"D | D | D | D | D | D",320,21,0.404448,0,4.57134,0.190112,5.23175,5.1659
3,float,uniform,GPU,"D | D | D | D | D | D",320,22,0.408256,0,4.5792,0.192128,5.24547,5.17958
3,float,uniform,GPU,"D | D | D | D | D | D",320,23,0.409056,0,4.57974,0.192672,5.24379,5.18147
3,float,uniform,GPU,"D | D | D | D | D | D",320,24,0.408288,0,4.57148,0.192704,5.23676,5.17247
3,float,uniform,GPU,"D | D | D | D | D | D",320,25,0.40768,0,4.57249,0.191648,5.23782,5.17182
3,float,uniform,GPU,"D | D | D | D | D | D",320,26,0.395168,0,4.61355,0.194048,5.26188,5.20276
3,float,uniform,GPU,"D | D | D | D | D | D",320,27,0.392832,0,4.56955,0.18832,5.209,5.1507
3,float,uniform,GPU,"D | D | D | D | D | D",320,28,0.402784,0,4.57544,0.194784,5.23028,5.17301
3,float,uniform,GPU,"D | D | D | D | D | D",320,29,0.406912,0,4.57995,0.191392,5.24214,5.17825
3,float,uniform,GPU,"D | D | D | D | D | D",320,30,0.409952,0,4.58994,0.191648,5.25689,5.19154
3,float,uniform,GPU,"D | D | D | D | D | D",320,31,0.40736,0,4.5833,0.196992,5.24718,5.18765
3,float,uniform,GPU,"D | D | D | D | D | D",320,32,0.397216,0,4.58504,0.18896,5.22739,5.17121
3,float,uniform,GPU,"D | D | D | D | D | D",320,33,0.4,0,4.57164,0.187648,5.24692,5.15929
3,float,uniform,GPU,"D | D | D | D | D | D",320,34,0.394496,0,4.5751,0.190112,5.21754,5.15971
3,float,uniform,GPU,"D | D | D | D | D | D",320,35,0.39424,0,4.56595,0.190176,5.20949,5.15036
3,float,uniform,GPU,"D | D | D | D | D | D",320,36,0.408576,0,4.58052,0.192096,5.27153,5.18119
3,float,uniform,GPU,"D | D | D | D | D | D",320,37,0.392832,0,4.57536,0.193408,5.21946,5.1616
3,float,uniform,GPU,"D | D | D | D | D | D",320,38,0.393984,0,4.57601,0.188288,5.21575,5.15828
3,float,uniform,GPU,"D | D | D | D | D | D",320,39,0.397472,0,4.56838,0.193696,5.216,5.15955
3,float,uniform,GPU,"D | D | D | D | D | D",320,40,0.398208,0,4.57683,0.190816,5.22366,5.16585
3,float,uniform,GPU,"D | D | D | D | D | D",320,41,0.408,0,4.57834,0.192864,5.24556,5.1792
3,float,uniform,GPU,"D | D | D | D | D | D",320,42,0.40144,0,4.58233,0.193152,5.23611,5.17692
3,float,uniform,GPU,"D | D | D | D | D | D",320,43,0.394976,0,4.56083,0.19072,5.20566,5.14652
3,float,uniform,GPU,"D | D | D | D | D | D",320,44,0.392928,0,4.57561,0.194656,5.22066,5.16319
3,float,uniform,GPU,"D | D | D | D | D | D",320,45,0.392512,0,4.57081,0.189664,5.21316,5.15299
3,float,uniform,GPU,"D | D | D | D | D | D",320,46,0.393952,0,4.57303,0.190688,5.21592,5.15767
3,float,uniform,GPU,"D | D | D | D | D | D",320,47,0.40416,0,4.57428,0.194496,5.23319,5.17293
3,float,uniform,GPU,"D | D | D | D | D | D",320,48,0.38944,0,4.57656,0.192576,5.2167,5.15857
3,float,uniform,GPU,"D | D | D | D | D | D",320,49,0.393792,0,4.57107,0.189216,5.21378,5.15408
3,float,uniform,GPU,"D | D | D | D | D | D",320,50,0.391968,0,4.57494,0.190016,5.21387,5.15692
3,float,uniform,GPU,"D | D | D | D | D | D",320,51,0.407744,0,4.57923,0.195296,5.24864,5.18227
3,float,uniform,GPU,"D | D | D | D | D | D",320,52,0.407264,0,4.57587,0.191712,5.23928,5.17484
3,float,uniform,GPU,"D | D | D | D | D | D",320,53,0.468192,0,4.57058,0.189568,5.2916,5.22834
3,float,uniform,GPU,"D | D | D | D | D | D",320,54,0.40576,0,4.57862,0.191712,5.23451,5.17609
3,float,uniform,GPU,"D | D | D | D | D | D",320,55,0.406912,0,4.58206,0.19392,5.26497,5.18289
3,float,uniform,GPU,"D | D | D | D | D | D",320,56,0.406432,0,4.58838,0.1936,5.25274,5.18841
3,float,uniform,GPU,"D | D | D | D | D | D",320,57,0.417568,0,4.57241,0.193408,5.24816,5.18338
3,float,uniform,GPU,"D | D | D | D | D | D",320,58,0.398816,0,4.5817,0.192864,5.23271,5.17338
3,float,uniform,GPU,"D | D | D | D | D | D",320,59,0.390976,0,4.55988,0.19456,5.20362,5.14541
3,float,uniform,GPU,"D | D | D | D | D | D",320,60,0.396896,0,4.57648,0.1912,5.22075,5.16457
3,float,uniform,GPU,"D | D | D | D | D | D",320,61,0.395552,0,4.57921,0.193088,5.22922,5.16785
3,float,uniform,GPU,"D | D | D | D | D | D",320,62,0.396192,0,4.58335,0.192672,5.23256,5.17221
3,float,uniform,GPU,"D | D | D | D | D | D",320,63,0.396448,0,4.55937,0.195168,5.20941,5.15098
3,float,uniform,GPU,"D | D | D | D | D | D",320,64,0.392192,0,4.57823,0.198912,5.22721,5.16933
3,float,uniform,GPU,"D | D | D | D | D | D",320,65,0.39312,0,4.57784,0.190208,5.21801,5.16117
3,float,uniform,GPU,"D | D | D | D | D | D",320,66,0.39776,0,4.58544,0.191872,5.23032,5.17507
3,float,uniform,GPU,"D | D | D | D | D | D",320,67,0.407872,0,4.57476,0.192864,5.24073,5.1755
3,float,uniform,GPU,"D | D | D | D | D | D",320,68,0.392128,0,4.57126,0.190976,5.21288,5.15436
3,float,uniform,GPU,"D | D | D | D | D | D",320,69,0.405344,0,4.58967,0.194816,5.25652,5.18983
3,float,uniform,GPU,"D | D | D | D | D | D",320,70,0.408064,0,4.57506,0.191072,5.23902,5.17419
3,float,uniform,GPU,"D | D | D | D | D | D",320,71,0.407552,0,4.58236,0.199392,5.25583,5.1893
3,float,uniform,GPU,"D | D | D | D | D | D",320,72,0.407808,0,4.59234,0.192576,5.25818,5.19272
3,float,uniform,GPU,"D | D | D | D | D | D",320,73,0.407008,0,4.59285,0.192896,5.2637,5.19275
3,float,uniform,GPU,"D | D | D | D | D | D",320,74,0.403456,0,4.5769,0.190272,5.2296,5.17063
3,float,uniform,GPU,"D | D | D | D | D | D",384,0,0.69056,0,2.3326,0.6448,3.73802,3.66796
3,float,uniform,GPU,"D | D | D | D | D | D",384,1,0.689088,0,2.33075,0.645568,3.73253,3.66541
3,float,uniform,GPU,"D | D | D | D | D | D",384,2,0.691584,0,2.33051,0.644608,3.73295,3.66671
3,float,uniform,GPU,"D | D | D | D | D | D",384,3,0.69024,0,2.33029,0.805152,3.89259,3.82569
3,float,uniform,GPU,"D | D | D | D | D | D",384,4,0.689152,0,2.33717,0.771744,3.86508,3.79807
3,float,uniform,GPU,"D | D | D | D | D | D",384,5,0.689504,0,2.32727,0.642816,3.72657,3.65959
3,float,uniform,GPU,"D | D | D | D | D | D",384,6,0.688864,0,2.32999,0.64368,3.72971,3.66254
3,float,uniform,GPU,"D | D | D | D | D | D",384,7,0.69424,0,2.3307,0.645536,3.74494,3.67048
3,float,uniform,GPU,"D | D | D | D | D | D",384,8,0.691296,0,2.3292,0.645984,3.73404,3.66648
3,float,uniform,GPU,"D | D | D | D | D | D",384,9,0.688064,0,2.33023,0.646944,3.73037,3.66524
3,float,uniform,GPU,"D | D | D | D | D | D",384,10,0.689408,0,2.32863,0.646208,3.72961,3.66425
3,float,uniform,GPU,"D | D | D | D | D | D",384,11,0.690208,0,2.33116,0.759104,3.84842,3.78048
3,float,uniform,GPU,"D | D | D | D | D | D",384,12,0.689696,0,2.33475,0.644384,3.73644,3.66884
3,float,uniform,GPU,"D | D | D | D | D | D",384,13,0.688224,0,2.33255,0.643712,3.7296,3.66449
3,float,uniform,GPU,"D | D | D | D | D | D",384,14,0.691008,0,2.3282,0.644128,3.72946,3.66334
3,float,uniform,GPU,"D | D | D | D | D | D",384,15,0.689568,0,2.33616,0.64672,3.73909,3.67245
3,float,uniform,GPU,"D | D | D | D | D | D",384,16,0.68928,0,2.32756,0.641536,3.7264,3.65838
3,float,uniform,GPU,"D | D | D | D | D | D",384,17,0.687072,0,2.33181,0.655776,3.74335,3.67466
3,float,uniform,GPU,"D | D | D | D | D | D",384,18,0.68848,0,2.33441,0.7816,3.87619,3.80449
3,float,uniform,GPU,"D | D | D | D | D | D",384,19,0.690016,0,2.34366,0.644864,3.7442,3.67854
3,float,uniform,GPU,"D | D | D | D | D | D",384,20,0.686176,0,2.32978,0.642976,3.72375,3.65894
3,float,uniform,GPU,"D | D | D | D | D | D",384,21,0.689856,0,2.32758,0.647456,3.8005,3.6649
3,float,uniform,GPU,"D | D | D | D | D | D",384,22,0.689792,0,2.33448,0.776928,3.86926,3.8012
3,float,uniform,GPU,"D | D | D | D | D | D",384,23,0.687616,0,2.33354,0.647072,3.73589,3.66823
3,float,uniform,GPU,"D | D | D | D | D | D",384,24,0.6944,0,2.36354,0.64608,3.76407,3.70402
3,float,uniform,GPU,"D | D | D | D | D | D",384,25,0.690368,0,2.36032,0.646624,3.76357,3.69732
3,float,uniform,GPU,"D | D | D | D | D | D",384,26,0.691136,0,2.32797,0.644864,3.73169,3.66397
3,float,uniform,GPU,"D | D | D | D | D | D",384,27,0.689056,0,2.3243,0.645312,3.7261,3.65867
3,float,uniform,GPU,"D | D | D | D | D | D",384,28,0.697824,0,2.3325,0.663936,3.75959,3.69426
3,float,uniform,GPU,"D | D | D | D | D | D",384,29,0.688864,0,2.32806,0.643168,3.72658,3.6601
3,float,uniform,GPU,"D | D | D | D | D | D",384,30,0.687936,0,2.33263,0.642816,3.72901,3.66339
3,float,uniform,GPU,"D | D | D | D | D | D",384,31,0.685728,0,2.32504,0.643296,3.71826,3.65407
3,float,uniform,GPU,"D | D | D | D | D | D",384,32,0.69424,0,2.33329,0.64368,3.74181,3.67121
3,float,uniform,GPU,"D | D | D | D | D | D",384,33,0.686752,0,2.32825,0.644896,3.7277,3.6599
3,float,uniform,GPU,"D | D | D | D | D | D",384,34,0.689184,0,2.32744,0.78048,3.86267,3.7971
3,float,uniform,GPU,"D | D | D | D | D | D",384,35,0.68784,0,2.33365,0.644864,3.73025,3.66636
3,float,uniform,GPU,"D | D | D | D | D | D",384,36,0.686848,0,2.32678,0.644064,3.72403,3.6577
3,float,uniform,GPU,"D | D | D | D | D | D",384,37,0.687968,0,2.33378,0.642816,3.73237,3.66457
3,float,uniform,GPU,"D | D | D | D | D | D",384,38,0.689216,0,2.32967,0.643616,3.72709,3.66251
3,float,uniform,GPU,"D | D | D | D | D | D",384,39,0.68912,0,2.32932,0.6632,3.74618,3.68164
3,float,uniform,GPU,"D | D | D | D | D | D",384,40,0.690304,0,2.32772,0.644832,3.73096,3.66286
3,float,uniform,GPU,"D | D | D | D | D | D",384,41,0.69376,0,2.33355,0.645376,3.73504,3.67269
3,float,uniform,GPU,"D | D | D | D | D | D",384,42,0.688224,0,2.33369,0.64352,3.72871,3.66544
3,float,uniform,GPU,"D | D | D | D | D | D",384,43,0.686944,0,2.33226,0.642656,3.71902,3.66186
3,float,uniform,GPU,"D | D | D | D | D | D",384,44,0.688512,0,2.32976,0.646976,3.7327,3.66525
3,float,uniform,GPU,"D | D | D | D | D | D",384,45,0.690016,0,2.32937,0.645568,3.73122,3.66496
3,float,uniform,GPU,"D | D | D | D | D | D",384,46,0.6904,0,2.32682,0.649536,3.73339,3.66676
3,float,uniform,GPU,"D | D | D | D | D | D",384,47,0.688256,0,2.328,0.642624,3.72553,3.65888
3,float,uniform,GPU,"D | D | D | D | D | D",384,48,0.688608,0,2.33284,0.644128,3.74148,3.66558
3,float,uniform,GPU,"D | D | D | D | D | D",384,49,0.68976,0,2.33262,0.648544,3.73742,3.67093
3,float,uniform,GPU,"D | D | D | D | D | D",384,50,0.687584,0,2.32773,0.646112,3.72381,3.66143
3,float,uniform,GPU,"D | D | D | D | D | D",384,51,0.686624,0,2.33141,0.644896,3.72795,3.66293
3,float,uniform,GPU,"D | D | D | D | D | D",384,52,0.688,0,2.33405,0.6456,3.7351,3.66765
3,float,uniform,GPU,"D | D | D | D | D | D",384,53,0.690624,0,2.33071,0.64816,3.73801,3.6695
3,float,uniform,GPU,"D | D | D | D | D | D",384,54,0.691808,0,2.32931,0.647776,3.73666,3.6689
3,float,uniform,GPU,"D | D | D | D | D | D",384,55,0.693376,0,2.32852,0.642784,3.73811,3.66468
3,float,uniform,GPU,"D | D | D | D | D | D",384,56,0.686464,0,2.33383,0.6432,3.72979,3.6635
3,float,uniform,GPU,"D | D | D | D | D | D",384,57,0.68912,0,2.3282,0.703328,3.7868,3.72065
3,float,uniform,GPU,"D | D | D | D | D | D",384,58,0.691488,0,2.32939,0.81152,3.90016,3.8324
3,float,uniform,GPU,"D | D | D | D | D | D",384,59,0.68928,0,2.32709,0.76656,3.84934,3.78293
3,float,uniform,GPU,"D | D | D | D | D | D",384,60,0.68768,0,2.33148,0.647456,3.73274,3.66662
3,float,uniform,GPU,"D | D | D | D | D | D",384,61,0.690912,0,2.33414,0.646752,3.73792,3.67181
3,float,uniform,GPU,"D | D | D | D | D | D",384,62,0.690432,0,2.33375,0.644864,3.73503,3.66905
3,float,uniform,GPU,"D | D | D | D | D | D",384,63,0.707648,0,2.33505,0.648608,3.79256,3.69131
3,float,uniform,GPU,"D | D | D | D | D | D",384,64,0.687904,0,2.33376,0.643712,3.7313,3.66538
3,float,uniform,GPU,"D | D | D | D | D | D",384,65,0.687968,0,2.32941,0.655552,3.76196,3.67293
3,float,uniform,GPU,"D | D | D | D | D | D",384,66,0.688512,0,2.33112,0.740256,3.8237,3.75989
3,float,uniform,GPU,"D | D | D | D | D | D",384,67,0.6928,0,2.32888,0.641536,3.72951,3.66322
3,float,uniform,GPU,"D | D | D | D | D | D",384,68,0.688672,0,2.32978,0.645408,3.73241,3.66386
3,float,uniform,GPU,"D | D | D | D | D | D",384,69,0.689216,0,2.32828,0.6456,3.73028,3.6631
3,float,uniform,GPU,"D | D | D | D | D | D",384,70,0.69056,0,2.33283,0.6448,3.73214,3.66819
3,float,uniform,GPU,"D | D | D | D | D | D",384,71,0.687104,0,2.3288,0.644928,3.72685,3.66084
3,float,uniform,GPU,"D | D | D | D | D | D",384,72,0.687712,0,2.32806,0.833536,3.91794,3.84931
3,float,uniform,GPU,"D | D | D | D | D | D",384,73,0.689152,0,2.33298,0.646464,3.73499,3.6686
3,float,uniform,GPU,"D | D | D | D | D | D",384,74,0.689056,0,2.32456,0.643904,3.73636,3.65752
3,float,uniform,GPU,"D | D | D | D | D | D",448,0,1.07552,0,6.53922,1.11994,8.80062,8.73467
3,float,uniform,GPU,"D | D | D | D | D | D",448,1,1.07635,0,6.53595,1.08976,8.76902,8.70206
3,float,uniform,GPU,"D | D | D | D | D | D",448,2,1.07731,0,6.53217,1.08816,8.76446,8.69764
3,float,uniform,GPU,"D | D | D | D | D | D",448,3,1.07824,0,6.54327,1.08918,8.77655,8.71069
3,float,uniform,GPU,"D | D | D | D | D | D",448,4,1.54576,0,7.00988,1.08563,9.8799,9.64127
3,float,uniform,GPU,"D | D | D | D | D | D",448,5,1.07792,0,6.53532,1.08973,8.77176,8.70297
3,float,uniform,GPU,"D | D | D | D | D | D",448,6,1.07725,0,6.52706,1.08422,8.75243,8.68853
3,float,uniform,GPU,"D | D | D | D | D | D",448,7,1.07341,0,6.52728,1.08483,8.74936,8.68552
3,float,uniform,GPU,"D | D | D | D | D | D",448,8,1.0775,0,6.53149,1.08698,8.75921,8.69597
3,float,uniform,GPU,"D | D | D | D | D | D",448,9,1.07814,0,6.54515,1.08899,8.78043,8.71228
3,float,uniform,GPU,"D | D | D | D | D | D",448,10,1.07523,0,6.54027,1.08694,8.77098,8.70244
3,float,uniform,GPU,"D | D | D | D | D | D",448,11,1.07757,0,6.53607,1.08675,8.76578,8.70039
3,float,uniform,GPU,"D | D | D | D | D | D",448,12,1.08061,0,6.54835,1.08717,8.78328,8.71612
3,float,uniform,GPU,"D | D | D | D | D | D",448,13,1.07437,0,6.54615,1.10611,8.79511,8.72663
3,float,uniform,GPU,"D | D | D | D | D | D",448,14,1.07395,0,6.53619,1.0857,8.76385,8.69583
3,float,uniform,GPU,"D | D | D | D | D | D",448,15,1.07571,0,6.54644,1.08525,8.77331,8.7074
3,float,uniform,GPU,"D | D | D | D | D | D",448,16,1.07795,0,6.54301,1.08323,8.76921,8.70419
3,float,uniform,GPU,"D | D | D | D | D | D",448,17,1.07626,0,6.52748,1.08634,8.75583,8.69007
3,float,uniform,GPU,"D | D | D | D | D | D",448,18,1.07914,0,6.54246,1.0904,8.78337,8.71199
3,float,uniform,GPU,"D | D | D | D | D | D",448,19,1.07814,0,6.52556,1.08858,8.75876,8.69228
3,float,uniform,GPU,"D | D | D | D | D | D",448,20,1.07821,0,6.52176,1.08909,8.75914,8.68905
3,float,uniform,GPU,"D | D | D | D | D | D",448,21,1.0839,0,6.54939,1.08669,8.78599,8.71998
3,float,uniform,GPU,"D | D | D | D | D | D",448,22,1.07907,0,6.53317,1.08582,8.76399,8.69806
3,float,uniform,GPU,"D | D | D | D | D | D",448,23,1.07837,0,6.54286,1.08966,8.77987,8.71089
3,float,uniform,GPU,"D | D | D | D | D | D",448,24,1.07747,0,6.53928,1.08778,8.77202,8.70452
3,float,uniform,GPU,"D | D | D | D | D | D",448,25,1.07562,0,6.54141,1.08784,8.77176,8.70486
3,float,uniform,GPU,"D | D | D | D | D | D",448,26,1.07395,0,6.54328,1.08589,8.76937,8.70312
3,float,uniform,GPU,"D | D | D | D | D | D",448,27,1.07606,0,6.54751,1.08954,8.77979,8.71311
3,float,uniform,GPU,"D | D | D | D | D | D",448,28,1.0791,0,6.54267,1.08704,8.77362,8.70881
3,float,uniform,GPU,"D | D | D | D | D | D",448,29,1.07882,0,6.54363,1.08294,8.76961,8.70539
3,float,uniform,GPU,"D | D | D | D | D | D",448,30,1.07696,0,6.54175,1.09066,8.77807,8.70936
3,float,uniform,GPU,"D | D | D | D | D | D",448,31,1.07667,0,6.524,1.08893,8.7583,8.6896
3,float,uniform,GPU,"D | D | D | D | D | D",448,32,1.07734,0,6.52742,1.08755,8.75786,8.69231
3,float,uniform,GPU,"D | D | D | D | D | D",448,33,1.07552,0,6.54634,1.08682,8.77646,8.70867
3,float,uniform,GPU,"D | D | D | D | D | D",448,34,1.07683,0,6.53271,1.08464,8.75723,8.69418
3,float,uniform,GPU,"D | D | D | D | D | D",448,35,1.07872,0,6.536,1.09123,8.77624,8.70595
3,float,uniform,GPU,"D | D | D | D | D | D",448,36,1.07776,0,6.54072,1.08986,8.77722,8.70833
3,float,uniform,GPU,"D | D | D | D | D | D",448,37,1.07846,0,6.53937,1.08752,8.77247,8.70535
3,float,uniform,GPU,"D | D | D | D | D | D",448,38,1.07533,0,6.52681,1.08739,8.7556,8.68953
3,float,uniform,GPU,"D | D | D | D | D | D",448,39,1.07661,0,6.52762,1.0864,8.75576,8.69063
3,float,uniform,GPU,"D | D | D | D | D | D",448,40,1.07792,0,6.54199,1.0903,8.77579,8.71021
3,float,uniform,GPU,"D | D | D | D | D | D",448,41,1.07654,0,6.54111,1.08618,8.77182,8.70383
3,float,uniform,GPU,"D | D | D | D | D | D",448,42,1.07702,0,6.54093,1.08778,8.77404,8.70573
