dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",64,0,0.08336,0,0.106609,200.019,200.31,200.209
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,10,0.184672,0,0.092019,0.01408,0.333876,0.290771
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,11,0.186816,0,0.093188,0.013152,0.342316,0.293156
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,12,0.18304,0,0.092979,0.013504,0.332406,0.289523
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,13,0.18416,0,0.09295,0.012608,0.331937,0.289718
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,14,0.183648,0,0.092379,0.017024,0.335057,0.293051
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,15,0.182592,0,0.092419,0.012896,0.330216,0.287907
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,16,0.18368,0,0.09186,0.013152,0.330077,0.288692
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,17,0.182464,0,0.09354,0.014688,0.333816,0.290692
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,18,0.185984,0,0.092788,0.013024,0.332376,0.291796
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,19,0.184672,0,0.09232,0.015008,0.333336,0.292
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,20,0.19168,0,0.091829,0.01424,0.339426,0.297749
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,21,0.182368,0,0.092059,0.01264,0.329247,0.287067
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,22,0.184384,0,0.09243,0.014688,0.334097,0.291502
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,23,0.191872,0,0.092489,0.014208,0.342496,0.298569
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,24,0.18032,0,0.09206,0.015168,0.328276,0.287548
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,25,0.192384,0,0.091719,0.012544,0.338886,0.296647
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,26,0.187552,0,0.093749,0.014208,0.339146,0.295509
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,27,0.18944,0,0.092679,0.014496,0.338276,0.296615
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,28,0.271968,0,0.092379,0.012384,0.417555,0.376731
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,29,0.18496,0,0.091888,0.01248,0.332086,0.289328
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,30,0.17936,0,0.089059,0.012832,0.315196,0.281251
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,31,0.182816,0,0.092759,0.01488,0.333196,0.290455
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,32,0.186688,0,0.092409,0.013248,0.335456,0.292345
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,33,0.187072,0,0.091798,0.012608,0.340536,0.291478
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,34,0.183616,0,0.092359,0.012448,0.329566,0.288423
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,35,0.178656,0,0.089299,0.01504,0.320076,0.282995
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,36,0.188192,0,0.09023,0.013344,0.325457,0.291766
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,37,0.182048,0,0.091619,0.0136,0.326747,0.287267
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,38,0.186176,0,0.093179,0.013088,0.334626,0.292443
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,39,0.18224,0,0.091949,0.013312,0.335817,0.287501
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,40,0.18384,0,0.09206,0.011776,0.329447,0.287676
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,41,0.18368,0,0.092538,0.013664,0.331356,0.289882
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,42,0.18112,0,0.089899,0.013248,0.319976,0.284267
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,43,0.1848,0,0.09257,0.012416,0.331817,0.289786
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,44,0.18912,0,0.092328,0.013184,0.336536,0.294632
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,45,0.183968,0,0.091749,0.01328,0.330977,0.288997
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,46,0.18224,0,0.092339,0.012896,0.329896,0.287475
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,47,0.19312,0,0.09236,0.014848,0.343146,0.300328
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,48,0.1832,0,0.088849,0.017632,0.324746,0.289681
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,49,0.184768,0,0.092419,0.015136,0.333906,0.292323
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,50,0.185664,0,0.092819,0.01568,0.335886,0.294163
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,51,0.183008,0,0.093259,0.013888,0.332636,0.290155
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,52,0.185312,0,0.092979,0.014176,0.333306,0.292467
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,53,0.183744,0,0.092849,0.012704,0.330286,0.289297
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,54,0.184832,0,0.0918,0.013824,0.328807,0.290456
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,55,0.186112,0,0.092079,0.012672,0.332936,0.290863
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,56,0.184608,0,0.09308,0.013664,0.333946,0.291352
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,57,0.18256,0,0.092778,0.01296,0.331376,0.288298
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,58,0.19152,0,0.091889,0.012896,0.338286,0.296305
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,59,0.183584,0,0.092479,0.012352,0.330846,0.288415
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,60,0.285792,0,0.092139,0.014048,0.431735,0.391979
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,61,0.186336,0,0.093999,0.013056,0.336026,0.293391
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,62,0.18192,0,0.092149,0.01472,0.330556,0.288789
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,63,0.189664,0,0.092929,0.01248,0.338867,0.295073
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,64,0.184416,0,0.091789,0.013056,0.331137,0.289261
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,65,0.176928,0,0.088179,0.01632,0.314826,0.281427
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,66,0.340864,0,0.092689,0.013184,0.487624,0.446737
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,67,0.184032,0,0.093679,0.014816,0.334017,0.292527
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,68,0.182848,0,0.09238,0.015008,0.332427,0.290236
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,69,0.182624,0,0.09194,0.013088,0.329786,0.287652
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,70,0.192192,0,0.092039,0.012768,0.338457,0.296999
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,71,0.181408,0,0.08896,0.016224,0.321267,0.286592
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,72,0.184288,0,0.092688,0.014688,0.335076,0.291664
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,73,0.189184,0,0.09294,0.01344,0.339106,0.295564
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,74,0.185088,0,0.091569,0.013088,0.331796,0.289745
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,0,0.243104,0,0.104959,0.025152,0.422885,0.373215
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,1,0.230528,0,0.093058,0.015488,0.380456,0.339074
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,2,0.236512,0,0.093298,0.01584,0.389676,0.34565
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,3,0.23968,0,0.093149,0.014752,0.389886,0.347581
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,4,0.2328,0,0.094679,0.0176,0.388586,0.345079
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,5,0.229888,0,0.092899,0.014592,0.379895,0.337379
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,6,0.23856,0,0.093509,0.014976,0.388776,0.347045
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,7,0.23184,0,0.092989,0.013056,0.378696,0.337885
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,8,0.236512,0,0.093179,0.014368,0.386556,0.344059
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,9,0.230784,0,0.094669,0.014624,0.382515,0.340077
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,10,0.231808,0,0.09394,0.013984,0.381085,0.339732
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,11,0.23232,0,0.093388,0.014144,0.382586,0.339852
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,12,0.234656,0,0.089759,0.015104,0.373666,0.339519
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,13,0.238048,0,0.093369,0.014816,0.389866,0.346233
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,14,0.229952,0,0.09453,0.014976,0.381595,0.339458
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,15,0.23488,0,0.09402,0.013536,0.385605,0.342436
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,16,0.228608,0,0.094029,0.013792,0.379516,0.336429
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,17,0.228256,0,0.183248,0.016064,0.460915,0.427568
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,18,0.229312,0,0.09039,0.013856,0.370236,0.333558
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,19,0.236992,0,0.093529,0.01536,0.386955,0.345881
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,20,0.2312,0,0.09353,0.014368,0.380425,0.339098
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,21,0.227424,0,0.093259,0.015104,0.377656,0.335787
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,22,0.227264,0,0.156969,0.015648,0.441844,0.399881
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,23,0.229696,0,0.093409,0.014592,0.380106,0.337697
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,24,0.239584,0,0.093048,0.0144,0.386326,0.347032
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,25,0.233728,0,0.093479,0.013728,0.385636,0.340935
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,26,0.230144,0,0.093399,0.015488,0.384246,0.339031
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,27,0.229664,0,0.093189,0.01536,0.379506,0.338213
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,28,0.231552,0,0.094179,0.014144,0.382955,0.339875
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,29,0.2312,0,0.094289,0.017632,0.570774,0.343121
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,30,0.232576,0,0.093079,0.01344,0.379546,0.339095
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,31,0.230752,0,0.093449,0.01488,0.381796,0.339081
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,32,0.230688,0,0.092678,0.014112,0.379356,0.337478
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,33,0.229088,0,0.094499,0.014048,0.379356,0.337635
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,34,0.23376,0,0.093879,0.014144,0.447046,0.341783
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,35,0.229824,0,0.093659,0.013376,0.379535,0.336859
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,36,0.232128,0,0.093549,0.015648,0.382496,0.341325
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,37,0.22992,0,0.093559,0.013056,0.378966,0.336535
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,38,0.240256,0,0.094108,0.013504,0.390965,0.347868
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,39,0.230336,0,0.094528,0.015616,0.383386,0.34048
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,40,0.231744,0,0.093698,0.0128,0.379746,0.338242
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,41,0.240032,0,0.093518,0.01376,0.391146,0.34731
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,42,0.229696,0,0.09291,0.015232,0.379265,0.337838
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,43,0.239872,0,0.092888,0.014432,0.389336,0.347192
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,44,0.23168,0,0.092938,0.015424,0.381546,0.340042
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,45,0.230368,0,0.094119,0.013504,0.380156,0.337991
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,46,0.2288,0,0.093508,0.014912,0.379156,0.33722
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,47,0.227904,0,0.092858,0.015744,0.374056,0.336506
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,48,0.230304,0,0.163118,0.01392,0.447535,0.407342
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,49,0.2288,0,0.09353,0.015104,0.379286,0.337434
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,50,0.236512,0,0.093029,0.013376,0.385786,0.342917
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,51,0.22928,0,0.093778,0.015776,0.380916,0.338834
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,52,0.229888,0,0.092709,0.013056,0.377196,0.335653
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,53,0.226912,0,0.092089,0.016576,0.371126,0.335577
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,54,0.231136,0,0.092589,0.01552,0.380886,0.339245
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,55,0.233664,0,0.09317,0.014656,0.383415,0.34149
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,56,0.230976,0,0.092838,0.012704,0.378276,0.336518
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,57,0.22992,0,0.092539,0.01488,0.378565,0.337339
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,58,0.234464,0,0.093769,0.013952,0.388916,0.342185
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,59,0.337824,0,0.090828,0.016864,0.478085,0.445516
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,60,0.231136,0,0.092579,0.014208,0.381056,0.337923
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,61,0.230784,0,0.093889,0.014496,0.382496,0.339169
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,62,0.232416,0,0.094019,0.016064,0.385416,0.342499
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,63,0.229824,0,0.09459,0.013696,0.379416,0.33811
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,64,0.23136,0,0.093979,0.014912,0.382465,0.340251
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,65,0.319072,0,0.094149,0.012672,0.467815,0.425893
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,66,0.23088,0,0.09242,0.01424,0.379106,0.33754
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,67,0.23312,0,0.093239,0.013536,0.382476,0.339895
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,68,0.230336,0,0.092789,0.01248,0.378086,0.335605
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,69,0.228096,0,0.094189,0.013408,0.378576,0.335693
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,70,0.229504,0,0.093119,0.014368,0.384356,0.336991
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,71,0.23008,0,0.093288,0.015072,0.380526,0.33844
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,72,0.231232,0,0.092649,0.0136,0.378666,0.337481
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,73,0.228448,0,0.092798,0.014208,0.376756,0.335454
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",512,74,0.228288,0,0.093318,0.014944,0.380076,0.33655
