dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"N | D",512,45,0.030272,0,0.03749,0.008672,0.11601,0.076434
1,double,uniform,CPU,"N | D",512,46,0.028512,0,0.0373,0.006912,0.112089,0.072724
1,double,uniform,CPU,"N | D",512,47,0.031104,0,0.03736,0.007936,0.116449,0.0764
1,double,uniform,CPU,"N | D",512,48,0.028864,0,0.03714,0.008192,0.112979,0.074196
1,double,uniform,CPU,"N | D",512,49,0.030176,0,0.033679,0.010304,0.106019,0.074159
1,double,uniform,CPU,"N | D",512,50,0.029504,0,0.03707,0.008512,0.114548,0.075086
1,double,uniform,CPU,"N | D",512,51,0.028928,0,0.03827,0.008096,0.114599,0.075294
1,double,uniform,CPU,"N | D",512,52,0.03648,0,0.037789,0.008384,0.122989,0.082653
1,double,uniform,CPU,"N | D",512,53,0.034656,0,0.037719,0.008608,0.120589,0.080983
1,double,uniform,CPU,"N | D",512,54,0.028608,0,0.03769,0.008608,0.113689,0.074906
1,double,uniform,CPU,"N | D",512,55,0.033248,0,0.037379,0.00896,0.122719,0.079587
1,double,uniform,CPU,"N | D",512,56,0.02816,0,0.03709,0.008096,0.111499,0.073346
1,double,uniform,CPU,"N | D",512,57,0.031776,0,0.03743,0.00864,0.118079,0.077846
1,double,uniform,CPU,"N | D",512,58,0.030368,0,0.03718,0.008352,0.116779,0.0759
1,double,uniform,CPU,"N | D",512,59,0.032576,0,0.03707,0.008608,0.116548,0.078254
1,double,uniform,CPU,"N | D",512,60,0.0304,0,0.03695,0.00848,0.113679,0.07583
1,double,uniform,CPU,"N | D",512,61,0.029824,0,0.035869,0.008896,0.108999,0.074589
1,double,uniform,CPU,"N | D",512,62,0.031456,0,0.03693,0.008544,0.113519,0.07693
1,double,uniform,CPU,"N | D",512,63,0.03008,0,0.0374,0.00912,0.114459,0.0766
1,double,uniform,CPU,"N | D",512,64,0.029056,0,0.03719,0.006944,0.113099,0.07319
1,double,uniform,CPU,"N | D",512,65,0.032256,0,0.03734,0.008608,0.119619,0.078204
1,double,uniform,CPU,"N | D",512,66,0.028608,0,0.037029,0.00832,0.111549,0.073957
1,double,uniform,CPU,"N | D",512,67,0.03056,0,0.03755,0.008064,0.117159,0.076174
1,double,uniform,CPU,"N | D",512,68,0.030496,0,0.037969,0.008576,0.116389,0.077041
1,double,uniform,CPU,"N | D",512,69,0.029568,0,0.03773,0.007808,0.113319,0.075106
1,double,uniform,CPU,"N | D",512,70,0.029408,0,0.037,0.006912,0.115119,0.07332
1,double,uniform,CPU,"N | D",512,71,0.032608,0,0.03748,0.00736,0.11897,0.077448
1,double,uniform,CPU,"N | D",512,72,0.027808,0,0.03717,0.008256,0.112289,0.073234
1,double,uniform,CPU,"N | D",512,73,0.03072,0,0.03729,0.007264,0.113699,0.075274
1,double,uniform,CPU,"N | D",512,74,0.0296,0,0.03721,0.008032,0.113889,0.074842
