dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | D | N",448,16,1.06714,0.00219,5.58979,2.4599,9.19811,9.11902
3,float,uniform,GPU,"P | P | P | P | D | N",448,17,1.06422,0.00233,5.59365,2.46259,9.20306,9.12279
3,float,uniform,GPU,"P | P | P | P | D | N",448,18,1.06784,0.00221,5.58994,2.46291,9.204,9.1229
3,float,uniform,GPU,"P | P | P | P | D | N",448,19,1.06877,0.0023,5.5909,2.47005,9.21272,9.13201
3,float,uniform,GPU,"P | P | P | P | D | N",448,20,1.06822,0.00224,5.59428,2.46506,9.20863,9.1298
3,float,uniform,GPU,"P | P | P | P | D | N",448,21,1.06618,0.00227,5.58843,2.46518,9.20508,9.12206
3,float,uniform,GPU,"P | P | P | P | D | N",448,22,1.06333,0.00214,5.58902,2.46154,9.19957,9.11602
3,float,uniform,GPU,"P | P | P | P | D | N",448,23,1.06576,0.00215,5.5925,2.46403,9.20602,9.12444
3,float,uniform,GPU,"P | P | P | P | D | N",448,24,1.06576,0.00243,5.58924,2.46298,9.20235,9.1204
3,float,uniform,GPU,"P | P | P | P | D | N",448,25,1.07091,0.00238,5.59227,2.45846,9.20694,9.12402
3,float,uniform,GPU,"P | P | P | P | D | N",448,26,1.06384,0.00232,5.58952,2.45933,9.19553,9.11501
3,float,uniform,GPU,"P | P | P | P | D | N",448,27,1.06528,0.002108,5.59239,2.45834,9.20016,9.11811
3,float,uniform,GPU,"P | P | P | P | D | N",448,28,1.06358,0.00228,5.58993,2.49059,9.22903,9.14638
3,float,uniform,GPU,"P | P | P | P | D | N",448,29,1.06618,0.00219,5.58762,2.46147,9.19663,9.11745
3,float,uniform,GPU,"P | P | P | P | D | N",448,30,1.06358,0.00215,5.59266,2.46528,9.20432,9.12367
3,float,uniform,GPU,"P | P | P | P | D | N",448,31,1.06534,0.00218,5.5938,2.46099,9.20546,9.12231
3,float,uniform,GPU,"P | P | P | P | D | N",448,32,1.06499,0.002199,5.59031,2.47542,9.2164,9.13292
3,float,uniform,GPU,"P | P | P | P | D | N",448,33,1.06832,0.00217,5.59829,2.45923,9.21268,9.12801
3,float,uniform,GPU,"P | P | P | P | D | N",448,34,1.06266,0.00223,5.58576,2.46634,9.19721,9.11698
3,float,uniform,GPU,"P | P | P | P | D | N",448,35,1.06416,0.002301,5.58879,2.46579,9.1999,9.12104
3,float,uniform,GPU,"P | P | P | P | D | N",448,36,1.06317,0.00247,5.58988,2.46646,9.20244,9.12198
3,float,uniform,GPU,"P | P | P | P | D | N",448,37,1.06429,0.00234,5.58951,2.46224,9.20011,9.11837
3,float,uniform,GPU,"P | P | P | P | D | N",448,38,1.064,0.00217,5.58971,2.46304,9.20091,9.11892
3,float,uniform,GPU,"P | P | P | P | D | N",448,39,1.06525,0.00232,5.58774,2.46259,9.19873,9.1179
3,float,uniform,GPU,"P | P | P | P | D | N",448,40,1.06557,0.00218,5.58975,2.46362,9.20953,9.12111
3,float,uniform,GPU,"P | P | P | P | D | N",448,41,1.06298,0.00235,5.589,2.45862,9.19308,9.11295
3,float,uniform,GPU,"P | P | P | P | D | N",448,42,1.06515,0.00216,5.59366,2.46698,9.21316,9.12794
3,float,uniform,GPU,"P | P | P | P | D | N",448,43,1.0673,0.00224,5.59137,2.46166,9.20467,9.12257
3,float,uniform,GPU,"P | P | P | P | D | N",448,44,1.06413,0.002241,5.5876,2.4712,9.2021,9.12517
3,float,uniform,GPU,"P | P | P | P | D | N",448,45,1.06285,0.0021,5.58682,2.46256,9.19536,9.11432
3,float,uniform,GPU,"P | P | P | P | D | N",448,46,1.06666,0.00213,5.59212,2.4993,9.24267,9.1602
3,float,uniform,GPU,"P | P | P | P | D | N",448,47,1.06445,0.00218,5.58799,2.46429,9.19992,9.1189
3,float,uniform,GPU,"P | P | P | P | D | N",448,48,1.06454,0.00235,5.587,2.46909,9.20444,9.12298
3,float,uniform,GPU,"P | P | P | P | D | N",448,49,1.06707,0.00207,5.58819,2.46448,9.20445,9.12181
3,float,uniform,GPU,"P | P | P | P | D | N",448,50,1.06416,0.00216,5.58978,2.4632,9.20127,9.1193
3,float,uniform,GPU,"P | P | P | P | D | N",448,51,1.0665,0.00216,5.58807,2.46026,9.19717,9.11698
3,float,uniform,GPU,"P | P | P | P | D | N",448,52,1.06336,0.002379,5.59186,2.46378,9.20481,9.12137
3,float,uniform,GPU,"P | P | P | P | D | N",448,53,1.06304,0.002241,5.59192,2.46218,9.20111,9.11937
3,float,uniform,GPU,"P | P | P | P | D | N",448,54,1.06586,0.00229,5.59518,2.46374,9.20596,9.12707
3,float,uniform,GPU,"P | P | P | P | D | N",448,55,1.06717,0.00244,5.59275,2.46765,9.21229,9.13
3,float,uniform,GPU,"P | P | P | P | D | N",448,56,1.06397,0.002379,5.58397,2.49238,9.2223,9.1427
3,float,uniform,GPU,"P | P | P | P | D | N",448,57,1.06371,0.00211,5.58974,2.49642,9.23332,9.15198
3,float,uniform,GPU,"P | P | P | P | D | N",448,58,1.0648,0.002331,5.58729,2.45699,9.19134,9.11141
3,float,uniform,GPU,"P | P | P | P | D | N",448,59,1.06435,0.002489,5.58784,2.4601,9.19755,9.11478
3,float,uniform,GPU,"P | P | P | P | D | N",448,60,1.06486,0.0023,5.59208,2.46774,9.2055,9.12698
3,float,uniform,GPU,"P | P | P | P | D | N",448,61,1.06368,0.00211,5.58959,2.46362,9.1982,9.11899
3,float,uniform,GPU,"P | P | P | P | D | N",448,62,1.06307,0.00217,5.59057,2.45846,9.19596,9.11427
3,float,uniform,GPU,"P | P | P | P | D | N",448,63,1.06525,0.00215,5.58974,2.46237,9.19963,9.1195
3,float,uniform,GPU,"P | P | P | P | D | N",448,64,1.06413,0.002379,5.58725,2.47987,9.2144,9.13363
3,float,uniform,GPU,"P | P | P | P | D | N",448,65,1.06435,0.00213,5.58574,2.48976,9.2223,9.14198
3,float,uniform,GPU,"P | P | P | P | D | N",448,66,1.06467,0.00222,5.59572,2.46067,9.20581,9.12328
3,float,uniform,GPU,"P | P | P | P | D | N",448,67,1.06509,0.00217,5.59053,2.46237,9.20025,9.12015
3,float,uniform,GPU,"P | P | P | P | D | N",448,68,1.06589,0.0023,5.58818,2.46317,9.19667,9.11953
3,float,uniform,GPU,"P | P | P | P | D | N",448,69,1.06403,0.0022,5.58952,2.46432,9.20672,9.12007
3,float,uniform,GPU,"P | P | P | P | D | N",448,70,1.06704,0.002498,5.59391,2.45987,9.23195,9.12332
3,float,uniform,GPU,"P | P | P | P | D | N",448,71,1.06704,0.0022,5.59202,2.46848,9.20746,9.12974
3,float,uniform,GPU,"P | P | P | P | D | N",448,72,1.06394,0.00225,5.59671,2.47139,9.21393,9.13428
3,float,uniform,GPU,"P | P | P | P | D | N",448,73,1.06474,0.002199,5.5958,2.5039,9.24548,9.16664
3,float,uniform,GPU,"P | P | P | P | D | N",448,74,1.06531,0.00229,5.59232,2.47213,9.21675,9.13205
3,float,uniform,GPU,"P | P | P | P | D | N",512,0,1.61456,0.0025,8.25167,3.67338,13.6232,13.5421
3,float,uniform,GPU,"P | P | P | P | D | N",512,1,1.6145,0.00227,8.24468,3.66774,13.6109,13.5292
3,float,uniform,GPU,"P | P | P | P | D | N",512,2,1.61261,0.00228,8.24958,3.69882,13.65,13.5633
3,float,uniform,GPU,"P | P | P | P | D | N",512,3,1.61306,0.00232,8.25749,3.66125,13.6183,13.5341
3,float,uniform,GPU,"P | P | P | P | D | N",512,4,1.60803,0.002241,8.25554,3.66653,13.6138,13.5323
3,float,uniform,GPU,"P | P | P | P | D | N",512,5,1.60742,0.00218,8.23881,3.69037,13.6211,13.5388
3,float,uniform,GPU,"P | P | P | P | D | N",512,6,1.61264,0.00262,8.24966,3.6671,13.6133,13.532
3,float,uniform,GPU,"P | P | P | P | D | N",512,7,1.61133,0.00236,8.25462,3.67347,13.6217,13.5418
3,float,uniform,GPU,"P | P | P | P | D | N",512,8,1.60915,0.00225,8.24183,3.6896,13.6211,13.5428
3,float,uniform,GPU,"P | P | P | P | D | N",512,9,1.61014,0.00239,8.25381,3.65958,13.6113,13.5259
3,float,uniform,GPU,"P | P | P | P | D | N",512,10,1.61123,0.002619,8.26622,3.6527,13.6149,13.5328
3,float,uniform,GPU,"P | P | P | P | D | N",512,11,1.61062,0.00224,8.2368,3.67642,13.6074,13.5261
3,float,uniform,GPU,"P | P | P | P | D | N",512,12,1.60931,0.0026,8.24056,3.67072,13.6088,13.5232
3,float,uniform,GPU,"P | P | P | P | D | N",512,13,1.61478,0.002358,8.24059,3.66768,13.6086,13.5254
3,float,uniform,GPU,"P | P | P | P | D | N",512,14,1.6128,0.002289,8.2397,3.66752,13.6054,13.5223
3,float,uniform,GPU,"P | P | P | P | D | N",512,15,1.60781,0.00256,8.23919,3.6847,13.6217,13.5343
3,float,uniform,GPU,"P | P | P | P | D | N",512,16,1.61181,0.00242,8.23876,3.67888,13.6131,13.5319
3,float,uniform,GPU,"P | P | P | P | D | N",512,17,1.61206,0.00225,8.2496,3.66355,13.6082,13.5275
3,float,uniform,GPU,"P | P | P | P | D | N",512,18,1.61142,0.002299,8.24308,3.67811,13.6184,13.5349
3,float,uniform,GPU,"P | P | P | P | D | N",512,19,1.61299,0.0024,8.253,3.67171,13.621,13.5401
3,float,uniform,GPU,"P | P | P | P | D | N",512,20,1.6121,0.00238,8.23904,3.68922,13.6267,13.5427
3,float,uniform,GPU,"P | P | P | P | D | N",512,21,1.61139,0.00225,8.24263,3.6881,13.6263,13.5444
3,float,uniform,GPU,"P | P | P | P | D | N",512,22,1.61226,0.002229,8.24237,3.6768,13.615,13.5337
3,float,uniform,GPU,"P | P | P | P | D | N",512,23,1.61248,0.002199,8.24805,3.66438,13.6108,13.5271
3,float,uniform,GPU,"P | P | P | P | D | N",512,24,1.61178,0.002211,8.25034,3.66899,13.6159,13.5333
3,float,uniform,GPU,"P | P | P | P | D | N",512,25,1.60928,0.00224,8.25929,3.68406,13.6358,13.5549
3,float,uniform,GPU,"P | P | P | P | D | N",512,26,1.61114,0.00261,8.24644,3.67942,13.6212,13.5396
3,float,uniform,GPU,"P | P | P | P | D | N",512,27,1.61059,0.00224,8.2564,3.664,13.6151,13.5332
3,float,uniform,GPU,"P | P | P | P | D | N",512,28,1.61005,0.00226,8.24062,3.70906,13.6443,13.562
3,float,uniform,GPU,"P | P | P | P | D | N",512,29,1.61072,0.00236,8.24176,3.69366,13.6314,13.5485
3,float,uniform,GPU,"P | P | P | P | D | N",512,30,1.61219,0.00226,8.25652,3.65882,13.6113,13.5298
3,float,uniform,GPU,"P | P | P | P | D | N",512,31,1.61181,0.00268,8.24357,3.6783,13.6183,13.5364
3,float,uniform,GPU,"P | P | P | P | D | N",512,32,1.60938,0.002269,8.25597,3.66307,13.6126,13.5307
3,float,uniform,GPU,"P | P | P | P | D | N",512,33,1.61059,0.00241,8.24806,3.79728,13.7431,13.6583
3,float,uniform,GPU,"P | P | P | P | D | N",512,34,1.61101,0.00218,8.25264,3.67917,13.6263,13.545
3,float,uniform,GPU,"P | P | P | P | D | N",512,35,1.61331,0.00269,8.24651,3.67197,13.6171,13.5345
3,float,uniform,GPU,"P | P | P | P | D | N",512,36,1.61171,0.00225,8.24599,3.66019,13.6037,13.5201
3,float,uniform,GPU,"P | P | P | P | D | N",512,37,1.61107,0.0024,8.24624,3.66477,13.605,13.5245
3,float,uniform,GPU,"P | P | P | P | D | N",512,38,1.61261,0.00218,8.23781,3.78579,13.7248,13.6384
3,float,uniform,GPU,"P | P | P | P | D | N",512,39,1.61155,0.00244,8.25255,3.65971,13.6056,13.5263
3,float,uniform,GPU,"P | P | P | P | D | N",512,40,1.60986,0.00236,8.24165,3.66947,13.602,13.5233
3,float,uniform,GPU,"P | P | P | P | D | N",512,41,1.61082,0.002281,8.24108,3.72013,13.6564,13.5743
3,float,uniform,GPU,"P | P | P | P | D | N",512,42,1.61126,0.002769,8.24205,3.71331,13.653,13.5694
3,float,uniform,GPU,"P | P | P | P | D | N",512,43,1.6129,0.002301,8.25838,3.66986,13.6294,13.5434
3,float,uniform,GPU,"P | P | P | P | D | N",512,44,1.61203,0.00245,8.24779,3.68918,13.6293,13.5515
3,float,uniform,GPU,"P | P | P | P | D | N",512,45,1.60944,0.00274,8.2479,3.67181,13.6139,13.5319
3,float,uniform,GPU,"P | P | P | P | D | N",512,46,1.60992,0.002341,8.24404,3.69942,13.6393,13.5557
3,float,uniform,GPU,"P | P | P | P | D | N",512,47,1.61446,0.00247,8.23676,3.67629,13.6116,13.53
3,float,uniform,GPU,"P | P | P | P | D | N",512,48,1.61133,0.00217,8.248,3.66544,13.6102,13.5269
3,float,uniform,GPU,"P | P | P | P | D | N",512,49,1.60902,0.002338,8.2571,3.66614,13.6131,13.5346
3,float,uniform,GPU,"P | P | P | P | D | N",512,50,1.61197,0.00221,8.24141,3.66858,13.6057,13.5242
3,float,uniform,GPU,"P | P | P | P | D | N",512,51,1.60992,0.00243,8.2539,3.70291,13.6532,13.5692
3,float,uniform,GPU,"P | P | P | P | D | N",512,52,1.61459,0.0024,8.2497,3.67066,13.6227,13.5373
3,float,uniform,GPU,"P | P | P | P | D | N",512,53,1.60931,0.00237,8.25103,3.66058,13.6072,13.5233
3,float,uniform,GPU,"P | P | P | P | D | N",512,54,1.61008,0.002211,8.24024,3.67322,13.607,13.5257
3,float,uniform,GPU,"P | P | P | P | D | N",512,55,1.60944,0.00224,8.24727,3.6761,13.6192,13.535
3,float,uniform,GPU,"P | P | P | P | D | N",512,56,1.61149,0.00233,8.24322,3.67389,13.6145,13.5309
3,float,uniform,GPU,"P | P | P | P | D | N",512,57,1.61075,0.00232,8.24902,3.67978,13.6264,13.5419
3,float,uniform,GPU,"P | P | P | P | D | N",512,58,1.61008,0.002121,8.25325,3.66144,13.6111,13.5269
3,float,uniform,GPU,"P | P | P | P | D | N",512,59,1.61606,0.00222,8.25276,3.65782,13.61,13.5289
3,float,uniform,GPU,"P | P | P | P | D | N",512,60,1.61277,0.002441,8.25221,3.66202,13.614,13.5294
3,float,uniform,GPU,"P | P | P | P | D | N",512,61,1.61216,0.00228,8.2485,3.6721,13.6162,13.535
3,float,uniform,GPU,"P | P | P | P | D | N",512,62,1.61072,0.002349,8.24632,3.6808,13.6209,13.5402
3,float,uniform,GPU,"P | P | P | P | D | N",512,63,1.61165,0.002329,8.24625,3.67862,13.6241,13.5388
3,float,uniform,GPU,"P | P | P | P | D | N",512,64,1.60934,0.00222,8.24943,3.68106,13.6264,13.542
3,float,uniform,GPU,"P | P | P | P | D | N",512,65,1.61066,0.00224,8.23969,3.66794,13.604,13.5205
3,float,uniform,GPU,"P | P | P | P | D | N",512,66,1.61523,0.002369,8.24123,3.68291,13.6255,13.5417
3,float,uniform,GPU,"P | P | P | P | D | N",512,67,1.60976,0.00231,8.24289,3.6753,13.6128,13.5303
3,float,uniform,GPU,"P | P | P | P | D | N",512,68,1.60877,0.002319,8.23957,3.67843,13.6083,13.5291
3,float,uniform,GPU,"P | P | P | P | D | N",512,69,1.60829,0.002199,8.25369,3.71891,13.6628,13.5831
3,float,uniform,GPU,"P | P | P | P | D | N",512,70,1.6145,0.002309,8.24348,3.66902,13.617,13.5293
3,float,uniform,GPU,"P | P | P | P | D | N",512,71,1.6112,0.002389,8.24094,3.69258,13.6298,13.5471
3,float,uniform,GPU,"P | P | P | P | D | N",512,72,1.6081,0.00228,8.24148,3.67827,13.6148,13.5301
3,float,uniform,GPU,"P | P | P | P | D | N",512,73,1.61168,0.002331,8.24462,3.6672,13.6075,13.5258
3,float,uniform,GPU,"P | P | P | P | D | N",512,74,1.61056,0.002279,8.25052,3.6928,13.6362,13.5562
