dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,9,0.127168,0,0.024879,0.007648,0.203158,0.159695
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,10,0.12304,0,0.02459,0.007264,0.198408,0.154894
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,11,0.128736,0,0.02479,0.008128,0.206778,0.161654
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,12,0.120032,0,0.025279,0.008512,0.196778,0.153823
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,13,0.129024,0,0.02208,0.01088,0.198537,0.161984
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,14,0.12704,0,0.0254,0.009632,0.206577,0.162072
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,15,0.126336,0,0.026009,0.008448,0.205007,0.160793
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,16,0.12736,0,0.0256,0.008992,0.204738,0.161952
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,17,0.125504,0,0.024769,0.006816,0.201358,0.157089
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,18,0.12624,0,0.02476,0.0088,0.202787,0.1598
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,19,0.127456,0,0.02499,0.008352,0.204368,0.160798
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,20,0.128544,0,0.02498,0.00928,0.207218,0.162804
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,21,0.124032,0,0.02505,0.007776,0.200558,0.156858
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,22,0.127744,0,0.02518,0.009152,0.207578,0.162076
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,23,0.133472,0,0.02779,0.009152,0.211868,0.170414
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,24,0.125632,0,0.02246,0.009344,0.198108,0.157436
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,25,0.125216,0,0.0252,0.007296,0.202458,0.157712
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,26,0.126976,0,0.02947,0.008,0.208468,0.164446
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,27,0.128544,0,0.025109,0.009728,0.205407,0.163381
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,28,0.123648,0,0.025,0.009376,0.202318,0.158024
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,29,0.122816,0,0.02515,0.009728,0.201168,0.157694
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,30,0.212032,0,0.02501,0.008672,0.289756,0.245714
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,31,0.129632,0,0.02527,0.006592,0.207747,0.161494
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,32,0.127904,0,0.025009,0.008832,0.204648,0.161745
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,33,0.125216,0,0.02476,0.009088,0.202198,0.159064
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,34,0.12608,0,0.02485,0.007616,0.202827,0.158546
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,35,0.123552,0,0.02489,0.008704,0.199908,0.157146
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,36,0.126752,0,0.024579,0.009952,0.204747,0.161283
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,37,0.12656,0,0.024949,0.006944,0.201707,0.158453
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,38,0.130016,0,0.026059,0.008224,0.208337,0.164299
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,39,0.1264,0,0.025149,0.009792,0.203978,0.161341
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,40,0.138656,0,0.02594,0.00864,0.216938,0.173236
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,41,0.126688,0,0.02591,0.008736,0.205928,0.161334
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,42,0.123872,0,0.02514,0.007264,0.201918,0.156276
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,43,0.124736,0,0.02502,0.008832,0.201558,0.158588
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,44,0.12176,0,0.02508,0.008064,0.199018,0.154904
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,45,0.127488,0,0.025279,0.009344,0.206678,0.162111
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,46,0.120704,0,0.02488,0.008608,0.197758,0.154192
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,47,0.128704,0,0.02482,0.008704,0.206048,0.162228
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,48,0.127008,0,0.025079,0.009568,0.204588,0.161655
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,49,0.127808,0,0.02591,0.008512,0.207098,0.16223
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,50,0.125792,0,0.02504,0.008608,0.201608,0.15944
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,51,0.126432,0,0.024789,0.007936,0.203288,0.159157
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,52,0.123648,0,0.02483,0.008,0.199128,0.156478
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,53,0.123456,0,0.025301,0.009152,0.201937,0.157909
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,54,0.128384,0,0.02502,0.008768,0.203608,0.162172
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,55,0.125056,0,0.02484,0.0088,0.201918,0.158696
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,56,0.128288,0,0.02522,0.008896,0.207648,0.162404
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,57,0.126368,0,0.02475,0.008864,0.204078,0.159982
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,58,0.128448,0,0.02502,0.008512,0.205718,0.16198
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,59,0.227008,0,0.024609,0.008288,0.303127,0.259905
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,60,0.124672,0,0.02477,0.009216,0.200968,0.158658
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,61,0.126496,0,0.025099,0.008448,0.204127,0.160043
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,62,0.129472,0,0.02517,0.008032,0.207228,0.162674
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,63,0.120608,0,0.025658,0.00624,0.196638,0.152506
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,64,0.12768,0,0.02524,0.008768,0.203658,0.161688
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,65,0.128256,0,0.02623,0.00816,0.208338,0.162646
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,66,0.128608,0,0.02559,0.00752,0.205428,0.161718
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,67,0.122304,0,0.02173,0.009216,0.188598,0.15325
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,68,0.129472,0,0.02468,0.007968,0.204358,0.16212
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,69,0.135776,0,0.02526,0.009024,0.212658,0.17006
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,70,0.122368,0,0.02509,0.009056,0.200858,0.156514
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,71,0.12528,0,0.024919,0.008864,0.200058,0.159063
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,72,0.127072,0,0.024879,0.008448,0.205178,0.160399
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,73,0.194144,0,0.02182,0.010304,0.260007,0.226268
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,74,0.127264,0,0.02575,0.007616,0.205277,0.16063
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,0,0.269312,0,0.030659,0.012608,0.366336,0.312579
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,1,0.15568,0,0.02721,0.009248,0.234868,0.192138
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,2,0.15648,0,0.02569,0.01008,0.236478,0.19225
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,3,0.150848,0,0.0255,0.008256,0.227857,0.184604
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,4,0.15168,0,0.02577,0.008928,0.230728,0.186378
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,5,0.152416,0,0.02562,0.009056,0.230358,0.187092
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,6,0.150848,0,0.022559,0.010112,0.219658,0.183519
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,7,0.225824,0,0.025999,0.00912,0.303046,0.260943
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,8,0.14944,0,0.025819,0.008896,0.230607,0.184155
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,9,0.151968,0,0.02529,0.00752,0.229827,0.184778
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,10,0.150752,0,0.026239,0.008864,0.237457,0.185855
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,11,0.154816,0,0.02569,0.00752,0.232207,0.188026
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,12,0.150208,0,0.025529,0.00832,0.226737,0.184057
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,13,0.151616,0,0.02577,0.008032,0.225597,0.185418
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,14,0.155872,0,0.02557,0.00912,0.240837,0.190562
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,15,0.152512,0,0.02617,0.008704,0.231067,0.187386
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,16,0.149504,0,0.02583,0.009152,0.227607,0.184486
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,17,0.151232,0,0.033359,0.00752,0.237317,0.192111
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,18,0.154144,0,0.026429,0.008128,0.231888,0.188701
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,19,0.149312,0,0.02315,0.010592,0.221527,0.183054
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,20,0.15088,0,0.025779,0.008288,0.227967,0.184947
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,21,0.153056,0,0.02558,0.008192,0.230758,0.186828
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,22,0.15408,0,0.025699,0.008928,0.231398,0.188707
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,23,0.151136,0,0.02574,0.008608,0.231027,0.185484
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,24,0.325344,0,0.02594,0.00768,0.402155,0.358964
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,25,0.148608,0,0.02294,0.0096,0.219508,0.181148
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,26,0.15088,0,0.025639,0.008192,0.226467,0.184711
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,27,0.152704,0,0.026469,0.008032,0.231507,0.187205
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,28,0.152224,0,0.02558,0.009216,0.231457,0.18702
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,29,0.150592,0,0.025449,0.008,0.228028,0.184041
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,30,0.149984,0,0.02567,0.009312,0.228297,0.184966
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,31,0.158784,0,0.02269,0.009728,0.227138,0.191202
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,32,0.149152,0,0.02581,0.009248,0.227928,0.18421
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,33,0.151296,0,0.025479,0.006944,0.227538,0.183719
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,34,0.149984,0,0.025659,0.009056,0.230307,0.184699
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,35,0.152032,0,0.02617,0.007616,0.314777,0.185818
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,36,0.145952,0,0.025599,0.007584,0.221378,0.179135
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,37,0.147232,0,0.025399,0.008512,0.224388,0.181143
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,38,0.153472,0,0.02575,0.008064,0.229458,0.187286
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,39,0.14832,0,0.02555,0.009312,0.225408,0.183182
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,40,0.151296,0,0.02566,0.007616,0.229437,0.184572
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,41,0.155744,0,0.025878,0.008864,0.234227,0.190486
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,42,0.153184,0,0.025699,0.00912,0.231688,0.188003
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,43,0.149728,0,0.02662,0.008544,0.230307,0.184892
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,44,0.152736,0,0.025679,0.007776,0.230197,0.186191
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,45,0.156928,0,0.02619,0.009344,0.236518,0.192462
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,46,0.149984,0,0.025289,0.008704,0.229657,0.183977
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,47,0.151872,0,0.0252,0.009408,0.231028,0.18648
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,48,0.152352,0,0.02559,0.009312,0.230737,0.187254
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,49,0.156768,0,0.02592,0.009504,0.236558,0.192192
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,50,0.151328,0,0.02554,0.008128,0.228648,0.184996
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,51,0.156768,0,0.02563,0.008864,0.237207,0.191262
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,52,0.150528,0,0.026419,0.0088,0.398355,0.185747
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,53,0.149952,0,0.02598,0.00864,0.229027,0.184572
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,54,0.150048,0,0.025399,0.007872,0.228048,0.183319
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,55,0.148704,0,0.025969,0.008928,0.227038,0.183601
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,56,0.151872,0,0.02608,0.009152,0.229348,0.187104
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,57,0.151488,0,0.02548,0.009312,0.230318,0.18628
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,58,0.149536,0,0.02585,0.007232,0.227078,0.182618
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,59,0.1488,0,0.033208,0.008736,0.236717,0.190744
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,60,0.150656,0,0.02526,0.007936,0.229507,0.183852
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,61,0.150784,0,0.02596,0.009024,0.229147,0.185768
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,62,0.154432,0,0.02529,0.00752,0.230788,0.187242
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,63,0.150848,0,0.025499,0.00848,0.227807,0.184827
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,64,0.151328,0,0.02585,0.007424,0.228287,0.184602
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,65,0.159488,0,0.02567,0.008544,0.239147,0.193702
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,66,0.15088,0,0.025759,0.009056,0.228947,0.185695
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,67,0.151616,0,0.02591,0.00896,0.228808,0.186486
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,68,0.153568,0,0.026341,0.009152,0.233247,0.189061
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,69,0.15712,0,0.02577,0.009184,0.235678,0.192074
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,70,0.151584,0,0.026489,0.008224,0.230118,0.186297
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,71,0.150752,0,0.025521,0.008352,0.228077,0.184625
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,72,0.157952,0,0.025429,0.009024,0.237017,0.192405
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,73,0.151936,0,0.02572,0.008384,0.230237,0.18604
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",512,74,0.157216,0,0.02558,0.00816,0.235547,0.190956
