dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"D | D | D | D",64,0,0.082272,0,0.163098,199.437,199.78,199.682
2,double,uniform,CPU,"D | D | D | D",512,6,0.242944,0,0.242038,0.015808,0.543684,0.50079
2,double,uniform,CPU,"D | D | D | D",512,7,0.238464,0,0.241907,0.0176,0.538844,0.497971
2,double,uniform,CPU,"D | D | D | D",512,8,0.23328,0,0.373405,0.015648,0.663733,0.622333
2,double,uniform,CPU,"D | D | D | D",512,9,0.228832,0,0.242057,0.016384,0.530124,0.487273
2,double,uniform,CPU,"D | D | D | D",512,10,0.231968,0,0.240607,0.014912,0.528414,0.487487
2,double,uniform,CPU,"D | D | D | D",512,11,0.233216,0,0.241217,0.015456,0.532744,0.489889
2,double,uniform,CPU,"D | D | D | D",512,12,0.2416,0,0.241887,0.013216,0.539803,0.496703
2,double,uniform,CPU,"D | D | D | D",512,13,0.229824,0,0.242327,0.0136,0.527904,0.485751
2,double,uniform,CPU,"D | D | D | D",512,14,0.231232,0,0.241658,0.014592,0.529444,0.487482
2,double,uniform,CPU,"D | D | D | D",512,15,0.239968,0,0.240917,0.013088,0.535234,0.493973
2,double,uniform,CPU,"D | D | D | D",512,16,0.2312,0,0.240558,0.013152,0.527544,0.48491
2,double,uniform,CPU,"D | D | D | D",512,17,0.230816,0,0.239207,0.015104,0.526814,0.485127
2,double,uniform,CPU,"D | D | D | D",512,18,0.237184,0,0.241828,0.014272,0.537545,0.493284
2,double,uniform,CPU,"D | D | D | D",512,19,0.22736,0,0.241257,0.014592,0.523994,0.483209
2,double,uniform,CPU,"D | D | D | D",512,20,0.234528,0,0.243087,0.013312,0.536124,0.490927
2,double,uniform,CPU,"D | D | D | D",512,21,0.240736,0,0.242157,0.0144,0.539114,0.497293
2,double,uniform,CPU,"D | D | D | D",512,22,0.232992,0,0.241577,0.013696,0.530254,0.488265
2,double,uniform,CPU,"D | D | D | D",512,23,0.23344,0,0.241397,0.013664,0.530424,0.488501
2,double,uniform,CPU,"D | D | D | D",512,24,0.231104,0,0.242588,0.014432,0.529864,0.488124
2,double,uniform,CPU,"D | D | D | D",512,25,0.239168,0,0.384066,0.015552,0.678362,0.638786
2,double,uniform,CPU,"D | D | D | D",512,26,0.234944,0,0.241377,0.015392,0.533723,0.491713
2,double,uniform,CPU,"D | D | D | D",512,27,0.24,0,0.240898,0.013824,0.538644,0.494722
2,double,uniform,CPU,"D | D | D | D",512,28,0.237248,0,0.241438,0.01408,0.534344,0.492766
2,double,uniform,CPU,"D | D | D | D",512,29,0.229984,0,0.242238,0.014048,0.529444,0.48627
2,double,uniform,CPU,"D | D | D | D",512,30,0.232832,0,0.307286,0.014144,0.596033,0.554262
2,double,uniform,CPU,"D | D | D | D",512,31,0.232512,0,0.241247,0.015744,0.531054,0.489503
2,double,uniform,CPU,"D | D | D | D",512,32,0.2312,0,0.241137,0.01472,0.530414,0.487057
2,double,uniform,CPU,"D | D | D | D",512,33,0.230912,0,0.242027,0.013824,0.529854,0.486763
2,double,uniform,CPU,"D | D | D | D",512,34,0.241088,0,0.240977,0.014656,0.537824,0.496721
2,double,uniform,CPU,"D | D | D | D",512,35,0.2384,0,0.241687,0.016032,0.538834,0.496119
2,double,uniform,CPU,"D | D | D | D",512,36,0.232512,0,0.238197,0.016,0.521435,0.486709
2,double,uniform,CPU,"D | D | D | D",512,37,0.233376,0,0.242267,0.015808,0.532314,0.491451
2,double,uniform,CPU,"D | D | D | D",512,38,0.233056,0,0.241128,0.014624,0.532294,0.488808
2,double,uniform,CPU,"D | D | D | D",512,39,0.23536,0,0.246318,0.015648,0.539854,0.497326
2,double,uniform,CPU,"D | D | D | D",512,40,0.234944,0,0.240748,0.015744,0.534764,0.491436
2,double,uniform,CPU,"D | D | D | D",512,41,0.23104,0,0.238637,0.017248,0.525854,0.486925
2,double,uniform,CPU,"D | D | D | D",512,42,0.233472,0,0.240718,0.014016,0.529134,0.488206
2,double,uniform,CPU,"D | D | D | D",512,43,0.229248,0,0.314677,0.012672,0.599173,0.556597
2,double,uniform,CPU,"D | D | D | D",512,44,0.236352,0,0.242197,0.014912,0.536044,0.493461
2,double,uniform,CPU,"D | D | D | D",512,45,0.231136,0,0.300876,0.014496,0.589363,0.546508
2,double,uniform,CPU,"D | D | D | D",512,46,0.233824,0,0.241417,0.016288,0.533564,0.491529
2,double,uniform,CPU,"D | D | D | D",512,47,0.230624,0,0.240757,0.014752,0.528794,0.486133
2,double,uniform,CPU,"D | D | D | D",512,48,0.233792,0,0.241638,0.013536,0.530374,0.488966
2,double,uniform,CPU,"D | D | D | D",512,49,0.229728,0,0.241097,0.016224,0.530564,0.487049
2,double,uniform,CPU,"D | D | D | D",512,50,0.231712,0,0.241497,0.016288,0.531954,0.489497
2,double,uniform,CPU,"D | D | D | D",512,51,0.231456,0,0.241497,0.013856,0.529804,0.486809
2,double,uniform,CPU,"D | D | D | D",512,52,0.233088,0,0.241078,0.01328,0.531344,0.487446
2,double,uniform,CPU,"D | D | D | D",512,53,0.232608,0,0.238477,0.015968,0.520254,0.487053
2,double,uniform,CPU,"D | D | D | D",512,54,0.234112,0,0.241927,0.016288,0.534644,0.492327
2,double,uniform,CPU,"D | D | D | D",512,55,0.232256,0,0.242347,0.015552,0.532514,0.490155
2,double,uniform,CPU,"D | D | D | D",512,56,0.233376,0,0.240918,0.012512,0.530005,0.486806
2,double,uniform,CPU,"D | D | D | D",512,57,0.229824,0,0.242386,0.014944,0.529734,0.487154
2,double,uniform,CPU,"D | D | D | D",512,58,0.229632,0,0.240618,0.015424,0.535474,0.485674
2,double,uniform,CPU,"D | D | D | D",512,59,0.23376,0,0.241547,0.015264,0.534014,0.490571
2,double,uniform,CPU,"D | D | D | D",512,60,0.234208,0,0.240567,0.01376,0.531414,0.488535
2,double,uniform,CPU,"D | D | D | D",512,61,0.379616,0,0.241748,0.015136,0.679642,0.6365
2,double,uniform,CPU,"D | D | D | D",512,62,0.332128,0,0.240577,0.013184,0.629383,0.585889
2,double,uniform,CPU,"D | D | D | D",512,63,0.232096,0,0.241557,0.01504,0.530754,0.488693
2,double,uniform,CPU,"D | D | D | D",512,64,0.237568,0,0.240767,0.014688,0.536914,0.493023
2,double,uniform,CPU,"D | D | D | D",512,65,0.236576,0,0.241487,0.015424,0.537534,0.493487
2,double,uniform,CPU,"D | D | D | D",512,66,0.233984,0,0.241767,0.015072,0.532574,0.490823
2,double,uniform,CPU,"D | D | D | D",512,67,0.232384,0,0.243326,0.014752,0.534184,0.490462
2,double,uniform,CPU,"D | D | D | D",512,68,0.23504,0,0.241827,0.012864,0.531894,0.489731
2,double,uniform,CPU,"D | D | D | D",512,69,0.226592,0,0.238837,0.015488,0.514605,0.480917
2,double,uniform,CPU,"D | D | D | D",512,70,0.229632,0,0.237407,0.016448,0.523014,0.483487
2,double,uniform,CPU,"D | D | D | D",512,71,0.237664,0,0.240338,0.015584,0.533884,0.493586
2,double,uniform,CPU,"D | D | D | D",512,72,0.240256,0,0.242657,0.014656,0.540494,0.497569
2,double,uniform,CPU,"D | D | D | D",512,73,0.239456,0,0.241787,0.016256,0.540094,0.497499
2,double,uniform,CPU,"D | D | D | D",512,74,0.341376,0,0.241617,0.012672,0.639522,0.595665
