dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"D | D | D | D | N | D",448,16,34.1304,0.00211,5.38837,1.08262,40.688,40.6035
3,float,uniform,CPU,"D | D | D | D | N | D",448,17,34.2233,0.00214,5.40105,1.0865,40.7992,40.713
3,float,uniform,CPU,"D | D | D | D | N | D",448,18,33.5655,0.00192,5.40762,1.08259,40.1452,40.0576
3,float,uniform,CPU,"D | D | D | D | N | D",448,19,33.9552,0.00185,5.40313,1.08323,40.5246,40.4434
3,float,uniform,CPU,"D | D | D | D | N | D",448,20,33.579,0.00215,5.38618,1.08349,40.1403,40.0509
3,float,uniform,CPU,"D | D | D | D | N | D",448,21,33.7999,0.00209,5.40134,1.08518,40.3732,40.2885
3,float,uniform,CPU,"D | D | D | D | N | D",448,22,33.7424,0.002131,5.40262,1.08509,40.3153,40.2322
3,float,uniform,CPU,"D | D | D | D | N | D",448,23,33.6773,0.00202,5.40707,1.08374,40.2542,40.1702
3,float,uniform,CPU,"D | D | D | D | N | D",448,24,33.6873,0.002041,5.39529,1.08486,40.25,40.1695
3,float,uniform,CPU,"D | D | D | D | N | D",448,25,33.6514,0.001991,5.41012,1.08726,40.2332,40.1508
3,float,uniform,CPU,"D | D | D | D | N | D",448,26,33.6768,0.00185,5.38898,1.08086,40.2324,40.1485
3,float,uniform,CPU,"D | D | D | D | N | D",448,27,33.6273,0.0022,5.39205,1.0873,40.1895,40.1088
3,float,uniform,CPU,"D | D | D | D | N | D",448,28,33.9995,0.001859,5.38285,1.08435,40.547,40.4685
3,float,uniform,CPU,"D | D | D | D | N | D",448,29,33.745,0.00214,5.38622,1.08474,40.3021,40.2181
3,float,uniform,CPU,"D | D | D | D | N | D",448,30,33.6179,0.0019,5.38836,1.08294,40.1735,40.0911
3,float,uniform,CPU,"D | D | D | D | N | D",448,31,33.6364,0.00187,5.38757,1.08384,40.1929,40.1097
3,float,uniform,CPU,"D | D | D | D | N | D",448,32,33.6465,0.00216,5.39537,1.08294,40.208,40.127
3,float,uniform,CPU,"D | D | D | D | N | D",448,33,33.9926,0.00184,5.39649,1.09734,40.5744,40.4883
3,float,uniform,CPU,"D | D | D | D | N | D",448,34,33.8576,0.00201,5.39151,1.08349,40.4232,40.3346
3,float,uniform,CPU,"D | D | D | D | N | D",448,35,34.1421,0.00216,5.38399,1.0903,40.7041,40.6186
3,float,uniform,CPU,"D | D | D | D | N | D",448,36,33.5762,0.00184,5.39644,1.33245,40.392,40.3069
3,float,uniform,CPU,"D | D | D | D | N | D",448,37,33.8836,0.002,5.40046,1.0808,40.4503,40.3669
3,float,uniform,CPU,"D | D | D | D | N | D",448,38,33.9337,0.001991,5.39869,1.08512,40.5074,40.4195
3,float,uniform,CPU,"D | D | D | D | N | D",448,39,34.1692,0.00209,5.39398,1.08278,40.7349,40.6481
3,float,uniform,CPU,"D | D | D | D | N | D",448,40,33.8327,0.001901,5.40498,1.0879,40.4126,40.3275
3,float,uniform,CPU,"D | D | D | D | N | D",448,41,33.7406,0.00199,5.38017,1.08128,40.2852,40.2041
3,float,uniform,CPU,"D | D | D | D | N | D",448,42,33.593,0.00205,5.39781,1.08573,40.1562,40.0786
3,float,uniform,CPU,"D | D | D | D | N | D",448,43,33.458,0.002259,5.39724,1.08195,40.0237,39.9394
3,float,uniform,CPU,"D | D | D | D | N | D",448,44,33.6873,0.00181,5.39093,1.08298,40.2404,40.163
3,float,uniform,CPU,"D | D | D | D | N | D",448,45,33.5825,0.001929,5.39392,1.08448,40.1469,40.0629
3,float,uniform,CPU,"D | D | D | D | N | D",448,46,33.7732,0.002051,5.39667,1.08144,40.3326,40.2533
3,float,uniform,CPU,"D | D | D | D | N | D",448,47,33.7512,0.00194,5.39395,1.08163,40.3099,40.2287
3,float,uniform,CPU,"D | D | D | D | N | D",448,48,33.836,0.0021,5.39006,1.07917,40.3881,40.3073
3,float,uniform,CPU,"D | D | D | D | N | D",448,49,34.1584,0.002271,5.39799,1.08176,40.7235,40.6404
3,float,uniform,CPU,"D | D | D | D | N | D",448,50,33.698,0.00226,5.40143,1.08269,40.267,40.1844
3,float,uniform,CPU,"D | D | D | D | N | D",448,51,33.7852,0.00196,5.39149,1.18003,40.4401,40.3587
3,float,uniform,CPU,"D | D | D | D | N | D",448,52,33.7987,0.002071,5.39701,1.11152,40.3903,40.3093
3,float,uniform,CPU,"D | D | D | D | N | D",448,53,33.8189,0.00194,5.39993,1.08189,40.3876,40.3027
3,float,uniform,CPU,"D | D | D | D | N | D",448,54,33.7776,0.001959,5.40343,1.11126,40.3738,40.2943
3,float,uniform,CPU,"D | D | D | D | N | D",448,55,33.9358,0.001979,5.39441,1.08198,40.496,40.4142
3,float,uniform,CPU,"D | D | D | D | N | D",448,56,34.2669,0.00195,5.39449,1.08074,40.8275,40.7441
3,float,uniform,CPU,"D | D | D | D | N | D",448,57,33.6984,0.00191,5.4002,1.0841,40.2617,40.1846
3,float,uniform,CPU,"D | D | D | D | N | D",448,58,33.5612,0.001881,5.39712,1.08346,40.1271,40.0436
3,float,uniform,CPU,"D | D | D | D | N | D",448,59,33.8273,0.002039,5.39649,1.0823,40.3914,40.3082
3,float,uniform,CPU,"D | D | D | D | N | D",448,60,33.6504,0.0019,5.38661,1.08282,40.2015,40.1217
3,float,uniform,CPU,"D | D | D | D | N | D",448,61,33.9025,0.001881,5.39413,1.1207,40.5052,40.4192
3,float,uniform,CPU,"D | D | D | D | N | D",448,62,33.7853,0.001871,5.39989,1.08205,40.3534,40.2691
3,float,uniform,CPU,"D | D | D | D | N | D",448,63,33.8126,0.00185,5.40145,1.08208,40.3814,40.298
3,float,uniform,CPU,"D | D | D | D | N | D",448,64,34.0463,0.00181,5.40738,1.08166,40.6178,40.5372
3,float,uniform,CPU,"D | D | D | D | N | D",448,65,33.8795,0.0018,5.39353,1.08189,40.4401,40.3567
3,float,uniform,CPU,"D | D | D | D | N | D",448,66,33.785,0.001919,5.40219,1.08304,40.3573,40.2722
3,float,uniform,CPU,"D | D | D | D | N | D",448,67,33.7878,0.002058,5.40128,1.0816,40.3585,40.2727
3,float,uniform,CPU,"D | D | D | D | N | D",448,68,33.8334,0.00204,5.40007,1.08733,40.4028,40.3229
3,float,uniform,CPU,"D | D | D | D | N | D",448,69,33.8373,0.00202,5.40447,1.08208,40.411,40.3259
3,float,uniform,CPU,"D | D | D | D | N | D",448,70,33.9452,0.00197,5.4031,1.08176,40.5154,40.432
3,float,uniform,CPU,"D | D | D | D | N | D",448,71,34.0423,0.00193,5.39285,1.08166,40.6029,40.5188
3,float,uniform,CPU,"D | D | D | D | N | D",448,72,33.6797,0.00194,5.39674,1.08429,40.2465,40.1627
3,float,uniform,CPU,"D | D | D | D | N | D",448,73,34.4458,0.00195,5.3935,1.08122,41.006,40.9225
3,float,uniform,CPU,"D | D | D | D | N | D",448,74,34.2587,0.002139,5.39185,1.08285,40.8197,40.7355
3,float,uniform,CPU,"D | D | D | D | N | D",512,0,49.4699,0.0021,7.15987,1.79421,58.5077,58.4261
3,float,uniform,CPU,"D | D | D | D | N | D",512,1,48.5566,0.00206,7.17012,1.81709,57.6368,57.5459
3,float,uniform,CPU,"D | D | D | D | N | D",512,2,48.7616,0.00183,7.17359,2.07987,58.1004,58.0169
3,float,uniform,CPU,"D | D | D | D | N | D",512,3,48.6397,0.00202,7.17324,1.78752,57.6879,57.6025
3,float,uniform,CPU,"D | D | D | D | N | D",512,4,48.957,0.0021,7.16468,1.91581,58.1226,58.0395
3,float,uniform,CPU,"D | D | D | D | N | D",512,5,48.6414,0.00207,7.16712,2.0513,57.9479,57.8619
3,float,uniform,CPU,"D | D | D | D | N | D",512,6,48.5389,0.001871,7.17613,1.74736,57.5523,57.4642
3,float,uniform,CPU,"D | D | D | D | N | D",512,7,48.6037,0.001982,7.17338,1.96589,57.8288,57.745
3,float,uniform,CPU,"D | D | D | D | N | D",512,8,48.7154,0.00192,7.18091,2.31917,58.3051,58.2174
3,float,uniform,CPU,"D | D | D | D | N | D",512,9,48.7932,0.00212,7.16011,1.73667,57.7772,57.6921
3,float,uniform,CPU,"D | D | D | D | N | D",512,10,48.6421,0.00184,7.15279,2.12886,58.008,57.9256
3,float,uniform,CPU,"D | D | D | D | N | D",512,11,48.4857,0.002071,7.15986,2.21254,57.9468,57.8601
3,float,uniform,CPU,"D | D | D | D | N | D",512,12,48.8578,0.00202,7.16932,1.79603,57.9099,57.8252
3,float,uniform,CPU,"D | D | D | D | N | D",512,13,48.3784,0.002039,7.16748,2.13389,57.7671,57.6818
3,float,uniform,CPU,"D | D | D | D | N | D",512,14,48.6486,0.0019,7.15664,1.81184,57.7047,57.619
3,float,uniform,CPU,"D | D | D | D | N | D",512,15,48.7568,0.00185,7.16486,1.69837,57.7106,57.6219
3,float,uniform,CPU,"D | D | D | D | N | D",512,16,48.8377,0.002269,7.17289,1.69427,57.7933,57.7071
3,float,uniform,CPU,"D | D | D | D | N | D",512,17,48.8928,0.0022,7.17103,1.75146,57.9064,57.8175
3,float,uniform,CPU,"D | D | D | D | N | D",512,18,48.6452,0.00195,7.16883,2.06602,57.9672,57.882
3,float,uniform,CPU,"D | D | D | D | N | D",512,19,48.6809,0.002031,7.15652,1.73661,57.6631,57.5761
3,float,uniform,CPU,"D | D | D | D | N | D",512,20,48.6998,0.00206,7.16373,1.80326,57.7544,57.6689
3,float,uniform,CPU,"D | D | D | D | N | D",512,21,48.7441,0.002181,7.17325,1.74925,57.7553,57.6687
3,float,uniform,CPU,"D | D | D | D | N | D",512,22,48.7032,0.001912,7.17403,2.04954,58.015,57.9286
3,float,uniform,CPU,"D | D | D | D | N | D",512,23,48.8803,0.00188,7.17138,1.98797,58.1234,58.0415
3,float,uniform,CPU,"D | D | D | D | N | D",512,24,48.6046,0.002149,7.16787,2.09555,57.9601,57.8701
3,float,uniform,CPU,"D | D | D | D | N | D",512,25,48.6542,0.00194,7.17494,2.24384,58.1614,58.075
3,float,uniform,CPU,"D | D | D | D | N | D",512,26,48.5828,0.002011,7.16363,2.03907,57.8681,57.7875
3,float,uniform,CPU,"D | D | D | D | N | D",512,27,48.7468,0.002,7.15963,2.01178,58.0057,57.9202
3,float,uniform,CPU,"D | D | D | D | N | D",512,28,49.1787,0.001859,7.17611,1.78774,58.2315,58.1444
3,float,uniform,CPU,"D | D | D | D | N | D",512,29,48.8702,0.001859,7.18227,2.18864,58.3299,58.243
3,float,uniform,CPU,"D | D | D | D | N | D",512,30,48.5686,0.0021,7.17462,2.14176,57.9776,57.8871
3,float,uniform,CPU,"D | D | D | D | N | D",512,31,48.8141,0.00194,7.17209,2.12253,58.1958,58.1106
3,float,uniform,CPU,"D | D | D | D | N | D",512,32,48.716,0.00199,7.16302,1.98064,57.9484,57.8617
3,float,uniform,CPU,"D | D | D | D | N | D",512,33,48.8234,0.002011,7.17029,1.94093,58.0219,57.9366
3,float,uniform,CPU,"D | D | D | D | N | D",512,34,48.8098,0.002021,7.16829,1.78976,57.8564,57.7699
3,float,uniform,CPU,"D | D | D | D | N | D",512,35,48.7526,0.002149,7.15633,2.00074,57.9962,57.9118
3,float,uniform,CPU,"D | D | D | D | N | D",512,36,48.7752,0.002069,7.16447,1.8624,57.892,57.8041
3,float,uniform,CPU,"D | D | D | D | N | D",512,37,48.7448,0.00204,7.17533,2.12576,58.1343,58.0479
3,float,uniform,CPU,"D | D | D | D | N | D",512,38,48.4957,0.002089,7.16839,1.77226,57.5213,57.4384
3,float,uniform,CPU,"D | D | D | D | N | D",512,39,48.8372,0.00227,7.16032,1.80333,57.8902,57.8031
3,float,uniform,CPU,"D | D | D | D | N | D",512,40,48.6626,0.002019,7.1628,2.20477,58.1144,58.0322
3,float,uniform,CPU,"D | D | D | D | N | D",512,41,48.4623,0.00216,7.16761,1.78288,57.5009,57.4149
3,float,uniform,CPU,"D | D | D | D | N | D",512,42,49.0009,0.00207,7.16931,2.14995,58.4094,58.3223
3,float,uniform,CPU,"D | D | D | D | N | D",512,43,48.7967,0.00201,7.17196,1.76573,57.8255,57.7364
3,float,uniform,CPU,"D | D | D | D | N | D",512,44,48.8832,0.00207,7.16911,2.04307,58.1838,58.0974
3,float,uniform,CPU,"D | D | D | D | N | D",512,45,49.1151,0.002159,7.16449,1.78614,58.1546,58.0679
3,float,uniform,CPU,"D | D | D | D | N | D",512,46,49.0452,0.0019,7.17002,2.25293,58.5643,58.47
3,float,uniform,CPU,"D | D | D | D | N | D",512,47,48.5735,0.002011,7.16472,1.68349,57.5108,57.4237
3,float,uniform,CPU,"D | D | D | D | N | D",512,48,48.8098,0.002051,7.1543,1.92698,57.9814,57.8931
3,float,uniform,CPU,"D | D | D | D | N | D",512,49,48.6727,0.002139,7.16574,1.75885,57.6839,57.5995
3,float,uniform,CPU,"D | D | D | D | N | D",512,50,49.1624,0.002029,7.16319,1.79686,58.2078,58.1245
3,float,uniform,CPU,"D | D | D | D | N | D",512,51,48.8484,0.00198,7.16777,1.79046,57.8919,57.8087
3,float,uniform,CPU,"D | D | D | D | N | D",512,52,48.939,0.00209,7.17123,1.79773,58.0001,57.91
3,float,uniform,CPU,"D | D | D | D | N | D",512,53,48.8164,0.00195,7.16018,1.79069,57.855,57.7692
3,float,uniform,CPU,"D | D | D | D | N | D",512,54,48.6953,0.002089,7.15507,1.80666,57.7435,57.6591
3,float,uniform,CPU,"D | D | D | D | N | D",512,55,49.0885,0.0021,7.15889,1.8168,58.1531,58.0663
3,float,uniform,CPU,"D | D | D | D | N | D",512,56,48.6582,0.001981,7.16171,2.17242,58.0799,57.9943
3,float,uniform,CPU,"D | D | D | D | N | D",512,57,48.6832,0.00184,7.17142,1.78045,57.7217,57.6369
3,float,uniform,CPU,"D | D | D | D | N | D",512,58,48.9299,0.002161,7.16393,2.04227,58.2272,58.1383
3,float,uniform,CPU,"D | D | D | D | N | D",512,59,49.1567,0.002119,7.1726,2.08781,58.5132,58.4192
3,float,uniform,CPU,"D | D | D | D | N | D",512,60,48.7866,0.0021,7.16197,2.08192,58.1189,58.0326
3,float,uniform,CPU,"D | D | D | D | N | D",512,61,48.9076,0.001988,7.17893,2.15558,58.3286,58.2441
3,float,uniform,CPU,"D | D | D | D | N | D",512,62,48.8684,0.002008,7.17175,1.67267,57.7978,57.7148
3,float,uniform,CPU,"D | D | D | D | N | D",512,63,48.8056,0.00203,7.17205,1.69613,57.7633,57.6758
3,float,uniform,CPU,"D | D | D | D | N | D",512,64,48.5165,0.00192,7.16445,1.68589,57.4562,57.3688
3,float,uniform,CPU,"D | D | D | D | N | D",512,65,48.9285,0.00209,7.16242,1.73456,57.9122,57.8275
3,float,uniform,CPU,"D | D | D | D | N | D",512,66,48.758,0.00198,7.16369,1.74477,57.7539,57.6685
3,float,uniform,CPU,"D | D | D | D | N | D",512,67,48.5905,0.002011,7.16251,1.80512,57.6451,57.5601
3,float,uniform,CPU,"D | D | D | D | N | D",512,68,48.7299,0.00194,7.16913,1.87203,57.8621,57.773
3,float,uniform,CPU,"D | D | D | D | N | D",512,69,48.7655,0.002099,7.17715,1.90768,57.9408,57.8524
3,float,uniform,CPU,"D | D | D | D | N | D",512,70,48.7125,0.00188,7.16663,2.04826,58.0183,57.9293
3,float,uniform,CPU,"D | D | D | D | N | D",512,71,48.6767,0.00208,7.16899,1.784,57.7196,57.6318
3,float,uniform,CPU,"D | D | D | D | N | D",512,72,48.5944,0.00197,7.17006,1.8521,57.7047,57.6186
3,float,uniform,CPU,"D | D | D | D | N | D",512,73,49.1203,0.00217,7.15888,1.94234,58.3157,58.2237
3,float,uniform,CPU,"D | D | D | D | N | D",512,74,48.666,0.002141,7.15619,1.79357,57.705,57.6179
