dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"N | D | N | N | N | N",448,15,1.02102,0.00206,12.6618,1.11309,14.8677,14.798
3,float,uniform,GPU,"N | D | N | N | N | N",448,16,1.02336,0.00241,12.6377,1.34067,15.0765,15.0041
3,float,uniform,GPU,"N | D | N | N | N | N",448,17,1.02029,0.00215,12.6506,1.1111,14.8572,14.7842
3,float,uniform,GPU,"N | D | N | N | N | N",448,18,1.01933,0.00191,12.6389,1.11424,14.8494,14.7743
3,float,uniform,GPU,"N | D | N | N | N | N",448,19,1.01798,0.00204,12.6284,1.16234,14.8844,14.8108
3,float,uniform,GPU,"N | D | N | N | N | N",448,20,1.01898,0.001991,12.6447,1.36947,15.1055,15.0352
3,float,uniform,GPU,"N | D | N | N | N | N",448,21,1.0201,0.00221,12.6384,1.37014,15.1008,15.0308
3,float,uniform,GPU,"N | D | N | N | N | N",448,22,1.01946,0.00205,12.6308,1.17725,14.9014,14.8295
3,float,uniform,GPU,"N | D | N | N | N | N",448,23,1.02403,0.002059,12.6259,1.11405,14.8392,14.7661
3,float,uniform,GPU,"N | D | N | N | N | N",448,24,1.01994,0.0023,12.6353,1.35875,15.0886,15.0163
3,float,uniform,GPU,"N | D | N | N | N | N",448,25,1.02154,0.00199,12.628,1.19418,14.9149,14.8457
3,float,uniform,GPU,"N | D | N | N | N | N",448,26,1.02035,0.002079,12.6471,1.14198,14.8797,14.8115
3,float,uniform,GPU,"N | D | N | N | N | N",448,27,1.02054,0.002241,12.6388,1.11392,14.849,14.7755
3,float,uniform,GPU,"N | D | N | N | N | N",448,28,1.02288,0.00218,12.6376,1.11098,14.8466,14.7736
3,float,uniform,GPU,"N | D | N | N | N | N",448,29,1.01958,0.001971,12.638,1.11245,14.8438,14.772
3,float,uniform,GPU,"N | D | N | N | N | N",448,30,1.01869,0.00193,12.6378,1.11091,14.8421,14.7693
3,float,uniform,GPU,"N | D | N | N | N | N",448,31,1.02109,0.00203,12.6455,1.32182,15.0608,14.9905
3,float,uniform,GPU,"N | D | N | N | N | N",448,32,1.01901,0.00205,12.653,1.42013,15.168,15.0942
3,float,uniform,GPU,"N | D | N | N | N | N",448,33,1.01856,0.00221,12.6427,1.48922,15.2296,15.1527
3,float,uniform,GPU,"N | D | N | N | N | N",448,34,1.02051,0.002408,12.6391,1.11104,14.8408,14.7731
3,float,uniform,GPU,"N | D | N | N | N | N",448,35,1.01949,0.002101,12.6443,1.17309,14.9097,14.839
3,float,uniform,GPU,"N | D | N | N | N | N",448,36,1.01869,0.002157,12.6392,1.11248,14.8449,14.7725
3,float,uniform,GPU,"N | D | N | N | N | N",448,37,1.02227,0.00194,12.6392,1.36659,15.101,15.03
3,float,uniform,GPU,"N | D | N | N | N | N",448,38,1.01946,0.00214,12.639,1.32954,15.0612,14.9902
3,float,uniform,GPU,"N | D | N | N | N | N",448,39,1.0161,0.002569,12.6228,1.40499,15.1188,15.0465
3,float,uniform,GPU,"N | D | N | N | N | N",448,40,1.01901,0.001991,12.6318,1.11328,14.8362,14.7661
3,float,uniform,GPU,"N | D | N | N | N | N",448,41,1.01885,0.00219,12.6474,1.11062,14.8504,14.7791
3,float,uniform,GPU,"N | D | N | N | N | N",448,42,1.01827,0.00216,12.619,1.11421,14.8246,14.7536
3,float,uniform,GPU,"N | D | N | N | N | N",448,43,1.01936,0.00217,12.6385,1.11466,14.8469,14.7747
3,float,uniform,GPU,"N | D | N | N | N | N",448,44,1.01952,0.002179,12.6527,1.11008,14.8573,14.7844
3,float,uniform,GPU,"N | D | N | N | N | N",448,45,1.02096,0.00207,12.6557,1.69603,15.4489,15.3748
3,float,uniform,GPU,"N | D | N | N | N | N",448,46,1.0199,0.002119,12.6441,1.11286,14.8574,14.7789
3,float,uniform,GPU,"N | D | N | N | N | N",448,47,1.01827,0.00219,12.6309,1.35363,15.079,15.005
3,float,uniform,GPU,"N | D | N | N | N | N",448,48,1.0207,0.002229,12.635,1.12512,14.8521,14.7831
3,float,uniform,GPU,"N | D | N | N | N | N",448,49,1.01827,0.002369,12.6485,1.11974,14.8625,14.7889
3,float,uniform,GPU,"N | D | N | N | N | N",448,50,1.02077,0.00202,12.6266,1.48774,15.2092,15.1372
3,float,uniform,GPU,"N | D | N | N | N | N",448,51,1.0207,0.002,12.6491,1.11581,14.8606,14.7876
3,float,uniform,GPU,"N | D | N | N | N | N",448,52,1.02058,0.0025,12.6459,1.11274,14.8547,14.7817
3,float,uniform,GPU,"N | D | N | N | N | N",448,53,1.02051,0.00202,12.6527,1.10784,14.8555,14.7831
3,float,uniform,GPU,"N | D | N | N | N | N",448,54,1.02016,0.00202,12.6386,1.11418,14.8414,14.775
3,float,uniform,GPU,"N | D | N | N | N | N",448,55,1.02058,0.00246,12.6375,1.11286,14.8447,14.7734
3,float,uniform,GPU,"N | D | N | N | N | N",448,56,1.02074,0.001961,12.6441,1.11206,14.8502,14.7788
3,float,uniform,GPU,"N | D | N | N | N | N",448,57,1.0209,0.00214,12.6212,1.11149,14.8318,14.7558
3,float,uniform,GPU,"N | D | N | N | N | N",448,58,1.01648,0.002079,12.6124,1.11418,14.8154,14.7451
3,float,uniform,GPU,"N | D | N | N | N | N",448,59,1.01942,0.00205,12.642,1.15482,14.8894,14.8183
3,float,uniform,GPU,"N | D | N | N | N | N",448,60,1.02259,0.002089,12.6311,1.36426,15.0885,15.02
3,float,uniform,GPU,"N | D | N | N | N | N",448,61,1.0192,0.00236,12.6494,1.34685,15.0916,15.0178
3,float,uniform,GPU,"N | D | N | N | N | N",448,62,1.0191,0.00214,12.6794,1.11072,14.8817,14.8114
3,float,uniform,GPU,"N | D | N | N | N | N",448,63,1.02442,0.00203,12.6623,1.18598,14.9492,14.8747
3,float,uniform,GPU,"N | D | N | N | N | N",448,64,1.01795,0.00228,12.6463,1.11398,14.851,14.7805
3,float,uniform,GPU,"N | D | N | N | N | N",448,65,1.02189,0.002091,12.6477,1.11331,14.858,14.785
3,float,uniform,GPU,"N | D | N | N | N | N",448,66,1.0191,0.00198,12.6396,1.36061,15.0915,15.0213
3,float,uniform,GPU,"N | D | N | N | N | N",448,67,1.02016,0.00212,12.6514,1.1848,14.9296,14.8585
3,float,uniform,GPU,"N | D | N | N | N | N",448,68,1.0199,0.00244,12.6703,1.11181,14.8764,14.8045
3,float,uniform,GPU,"N | D | N | N | N | N",448,69,1.01974,0.00195,12.6155,1.11216,14.8247,14.7494
3,float,uniform,GPU,"N | D | N | N | N | N",448,70,1.01955,0.0021,12.6515,1.11242,14.8564,14.7856
3,float,uniform,GPU,"N | D | N | N | N | N",448,71,1.01821,0.001929,12.6472,1.1137,14.8531,14.781
3,float,uniform,GPU,"N | D | N | N | N | N",448,72,1.02147,0.00209,12.6288,1.11549,14.8374,14.7678
3,float,uniform,GPU,"N | D | N | N | N | N",448,73,1.01946,0.00197,12.6371,1.3424,15.0734,15.0009
3,float,uniform,GPU,"N | D | N | N | N | N",448,74,1.01837,0.002,12.6399,1.11123,14.8416,14.7715
3,float,uniform,GPU,"N | D | N | N | N | N",512,0,1.48867,0.001941,9.11945,2.21194,12.8938,12.822
3,float,uniform,GPU,"N | D | N | N | N | N",512,1,1.48451,0.00201,9.13387,2.2105,12.9057,12.8309
3,float,uniform,GPU,"N | D | N | N | N | N",512,2,1.48902,0.002169,9.13861,1.96397,12.6707,12.5938
3,float,uniform,GPU,"N | D | N | N | N | N",512,3,1.48826,0.002,9.131,2.0791,12.7723,12.7004
3,float,uniform,GPU,"N | D | N | N | N | N",512,4,1.48723,0.002,9.12876,1.90368,12.5949,12.5217
3,float,uniform,GPU,"N | D | N | N | N | N",512,5,1.48634,0.002329,9.13016,1.99782,12.6867,12.6166
3,float,uniform,GPU,"N | D | N | N | N | N",512,6,1.4889,0.002041,9.14481,2.25306,12.9616,12.8888
3,float,uniform,GPU,"N | D | N | N | N | N",512,7,1.48605,0.002019,9.12929,2.20678,12.8968,12.8241
3,float,uniform,GPU,"N | D | N | N | N | N",512,8,1.48842,0.00202,9.1359,2.08637,12.7862,12.7127
3,float,uniform,GPU,"N | D | N | N | N | N",512,9,1.48877,0.00197,9.1303,1.88269,12.5753,12.5037
3,float,uniform,GPU,"N | D | N | N | N | N",512,10,1.48899,0.00199,9.12743,1.72106,12.4179,12.3395
3,float,uniform,GPU,"N | D | N | N | N | N",512,11,1.48419,0.002298,9.12093,1.79245,12.4716,12.3999
3,float,uniform,GPU,"N | D | N | N | N | N",512,12,1.48355,0.0021,9.14858,2.23274,12.94,12.867
3,float,uniform,GPU,"N | D | N | N | N | N",512,13,1.49526,0.00214,9.13636,1.692,12.3987,12.3258
3,float,uniform,GPU,"N | D | N | N | N | N",512,14,1.48515,0.00204,9.12834,1.79846,12.4894,12.414
3,float,uniform,GPU,"N | D | N | N | N | N",512,15,1.48669,0.00213,9.14477,1.7223,12.4255,12.3559
3,float,uniform,GPU,"N | D | N | N | N | N",512,16,1.48829,0.002211,9.1425,2.10528,12.811,12.7383
3,float,uniform,GPU,"N | D | N | N | N | N",512,17,1.49075,0.00218,9.12715,1.92723,12.6208,12.5473
3,float,uniform,GPU,"N | D | N | N | N | N",512,18,1.49082,0.001949,9.14318,2.13702,12.8457,12.773
3,float,uniform,GPU,"N | D | N | N | N | N",512,19,1.48963,0.002009,9.16021,1.81085,12.5342,12.4627
3,float,uniform,GPU,"N | D | N | N | N | N",512,20,1.48541,0.00198,9.13657,1.87898,12.5752,12.5029
3,float,uniform,GPU,"N | D | N | N | N | N",512,21,1.48326,0.001991,9.13089,2.02282,12.7102,12.639
3,float,uniform,GPU,"N | D | N | N | N | N",512,22,1.48522,0.00226,9.13053,1.8247,12.5162,12.4427
3,float,uniform,GPU,"N | D | N | N | N | N",512,23,1.48733,0.00218,9.13875,1.80534,12.5051,12.4336
3,float,uniform,GPU,"N | D | N | N | N | N",512,24,1.48618,0.00225,9.14549,2.28509,12.9909,12.919
3,float,uniform,GPU,"N | D | N | N | N | N",512,25,1.4887,0.0022,9.12844,1.82509,12.5177,12.4444
3,float,uniform,GPU,"N | D | N | N | N | N",512,26,1.48602,0.002239,9.11837,1.82774,12.5056,12.4344
3,float,uniform,GPU,"N | D | N | N | N | N",512,27,1.4865,0.00202,9.12411,2.12688,12.8177,12.7395
3,float,uniform,GPU,"N | D | N | N | N | N",512,28,1.48336,0.00221,9.13403,2.05984,12.7495,12.6794
3,float,uniform,GPU,"N | D | N | N | N | N",512,29,1.48922,0.002,9.13833,2.39002,13.0944,13.0196
3,float,uniform,GPU,"N | D | N | N | N | N",512,30,1.48768,0.00219,9.13109,1.79968,12.4929,12.4206
3,float,uniform,GPU,"N | D | N | N | N | N",512,31,1.4841,0.00237,9.13145,1.8287,12.5236,12.4466
3,float,uniform,GPU,"N | D | N | N | N | N",512,32,1.48483,0.002101,9.13641,2.15738,12.85,12.7807
3,float,uniform,GPU,"N | D | N | N | N | N",512,33,1.48557,0.00202,9.13381,1.77549,12.4707,12.3969
3,float,uniform,GPU,"N | D | N | N | N | N",512,34,1.48522,0.00217,9.13561,2.06576,12.7584,12.6888
3,float,uniform,GPU,"N | D | N | N | N | N",512,35,1.48982,0.00225,9.13351,1.8489,12.5497,12.4745
3,float,uniform,GPU,"N | D | N | N | N | N",512,36,1.4912,0.00209,9.13031,2.15101,12.8498,12.7746
3,float,uniform,GPU,"N | D | N | N | N | N",512,37,1.48493,0.002101,9.13334,2.2808,12.9754,12.9012
3,float,uniform,GPU,"N | D | N | N | N | N",512,38,1.48739,0.002131,9.13353,2.0953,12.7896,12.7183
3,float,uniform,GPU,"N | D | N | N | N | N",512,39,1.48778,0.00198,9.13456,1.87155,12.5722,12.4959
3,float,uniform,GPU,"N | D | N | N | N | N",512,40,1.48701,0.002029,9.12707,2.3017,12.9964,12.9178
3,float,uniform,GPU,"N | D | N | N | N | N",512,41,1.48278,0.00229,9.1395,1.93027,12.6279,12.5548
3,float,uniform,GPU,"N | D | N | N | N | N",512,42,1.48426,0.001949,9.1219,1.8079,12.4908,12.416
3,float,uniform,GPU,"N | D | N | N | N | N",512,43,1.48832,0.002199,9.13351,2.16467,12.8635,12.7887
3,float,uniform,GPU,"N | D | N | N | N | N",512,44,1.48723,0.00203,9.14032,2.64438,13.3491,13.274
3,float,uniform,GPU,"N | D | N | N | N | N",512,45,1.48989,0.0021,9.15112,2.04723,12.7625,12.6903
3,float,uniform,GPU,"N | D | N | N | N | N",512,46,1.48643,0.00216,9.12332,1.79859,12.4817,12.4105
3,float,uniform,GPU,"N | D | N | N | N | N",512,47,1.48826,0.00203,9.14461,2.33574,13.0438,12.9706
3,float,uniform,GPU,"N | D | N | N | N | N",512,48,1.49037,0.00238,9.13023,1.71558,12.4119,12.3386
3,float,uniform,GPU,"N | D | N | N | N | N",512,49,1.48531,0.00195,9.12446,2.31942,13.0063,12.9311
3,float,uniform,GPU,"N | D | N | N | N | N",512,50,1.48794,0.00205,9.13195,2.10634,12.8043,12.7283
3,float,uniform,GPU,"N | D | N | N | N | N",512,51,1.48422,0.00199,9.12824,1.74992,12.4381,12.3644
3,float,uniform,GPU,"N | D | N | N | N | N",512,52,1.48787,0.00241,9.14758,1.69686,12.4088,12.3347
3,float,uniform,GPU,"N | D | N | N | N | N",512,53,1.48461,0.002179,9.12633,1.75635,12.4434,12.3695
3,float,uniform,GPU,"N | D | N | N | N | N",512,54,1.48915,0.00221,9.13375,2.13933,12.8354,12.7644
3,float,uniform,GPU,"N | D | N | N | N | N",512,55,1.4864,0.001929,9.14607,1.75882,12.4667,12.3932
3,float,uniform,GPU,"N | D | N | N | N | N",512,56,1.4865,0.00197,9.13527,2.15424,12.8498,12.778
3,float,uniform,GPU,"N | D | N | N | N | N",512,57,1.48326,0.00223,9.13551,2.08189,12.7757,12.7029
3,float,uniform,GPU,"N | D | N | N | N | N",512,58,1.4887,0.00212,9.14763,1.82733,12.5378,12.4658
3,float,uniform,GPU,"N | D | N | N | N | N",512,59,1.48944,0.00199,9.12991,1.99997,12.6945,12.6213
3,float,uniform,GPU,"N | D | N | N | N | N",512,60,1.48685,0.00207,9.1413,2.28166,12.983,12.9119
3,float,uniform,GPU,"N | D | N | N | N | N",512,61,1.48774,0.00199,9.13025,1.9671,12.6622,12.5871
3,float,uniform,GPU,"N | D | N | N | N | N",512,62,1.48678,0.002101,9.1455,1.82611,12.5369,12.4605
3,float,uniform,GPU,"N | D | N | N | N | N",512,63,1.49085,0.0021,9.13449,2.15053,12.8531,12.778
3,float,uniform,GPU,"N | D | N | N | N | N",512,64,1.48605,0.00201,9.1353,1.77478,12.4773,12.3981
3,float,uniform,GPU,"N | D | N | N | N | N",512,65,1.48669,0.00242,9.12463,1.81715,12.5019,12.4309
3,float,uniform,GPU,"N | D | N | N | N | N",512,66,1.4903,0.001971,9.15562,1.93322,12.6563,12.5811
3,float,uniform,GPU,"N | D | N | N | N | N",512,67,1.48304,0.00215,9.13033,2.23331,12.9226,12.8488
3,float,uniform,GPU,"N | D | N | N | N | N",512,68,1.48928,0.00219,9.12514,2.21469,12.901,12.8313
3,float,uniform,GPU,"N | D | N | N | N | N",512,69,1.49136,0.002011,9.12555,2.29542,12.9903,12.9143
3,float,uniform,GPU,"N | D | N | N | N | N",512,70,1.4919,0.00216,9.13042,2.28858,12.9847,12.9131
3,float,uniform,GPU,"N | D | N | N | N | N",512,71,1.48474,0.002321,9.12869,1.89542,12.5836,12.5112
3,float,uniform,GPU,"N | D | N | N | N | N",512,72,1.48445,0.00193,9.14409,2.3489,13.0521,12.9794
3,float,uniform,GPU,"N | D | N | N | N | N",512,73,1.4895,0.00196,9.12029,1.81392,12.4947,12.4257
3,float,uniform,GPU,"N | D | N | N | N | N",512,74,1.49238,0.0022,9.13104,2.01501,12.719,12.6406
