dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,31,1.23216,0,14.9637,1.42541,17.6919,17.6212
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,32,1.23491,0,14.9617,1.42598,17.6944,17.6226
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,33,1.23869,0,14.9606,1.42781,17.6961,17.6271
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,34,1.23312,0,14.9568,1.42301,17.6867,17.6129
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,35,1.24022,0,14.9566,1.42691,17.6964,17.6237
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,36,1.23366,0,14.963,1.42406,17.6902,17.6207
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,37,1.23555,0,14.9639,1.42627,17.698,17.6257
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,38,1.23424,0,14.9584,1.42106,17.6831,17.6137
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,39,1.23587,0,14.9568,1.42522,17.6904,17.6179
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,40,1.23514,0,14.961,1.42307,17.6909,17.6192
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,41,1.23267,0,14.9562,1.42323,17.6802,17.6121
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,42,1.23277,0,14.9561,1.42845,17.6897,17.6173
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,43,1.23626,0,14.9629,1.42339,17.6944,17.6226
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,44,1.236,0,14.9629,1.42877,17.6986,17.6277
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,45,1.23283,0,14.9587,1.42666,17.6906,17.6182
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,46,1.23523,0,14.9613,1.4328,17.7006,17.6293
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,47,1.23434,0,14.962,1.42566,17.6943,17.622
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,48,1.23213,0,14.9703,1.43114,17.7056,17.6336
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,49,1.23376,0,14.948,1.42653,17.6795,17.6083
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,50,1.23357,0,14.9575,1.4263,17.6869,17.6173
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,51,1.23146,0,14.9594,1.42288,17.6838,17.6137
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,52,1.23203,0,14.9573,1.42211,17.6795,17.6115
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,53,1.23258,0,14.95,1.42387,17.6838,17.6064
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,54,1.23853,0,14.9595,1.42214,17.6898,17.6201
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,55,1.23277,0,14.9569,1.42106,17.6791,17.6107
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,56,1.23648,0,14.9549,1.42224,17.6825,17.6136
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,57,1.23328,0,14.9514,1.4233,17.6818,17.6079
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,58,1.23491,0,14.9507,1.42266,17.6764,17.6082
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,59,1.23504,0,14.9589,1.4249,17.6898,17.6189
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,60,1.23469,0,14.9599,1.42202,17.6891,17.6166
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,61,1.23254,0,14.9573,1.42234,17.6822,17.6122
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,62,1.23478,0,14.9578,1.42176,17.6875,17.6144
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,63,1.23728,0,14.9567,1.42291,17.6891,17.6169
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,64,1.23232,0,14.9842,1.42502,17.7135,17.6416
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,65,1.23741,0,14.9659,1.42314,17.6962,17.6264
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,66,1.23341,0,14.9554,1.42595,17.6875,17.6148
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,67,1.232,0,14.9621,1.42653,17.6885,17.6206
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,68,1.2344,0,14.9627,1.42637,17.6952,17.6234
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,69,1.23101,0,14.9493,1.42397,17.6782,17.6042
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,70,1.23261,0,14.9615,1.42541,17.6914,17.6195
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,71,1.23357,0,14.9555,1.42339,17.6849,17.6125
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,72,1.23267,0,14.9586,1.42368,17.6851,17.6149
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,73,1.23734,0,14.9592,1.42704,17.691,17.6236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,74,1.23338,0,14.9688,1.42675,17.7021,17.6289
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,1.95907,0,28.1595,2.25917,32.4514,32.3778
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,1.95968,0,28.1549,2.25434,32.4401,32.3689
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,1.95834,0,28.1598,2.26003,32.4568,32.3782
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,1.95386,0,28.1595,2.2583,32.4449,32.3717
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,1.95613,0,28.1591,2.25584,32.449,32.3711
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,1.96013,0,28.1568,2.2529,32.4431,32.3698
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,1.95536,0,28.1599,2.25754,32.4495,32.3728
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,1.96176,0,28.16,2.25936,32.4571,32.3812
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,1.97069,0,28.1619,2.25357,32.4593,32.3861
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,1.956,0,28.1625,2.25693,32.4467,32.3754
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,1.95747,0,28.1663,2.25968,32.458,32.3834
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,1.95645,0,28.1737,2.25776,32.4618,32.3879
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,1.95514,0,28.1567,2.25997,32.4467,32.3718
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,1.95645,0,28.1592,2.26134,32.4569,32.377
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,1.95834,0,28.16,2.25914,32.4523,32.3775
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,1.95706,0,28.1601,2.25898,32.4483,32.3761
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,1.95622,0,28.1674,2.25741,32.4576,32.381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,1.95584,0,28.1674,2.25805,32.4555,32.3813
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,1.95747,0,28.1734,2.25709,32.4652,32.388
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,1.95709,0,28.1597,2.26246,32.4584,32.3793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,20,1.95629,0,28.1591,2.2583,32.45,32.3737
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,21,1.95926,0,28.1597,2.26016,32.4546,32.3791
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,22,1.96077,0,28.1593,2.25597,32.4499,32.3761
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,23,1.95574,0,28.1607,2.25901,32.4502,32.3754
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,24,1.95626,0,28.1573,2.26202,32.4505,32.3756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,25,1.95901,0,28.1607,2.25446,32.4465,32.3742
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,26,1.95651,0,28.1667,2.26099,32.4597,32.3842
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,27,1.96208,0,28.159,2.25776,32.4555,32.3789
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,28,1.96947,0,28.1615,2.25488,32.4631,32.3859
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,29,1.95606,0,28.1572,2.25651,32.443,32.3698
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,30,1.95674,0,28.1665,2.26128,32.46,32.3845
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,31,1.9743,0,28.1597,2.2487,32.4591,32.3827
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,32,1.95699,0,28.1617,2.25955,32.4519,32.3783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,33,1.96653,0,28.1565,2.25786,32.4595,32.3809
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,34,1.95968,0,28.162,2.25917,32.4548,32.3809
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,35,1.95446,0,28.1609,2.26045,32.4539,32.3758
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,36,1.9551,0,28.1551,2.25805,32.4416,32.3682
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,37,1.95798,0,28.1575,2.25674,32.4458,32.3722
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,38,1.95917,0,28.1609,2.2656,32.4666,32.3857
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,39,1.95709,0,28.1697,2.25427,32.4544,32.381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,40,1.95411,0,28.1662,2.26045,32.4592,32.3808
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,41,1.95859,0,28.1613,2.25578,32.4508,32.3756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,42,1.95261,0,28.1595,2.26131,32.4552,32.3734
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,43,1.95555,0,28.1638,2.25674,32.4517,32.3761
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,44,1.95725,0,28.173,2.26118,32.4663,32.3915
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,45,1.95542,0,28.172,2.25984,32.463,32.3873
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,46,1.95824,0,28.1614,2.2567,32.4514,32.3764
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,47,1.95923,0,28.1631,2.25891,32.4551,32.3812
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,48,1.95987,0,28.156,2.25859,32.4496,32.3744
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,49,1.97184,0,28.1648,2.252,32.4629,32.3887
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,50,1.95699,0,28.1602,2.26067,32.4565,32.3779
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,51,1.95434,0,28.1637,2.25824,32.4511,32.3762
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,52,1.95549,0,28.1672,2.26112,32.4596,32.3839
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,53,1.95405,0,28.1597,2.25942,32.4459,32.3731
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,54,1.95818,0,28.1726,2.25622,32.4663,32.387
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,55,1.96016,0,28.1737,2.25827,32.4656,32.3921
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,56,1.95718,0,28.1583,2.25981,32.4477,32.3753
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,57,1.96851,0,28.1665,2.25411,32.4637,32.3892
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,58,1.95866,0,28.1575,2.26042,32.4496,32.3765
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,59,1.95814,0,28.1554,2.25648,32.4409,32.37
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,60,1.95437,0,28.1598,2.25635,32.4474,32.3705
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,61,1.95872,0,28.161,2.25539,32.4478,32.3752
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,62,1.95366,0,28.1614,2.26045,32.4491,32.3755
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,63,1.95546,0,28.1608,2.25834,32.4488,32.3746
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,64,1.95594,0,28.1644,2.26019,32.4605,32.3805
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,65,1.95395,0,28.1708,2.25869,32.4594,32.3834
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,66,1.9568,0,28.1598,2.25658,32.4484,32.3732
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,67,1.96086,0,28.1634,2.25693,32.4555,32.3812
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,68,1.9577,0,28.1556,2.26317,32.4521,32.3765
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,69,1.95555,0,28.1627,2.2601,32.4546,32.3783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,70,1.95971,0,28.1583,2.25453,32.4467,32.3725
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,71,1.95898,0,28.156,2.25677,32.4464,32.3717
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,72,1.95491,0,28.1612,2.25837,32.4497,32.3745
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,73,1.96182,0,28.157,2.25571,32.4484,32.3745
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,74,1.95699,0,28.1722,2.2647,32.4716,32.3939
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,2.94189,0,37.3788,3.35984,43.7577,43.6806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,2.91933,0,37.3807,3.40083,43.7811,43.7009
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,2.91363,0,37.3785,3.38378,43.755,43.6759
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,2.92266,0,37.3752,3.37344,43.7491,43.6713
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,2.91798,0,37.383,3.36986,43.7488,43.6709
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,2.93085,0,37.3814,3.36832,43.7602,43.6806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,2.93181,0,37.376,3.3576,43.7439,43.6654
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,2.91456,0,37.3763,3.37379,43.7427,43.6647
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,2.93354,0,37.3762,3.37194,43.757,43.6817
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,2.91901,0,37.3771,3.38438,43.7566,43.6805
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,2.91581,0,37.3805,3.3753,43.7533,43.6716
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,2.9351,0,37.3787,3.3689,43.7625,43.6827
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,2.91613,0,37.373,3.38509,43.7492,43.6743
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,2.92733,0,37.3783,3.36576,43.749,43.6714
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,2.93226,0,37.3829,3.35997,43.7471,43.6751
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,2.91821,0,37.3803,3.3808,43.7546,43.6793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,2.93216,0,37.3799,3.36205,43.7489,43.6741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,2.91741,0,37.3813,3.39501,43.7727,43.6938
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,2.91875,0,37.3811,3.39098,43.7694,43.6908
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,2.92365,0,37.3788,3.37734,43.7609,43.6798
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,20,2.91802,0,37.3782,3.36768,43.7412,43.6639
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,21,2.93142,0,37.3755,3.39677,43.7828,43.7037
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,22,2.93366,0,37.3706,3.3591,43.7386,43.6634
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,23,2.91501,0,37.3765,3.38419,43.7512,43.6757
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,24,2.93565,0,37.3819,3.35629,43.7524,43.6738
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,25,2.91802,0,37.3741,3.3927,43.7597,43.6848
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,26,2.93168,0,37.3688,3.376,43.7511,43.6764
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,27,2.91677,0,37.38,3.39069,43.7629,43.6875
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,28,2.92602,0,37.3798,3.36266,43.7464,43.6685
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,29,2.93088,0,37.3725,3.36653,43.7462,43.6699
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,30,2.92422,0,37.3713,3.36419,43.7345,43.6597
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,31,2.92006,0,37.3764,3.37626,43.7468,43.6727
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,32,2.93613,0,37.3737,3.36205,43.7512,43.6718
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,33,2.92349,0,37.3731,3.36198,43.7355,43.6586
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,34,2.91917,0,37.3733,3.37315,43.7443,43.6656
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,35,2.92189,0,37.3775,3.3705,43.7478,43.6698
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,36,2.92166,0,37.3783,3.37882,43.7551,43.6788
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,37,2.92973,0,37.3794,3.35974,43.7465,43.6689
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,38,2.93475,0,37.3867,3.36211,43.7602,43.6836
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,39,2.92285,0,37.3733,3.36512,43.7379,43.6613
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,40,2.91462,0,37.3736,3.36739,43.7328,43.6556
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,41,2.91738,0,37.3808,3.38352,43.758,43.6817
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,42,2.92096,0,37.3727,3.37053,43.7404,43.6642
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,43,2.91843,0,37.3799,3.36634,43.7416,43.6646
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,44,2.91664,0,37.3739,3.38771,43.7555,43.6783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,45,2.92374,0,37.3718,3.36483,43.7378,43.6604
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,46,2.92173,0,37.3764,3.37619,43.7508,43.6743
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,47,2.91373,0,37.3699,3.38573,43.7471,43.6694
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,48,2.93165,0,37.368,3.37107,43.7462,43.6708
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,49,2.91475,0,37.3838,3.3712,43.7493,43.6697
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,50,2.93293,0,37.3812,3.36605,43.7565,43.6801
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,51,2.93315,0,37.3816,3.37149,43.7657,43.6863
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,52,2.9216,0,37.3842,3.37606,43.7628,43.6819
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,53,2.92096,0,37.3862,3.36634,43.7595,43.6735
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,54,2.91965,0,37.3712,3.3777,43.7437,43.6685
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,55,2.93418,0,37.3732,3.36214,43.7462,43.6696
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,56,2.9159,0,37.3761,3.37114,43.7369,43.6632
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,57,2.92147,0,37.3737,3.37661,43.7524,43.6718
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,58,2.91603,0,37.3714,3.37565,43.7411,43.6631
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,59,2.93283,0,37.375,3.36595,44.2006,43.6738
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,60,2.92192,0,37.3824,3.3825,43.7594,43.6868
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,61,2.91731,0,37.3779,3.37818,43.7496,43.6734
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,62,2.93158,0,37.3649,3.36186,43.7332,43.6583
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,63,2.91603,0,37.3761,3.36845,43.7598,43.6606
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,64,2.91715,0,37.3728,3.36742,43.7328,43.6574
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,65,2.93261,0,37.3756,3.35926,43.7455,43.6675
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,66,2.91587,0,37.3852,3.37482,43.7505,43.6758
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,67,2.93706,0,37.3775,3.37322,43.7634,43.6878
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,68,2.92826,0,37.3761,3.37059,43.7493,43.675
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,69,2.91757,0,37.3735,3.37382,43.7395,43.6649
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,70,2.91536,0,37.3817,3.36592,43.7391,43.663
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,71,2.92982,0,37.3748,3.35949,43.7404,43.6641
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,72,2.93376,0,37.3659,3.36509,43.7402,43.6647
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,73,2.91088,0,37.3734,3.37024,43.7329,43.6545
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,74,2.91389,0,37.3697,3.39002,43.7501,43.6736
