dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"N | N | N | N",192,33,0.009888,0,0.152759,0.007264,0.210227,0.169911
2,double,uniform,GPU,"N | N | N | N",192,34,0.011808,0,0.149258,0.010048,0.201758,0.171114
2,double,uniform,GPU,"N | N | N | N",192,35,0.011936,0,0.150108,0.009184,0.202538,0.171228
2,double,uniform,GPU,"N | N | N | N",192,36,0.011712,0,0.152859,0.008448,0.212518,0.173019
2,double,uniform,GPU,"N | N | N | N",192,37,0.009728,0,0.152779,0.0088,0.210718,0.171307
2,double,uniform,GPU,"N | N | N | N",192,38,0.008576,0,0.153098,0.00784,0.209498,0.169514
2,double,uniform,GPU,"N | N | N | N",192,39,0.010432,0,0.152888,0.006432,0.210398,0.169752
2,double,uniform,GPU,"N | N | N | N",192,40,0.009824,0,0.152878,0.008032,0.211718,0.170734
2,double,uniform,GPU,"N | N | N | N",192,41,0.011296,0,0.149368,0.010784,0.201598,0.171448
2,double,uniform,GPU,"N | N | N | N",192,42,0.012704,0,0.153598,0.007424,0.214428,0.173726
2,double,uniform,GPU,"N | N | N | N",192,43,0.00992,0,0.152989,0.007264,0.211467,0.170173
2,double,uniform,GPU,"N | N | N | N",192,44,0.008448,0,0.153408,0.008288,0.211898,0.170144
2,double,uniform,GPU,"N | N | N | N",192,45,0.01024,0,0.153308,0.007968,0.209808,0.171516
2,double,uniform,GPU,"N | N | N | N",192,46,0.01216,0,0.152808,0.00672,0.210617,0.171688
2,double,uniform,GPU,"N | N | N | N",192,47,0.012224,0,0.150358,0.010432,0.203468,0.173014
2,double,uniform,GPU,"N | N | N | N",192,48,0.009184,0,0.153679,0.00784,0.211828,0.170703
2,double,uniform,GPU,"N | N | N | N",192,49,0.009856,0,0.152638,0.00864,0.211728,0.171134
2,double,uniform,GPU,"N | N | N | N",192,50,0.009824,0,0.153588,0.006336,0.211818,0.169748
2,double,uniform,GPU,"N | N | N | N",192,51,0.009824,0,0.15331,0.007648,0.210568,0.170782
2,double,uniform,GPU,"N | N | N | N",192,52,0.013184,0,0.15313,0.007456,0.213747,0.17377
2,double,uniform,GPU,"N | N | N | N",192,53,0.010944,0,0.150388,0.008096,0.202478,0.169428
2,double,uniform,GPU,"N | N | N | N",192,54,0.011072,0,0.153028,0.008288,0.212888,0.172388
2,double,uniform,GPU,"N | N | N | N",192,55,0.011808,0,0.1538,0.00832,0.215148,0.173928
2,double,uniform,GPU,"N | N | N | N",192,56,0.010368,0,0.15335,0.00672,0.211828,0.170438
2,double,uniform,GPU,"N | N | N | N",192,57,0.012544,0,0.153378,0.008672,0.212947,0.174594
2,double,uniform,GPU,"N | N | N | N",192,58,0.009696,0,0.153218,0.00816,0.211218,0.171074
2,double,uniform,GPU,"N | N | N | N",192,59,0.011232,0,0.153228,0.008448,0.211548,0.172908
2,double,uniform,GPU,"N | N | N | N",192,60,0.009536,0,0.153759,0.007104,0.211528,0.170399
2,double,uniform,GPU,"N | N | N | N",192,61,0.0104,0,0.153149,0.007744,0.211877,0.171293
2,double,uniform,GPU,"N | N | N | N",192,62,0.009312,0,0.153548,0.008096,0.211338,0.170956
2,double,uniform,GPU,"N | N | N | N",192,63,0.00992,0,0.153148,0.008416,0.211868,0.171484
2,double,uniform,GPU,"N | N | N | N",192,64,0.010112,0,0.153418,0.007264,0.210687,0.170794
2,double,uniform,GPU,"N | N | N | N",192,65,0.01136,0,0.153339,0.008448,0.211888,0.173147
2,double,uniform,GPU,"N | N | N | N",192,66,0.012224,0,0.154088,0.007648,0.212708,0.17396
2,double,uniform,GPU,"N | N | N | N",192,67,0.013472,0,0.153538,0.007456,0.219007,0.174466
2,double,uniform,GPU,"N | N | N | N",192,68,0.01008,0,0.15317,0.009216,0.213207,0.172466
2,double,uniform,GPU,"N | N | N | N",192,69,0.009088,0,0.152998,0.008352,0.212188,0.170438
2,double,uniform,GPU,"N | N | N | N",192,70,0.009152,0,0.152779,0.007264,0.210137,0.169195
2,double,uniform,GPU,"N | N | N | N",192,71,0.01424,0,0.152438,0.007136,0.210937,0.173814
2,double,uniform,GPU,"N | N | N | N",192,72,0.009888,0,0.152738,0.006528,0.210938,0.169154
2,double,uniform,GPU,"N | N | N | N",192,73,0.009344,0,0.154048,0.006688,0.212248,0.17008
2,double,uniform,GPU,"N | N | N | N",192,74,0.01024,0,0.152688,0.007968,0.212318,0.170896
2,double,uniform,GPU,"N | N | N | N",256,0,0.024928,0,0.162379,0.011232,0.242937,0.198539
2,double,uniform,GPU,"N | N | N | N",256,1,0.008416,0,0.158458,0.010784,0.221567,0.177658
2,double,uniform,GPU,"N | N | N | N",256,2,0.007776,0,0.158378,0.00816,0.218538,0.174314
2,double,uniform,GPU,"N | N | N | N",256,3,0.007136,0,0.158728,0.007264,0.216848,0.173128
2,double,uniform,GPU,"N | N | N | N",256,4,0.00832,0,0.158828,0.008352,0.220058,0.1755
2,double,uniform,GPU,"N | N | N | N",256,5,0.007584,0,0.164298,0.00768,0.224497,0.179562
2,double,uniform,GPU,"N | N | N | N",256,6,0.008544,0,0.158118,0.008672,0.220067,0.175334
2,double,uniform,GPU,"N | N | N | N",256,7,0.006848,0,0.158668,0.007712,0.219068,0.173228
2,double,uniform,GPU,"N | N | N | N",256,8,0.008064,0,0.158579,0.006624,0.218618,0.173267
2,double,uniform,GPU,"N | N | N | N",256,9,0.007104,0,0.158338,0.010336,0.222338,0.175778
2,double,uniform,GPU,"N | N | N | N",256,10,0.00672,0,0.158969,0.008384,0.220137,0.174073
2,double,uniform,GPU,"N | N | N | N",256,11,0.007328,0,0.158298,0.008864,0.217868,0.17449
2,double,uniform,GPU,"N | N | N | N",256,12,0.006464,0,0.158878,0.013664,0.223688,0.179006
2,double,uniform,GPU,"N | N | N | N",256,13,0.00672,0,0.158518,0.007072,0.218127,0.17231
2,double,uniform,GPU,"N | N | N | N",256,14,0.010752,0,0.158398,0.006976,0.220268,0.176126
2,double,uniform,GPU,"N | N | N | N",256,15,0.00752,0,0.158198,0.008896,0.220158,0.174614
2,double,uniform,GPU,"N | N | N | N",256,16,0.00736,0,0.158118,0.007232,0.218188,0.17271
2,double,uniform,GPU,"N | N | N | N",256,17,0.00848,0,0.158429,0.008416,0.219467,0.175325
2,double,uniform,GPU,"N | N | N | N",256,18,0.006656,0,0.158298,0.00768,0.217817,0.172634
2,double,uniform,GPU,"N | N | N | N",256,19,0.008384,0,0.158389,0.009536,0.451985,0.176309
2,double,uniform,GPU,"N | N | N | N",256,20,0.006016,0,0.158389,0.008096,0.218687,0.172501
2,double,uniform,GPU,"N | N | N | N",256,21,0.006048,0,0.158309,0.008608,0.218398,0.172965
2,double,uniform,GPU,"N | N | N | N",256,22,0.006496,0,0.158248,0.008448,0.218938,0.173192
2,double,uniform,GPU,"N | N | N | N",256,23,0.007808,0,0.158448,0.010048,0.219198,0.176304
2,double,uniform,GPU,"N | N | N | N",256,24,0.007168,0,0.158028,0.00832,0.217908,0.173516
2,double,uniform,GPU,"N | N | N | N",256,25,0.007136,0,0.158348,0.008864,0.226048,0.174348
2,double,uniform,GPU,"N | N | N | N",256,26,0.011456,0,0.157678,0.008672,0.223428,0.177806
2,double,uniform,GPU,"N | N | N | N",256,27,0.007168,0,0.157578,0.009568,0.219397,0.174314
2,double,uniform,GPU,"N | N | N | N",256,28,0.00784,0,0.157838,0.008128,0.219278,0.173806
2,double,uniform,GPU,"N | N | N | N",256,29,0.010944,0,0.15857,0.008608,0.222408,0.178122
2,double,uniform,GPU,"N | N | N | N",256,30,0.00704,0,0.157818,0.008736,0.219657,0.173594
2,double,uniform,GPU,"N | N | N | N",256,31,0.007296,0,0.157878,0.00752,0.218138,0.172694
2,double,uniform,GPU,"N | N | N | N",256,32,0.007104,0,0.158018,0.008864,0.218428,0.173986
2,double,uniform,GPU,"N | N | N | N",256,33,0.008992,0,0.158019,0.007104,0.218387,0.174115
