dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",64,0,182.335,0.002689,0.07846,68.0667,250.596,250.483
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,63,0.67168,0.00229,3.33294,1.54541,5.63231,5.55232
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,64,0.675744,0.002379,3.32928,1.54285,5.63286,5.55025
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,65,0.675232,0.00222,3.32818,1.5464,5.63241,5.55203
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,66,0.675104,0.00211,3.32886,1.54349,5.62934,5.54956
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,67,0.67424,0.00238,3.3344,1.54899,5.64155,5.56001
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,68,0.673952,0.002522,3.32794,1.54422,5.62529,5.54864
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,69,0.674624,0.00216,3.32978,1.54397,5.6304,5.55054
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,70,0.674848,0.002139,3.33027,1.54589,5.63335,5.55315
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,71,0.674496,0.00235,3.33397,1.54765,5.63658,5.55847
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,72,0.674656,0.002249,3.33319,1.56771,5.65854,5.57781
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,73,0.675136,0.00234,3.31678,1.55722,5.63176,5.55148
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",384,74,0.672768,0.0021,3.33161,1.54288,5.63351,5.54936
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,0,1.06586,0.002409,5.58757,2.48096,9.218,9.13679
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,1,1.0665,0.00213,5.58244,2.46576,9.19499,9.11682
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,2,1.0664,0.002379,5.58958,2.46579,9.20657,9.12415
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,3,1.06589,0.00242,5.58385,2.4617,9.19814,9.11385
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,4,1.06624,0.002319,5.58629,2.47085,9.20737,9.1257
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,5,1.0649,0.00212,5.58857,2.46496,9.20299,9.12054
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,6,1.06659,0.00237,5.58127,2.46342,9.19715,9.11365
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,7,1.06458,0.002531,5.58292,2.4705,9.19898,9.12052
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,8,1.06416,0.00242,5.58896,2.46246,9.20002,9.118
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,9,1.06781,0.00221,5.58132,2.45965,9.19205,9.11098
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,10,1.06704,0.00214,5.58197,2.46362,9.19855,9.11476
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,11,1.06403,0.00234,5.58592,2.45901,9.19505,9.1113
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,12,1.06413,0.00232,5.58061,2.46246,9.19159,9.10952
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,13,1.06467,0.002302,5.5873,2.49283,9.23127,9.1471
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,14,1.06704,0.00235,5.58305,2.5087,9.23965,9.16114
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,15,1.06506,0.00228,5.59209,2.46838,9.21187,9.12781
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,16,1.06531,0.00224,5.58532,2.47181,9.2099,9.12468
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,17,1.06429,0.002211,5.5887,2.46138,9.19509,9.11657
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,18,1.06768,0.0023,5.58224,2.46109,9.19995,9.11331
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,19,1.06515,0.00238,5.58536,2.46259,9.19996,9.11548
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,20,1.06669,0.00221,5.58978,2.46477,9.2091,9.12344
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,21,1.06442,0.00224,5.5809,2.45722,9.18599,9.10477
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,22,1.0655,0.00237,5.58591,2.47395,9.2108,9.12774
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,23,1.06512,0.002128,5.58744,2.46051,9.19667,9.1152
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,24,1.0665,0.00229,5.58642,2.46282,9.19943,9.11802
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,25,1.06752,0.00231,5.58888,2.46234,9.20218,9.12104
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,26,1.06582,0.002331,5.58937,2.46182,9.20386,9.11935
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,27,1.06397,0.002369,5.58418,2.47789,9.20949,9.1284
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,28,1.06554,0.00217,5.58564,2.46902,9.20388,9.12237
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,29,1.06518,0.00247,5.58657,2.46038,9.19366,9.1146
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,30,1.07187,0.00235,5.5873,2.46003,9.20311,9.12155
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,31,1.06438,0.00214,5.58324,2.47203,9.20115,9.12179
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,32,1.06435,0.002231,5.58215,2.48794,9.21721,9.13667
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,33,1.06496,0.002199,5.58884,2.4617,9.19848,9.11769
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,34,1.06758,0.00223,5.58362,2.45869,9.19776,9.11212
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,35,1.06637,0.00241,5.59096,2.50074,9.24345,9.16047
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,36,1.06378,0.00224,5.58784,2.46054,9.19486,9.1144
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,37,1.06493,0.00218,5.59232,2.47731,9.22034,9.13674
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,38,1.06442,0.00222,5.58802,2.46682,9.20354,9.12147
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,39,1.06602,0.00232,5.58871,2.45738,9.19543,9.11442
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,40,1.06611,0.0024,5.58526,2.46176,9.19433,9.11553
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,41,1.0648,0.00239,5.58326,2.46163,9.18982,9.11208
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,42,1.06605,0.00227,5.58851,2.46032,9.20036,9.11714
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,43,1.06406,0.00236,5.58902,2.4656,9.20449,9.12104
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,44,1.0633,0.00221,5.58585,2.46547,9.20331,9.11683
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,45,1.0655,0.00238,5.58356,2.45658,9.19311,9.10802
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,46,1.06557,0.00222,5.58482,2.46579,9.20108,9.1184
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,47,1.06714,0.00245,5.5797,2.45869,9.1911,9.10797
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,48,1.06554,0.00239,5.57626,2.46714,9.1958,9.11132
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,49,1.06563,0.0022,5.58973,2.46448,9.20415,9.12204
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,50,1.06688,0.00254,5.58332,2.48733,9.22148,9.14007
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,51,1.06547,0.00226,5.58456,2.4623,9.19644,9.11459
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,52,1.06534,0.00229,5.58096,2.4647,9.19807,9.1133
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,53,1.06445,0.002311,5.58288,2.46448,9.2017,9.11412
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,54,1.0655,0.00225,5.59035,2.46141,9.2018,9.11951
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,55,1.0632,0.002269,5.58538,2.48944,9.2222,9.14029
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,56,1.0719,0.00225,5.5828,2.46218,9.20365,9.11913
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,57,1.06576,0.00246,5.5845,2.47293,9.2048,9.12564
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,58,1.06634,0.002138,5.5924,2.46435,9.20862,9.12522
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,59,1.06589,0.00221,5.58694,2.45894,9.20351,9.11398
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,60,1.06464,0.002441,5.58576,2.46515,9.20217,9.11799
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,61,1.06512,0.00247,5.58325,2.46112,9.19553,9.11196
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,62,1.06778,0.00271,5.58868,2.46301,9.20583,9.12217
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,63,1.06726,0.002189,5.59057,2.46237,9.20442,9.12239
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,64,1.06483,0.002329,5.57926,2.46547,9.19429,9.11189
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,65,1.06227,0.00215,5.5882,2.45904,9.19516,9.11166
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,66,1.06496,0.00266,5.58392,2.46048,9.1919,9.11202
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,67,1.06221,0.00248,5.58545,2.46115,9.19289,9.11129
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,68,1.06496,0.0022,5.58095,2.46765,9.19677,9.11576
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,69,1.06675,0.00211,5.57973,2.49085,9.21735,9.13944
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,70,1.06598,0.00216,5.5817,2.47453,9.20674,9.12437
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,71,1.06643,0.00249,5.60085,2.46291,9.21785,9.13268
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,72,1.06627,0.002269,5.58608,2.50029,9.2335,9.15491
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,73,1.06509,0.00217,5.59006,2.46381,9.20005,9.12112
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",448,74,1.06438,0.0026,5.58016,2.45962,9.19092,9.10676
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,0,1.61629,0.00219,7.51676,3.67363,12.8929,12.8089
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,1,1.60918,0.002179,7.52171,3.67779,12.8938,12.8109
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,2,1.61046,0.00254,7.52417,3.69286,12.9125,12.83
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,3,1.61466,0.002311,7.51697,3.67238,12.8899,12.8063
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,4,1.61082,0.00231,7.52714,3.66154,12.8849,12.8018
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,5,1.61472,0.00262,7.51196,3.68064,12.8948,12.8099
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,6,1.60995,0.0022,7.53137,3.6736,12.8984,12.8171
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,7,1.61014,0.00229,7.51739,3.69942,12.9155,12.8292
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,8,1.61133,0.00231,7.5361,3.65946,12.8899,12.8092
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,9,1.61414,0.00224,7.53202,3.6599,12.8939,12.8083
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,10,1.61274,0.00239,7.52091,3.66858,12.8876,12.8046
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,11,1.61059,0.002349,7.51776,3.70675,12.9187,12.8375
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,12,1.61264,0.0024,7.51844,3.6687,12.8841,12.8022
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,13,1.61069,0.002161,7.52254,3.66054,12.8772,12.7959
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,14,1.61008,0.00254,7.52052,3.72054,12.9349,12.8537
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,15,1.60931,0.00252,7.51976,3.70509,12.9205,12.8367
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,16,1.61392,0.002249,7.51754,3.68061,12.8994,12.8143
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,17,1.61264,0.00237,7.52048,3.68221,12.9013,12.8177
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,18,1.61107,0.00222,7.52181,3.68963,12.9119,12.8247
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,19,1.61328,0.00233,7.52604,3.75101,12.9808,12.8927
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,20,1.61238,0.00234,7.51917,3.68694,12.9058,12.8208
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,21,1.60864,0.00228,7.52926,3.66339,12.8854,12.8036
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,22,1.61133,0.002312,7.5189,3.66429,12.8817,12.7968
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,23,1.61021,0.002579,7.52162,3.67872,12.8955,12.8131
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,24,1.61027,0.002211,7.51128,3.67776,12.8858,12.8015
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,25,1.61005,0.002111,7.51648,3.67379,12.8858,12.8024
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,26,1.61171,0.00242,7.51633,3.67546,12.8925,12.8059
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,27,1.61062,0.00224,7.51651,3.77459,12.988,12.904
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,28,1.61059,0.00218,7.51635,3.68026,12.8927,12.8094
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,29,1.61011,0.002211,7.52168,3.66656,12.8849,12.8006
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,30,1.61187,0.00235,7.5155,3.69507,12.9042,12.8248
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,31,1.61194,0.00225,7.52498,3.66528,12.886,12.8045
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,32,1.61622,0.00224,7.51517,3.69005,12.9079,12.8237
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,33,1.6105,0.00242,7.5189,3.69718,12.9107,12.829
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,34,1.60954,0.00225,7.52592,3.70125,12.9199,12.8389
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,35,1.60781,0.00225,7.53041,3.69104,12.9143,12.8315
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,36,1.61238,0.00234,7.5144,3.68781,12.9018,12.8169
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,37,1.61014,0.00241,7.52502,3.69002,12.9068,12.8276
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,38,1.61174,0.002411,7.52446,3.66371,12.8841,12.8023
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,39,1.60941,0.00239,7.52952,3.66541,12.8865,12.8067
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,40,1.61107,0.00231,7.52779,3.6865,12.9126,12.8277
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,41,1.61114,0.00232,7.52468,3.66582,12.8838,12.804
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,42,1.61043,0.00241,7.51884,3.71354,12.9252,12.8452
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,43,1.60819,0.00226,7.52072,3.70278,12.9164,12.834
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,44,1.61056,0.00233,7.52062,3.69654,12.9133,12.83
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,45,1.61213,0.00243,7.51732,3.68579,12.8975,12.8177
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,46,1.61258,0.00242,7.51264,3.68512,12.8974,12.8128
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,47,1.61152,0.00232,7.51608,3.67894,12.8922,12.8089
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,48,1.61066,0.00239,7.52172,3.67949,12.8981,12.8142
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,49,1.61059,0.00234,7.51769,3.69194,12.9044,12.8226
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,50,1.61152,0.002381,7.51737,3.66998,12.8829,12.8013
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,51,1.61162,0.002372,7.52,3.69731,12.9122,12.8313
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,52,1.61168,0.00248,7.52329,3.66749,12.8881,12.8049
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,53,1.60931,0.002239,7.53432,3.66317,12.8911,12.809
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,54,1.6113,0.002301,7.51816,3.67254,12.8838,12.8043
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,55,1.61328,0.00217,7.51862,3.66294,12.8797,12.797
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,56,1.60858,0.002321,7.51855,3.69958,12.9121,12.829
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,57,1.61072,0.002251,7.5212,3.66182,12.8818,12.796
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,58,1.61168,0.002401,7.52528,3.6872,12.911,12.8266
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,59,1.61043,0.002231,7.52044,3.68483,12.897,12.8179
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,60,1.61146,0.00236,7.51944,3.70451,12.9388,12.8378
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,61,1.61306,0.002301,7.51939,3.66285,12.8781,12.7976
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,62,1.61046,0.00218,7.52349,3.69344,12.905,12.8296
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,63,1.60829,0.00225,7.52671,3.68445,12.9,12.8217
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,64,1.61114,0.00235,7.54622,3.66064,12.9054,12.8203
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,65,1.61056,0.00249,7.52874,3.68442,12.9076,12.8262
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,66,1.61222,0.00249,7.51299,3.71994,12.9284,12.8476
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,67,1.6104,0.00215,7.51601,3.67974,12.8935,12.8083
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,68,1.61034,0.00239,7.51712,3.68797,12.8991,12.8178
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,69,1.60886,0.0023,7.51273,3.68995,12.8997,12.8138
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,70,1.61274,0.002449,7.53151,3.69482,12.9269,12.8415
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,71,1.61245,0.0025,7.51971,3.68426,12.8995,12.8189
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,72,1.6137,0.00241,7.52285,3.66179,12.8849,12.8007
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,73,1.61194,0.00228,7.52007,3.71283,12.9303,12.8471
3,float,uniform,GPU,"P | P | P | P | Ds | Ns",512,74,1.61456,0.002249,7.52372,3.67766,12.9039,12.8182
