dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,29,41.8725,0,14.9552,1.42451,58.3367,58.2522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,30,41.7233,0,14.9539,1.4265,58.1921,58.1037
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,31,41.6994,0,14.9575,1.42214,58.1636,58.079
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,32,41.7242,0,14.9579,1.42205,58.1914,58.1041
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,33,41.8911,0,14.9516,1.41891,58.3466,58.2617
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,34,42.0233,0,14.9538,1.42211,58.489,58.3993
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,35,42.131,0,14.9539,1.42534,58.5938,58.5103
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,36,41.6479,0,14.953,1.4241,58.1088,58.0251
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,37,41.6294,0,14.9518,1.42502,58.09,58.0062
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,38,41.9461,0,14.9525,1.42464,58.4101,58.3232
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,39,41.8,0,14.9622,1.42323,58.2741,58.1854
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,40,42.005,0,14.9574,1.42592,58.4703,58.3883
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,41,41.7005,0,14.964,1.42266,58.1755,58.0872
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,42,41.844,0,14.959,1.4215,58.3092,58.2245
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,43,41.3928,0,14.9592,1.42474,57.8602,57.7767
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,44,41.7547,0,14.9586,1.42381,58.2227,58.1371
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,45,41.6016,0,14.9494,1.42394,58.058,57.9749
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,46,41.9749,0,14.9591,1.42579,58.4444,58.3598
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,47,41.242,0,14.9526,1.42947,57.7051,57.6241
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,48,41.6016,0,14.9594,1.42336,58.0699,57.9844
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,49,41.7144,0,14.9583,1.42656,58.1875,58.0992
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,50,41.569,0,14.9573,1.42627,58.0378,57.9525
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,51,41.7182,0,14.9594,1.42563,58.1853,58.1033
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,52,41.7462,0,14.9702,1.4248,58.2238,58.1412
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,53,41.504,0,14.9572,1.42365,57.9664,57.8848
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,54,41.6052,0,14.9548,1.42518,58.0662,57.9851
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,55,41.6161,0,14.946,1.42234,58.0662,57.9845
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,56,41.335,0,14.9712,1.42557,57.8204,57.7317
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,57,41.7508,0,14.9745,1.42435,58.2349,58.1497
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,58,41.8594,0,14.9559,1.4241,58.3222,58.2394
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,59,41.6146,0,14.9611,1.4287,58.0867,58.0043
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,60,41.8132,0,14.951,1.42534,58.2718,58.1895
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,61,41.6372,0,14.9675,1.42419,58.1128,58.0288
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,62,41.8526,0,14.947,1.42515,58.3087,58.2247
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,63,41.785,0,14.9531,1.42317,58.2443,58.1613
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,64,41.7225,0,14.9492,1.42464,58.1815,58.0963
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,65,41.6772,0,14.9569,1.42538,58.1434,58.0595
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,66,42.143,0,14.9576,1.42355,58.6084,58.5241
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,67,41.5159,0,14.9479,1.42781,57.975,57.8917
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,68,41.7799,0,14.9654,1.42486,58.2553,58.1702
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,69,41.9848,0,14.9556,1.42605,58.45,58.3665
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,70,41.4718,0,14.9577,1.42694,57.942,57.8565
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,71,41.4054,0,14.9531,1.42352,57.8648,57.782
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,72,41.7336,0,14.956,1.42566,58.1968,58.1152
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,73,41.6291,0,14.9618,1.42634,58.0997,58.0173
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,74,41.7121,0,14.9581,1.42346,58.1769,58.0936
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,64.9612,0,28.1536,2.25578,95.4587,95.3706
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,64.9473,0,28.1617,2.25466,95.4563,95.3636
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,64.2803,0,28.1639,2.25443,94.787,94.6987
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,63.9504,0,28.1674,2.25856,94.4663,94.3764
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,63.9314,0,28.1605,2.25776,94.4356,94.3496
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,64.3064,0,28.1658,2.25722,94.8168,94.7294
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,64.6146,0,28.1706,2.25891,95.1374,95.0441
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,64.2624,0,28.1642,2.2537,94.7702,94.6804
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,63.8539,0,28.1585,2.2617,94.36,94.2742
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,64.2381,0,28.16,2.25805,94.7433,94.6561
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,64.2582,0,28.1599,2.25578,94.7591,94.6739
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,64.3782,0,28.1639,2.25734,94.8867,94.7995
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,64.0699,0,28.1646,2.25206,94.5785,94.4865
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,64.1376,0,28.1596,2.25773,94.6428,94.555
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,63.9698,0,28.1674,2.25453,94.4818,94.3918
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,63.9668,0,28.156,2.25632,94.4651,94.3791
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,64.1852,0,28.1588,2.25475,94.6862,94.5988
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,64.1155,0,28.1573,2.25526,94.619,94.528
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,64.0157,0,28.1637,2.26022,94.5291,94.4396
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,63.7923,0,28.158,2.25402,94.2936,94.2044
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,20,64.2245,0,28.1721,2.25731,94.7415,94.654
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,21,65.2824,0,28.1568,2.25418,95.7864,95.6933
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,22,64.2253,0,28.1591,2.25654,94.73,94.6409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,23,64.1724,0,28.1597,2.25642,94.6776,94.5885
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,24,63.9725,0,28.1615,2.25475,94.4809,94.3888
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,25,63.9896,0,28.1565,2.26157,94.4941,94.4076
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,26,64.1174,0,28.1575,2.25389,94.6172,94.5287
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,27,64.5959,0,28.1584,2.25754,95.0982,95.0119
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,28,63.8914,0,28.1594,2.25789,94.3966,94.3087
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,29,64.417,0,28.1731,2.25677,94.9331,94.8469
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,30,64.2761,0,28.1604,2.25962,94.7849,94.6961
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,31,64.5196,0,28.1607,2.25754,95.0285,94.9379
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,32,64.0988,0,28.1607,2.25219,94.5982,94.5116
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,33,64.0279,0,28.1573,2.25536,94.5313,94.4406
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,34,63.8772,0,28.1766,2.25891,94.4027,94.3128
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,35,64.0509,0,28.1598,2.26115,94.5594,94.4718
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,36,64.1085,0,28.1586,2.25622,94.6114,94.5233
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,37,64.3022,0,28.1635,2.25702,94.8102,94.7227
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,38,63.8992,0,28.1568,2.2575,94.4003,94.3135
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,39,63.945,0,28.1599,2.2559,94.4492,94.3608
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,40,64.0715,0,28.1581,2.25818,94.5737,94.4878
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,41,63.9769,0,28.1585,2.25917,94.4825,94.3946
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,42,64.6006,0,28.167,2.25686,95.114,95.0245
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,43,64.3047,0,28.1573,2.25136,94.8009,94.7133
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,44,64.148,0,28.1625,2.2601,94.6594,94.5706
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,45,64.3185,0,28.1789,2.25738,94.8489,94.7548
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,46,64.1689,0,28.1586,2.25875,94.6731,94.5862
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,47,63.9947,0,28.1598,2.25152,94.4956,94.406
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,48,64.266,0,28.1712,2.2615,94.7854,94.6987
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,49,64.2375,0,28.1579,2.25459,94.7398,94.6499
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,50,63.9229,0,28.1547,2.2511,94.4164,94.3287
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,51,64.1556,0,28.1672,2.25504,94.6643,94.5779
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,52,64.4398,0,28.1597,2.25731,94.9474,94.8568
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,53,64.3826,0,28.1628,2.25392,94.8888,94.7993
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,54,64.0753,0,28.1643,2.25581,94.5829,94.4954
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,55,63.9851,0,28.1596,2.25664,94.4917,94.4014
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,56,64.171,0,28.1674,2.25747,94.6841,94.5958
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,57,64.1884,0,28.1621,2.2577,94.6962,94.6083
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,58,64.1992,0,28.1617,2.25248,94.7008,94.6134
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,59,64.1741,0,28.1591,2.25965,94.6816,94.5929
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,60,64.6295,0,28.1618,2.25862,95.1425,95.05
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,61,64.0712,0,28.1599,2.25837,94.5772,94.4895
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,62,63.9726,0,28.155,2.2553,94.4697,94.3829
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,63,64.0085,0,28.157,2.2575,94.511,94.4231
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,64,64.0261,0,28.1551,2.25971,94.5295,94.4409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,65,64.1732,0,28.1593,2.26086,94.6803,94.5935
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,66,64.2088,0,28.1581,2.25523,94.7091,94.6221
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,67,63.8771,0,28.1574,2.25786,94.3795,94.2923
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,68,64.1783,0,28.1582,2.25776,94.6823,94.5943
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,69,64.3475,0,28.1583,2.25901,94.8538,94.7648
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,70,63.8743,0,28.1708,2.25661,94.3931,94.3017
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,71,64.1073,0,28.1542,2.26051,94.6078,94.522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,72,64.2416,0,28.1646,2.2529,94.748,94.6591
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,73,63.8454,0,28.1634,2.25626,94.3569,94.2651
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",448,74,64.0269,0,28.1593,2.25869,94.5312,94.445
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,95.6999,0,37.3681,3.35987,136.522,136.428
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,94.6965,0,37.3726,3.40362,135.57,135.473
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,94.0343,0,37.3726,3.36586,134.865,134.773
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,94.1735,0,37.3672,3.38154,135.015,134.922
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,94.1475,0,37.3626,3.37389,134.981,134.884
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,94.3763,0,37.3654,3.37824,135.214,135.12
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,94.2083,0,37.359,3.36957,135.029,134.937
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,94.2502,0,37.3685,3.36163,135.073,134.98
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,94.3868,0,37.3695,3.37117,135.223,135.127
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,93.7419,0,37.3657,3.36848,134.567,134.476
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,94.3197,0,37.3746,3.39142,135.178,135.086
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,94.6892,0,37.3665,3.35917,135.507,135.415
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,94.3955,0,37.3652,3.3625,135.219,135.123
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,94.6655,0,37.3727,3.36144,135.491,135.4
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,94.2804,0,37.3723,3.36758,135.113,135.02
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,94.129,0,37.3685,3.39101,134.988,134.889
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,94.2261,0,37.377,3.37661,135.072,134.98
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,93.8257,0,37.3673,3.38787,134.676,134.581
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,93.894,0,37.3764,3.36797,134.731,134.638
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,94.0712,0,37.3714,3.36829,134.904,134.811
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,20,94.332,0,37.3665,3.3697,135.162,135.068
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,21,93.8839,0,37.3713,3.3576,134.708,134.613
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,22,94.7082,0,37.3689,3.36038,135.53,135.437
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,23,94.3637,0,37.3686,3.37286,135.199,135.105
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,24,94.6664,0,37.3623,3.36304,135.482,135.392
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,25,94.0389,0,37.3625,3.35741,134.851,134.759
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,26,94.1581,0,37.3644,3.37523,134.987,134.898
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,27,94.1112,0,37.3703,3.3729,134.947,134.854
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,28,95.2055,0,37.373,3.36403,136.034,135.943
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,29,94.6821,0,37.3696,3.37814,135.524,135.43
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,30,94.7903,0,37.3639,3.37747,135.627,135.532
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,31,94.2752,0,37.3635,3.37958,135.11,135.018
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,32,94.0154,0,37.3651,3.37939,134.857,134.76
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,33,93.7947,0,37.3675,3.36656,134.621,134.529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,34,94.1245,0,37.3682,3.35818,134.942,134.851
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,35,94.1052,0,37.3689,3.35578,134.923,134.83
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,36,94.1983,0,37.3676,3.35885,135.016,134.925
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,37,94.3253,0,37.3672,3.36173,135.152,135.054
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,38,94.4287,0,37.3686,3.36755,135.258,135.165
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,39,93.8884,0,37.3689,3.38381,134.732,134.641
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,40,94.4586,0,37.3713,3.37923,135.299,135.209
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,41,94.6469,0,37.3706,3.36454,135.476,135.382
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,42,93.9087,0,37.3652,3.35715,134.723,134.631
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,43,93.8748,0,37.363,3.38189,134.711,134.62
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,44,94.4341,0,37.3766,3.37997,135.284,135.191
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,45,94.5361,0,37.3664,3.3649,135.36,135.267
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,46,94.1669,0,37.3651,3.39706,135.02,134.929
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,47,94.2541,0,37.37,3.38022,135.097,135.004
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,48,94.1698,0,37.3686,3.36384,134.992,134.902
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,49,94.3508,0,37.3735,3.37261,135.191,135.097
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,50,94.8766,0,37.3724,3.38282,135.725,135.632
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,51,94.5623,0,37.364,3.3688,135.388,135.295
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,52,93.7418,0,37.3643,3.39072,134.587,134.497
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,53,94.0694,0,37.3706,3.36694,134.903,134.807
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,54,94.6549,0,37.3695,3.3815,135.502,135.406
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,55,95.0127,0,37.3766,3.36672,135.849,135.756
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,56,94.117,0,37.3636,3.37827,134.952,134.859
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,57,95.0978,0,37.3731,3.38086,135.947,135.852
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,58,94.1396,0,37.3738,3.36262,134.97,134.876
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,59,93.8115,0,37.3637,3.376,134.646,134.551
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,60,94.382,0,37.372,3.37149,135.216,135.126
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,61,94.3994,0,37.3747,3.37984,135.248,135.154
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,62,94.3417,0,37.3681,3.39094,135.198,135.101
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,63,94.3226,0,37.3711,3.37728,135.169,135.071
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,64,94.4942,0,37.3693,3.36653,135.321,135.23
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,65,94.354,0,37.3668,3.38112,135.196,135.102
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,66,94.1072,0,37.3654,3.36566,134.933,134.838
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,67,94.7268,0,37.366,3.36826,135.56,135.461
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,68,94.0702,0,37.3744,3.37834,134.918,134.823
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,69,94.2707,0,37.3745,3.37085,135.113,135.016
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,70,94.3126,0,37.3729,3.36976,135.149,135.055
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,71,93.9723,0,37.3657,3.39142,134.821,134.729
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,72,94.4355,0,37.3657,3.3615,135.258,135.163
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,73,94.0826,0,37.3749,3.3641,134.915,134.822
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",512,74,93.9593,0,37.3739,3.40819,134.834,134.741
