dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,0.075392,0.002559,0.096468,200.98,201.257,201.154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,0.625216,0.001799,2.00488,0.632768,3.35161,3.26466
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,0.626368,0.00216,1.9974,0.634176,3.32805,3.2601
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,0.62688,0.002,1.99925,0.634752,3.32961,3.26288
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,0.628672,0.002059,2.08099,0.635296,3.41947,3.34701
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,0.627456,0.00203,1.9998,0.632416,3.32939,3.2617
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,0.627968,0.00179,2.00076,0.633248,3.3316,3.26376
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,0.630208,0.00219,1.99549,0.632256,3.31923,3.26014
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,0.624768,0.00215,1.99842,0.632928,3.32804,3.25826
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,0.62592,0.001949,1.99797,0.63328,3.32482,3.25912
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,0.627392,0.0018,2.00093,0.632,3.32958,3.26212
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,0.624736,0.0019,1.99696,0.634656,3.32539,3.25825
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,0.627872,0.00196,1.99658,0.630688,3.32395,3.2571
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,0.625216,0.00191,2.00015,0.6352,3.33127,3.26247
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,0.628704,0.001991,2.00004,0.634144,3.33306,3.26488
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,0.627104,0.00185,1.99442,0.63152,3.32076,3.25489
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,0.624928,0.00193,1.99896,0.631168,3.32525,3.25698
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,0.629728,0.00186,1.99476,0.63264,3.32704,3.25899
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,0.626208,0.0019,1.99881,0.632256,3.32591,3.25917
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,0.630432,0.001929,2.03181,0.634688,3.36911,3.29886
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,0.62784,0.00217,1.99909,0.636288,3.33244,3.26539
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,0.627328,0.00211,2.00168,0.633184,3.33081,3.2643
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,0.62496,0.00188,2.00168,0.631744,3.32618,3.26026
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,0.625248,0.00181,1.99801,0.632416,3.32047,3.25748
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,0.628512,0.00198,1.99663,0.637664,3.33152,3.26478
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,0.624576,0.00194,1.99877,0.632544,3.31979,3.25783
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,0.625248,0.001979,1.99964,0.63152,3.32631,3.25838
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,0.623296,0.001789,2.00041,0.633216,3.31768,3.25871
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,0.626144,0.001939,1.99476,0.633632,3.31816,3.25647
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,0.624736,0.00189,1.99468,0.630784,3.3192,3.25209
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,0.62496,0.00201,1.99529,0.637952,3.32783,3.26021
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,0.628864,0.00194,1.99662,0.689408,3.38271,3.31683
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,0.626464,0.002049,1.99876,0.6312,3.32669,3.25847
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,0.623584,0.00193,1.99875,0.632448,3.31651,3.25671
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,0.628832,0.0019,1.99108,0.630848,3.31521,3.25266
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,0.625344,0.00183,1.99759,0.630816,3.32381,3.25558
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,0.625824,0.001809,1.99542,0.634912,3.32243,3.25796
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,0.626272,0.001932,1.99755,0.709984,3.40133,3.33574
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,0.623136,0.00193,1.9988,0.633568,3.31989,3.25743
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,0.625216,0.00196,1.99947,0.62992,3.31395,3.25656
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,0.62688,0.00204,1.99348,0.669888,3.35421,3.29229
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,0.627232,0.00191,1.99707,0.660992,3.35487,3.2872
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,0.625632,0.001779,1.99729,0.634272,3.32626,3.25897
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,0.623328,0.00184,1.99964,0.638528,3.325,3.26333
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,0.627968,0.00182,1.99918,0.629952,3.32443,3.25892
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,0.629184,0.001829,1.99942,0.633504,3.33039,3.26393
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,0.626656,0.00188,1.99903,0.630336,3.32909,3.2579
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,0.626176,0.00194,1.99726,0.74928,3.4421,3.37465
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,0.629344,0.00187,1.99587,0.630496,3.33192,3.25758
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,0.626944,0.00206,1.99759,0.632704,3.32791,3.25929
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,0.627584,0.00183,1.99917,0.630976,3.32847,3.25956
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,0.628288,0.001841,1.99666,0.69408,3.38878,3.32087
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,0.629952,0.001991,2.0003,0.6312,3.33088,3.26344
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,0.626848,0.00201,1.99689,0.632288,3.32894,3.25803
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,0.62928,0.002051,1.99969,0.63312,3.3311,3.26414
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,0.630624,0.001901,1.99686,0.632032,3.33006,3.26142
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,0.627456,0.00208,2.00158,0.634624,3.33996,3.26574
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,0.627232,0.0018,2.0545,0.632512,3.38265,3.31604
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,0.627904,0.00193,1.99809,0.64144,3.33774,3.26936
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,0.627776,0.002151,1.99824,0.63152,3.33186,3.25969
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,0.631392,0.00203,1.99584,0.632352,3.32801,3.26161
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,0.62512,0.00184,1.9972,0.631744,3.32601,3.2559
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,1.0247,0.00211,3.68521,1.0863,5.86895,5.79833
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,1.02176,0.00212,3.68847,1.11683,5.89615,5.82918
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,1.02102,0.002001,3.69221,1.08282,5.86668,5.79805
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,1.02922,0.00209,3.69298,1.08365,5.88055,5.80793
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,1.02339,0.00231,3.68291,1.08547,5.85991,5.79408
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,1.02861,0.002,3.68505,1.08416,5.86704,5.79982
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,1.02102,0.00201,3.68207,1.08643,5.86177,5.79153
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,1.02301,0.002041,3.69704,1.08467,5.87425,5.80676
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,1.02294,0.00198,3.68484,1.08842,5.86909,5.79818
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,1.01978,0.00207,3.67571,1.08115,5.84431,5.77871
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,1.02227,0.00196,3.68681,1.08861,5.86801,5.79965
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,1.02106,0.002009,3.68053,1.08208,5.85388,5.78567
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,1.02122,0.00212,3.68127,1.1264,5.89616,5.83101
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,1.02358,0.002041,3.68463,1.0816,5.86402,5.79185
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,1.02259,0.002219,3.68208,1.08512,5.85983,5.79201
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,1.02208,0.00199,3.67748,1.08493,5.85556,5.78648
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,1.02157,0.00199,3.68343,1.08461,5.85927,5.79159
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,1.02038,0.00194,3.6911,1.10205,5.8851,5.81547
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,1.02374,0.00203,3.68668,1.08064,5.86278,5.79309
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,1.02166,0.001971,3.68457,1.13318,5.90859,5.84139
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,1.0223,0.00222,3.68637,1.08614,5.86504,5.79704
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,1.0233,0.00209,3.68968,1.08285,5.86522,5.79791
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,1.02323,0.001931,3.67948,1.08627,5.85868,5.79091
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,1.02323,0.00194,3.68332,1.1409,5.91804,5.84939
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,1.02298,0.00215,3.68739,1.084,5.86644,5.79651
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,1.02381,0.0021,3.69111,1.0832,5.8682,5.80022
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,1.02608,0.00208,3.686,1.08182,5.86487,5.79598
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,1.02621,0.00211,3.68233,1.08298,5.86159,5.79362
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,1.02122,0.00216,3.68832,1.08115,5.85964,5.79285
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,1.02314,0.00225,3.68591,1.08525,5.86328,5.79654
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,1.02317,0.002131,3.69199,1.08445,5.87079,5.80174
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,1.02205,0.00199,3.69319,1.08464,5.86794,5.80187
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,1.02224,0.00208,3.68398,1.12448,5.89758,5.83278
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,1.02237,0.00196,3.68491,1.08131,5.86519,5.79055
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,1.02246,0.00212,3.68708,1.08326,5.86337,5.79493
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,1.02454,0.001962,3.68533,1.08253,5.86447,5.79436
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,1.02186,0.00219,3.68895,1.08592,5.86695,5.79891
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,1.02038,0.002,3.68999,1.10579,5.88833,5.81816
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,1.02211,0.00209,3.68771,1.08435,5.86452,5.79626
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,1.02384,0.00223,3.68205,1.16352,5.94238,5.87164
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,1.02202,0.00222,3.68564,1.14531,5.92401,5.85519
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,1.02298,0.0021,3.6813,1.08406,5.86326,5.79044
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,1.02518,0.002219,3.68314,1.08429,5.86804,5.79483
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,1.02192,0.00221,3.68947,1.08138,5.86601,5.79497
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,1.02195,0.00212,3.69004,1.08339,5.86528,5.7975
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,1.02138,0.00216,3.68869,1.16602,5.94391,5.87824
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,1.02282,0.002251,3.6898,1.08806,5.87137,5.80293
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,1.02413,0.002008,3.682,1.08285,5.86452,5.79098
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,1.02211,0.001919,3.68798,1.10758,5.88594,5.81959
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,1.02582,0.00237,3.68713,1.14333,5.92845,5.85865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,1.0225,0.00233,3.68107,1.08371,5.86081,5.78961
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,1.02205,0.00198,3.68425,1.08403,5.85985,5.79231
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,1.0233,0.002088,3.68258,1.10378,5.87941,5.81174
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,1.02314,0.00209,3.68646,1.08435,5.8655,5.79604
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,1.02317,0.001991,3.68198,1.09078,5.86485,5.79792
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,1.02234,0.002131,3.68675,1.26557,6.04529,5.97678
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,1.02314,0.001968,3.68607,1.08381,5.86139,5.79498
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,1.02272,0.0021,3.6891,1.08538,5.86914,5.79929
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,1.02211,0.00209,3.68019,1.08557,5.8596,5.78996
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,1.02496,0.00217,3.68428,1.09642,5.88068,5.80783
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,1.02144,0.00198,3.68157,1.08477,5.86221,5.78976
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,1.02381,0.0021,3.68784,1.08614,5.86973,5.79989
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,1.0239,0.00201,3.68972,1.08698,5.87488,5.80261
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,1.02189,0.00213,3.68838,1.12029,5.90095,5.83268
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,1.02166,0.00197,3.68378,1.08749,5.8619,5.7949
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,1.02179,0.00195,3.68984,1.10624,5.88875,5.81982
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,1.02442,0.00219,3.68532,1.08403,5.86707,5.79596
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,1.02291,0.00214,3.68761,1.0817,5.86472,5.79436
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,1.02378,0.00198,3.68959,1.09984,5.88804,5.81519
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,1.02032,0.00218,3.68507,1.13574,5.91065,5.84331
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,1.02029,0.00203,3.68583,1.0825,5.85718,5.79064
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,1.02214,0.001921,3.68887,1.0832,5.86187,5.79613
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,1.02291,0.002139,3.68468,1.12701,5.90245,5.83674
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,1.02166,0.00199,3.6841,1.09779,5.87421,5.80554
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,1.02278,0.00198,3.68074,1.08474,5.8579,5.79024
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,1.5064,0.0021,4.753,1.64614,7.98034,7.90764
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,1.49037,0.00182,4.7548,1.64237,7.95767,7.88935
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,1.50003,0.001939,4.74495,1.64493,7.9654,7.89184
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,1.49568,0.00193,4.75679,1.64605,7.96866,7.90044
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,1.49088,0.002069,4.74875,1.72186,8.03373,7.96355
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,1.50029,0.002,4.75543,1.6455,7.97352,7.90322
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,1.49565,0.001961,4.75056,1.64211,7.95824,7.89028
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,1.49312,0.00187,4.74993,1.64483,7.96087,7.88975
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,1.49978,0.00185,4.75658,1.64381,7.97369,7.90201
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,1.49402,0.00199,4.74675,1.64509,7.95507,7.88784
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,1.49616,0.002,4.757,1.64262,7.96681,7.89778
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,1.49267,0.00197,4.75442,1.65709,7.97488,7.90615
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,1.48829,0.00196,4.75194,1.64211,7.95137,7.8843
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,1.50227,0.00195,4.7506,1.64525,7.96866,7.90007
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,1.49056,0.001991,4.75452,1.64205,7.95783,7.88912
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,1.49875,0.001889,4.74948,1.64931,7.96751,7.89943
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,1.49786,0.001839,4.75185,1.6425,7.9622,7.89404
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,1.49856,0.001801,4.76135,1.64093,7.96939,7.90263
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,1.49216,0.00186,4.76176,1.6448,7.96932,7.90058
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,1.4911,0.00184,4.75125,1.64243,7.95753,7.88662
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,1.49421,0.001859,4.75022,1.64141,7.9549,7.88769
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,1.49123,0.001839,4.75504,1.64029,7.95164,7.8884
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,1.5031,0.002,4.75355,1.64282,7.96839,7.90147
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,1.49286,0.00192,4.75317,1.64192,7.96027,7.88987
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,1.49754,0.00196,4.75306,1.6433,7.96328,7.89585
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,1.49398,0.002051,4.74941,1.69718,8.01004,7.94263
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,1.49917,0.00194,4.75058,1.64502,7.96595,7.89671
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,1.48966,0.00204,4.75079,1.65021,7.96126,7.8927
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,1.49722,0.00208,4.75619,1.66515,7.99196,7.92063
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,1.49043,0.001801,4.74926,1.64598,7.95586,7.88747
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,1.48912,0.00197,4.75225,1.64202,7.95694,7.88535
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,31,1.49738,0.002159,4.75071,1.64368,7.96462,7.89392
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,32,1.49875,0.002801,4.75562,1.64109,7.96802,7.89826
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,33,1.49757,0.001859,4.74767,1.64467,7.95998,7.89176
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,34,1.49462,0.00215,4.74722,1.64269,7.95554,7.88668
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,35,1.4913,0.00181,4.74879,1.64234,7.95195,7.88423
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,36,1.49398,0.00179,4.75321,1.64566,7.96338,7.89464
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,37,1.49661,0.00208,4.7605,1.64387,7.9727,7.90306
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,38,1.50362,0.00192,4.74636,1.6449,7.96542,7.89679
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,39,1.48723,0.00216,4.75388,1.64365,7.95395,7.88692
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,40,1.49843,0.00196,4.75325,1.64467,7.96666,7.89831
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,41,1.49136,0.00199,4.74707,1.64749,7.95884,7.88791
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,42,1.49229,0.001839,4.74548,1.64352,7.95242,7.88312
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,43,1.49069,0.00212,4.75887,1.64314,7.96363,7.89481
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,44,1.48877,0.0021,4.75285,1.6433,7.95385,7.88701
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,45,1.49722,0.001791,4.75575,1.64323,7.96656,7.89798
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,46,1.49168,0.00184,4.75783,1.65411,7.97324,7.90546
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,47,1.49318,0.002,4.75804,1.64669,7.96827,7.89991
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,48,1.49232,0.001851,4.75812,1.64262,7.96471,7.89491
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,49,1.49514,0.00202,4.74742,1.6416,7.9553,7.88617
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,50,1.49558,0.001901,4.75242,1.64442,7.96194,7.89432
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,51,1.49498,0.001869,4.7557,1.64291,7.96443,7.89545
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,52,1.49062,0.002079,4.74832,1.64067,7.95019,7.88169
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,53,1.50384,0.001969,4.74814,1.64675,7.96915,7.9007
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,54,1.50544,0.001889,4.75965,1.64483,7.98027,7.91181
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,55,1.49866,0.002001,4.75457,1.64384,7.96612,7.89906
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,56,1.5,0.00187,4.75099,1.64282,7.96497,7.89567
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,57,1.49648,0.00199,4.75762,1.64339,7.96811,7.89948
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",512,58,1.49104,0.001881,4.7545,1.64006,7.95369,7.88748
