dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"D | N",512,45,0.00992,0,0.037829,0.008192,0.091669,0.055941
1,double,uniform,GPU,"D | N",512,46,0.012064,0,0.03811,0.00896,0.094959,0.059134
1,double,uniform,GPU,"D | N",512,47,0.011968,0,0.038,0.008032,0.098949,0.058
1,double,uniform,GPU,"D | N",512,48,0.011392,0,0.03802,0.007904,0.093708,0.057316
1,double,uniform,GPU,"D | N",512,49,0.012448,0,0.037859,0.008448,0.093849,0.058755
1,double,uniform,GPU,"D | N",512,50,0.010336,0,0.03883,0.007968,0.09295,0.057134
1,double,uniform,GPU,"D | N",512,51,0.013056,0,0.03815,0.00624,0.092439,0.057446
1,double,uniform,GPU,"D | N",512,52,0.013824,0,0.0381,0.008,0.094079,0.059924
1,double,uniform,GPU,"D | N",512,53,0.011488,0,0.03816,0.008896,0.093709,0.058544
1,double,uniform,GPU,"D | N",512,54,0.011392,0,0.03854,0.007488,0.091349,0.05742
1,double,uniform,GPU,"D | N",512,55,0.013152,0,0.037839,0.006944,0.095029,0.057935
1,double,uniform,GPU,"D | N",512,56,0.011072,0,0.038069,0.007872,0.091539,0.057013
1,double,uniform,GPU,"D | N",512,57,0.0128,0,0.037909,0.007744,0.094139,0.058453
1,double,uniform,GPU,"D | N",512,58,0.010688,0,0.03827,0.008384,0.091559,0.057342
1,double,uniform,GPU,"D | N",512,59,0.011968,0,0.038569,0.007936,0.093489,0.058473
1,double,uniform,GPU,"D | N",512,60,0.01136,0,0.03802,0.007744,0.099529,0.057124
1,double,uniform,GPU,"D | N",512,61,0.01072,0,0.03788,0.008064,0.092609,0.056664
1,double,uniform,GPU,"D | N",512,62,0.011456,0,0.03809,0.008224,0.093239,0.05777
1,double,uniform,GPU,"D | N",512,63,0.011392,0,0.037939,0.008544,0.092029,0.057875
1,double,uniform,GPU,"D | N",512,64,0.01104,0,0.03827,0.007616,0.092219,0.056926
1,double,uniform,GPU,"D | N",512,65,0.011328,0,0.037969,0.007936,0.093439,0.057233
1,double,uniform,GPU,"D | N",512,66,0.012352,0,0.038499,0.007424,0.093449,0.058275
1,double,uniform,GPU,"D | N",512,67,0.013632,0,0.03803,0.007904,0.093139,0.059566
1,double,uniform,GPU,"D | N",512,68,0.01184,0,0.03801,0.008448,0.093399,0.058298
1,double,uniform,GPU,"D | N",512,69,0.016096,0,0.03826,0.00896,0.098369,0.063316
1,double,uniform,GPU,"D | N",512,70,0.012352,0,0.03808,0.007648,0.099059,0.05808
1,double,uniform,GPU,"D | N",512,71,0.01136,0,0.038689,0.008,0.094229,0.058049
1,double,uniform,GPU,"D | N",512,72,0.01152,0,0.03789,0.007968,0.093229,0.057378
1,double,uniform,GPU,"D | N",512,73,0.01088,0,0.03803,0.008,0.092559,0.05691
1,double,uniform,GPU,"D | N",512,74,0.011648,0,0.03781,0.007808,0.093009,0.057266
