dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"P | P | P | P",64,0,0.078976,0,0.075479,210.321,210.586,210.476
2,double,uniform,CPU,"P | P | P | P",512,6,0.235328,0,0.086398,0.026496,0.397976,0.348222
2,double,uniform,CPU,"P | P | P | P",512,7,0.228864,0,0.086179,0.026624,0.391506,0.341667
2,double,uniform,CPU,"P | P | P | P",512,8,0.227232,0,0.086349,0.02896,0.392786,0.342541
2,double,uniform,CPU,"P | P | P | P",512,9,0.236992,0,0.086919,0.024576,0.398266,0.348487
2,double,uniform,CPU,"P | P | P | P",512,10,0.231968,0,0.086089,0.027808,0.392006,0.345865
2,double,uniform,CPU,"P | P | P | P",512,11,0.227616,0,0.086089,0.032064,0.396886,0.345769
2,double,uniform,CPU,"P | P | P | P",512,12,0.226816,0,0.08608,0.02448,0.388775,0.337376
2,double,uniform,CPU,"P | P | P | P",512,13,0.304224,0,0.086298,0.025728,0.466625,0.41625
2,double,uniform,CPU,"P | P | P | P",512,14,0.23104,0,0.086368,0.02688,0.393676,0.344288
2,double,uniform,CPU,"P | P | P | P",512,15,0.2376,0,0.086158,0.026272,0.401335,0.35003
2,double,uniform,CPU,"P | P | P | P",512,16,0.233024,0,0.08517,0.025088,0.390755,0.343282
2,double,uniform,CPU,"P | P | P | P",512,17,0.228736,0,0.086898,0.024448,0.390736,0.340082
2,double,uniform,CPU,"P | P | P | P",512,18,0.325536,0,0.087009,0.0288,0.490475,0.441345
2,double,uniform,CPU,"P | P | P | P",512,19,0.23072,0,0.086509,0.025088,0.391386,0.342317
2,double,uniform,CPU,"P | P | P | P",512,20,0.230208,0,0.086069,0.025344,0.400185,0.341621
2,double,uniform,CPU,"P | P | P | P",512,21,0.228,0,0.08639,0.0256,0.390315,0.33999
2,double,uniform,CPU,"P | P | P | P",512,22,0.232256,0,0.086519,0.02688,0.396566,0.345655
2,double,uniform,CPU,"P | P | P | P",512,23,0.230336,0,0.086109,0.025216,0.391006,0.341661
2,double,uniform,CPU,"P | P | P | P",512,24,0.282784,0,0.085728,0.024448,0.443475,0.39296
2,double,uniform,CPU,"P | P | P | P",512,25,0.23136,0,0.086029,0.025056,0.391576,0.342445
2,double,uniform,CPU,"P | P | P | P",512,26,0.231616,0,0.086409,0.024352,0.395185,0.342377
2,double,uniform,CPU,"P | P | P | P",512,27,0.228704,0,0.085888,0.02512,0.392836,0.339712
2,double,uniform,CPU,"P | P | P | P",512,28,0.23072,0,0.086329,0.0264,0.394885,0.343449
2,double,uniform,CPU,"P | P | P | P",512,29,0.229184,0,0.086239,0.024224,0.398546,0.339647
2,double,uniform,CPU,"P | P | P | P",512,30,0.313248,0,0.086619,0.0288,0.478564,0.428667
2,double,uniform,CPU,"P | P | P | P",512,31,0.22816,0,0.086499,0.025344,0.390646,0.340003
2,double,uniform,CPU,"P | P | P | P",512,32,0.228096,0,0.08611,0.026784,0.397576,0.34099
2,double,uniform,CPU,"P | P | P | P",512,33,0.225824,0,0.087128,0.02624,0.389996,0.339192
2,double,uniform,CPU,"P | P | P | P",512,34,0.231808,0,0.085928,0.0264,0.401455,0.344136
2,double,uniform,CPU,"P | P | P | P",512,35,0.228128,0,0.08628,0.024512,0.387805,0.33892
2,double,uniform,CPU,"P | P | P | P",512,36,0.335648,0,0.0862,0.02368,0.496384,0.445528
2,double,uniform,CPU,"P | P | P | P",512,37,0.228864,0,0.086549,0.02368,0.389786,0.339093
2,double,uniform,CPU,"P | P | P | P",512,38,0.23488,0,0.086229,0.026592,0.398556,0.347701
2,double,uniform,CPU,"P | P | P | P",512,39,0.224832,0,0.082798,0.030976,0.378046,0.338606
2,double,uniform,CPU,"P | P | P | P",512,40,0.229024,0,0.086589,0.024288,0.391695,0.339901
2,double,uniform,CPU,"P | P | P | P",512,41,0.230784,0,0.086618,0.030112,0.396576,0.347514
2,double,uniform,CPU,"P | P | P | P",512,42,0.22736,0,0.086379,0.025792,0.388195,0.339531
2,double,uniform,CPU,"P | P | P | P",512,43,0.227008,0,0.086208,0.02736,0.390106,0.340576
2,double,uniform,CPU,"P | P | P | P",512,44,0.2288,0,0.086289,0.02656,0.390966,0.341649
2,double,uniform,CPU,"P | P | P | P",512,45,0.22736,0,0.086278,0.025824,0.387876,0.339462
2,double,uniform,CPU,"P | P | P | P",512,46,0.236512,0,0.086329,0.024992,0.398425,0.347833
2,double,uniform,CPU,"P | P | P | P",512,47,0.226048,0,0.085949,0.025152,0.387316,0.337149
2,double,uniform,CPU,"P | P | P | P",512,48,0.229312,0,0.085788,0.028448,0.391006,0.343548
2,double,uniform,CPU,"P | P | P | P",512,49,0.230816,0,0.08619,0.026112,0.393415,0.343118
2,double,uniform,CPU,"P | P | P | P",512,50,0.229632,0,0.085799,0.024768,0.392396,0.340199
2,double,uniform,CPU,"P | P | P | P",512,51,0.233344,0,0.086309,0.030784,0.400125,0.350437
2,double,uniform,CPU,"P | P | P | P",512,52,0.22928,0,0.085839,0.02624,0.392115,0.341359
2,double,uniform,CPU,"P | P | P | P",512,53,0.240928,0,0.086299,0.025376,0.402766,0.352603
2,double,uniform,CPU,"P | P | P | P",512,54,0.232032,0,0.086339,0.025856,0.394765,0.344227
2,double,uniform,CPU,"P | P | P | P",512,55,0.24096,0,0.086828,0.025248,0.405726,0.353036
2,double,uniform,CPU,"P | P | P | P",512,56,0.226656,0,0.085919,0.026944,0.389096,0.339519
2,double,uniform,CPU,"P | P | P | P",512,57,0.228512,0,0.086309,0.028,0.390146,0.342821
2,double,uniform,CPU,"P | P | P | P",512,58,0.228576,0,0.08685,0.024992,0.390116,0.340418
2,double,uniform,CPU,"P | P | P | P",512,59,0.228128,0,0.086229,0.0256,0.391225,0.339957
2,double,uniform,CPU,"P | P | P | P",512,60,0.22976,0,0.085869,0.023712,0.390626,0.339341
2,double,uniform,CPU,"P | P | P | P",512,61,0.226976,0,0.086399,0.026016,0.388736,0.339391
2,double,uniform,CPU,"P | P | P | P",512,62,0.230208,0,0.086549,0.024608,0.390526,0.341365
2,double,uniform,CPU,"P | P | P | P",512,63,0.230944,0,0.316326,0.028416,0.624373,0.575686
2,double,uniform,CPU,"P | P | P | P",512,64,0.228352,0,0.086299,0.025216,0.391845,0.339867
2,double,uniform,CPU,"P | P | P | P",512,65,0.231136,0,0.086539,0.031456,0.398966,0.349131
2,double,uniform,CPU,"P | P | P | P",512,66,0.229536,0,0.086779,0.02528,0.391485,0.341595
2,double,uniform,CPU,"P | P | P | P",512,67,0.231712,0,0.086489,0.027008,0.396075,0.345209
2,double,uniform,CPU,"P | P | P | P",512,68,0.231488,0,0.086189,0.027808,0.395656,0.345485
2,double,uniform,CPU,"P | P | P | P",512,69,0.230848,0,0.086238,0.026816,0.400336,0.343902
2,double,uniform,CPU,"P | P | P | P",512,70,0.229056,0,0.086429,0.024448,0.389996,0.339933
2,double,uniform,CPU,"P | P | P | P",512,71,0.230016,0,0.086129,0.02672,0.393895,0.342865
2,double,uniform,CPU,"P | P | P | P",512,72,0.231296,0,0.08618,0.02464,0.397405,0.342116
2,double,uniform,CPU,"P | P | P | P",512,73,0.228512,0,0.086289,0.027328,0.394006,0.342129
2,double,uniform,CPU,"P | P | P | P",512,74,0.224768,0,0.082458,0.027424,0.375456,0.33465
