dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,60,1.2681,0.002241,15.6592,3.20365,20.2137,20.1332
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,61,1.2696,0.00221,15.6753,3.19904,20.2325,20.1461
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,62,1.26774,0.002131,15.6674,3.20803,20.2299,20.1453
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,63,1.26864,0.002461,15.6663,3.20707,20.2311,20.1445
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,64,1.26813,0.002291,15.6807,3.20298,20.2414,20.1541
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,65,1.2697,0.002171,15.6688,3.20426,20.2302,20.1449
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,66,1.26829,0.00241,15.6619,3.20605,20.2253,20.1386
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,67,1.26746,0.001971,15.6611,3.20762,20.2225,20.1382
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,68,1.27398,0.002141,15.6649,3.20256,20.2296,20.1436
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,69,1.2712,0.00217,15.6768,3.2057,20.2455,20.1558
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,70,1.26883,0.002389,15.6591,3.20368,20.2223,20.134
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,71,1.2689,0.00214,15.6752,3.2065,20.2389,20.1527
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,72,1.27082,0.00259,15.6734,3.20563,20.2393,20.1524
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,73,1.27155,0.00198,15.6756,3.20304,20.2327,20.1521
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",384,74,1.26675,0.002,15.6662,3.19677,20.2134,20.1317
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,0,2.29261,0.002681,30.1975,5.08669,37.6726,37.5795
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,1,2.2825,0.00215,30.1953,5.08787,37.6567,37.5678
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,2,2.28768,0.00265,30.1983,5.08842,37.6686,37.5771
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,3,2.28528,0.00215,30.1968,5.0855,37.6567,37.5698
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,4,2.28598,0.002441,30.1972,5.08682,37.6638,37.5725
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,5,2.28678,0.002642,30.2011,5.09168,37.6764,37.5822
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,6,2.28349,0.00226,30.1967,5.08893,37.6614,37.5713
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,7,2.28896,0.00228,30.1935,5.088,37.662,37.5727
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,8,2.28483,0.0023,30.197,5.08944,37.6615,37.5736
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,9,2.28573,0.00278,30.1991,5.09162,37.6724,37.5792
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,10,2.28397,0.002139,30.1961,5.08301,37.6514,37.5652
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,11,2.28365,0.00226,30.195,5.08522,37.6592,37.5661
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,12,2.28301,0.002121,30.1953,5.08666,37.6512,37.567
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,13,2.2863,0.002639,30.1956,5.08893,37.6627,37.5734
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,14,2.28896,0.002151,30.1935,5.08931,37.6653,37.5739
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,15,2.28288,0.00234,30.1972,5.09232,37.6661,37.5748
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,16,2.28755,0.00263,30.2045,5.08576,37.6724,37.5805
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,17,2.28406,0.00219,30.2029,5.08429,37.6657,37.5734
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,18,2.28624,0.00248,30.1969,5.09334,37.6678,37.5789
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,19,2.28944,0.00227,30.1949,5.0881,37.6698,37.5747
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,20,2.28538,0.00224,30.1959,5.09158,37.667,37.5751
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,21,2.28726,0.00252,30.1996,5.09011,37.6754,37.5794
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,22,2.28915,0.00224,30.1983,5.0871,37.6686,37.5767
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,23,2.28496,0.00255,30.2013,5.09222,37.6725,37.581
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,24,2.28326,0.00219,30.1944,5.09034,37.658,37.5702
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,25,2.28598,0.00265,30.1991,5.0912,37.6713,37.5789
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,26,2.28528,0.00235,30.2002,5.08509,37.6649,37.5729
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,27,2.28934,0.002231,30.1933,5.08854,37.6633,37.5734
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,28,2.29174,0.00269,30.1953,5.09037,37.6706,37.5801
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,29,2.28454,0.002139,30.1973,5.09037,37.6641,37.5744
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,30,2.28691,0.002289,30.2001,5.08941,37.6702,37.5787
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,31,2.28605,0.00262,30.2037,5.09395,37.6774,37.5863
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,32,2.28448,0.0021,30.1975,5.0872,37.6615,37.5713
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,33,2.2832,0.00239,30.1953,5.09027,37.6612,37.5711
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,34,2.28986,0.0027,30.1963,5.08877,37.6691,37.5776
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,35,2.28275,0.00217,30.1973,5.08851,37.6576,37.5707
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,36,2.28557,0.002309,30.2001,5.09142,37.6717,37.5793
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,37,2.28819,0.00254,30.1933,5.09117,37.6682,37.5752
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,38,2.2864,0.00225,30.1988,5.08675,37.6652,37.5742
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,39,2.28656,0.002661,30.196,5.09123,37.6701,37.5764
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,40,2.28387,0.00214,30.2012,5.08742,37.6645,37.5746
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,41,2.28778,0.002669,30.1997,5.08794,37.6707,37.5781
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,42,2.28512,0.0023,30.2013,5.08986,37.6685,37.5785
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,43,2.2865,0.002189,30.1961,5.08829,37.6648,37.5731
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,44,2.28451,0.00224,30.1933,5.0864,37.6601,37.5665
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,45,2.28669,0.00272,30.2009,5.09382,37.6799,37.5842
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,46,2.28474,0.00212,30.1954,5.08602,37.6612,37.5682
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,47,2.28611,0.002809,30.1952,5.09088,37.666,37.575
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,48,2.28522,0.00222,30.1942,5.09053,37.6593,37.5722
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,49,2.28787,0.00265,30.194,5.0905,37.6681,37.575
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,50,2.28301,0.002099,30.1941,5.08957,37.659,37.5688
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,51,2.28646,0.002559,30.1929,5.09264,37.6642,37.5746
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,52,2.2864,0.00244,30.2034,5.08477,37.6695,37.577
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,53,2.28678,0.00259,30.2032,5.09056,37.6726,37.5831
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,54,2.28272,0.002091,30.1963,5.08592,37.6531,37.567
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,55,2.28704,0.0026,30.1961,5.0919,37.6735,37.5777
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,56,2.28346,0.00202,30.1957,5.08816,37.6546,37.5693
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,57,2.28835,0.00275,30.1968,5.09002,37.6714,37.5779
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,58,2.28483,0.00262,30.1984,5.0928,37.6714,37.5787
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,59,2.28515,0.0022,30.1979,5.0864,37.6614,37.5717
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,60,2.2847,0.002271,30.1949,5.08624,37.6592,37.5681
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,61,2.29024,0.00288,30.1971,5.08842,37.672,37.5786
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,62,2.28563,0.00218,30.1963,5.08669,37.6569,37.5708
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,63,2.28435,0.00269,30.1956,5.08995,37.6656,37.5726
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,64,2.29117,0.002311,30.1933,5.08534,37.6628,37.5721
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,65,2.2871,0.00242,30.1987,5.09133,37.6699,37.5795
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,66,2.28269,0.00226,30.1944,5.08854,37.6586,37.5678
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,67,2.28733,0.002769,30.2022,5.09104,37.6738,37.5833
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,68,2.2871,0.002219,30.1961,5.09491,37.6716,37.5804
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,69,2.28467,0.002422,30.1937,5.08765,37.6649,37.5684
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,70,2.28547,0.002219,30.1942,5.08752,37.6594,37.5694
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,71,2.28592,0.00242,30.1993,5.0879,37.6641,37.5755
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,72,2.28378,0.00252,30.1997,5.08762,37.6636,37.5737
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,73,2.2855,0.00224,30.1966,5.09773,37.6714,37.5821
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",448,74,2.2839,0.002141,30.1951,5.08778,37.6608,37.5689
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,0,3.26618,0.00251,39.3209,7.59869,50.2828,50.1883
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,1,3.25878,0.00274,39.3187,7.60445,50.287,50.1847
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,2,3.25821,0.002609,39.3312,7.59754,50.2858,50.1895
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,3,3.2584,0.002419,39.3176,7.60147,50.2726,50.1799
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,4,3.25366,0.002309,39.3219,7.59155,50.268,50.1694
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,5,3.2545,0.00235,39.3217,7.6016,50.2742,50.1802
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,6,3.25814,0.00217,39.3181,7.59808,50.2722,50.1765
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,7,3.26134,0.00217,39.316,7.60486,50.2799,50.1844
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,8,3.25856,0.00236,39.3258,7.59357,50.2769,50.1803
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,9,3.2577,0.002549,39.3279,7.59498,50.2856,50.1831
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,10,3.25824,0.00247,39.3252,7.6039,50.2819,50.1899
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,11,3.26262,0.00258,39.3174,7.59834,50.2774,50.1809
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,12,3.25754,0.00249,39.3186,7.60314,50.2779,50.1818
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,13,3.25718,0.00235,39.3231,7.59158,50.2679,50.1742
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,14,3.26051,0.00266,39.325,7.60646,50.291,50.1946
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,15,3.26342,0.00246,39.3193,7.59123,50.2726,50.1764
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,16,3.26042,0.00276,39.3247,7.60464,50.2886,50.1925
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,17,3.25949,0.00263,39.325,7.59523,50.2824,50.1824
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,18,3.25955,0.00277,39.3202,7.59632,50.2776,50.1789
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,19,3.26106,0.002589,39.3254,7.61062,50.2965,50.1996
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,20,3.26013,0.00233,39.3229,7.60003,50.2784,50.1854
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,21,3.25405,0.00224,39.3247,7.6001,50.2744,50.1811
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,22,3.25869,0.002618,39.3273,7.59776,50.2812,50.1864
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,23,3.25907,0.00222,39.3191,7.60477,50.2774,50.1851
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,24,3.25744,0.002409,39.3193,7.60237,50.2759,50.1816
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,25,3.25782,0.00255,39.3228,7.59405,50.274,50.1772
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,26,3.25914,0.002559,39.326,7.60221,50.2959,50.1899
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,27,3.25725,0.00234,39.3186,7.60477,50.2757,50.183
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,28,3.25946,0.00277,39.3295,7.59984,50.2864,50.1916
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,29,3.25718,0.00268,39.325,7.60314,50.2883,50.188
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,30,3.25712,0.0026,39.3227,7.60362,50.281,50.186
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,31,3.25939,0.002439,39.3224,7.5976,50.2768,50.1819
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,32,3.25898,0.002689,39.3201,7.60118,50.2794,50.183
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,33,3.25802,0.002429,39.3267,7.59651,50.2793,50.1837
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,34,3.25645,0.0025,39.3206,7.60573,50.2787,50.1853
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,35,3.26058,0.002361,39.3165,7.6017,50.2765,50.1811
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,36,3.25978,0.00249,39.322,7.59091,50.2763,50.1752
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,37,3.26576,0.002499,39.3221,7.59574,50.2845,50.1861
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,38,3.25805,0.002681,39.3203,7.59987,50.2747,50.1809
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,39,3.25379,0.00232,39.3253,7.60387,50.2772,50.1853
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,40,3.26112,0.00231,39.3247,7.59386,50.2753,50.182
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,41,3.26032,0.002742,39.3181,7.59997,50.2808,50.1812
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,42,3.2624,0.00257,39.3231,7.60054,50.2877,50.1886
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,43,3.25888,0.002529,39.3232,7.59805,50.2818,50.1826
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,44,3.25949,0.002558,39.3246,7.60314,50.2914,50.1898
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,45,3.25978,0.00245,39.3233,7.6049,50.2857,50.1905
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,46,3.25267,0.00231,39.3145,7.60349,50.2649,50.173
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,47,3.25885,0.00226,39.3214,7.6016,50.2782,50.1841
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,48,3.25971,0.00257,39.324,7.59696,50.2814,50.1833
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,49,3.25546,0.002509,39.3237,7.6031,50.2781,50.1847
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,50,3.2559,0.002451,39.3201,7.59536,50.268,50.1738
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,51,3.26154,0.00226,39.3226,7.59549,50.2802,50.1819
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,52,3.26061,0.002641,39.3232,7.59414,50.2801,50.1806
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,53,3.25398,0.00239,39.3198,7.61126,50.2804,50.1874
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,54,3.25658,0.00221,39.3143,7.5969,50.2629,50.17
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,55,3.26208,0.00257,39.3213,7.60218,50.2863,50.1881
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,56,3.25818,0.00249,39.3232,7.59696,50.2766,50.1808
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,57,3.25955,0.00259,39.323,7.59158,50.2771,50.1768
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,58,3.26294,0.0027,39.3269,7.59718,50.2865,50.1897
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,59,3.26019,0.00255,39.3252,7.59965,50.2838,50.1876
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,60,3.25952,0.002631,39.3184,7.60304,50.2779,50.1836
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,61,3.25318,0.002461,39.3187,7.61459,50.2797,50.1889
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,62,3.25654,0.00228,39.3244,7.59885,50.2746,50.1821
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,63,3.25837,0.0023,39.3246,7.59482,50.2706,50.1801
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,64,3.2608,0.00264,39.3221,7.61085,50.296,50.1964
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,65,3.25882,0.00247,39.3253,7.59674,50.2767,50.1833
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,66,3.25677,0.002502,39.3226,7.60042,50.2744,50.1823
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,67,3.25574,0.00253,39.3258,7.59859,50.2755,50.1826
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,68,3.25638,0.0026,39.3252,7.59888,50.2771,50.1831
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,69,3.25885,0.0026,39.3226,7.60307,50.2885,50.1871
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,70,3.26054,0.00272,39.3287,7.59917,50.2915,50.1911
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,71,3.25712,0.0024,39.3292,7.59789,50.2845,50.1866
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,72,3.26115,0.00244,39.323,7.6017,50.2846,50.1883
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,73,3.2592,0.00256,39.3231,7.60064,50.2893,50.1855
3,double,uniform,GPU,"P | P | P | P | Ds | Ds",512,74,3.25936,0.00257,39.3263,7.59981,50.2817,50.188
