dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,59,0.690656,0.00234,3.59767,1.54938,5.92229,5.84004
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,60,0.695648,0.00243,3.59594,1.5504,5.91775,5.84442
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,61,0.691328,0.002271,3.59824,1.55136,5.92212,5.8432
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,62,0.689376,0.00228,3.59397,1.55024,5.91501,5.83587
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,63,0.68944,0.00218,3.59853,1.54925,5.93223,5.8394
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,64,0.68832,0.00211,3.60086,1.55619,5.91985,5.84748
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,65,0.688608,0.002228,3.60216,1.54886,5.92201,5.84186
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,66,0.68976,0.00236,3.59226,1.55194,5.91427,5.83632
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,67,0.685984,0.00207,3.59318,1.55184,5.91177,5.83307
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,68,0.68784,0.007559,3.5998,1.55219,5.92542,5.84739
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,69,0.687776,0.002,3.59512,1.54896,5.91136,5.83386
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,70,0.68992,0.002469,3.59766,1.55315,5.92297,5.8432
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,71,0.690464,0.002269,3.60035,1.55238,5.9244,5.84547
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,72,0.689088,0.0021,3.59454,1.58618,5.95199,5.8719
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,73,0.687776,0.00217,3.59593,1.55315,5.91556,5.83903
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",384,74,0.685952,0.002109,3.59491,1.55101,5.90249,5.83398
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,0,1.07261,0.002259,5.81301,2.46371,9.43482,9.35159
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,1,1.07424,0.00216,5.81369,2.46019,9.43274,9.35029
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,2,1.0737,0.00246,5.81794,2.46013,9.43241,9.35423
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,3,1.07363,0.00239,5.81813,2.49558,9.47463,9.38974
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,4,1.07043,0.00194,5.81586,2.45856,9.42689,9.3468
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,5,1.07302,0.00225,5.8171,2.46403,9.43698,9.3564
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,6,1.07344,0.00216,5.8117,2.45472,9.4225,9.34202
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,7,1.07171,0.00241,5.81886,2.45603,9.42923,9.34902
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,8,1.07338,0.002348,5.81664,2.4977,9.4694,9.39006
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,9,1.07184,0.00203,5.81499,2.45891,9.42689,9.34777
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,10,1.07184,0.00205,5.8114,2.46467,9.43059,9.34997
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,11,1.07392,0.00225,5.81312,2.45997,9.43346,9.34926
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,12,1.07504,0.00216,5.81425,2.4625,9.43294,9.35395
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,13,1.07248,0.002001,5.82029,2.4609,9.43531,9.35567
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,14,1.07238,0.00204,5.81645,2.45574,9.42397,9.34662
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,15,1.07517,0.002251,5.81317,2.46314,9.43727,9.35373
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,16,1.07469,0.00211,5.81556,2.4552,9.42744,9.34755
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,17,1.07552,0.002279,5.81267,2.46109,9.42951,9.35155
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,18,1.07411,0.002139,5.81422,2.45722,9.43102,9.34769
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,19,1.07245,0.00211,5.81261,2.45587,9.4242,9.34304
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,20,1.07565,0.00233,5.81962,2.45955,9.43794,9.35715
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,21,1.0711,0.00227,5.81301,2.45792,9.42332,9.3443
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,22,1.07318,0.002069,5.81826,2.45962,9.43357,9.35312
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,23,1.07328,0.002169,5.81468,2.45808,9.43258,9.34821
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,24,1.07453,0.00223,5.81209,2.4591,9.42758,9.34796
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,25,1.07341,0.00211,5.81109,2.45811,9.4239,9.34472
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,26,1.07709,0.00216,5.81649,2.46192,9.43821,9.35766
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,27,1.07469,0.002121,5.81598,2.48544,9.46006,9.37823
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,28,1.07203,0.002449,5.81353,2.45398,9.42315,9.342
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,29,1.07184,0.00204,5.81855,2.45766,9.43102,9.3501
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,30,1.07501,0.00228,5.8172,2.51434,9.48879,9.40883
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,31,1.07219,0.00207,5.82173,2.49517,9.47146,9.39116
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,32,1.07366,0.002109,5.81469,2.4607,9.43162,9.35116
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,33,1.07376,0.00216,5.81579,2.46032,9.43012,9.35204
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,34,1.07427,0.00204,5.81819,2.45722,9.43166,9.35172
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,35,1.07283,0.00205,5.81391,2.47491,9.44413,9.36371
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,36,1.07517,0.00188,5.81594,2.45584,9.43427,9.34883
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,37,1.07533,0.00228,5.82129,2.46093,9.43945,9.35983
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,38,1.07354,0.002121,5.81537,2.4561,9.42682,9.34713
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,39,1.07347,0.00218,5.8155,2.46006,9.43243,9.35122
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,40,1.07274,0.00218,5.81742,2.45888,9.43078,9.35122
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,41,1.07683,0.00184,5.81685,2.4575,9.43817,9.35303
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,42,1.07514,0.002581,5.81126,2.46835,9.43749,9.35732
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,43,1.07302,0.00239,5.81728,2.46051,9.43329,9.35321
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,44,1.07389,0.00218,5.81786,2.4592,9.43544,9.35312
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,45,1.07482,0.00201,5.81335,2.46749,9.44206,9.35767
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,46,1.07523,0.00221,5.81906,2.45952,9.43855,9.35603
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,47,1.07427,0.00213,5.81359,2.46074,9.43393,9.35073
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,48,1.07379,0.00209,5.81731,2.45862,9.43022,9.35182
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,49,1.07421,0.00222,5.81092,2.45754,9.42686,9.34489
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,50,1.07264,0.00231,5.82222,2.45795,9.43799,9.35513
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,51,1.0728,0.00211,5.81844,2.4632,9.43808,9.35655
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,52,1.07267,0.00232,5.81534,2.4601,9.43141,9.35042
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,53,1.07635,0.00214,5.81525,2.45648,9.43176,9.35022
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,54,1.0769,0.00229,5.81116,2.45808,9.42675,9.34843
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,55,1.07386,0.002301,5.81837,2.45872,9.43587,9.35325
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,56,1.07264,0.002201,5.81529,2.46214,9.4316,9.35228
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,57,1.07421,0.00222,5.81686,2.45837,9.43293,9.35166
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,58,1.0737,0.00226,5.81036,2.46262,9.42773,9.34894
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,59,1.07366,0.00203,5.81312,2.46067,9.42988,9.34949
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,60,1.07238,0.00221,5.81326,2.47229,9.44165,9.36015
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,61,1.07299,0.002071,5.80845,2.46406,9.42441,9.34758
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,62,1.07619,0.00206,5.81464,2.45744,9.43228,9.35033
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,63,1.07533,0.00223,5.81747,2.46102,9.43857,9.35605
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,64,1.07453,0.00206,5.81326,2.46262,9.42576,9.35248
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,65,1.07382,0.0023,5.8174,2.45875,9.43562,9.35228
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,66,1.0728,0.002031,5.8163,2.4591,9.43046,9.35023
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,67,1.07491,0.00232,5.81822,2.46746,9.45239,9.36291
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,68,1.07466,0.002289,5.81983,2.45936,9.44444,9.35614
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,69,1.07261,0.00214,5.81649,2.45994,9.42919,9.35118
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,70,1.07235,0.002082,5.81496,2.4615,9.43061,9.35089
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,71,1.07408,0.00209,5.82087,2.45702,9.43297,9.35406
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,72,1.07398,0.002049,5.81256,2.45741,9.42627,9.34601
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,73,1.07091,0.00207,5.8123,2.4609,9.42466,9.34618
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",448,74,1.07427,0.00238,5.81541,2.45731,9.42942,9.34938
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,0,1.62208,0.00189,8.01102,3.67846,13.3925,13.3135
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,1,1.61776,0.001849,8.01215,3.66573,13.3776,13.2975
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,2,1.61472,0.001911,8.01036,3.68426,13.3893,13.3112
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,3,1.61498,0.001889,8.009,3.72803,13.434,13.3539
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,4,1.61427,0.001999,8.01028,3.67037,13.3787,13.2969
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,5,1.61594,0.001981,8.00588,3.676,13.3786,13.2998
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,6,1.61715,0.00195,8.00061,3.66794,13.3695,13.2876
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,7,1.61389,0.00198,8.01417,3.69402,13.4047,13.3241
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,8,1.61238,0.00204,8.00935,3.65891,13.3639,13.2827
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,9,1.61632,0.00192,8.01035,3.6857,13.3957,13.3143
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,10,1.6144,0.00196,8.0118,3.68045,13.3903,13.3086
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,11,1.61824,0.001949,8.0175,3.66134,13.3819,13.299
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,12,1.61514,0.00194,8.00999,3.69206,13.3988,13.3191
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,13,1.61472,0.00207,8.00614,3.66381,13.3746,13.2867
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,14,1.61536,0.002129,8.00613,3.69174,13.3961,13.3154
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,15,1.61712,0.00198,8.00494,3.67949,13.3936,13.3035
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,16,1.6144,0.00191,8.01678,3.65837,13.3729,13.2915
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,17,1.61763,0.00222,8.01073,3.66973,13.3881,13.3003
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,18,1.61485,0.00213,8.01483,3.65725,13.3709,13.2891
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,19,1.6176,0.002171,8.00916,3.6921,13.4029,13.321
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,20,1.61466,0.00195,8.00911,3.66186,13.3699,13.2876
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,21,1.61542,0.0022,8.01291,3.68166,13.3923,13.3122
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,22,1.61648,0.002171,8.00966,3.66413,13.3733,13.2924
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,23,1.61507,0.00235,8.00492,3.72442,13.4282,13.3468
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,24,1.61917,0.00215,8.01349,3.67526,13.3907,13.3101
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,25,1.61478,0.002301,8.01534,3.66749,13.3777,13.2999
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,26,1.61667,0.002339,8.01238,3.6815,13.3948,13.3129
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,27,1.61654,0.00233,8.01071,3.6616,13.3732,13.2912
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,28,1.61648,0.0022,8.02242,3.67075,13.3926,13.3119
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,29,1.6145,0.00213,8.00438,3.71962,13.4221,13.3406
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,30,1.616,0.00192,8.01378,3.66515,13.3778,13.2969
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,31,1.61773,0.00213,8.01683,3.65555,13.3769,13.2922
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,32,1.6144,0.002211,8.00713,3.68746,13.3936,13.3112
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,33,1.61299,0.00216,8.0058,3.66886,13.3737,13.2898
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,34,1.61645,0.002331,8.00791,3.66432,13.3719,13.291
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,35,1.61533,0.00236,8.01041,3.66944,13.3806,13.2975
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,36,1.61485,0.00215,8.01081,3.67245,13.3807,13.3003
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,37,1.61344,0.002719,8.01162,3.6641,13.3722,13.2919
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,38,1.6161,0.00232,8.00902,3.65606,13.3636,13.2835
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,39,1.61376,0.0022,8.01317,3.69782,13.4069,13.327
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,40,1.61686,0.00238,8.00973,3.67734,13.3855,13.3063
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,41,1.61709,0.0021,8.0082,3.67494,13.3825,13.3023
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,42,1.61626,0.00221,8.00769,3.66394,13.3676,13.2901
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,43,1.61597,0.00192,8.01574,3.65984,13.3742,13.2935
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,44,1.61722,0.001889,8.00942,3.67325,13.3786,13.3018
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,45,1.61459,0.002079,8.00658,3.66413,13.3703,13.2874
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,46,1.616,0.002,8.013,3.66077,13.38,13.2918
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,47,1.61734,0.00214,8.01106,3.66342,13.3773,13.294
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,48,1.61597,0.002169,8.00724,3.66848,13.3742,13.2939
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,49,1.6128,0.00198,8.02135,3.65699,13.3737,13.2931
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,50,1.61693,0.00204,8.01444,3.66678,13.3807,13.3002
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,51,1.61565,0.002381,8.00738,3.67923,13.3859,13.3046
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,52,1.61712,0.00237,8.01156,3.66154,13.3729,13.2926
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,53,1.61475,0.00232,8.00544,3.68934,13.3924,13.3119
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,54,1.61466,0.00208,8.00875,3.66237,13.3675,13.2879
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,55,1.61648,0.0023,8.01151,3.67197,13.385,13.3023
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,56,1.61715,0.002241,8.01487,3.65712,13.3709,13.2914
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,57,1.61533,0.00223,8.00736,3.66845,13.3783,13.2934
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,58,1.61472,0.00224,8.01236,3.6825,13.3903,13.3118
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,59,1.61674,0.002181,8.00938,3.67853,13.3859,13.3068
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,60,1.61635,0.00237,8.01456,3.66048,13.3773,13.2938
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,61,1.61706,0.00265,8.01075,3.69174,13.4065,13.3222
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,62,1.61446,0.00235,8.01417,3.67834,13.3901,13.3093
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,63,1.61546,0.00238,8.00741,3.71955,13.4243,13.3448
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,64,1.61574,0.00223,8.01254,3.69981,13.4114,13.3303
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,65,1.61504,0.002311,8.00847,3.67661,13.3829,13.3024
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,66,1.61251,0.00222,8.00584,3.6729,13.3739,13.2935
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,67,1.61677,0.00228,8.00822,3.66214,13.3722,13.2894
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,68,1.61459,0.00214,8.00751,3.66813,13.3742,13.2924
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,69,1.61462,0.00207,8.01239,3.69306,13.4065,13.3221
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,70,1.61693,0.00207,8.0111,3.6985,13.4109,13.3286
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,71,1.6159,0.002399,8.01022,3.67722,13.3878,13.3057
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,72,1.61507,0.002551,8.01418,3.70518,13.4202,13.337
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,73,1.61795,0.00245,8.00875,3.6656,13.3802,13.2948
3,float,uniform,GPU,"P | P | Ns | Ns | P | P",512,74,1.61405,0.00225,8.00383,3.67542,13.3811,13.2956
