dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ds | Ds",64,0,0.079744,0,0.07048,199.744,199.992,199.895
1,float,uniform,CPU,"Ds | Ds",512,6,0.020576,0,0.02072,0.006432,0.085649,0.047728
1,float,uniform,CPU,"Ds | Ds",512,7,0.019936,0,0.02094,0.006464,0.085248,0.04734
1,float,uniform,CPU,"Ds | Ds",512,8,0.020704,0,0.02135,0.00864,0.093369,0.050694
1,float,uniform,CPU,"Ds | Ds",512,9,0.021408,0,0.023299,0.006496,0.088179,0.051203
1,float,uniform,CPU,"Ds | Ds",512,10,0.019936,0,0.02076,0.0064,0.085189,0.047096
1,float,uniform,CPU,"Ds | Ds",512,11,0.020032,0,0.0214,0.005824,0.08513,0.047256
1,float,uniform,CPU,"Ds | Ds",512,12,0.020736,0,0.02063,0.0056,0.084419,0.046966
1,float,uniform,CPU,"Ds | Ds",512,13,0.019296,0,0.02167,0.006368,0.085969,0.047334
1,float,uniform,CPU,"Ds | Ds",512,14,0.020128,0,0.02225,0.006112,0.087208,0.04849
1,float,uniform,CPU,"Ds | Ds",512,15,0.02032,0,0.02122,0.006144,0.085879,0.047684
1,float,uniform,CPU,"Ds | Ds",512,16,0.021888,0,0.02255,0.005984,0.09063,0.050422
1,float,uniform,CPU,"Ds | Ds",512,17,0.02128,0,0.02109,0.006656,0.086299,0.049026
1,float,uniform,CPU,"Ds | Ds",512,18,0.019936,0,0.020709,0.00608,0.084619,0.046725
1,float,uniform,CPU,"Ds | Ds",512,19,0.02112,0,0.0216,0.006112,0.085269,0.048832
1,float,uniform,CPU,"Ds | Ds",512,20,0.025664,0,0.01823,0.008064,0.083219,0.051958
1,float,uniform,CPU,"Ds | Ds",512,21,0.01952,0,0.02224,0.006976,0.085468,0.048736
1,float,uniform,CPU,"Ds | Ds",512,22,0.020704,0,0.02249,0.00608,0.088568,0.049274
1,float,uniform,CPU,"Ds | Ds",512,23,0.020608,0,0.02299,0.005376,0.087339,0.048974
1,float,uniform,CPU,"Ds | Ds",512,24,0.019296,0,0.02073,0.006272,0.08416,0.046298
1,float,uniform,CPU,"Ds | Ds",512,25,0.019392,0,0.022299,0.005792,0.085379,0.047483
1,float,uniform,CPU,"Ds | Ds",512,26,0.018368,0,0.021339,0.005888,0.083459,0.045595
1,float,uniform,CPU,"Ds | Ds",512,27,0.01984,0,0.019,0.007744,0.078819,0.046584
1,float,uniform,CPU,"Ds | Ds",512,28,0.019104,0,0.02078,0.005888,0.083269,0.045772
1,float,uniform,CPU,"Ds | Ds",512,29,0.02096,0,0.02167,0.006528,0.089269,0.049158
1,float,uniform,CPU,"Ds | Ds",512,30,0.019712,0,0.02217,0.005984,0.086919,0.047866
1,float,uniform,CPU,"Ds | Ds",512,31,0.018816,0,0.020779,0.005792,0.083249,0.045387
1,float,uniform,CPU,"Ds | Ds",512,32,0.018624,0,0.02091,0.005888,0.08345,0.045422
1,float,uniform,CPU,"Ds | Ds",512,33,0.019008,0,0.020641,0.006272,0.083539,0.045921
1,float,uniform,CPU,"Ds | Ds",512,34,0.020704,0,0.020579,0.006656,0.083909,0.047939
1,float,uniform,CPU,"Ds | Ds",512,35,0.01952,0,0.02151,0.006144,0.085339,0.047174
1,float,uniform,CPU,"Ds | Ds",512,36,0.020256,0,0.02066,0.00624,0.085379,0.047156
1,float,uniform,CPU,"Ds | Ds",512,37,0.018336,0,0.020621,0.005856,0.082409,0.044813
1,float,uniform,CPU,"Ds | Ds",512,38,0.020256,0,0.02105,0.00592,0.08624,0.047226
1,float,uniform,CPU,"Ds | Ds",512,39,0.01872,0,0.020699,0.005824,0.083369,0.045243
1,float,uniform,CPU,"Ds | Ds",512,40,0.019136,0,0.02108,0.005664,0.084809,0.04588
1,float,uniform,CPU,"Ds | Ds",512,41,0.02112,0,0.02255,0.006208,0.087699,0.049878
1,float,uniform,CPU,"Ds | Ds",512,42,0.02112,0,0.02124,0.006208,0.087429,0.048568
1,float,uniform,CPU,"Ds | Ds",512,43,0.022176,0,0.02294,0.006304,0.092239,0.05142
1,float,uniform,CPU,"Ds | Ds",512,44,0.02,0,0.02102,0.00624,0.085689,0.04726
1,float,uniform,CPU,"Ds | Ds",512,45,0.019552,0,0.02075,0.006208,0.091339,0.04651
1,float,uniform,CPU,"Ds | Ds",512,46,0.019744,0,0.02128,0.005696,0.084139,0.04672
1,float,uniform,CPU,"Ds | Ds",512,47,0.020448,0,0.02151,0.006592,0.090799,0.04855
1,float,uniform,CPU,"Ds | Ds",512,48,0.020416,0,0.02235,0.006464,0.087559,0.04923
1,float,uniform,CPU,"Ds | Ds",512,49,0.019904,0,0.02236,0.006272,0.087029,0.048536
1,float,uniform,CPU,"Ds | Ds",512,50,0.019264,0,0.02133,0.005632,0.083919,0.046226
1,float,uniform,CPU,"Ds | Ds",512,51,0.019808,0,0.02202,0.0064,0.08645,0.048228
1,float,uniform,CPU,"Ds | Ds",512,52,0.020512,0,0.01814,0.007776,0.07885,0.046428
1,float,uniform,CPU,"Ds | Ds",512,53,0.019168,0,0.02149,0.0056,0.084069,0.046258
1,float,uniform,CPU,"Ds | Ds",512,54,0.019872,0,0.017879,0.008192,0.077419,0.045943
1,float,uniform,CPU,"Ds | Ds",512,55,0.020032,0,0.02135,0.006464,0.084719,0.047846
1,float,uniform,CPU,"Ds | Ds",512,56,0.020192,0,0.02136,0.008416,0.090439,0.049968
1,float,uniform,CPU,"Ds | Ds",512,57,0.0192,0,0.022069,0.005952,0.086279,0.047221
1,float,uniform,CPU,"Ds | Ds",512,58,0.019936,0,0.021129,0.005728,0.083749,0.046793
1,float,uniform,CPU,"Ds | Ds",512,59,0.019584,0,0.020849,0.00592,0.092769,0.046353
1,float,uniform,CPU,"Ds | Ds",512,60,0.024672,0,0.02095,0.006528,0.088649,0.05215
1,float,uniform,CPU,"Ds | Ds",512,61,0.019584,0,0.02061,0.00592,0.173278,0.046114
1,float,uniform,CPU,"Ds | Ds",512,62,0.02048,0,0.02153,0.0064,0.086419,0.04841
1,float,uniform,CPU,"Ds | Ds",512,63,0.01952,0,0.021019,0.00608,0.084709,0.046619
1,float,uniform,CPU,"Ds | Ds",512,64,0.019648,0,0.020479,0.006176,0.083729,0.046303
1,float,uniform,CPU,"Ds | Ds",512,65,0.01968,0,0.0208,0.006016,0.084169,0.046496
1,float,uniform,CPU,"Ds | Ds",512,66,0.019648,0,0.02145,0.006272,0.086019,0.04737
1,float,uniform,CPU,"Ds | Ds",512,67,0.019872,0,0.021159,0.006016,0.084389,0.047047
1,float,uniform,CPU,"Ds | Ds",512,68,0.020288,0,0.02252,0.006432,0.087899,0.04924
1,float,uniform,CPU,"Ds | Ds",512,69,0.021024,0,0.021369,0.006336,0.088819,0.048729
1,float,uniform,CPU,"Ds | Ds",512,70,0.021088,0,0.023298,0.00768,0.094469,0.052066
1,float,uniform,CPU,"Ds | Ds",512,71,0.02112,0,0.022019,0.007296,0.089699,0.050435
1,float,uniform,CPU,"Ds | Ds",512,72,0.020288,0,0.02123,0.00672,0.08685,0.048238
1,float,uniform,CPU,"Ds | Ds",512,73,0.021568,0,0.02155,0.005632,0.085229,0.04875
1,float,uniform,CPU,"Ds | Ds",512,74,0.01952,0,0.02167,0.007456,0.086859,0.048646
