dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"D | D | D | D",64,0,0.07888,0,0.134438,199.89,200.2,200.103
2,double,uniform,GPU,"D | D | D | D",512,6,0.01392,0,0.239588,0.015456,0.320056,0.268964
2,double,uniform,GPU,"D | D | D | D",512,7,0.01264,0,0.239498,0.014272,0.319207,0.26641
2,double,uniform,GPU,"D | D | D | D",512,8,0.02096,0,0.238758,0.015232,0.327386,0.27495
2,double,uniform,GPU,"D | D | D | D",512,9,0.021088,0,0.238447,0.014304,0.326957,0.273839
2,double,uniform,GPU,"D | D | D | D",512,10,0.011456,0,0.238538,0.016288,0.318777,0.266282
2,double,uniform,GPU,"D | D | D | D",512,11,0.011936,0,0.239008,0.016096,0.319386,0.26704
2,double,uniform,GPU,"D | D | D | D",512,12,0.01792,0,0.235608,0.016,0.316197,0.269528
2,double,uniform,GPU,"D | D | D | D",512,13,0.013056,0,0.239357,0.015712,0.321576,0.268125
2,double,uniform,GPU,"D | D | D | D",512,14,0.013728,0,0.239168,0.01392,0.322297,0.266816
2,double,uniform,GPU,"D | D | D | D",512,15,0.021504,0,0.238867,0.014176,0.326896,0.274547
2,double,uniform,GPU,"D | D | D | D",512,16,0.01392,0,0.238478,0.013664,0.317426,0.266062
2,double,uniform,GPU,"D | D | D | D",512,17,0.021184,0,0.237988,0.01344,0.324466,0.272612
2,double,uniform,GPU,"D | D | D | D",512,18,0.01504,0,0.238688,0.016064,0.321036,0.269792
2,double,uniform,GPU,"D | D | D | D",512,19,0.02256,0,0.429305,0.0168,0.520764,0.468665
2,double,uniform,GPU,"D | D | D | D",512,20,0.012544,0,0.239617,0.015936,0.319967,0.268097
2,double,uniform,GPU,"D | D | D | D",512,21,0.011552,0,0.239497,0.01504,0.317796,0.266089
2,double,uniform,GPU,"D | D | D | D",512,22,0.01424,0,0.238867,0.016064,0.320846,0.269171
2,double,uniform,GPU,"D | D | D | D",512,23,0.014848,0,0.238428,0.01392,0.319397,0.267196
2,double,uniform,GPU,"D | D | D | D",512,24,0.014656,0,0.238628,0.014656,0.319786,0.26794
2,double,uniform,GPU,"D | D | D | D",512,25,0.01392,0,0.238488,0.016096,0.320467,0.268504
2,double,uniform,GPU,"D | D | D | D",512,26,0.021184,0,0.239147,0.014112,0.327186,0.274443
2,double,uniform,GPU,"D | D | D | D",512,27,0.013312,0,0.240037,0.015488,0.450025,0.268837
2,double,uniform,GPU,"D | D | D | D",512,28,0.014336,0,0.239257,0.014176,0.319926,0.267769
2,double,uniform,GPU,"D | D | D | D",512,29,0.01472,0,0.238697,0.013248,0.317986,0.266665
2,double,uniform,GPU,"D | D | D | D",512,30,0.012064,0,0.237277,0.015264,0.313907,0.264605
2,double,uniform,GPU,"D | D | D | D",512,31,0.013536,0,0.238967,0.015104,0.319596,0.267607
2,double,uniform,GPU,"D | D | D | D",512,32,0.014752,0,0.237947,0.014976,0.320066,0.267675
2,double,uniform,GPU,"D | D | D | D",512,33,0.013824,0,0.238137,0.015296,0.318977,0.267257
2,double,uniform,GPU,"D | D | D | D",512,34,0.012128,0,0.239627,0.01632,0.320496,0.268075
2,double,uniform,GPU,"D | D | D | D",512,35,0.012,0,0.237037,0.017536,0.312906,0.266573
2,double,uniform,GPU,"D | D | D | D",512,36,0.013728,0,0.239098,0.015456,0.320327,0.268282
2,double,uniform,GPU,"D | D | D | D",512,37,0.016608,0,0.238808,0.014112,0.321256,0.269528
2,double,uniform,GPU,"D | D | D | D",512,38,0.012576,0,0.238808,0.013184,0.316796,0.264568
2,double,uniform,GPU,"D | D | D | D",512,39,0.013952,0,0.238177,0.014848,0.318677,0.266977
2,double,uniform,GPU,"D | D | D | D",512,40,0.014304,0,0.239157,0.015776,0.320776,0.269237
2,double,uniform,GPU,"D | D | D | D",512,41,0.019392,0,0.238598,0.015584,0.324697,0.273574
2,double,uniform,GPU,"D | D | D | D",512,42,0.0128,0,0.239758,0.013856,0.319426,0.266414
2,double,uniform,GPU,"D | D | D | D",512,43,0.022624,0,0.355257,0.015488,0.445066,0.393369
2,double,uniform,GPU,"D | D | D | D",512,44,0.011776,0,0.239418,0.015712,0.319376,0.266906
2,double,uniform,GPU,"D | D | D | D",512,45,0.014592,0,0.238537,0.015104,0.320286,0.268233
2,double,uniform,GPU,"D | D | D | D",512,46,0.013728,0,0.238348,0.014528,0.319517,0.266604
2,double,uniform,GPU,"D | D | D | D",512,47,0.013184,0,0.238308,0.015168,0.323127,0.26666
2,double,uniform,GPU,"D | D | D | D",512,48,0.011936,0,0.239128,0.017024,0.319606,0.268088
2,double,uniform,GPU,"D | D | D | D",512,49,0.012576,0,0.239327,0.01568,0.320306,0.267583
2,double,uniform,GPU,"D | D | D | D",512,50,0.013984,0,0.239657,0.014368,0.320747,0.268009
2,double,uniform,GPU,"D | D | D | D",512,51,0.014048,0,0.239037,0.01392,0.318607,0.267005
2,double,uniform,GPU,"D | D | D | D",512,52,0.021408,0,0.238738,0.012896,0.326076,0.273042
2,double,uniform,GPU,"D | D | D | D",512,53,0.014144,0,0.238528,0.014176,0.318616,0.266848
2,double,uniform,GPU,"D | D | D | D",512,54,0.012672,0,0.239318,0.015904,0.319456,0.267894
2,double,uniform,GPU,"D | D | D | D",512,55,0.014752,0,0.239028,0.014112,0.320386,0.267892
2,double,uniform,GPU,"D | D | D | D",512,56,0.014496,0,0.239027,0.014176,0.319736,0.267699
2,double,uniform,GPU,"D | D | D | D",512,57,0.019072,0,0.234727,0.016576,0.317537,0.270375
2,double,uniform,GPU,"D | D | D | D",512,58,0.013536,0,0.237258,0.016064,0.312156,0.266858
2,double,uniform,GPU,"D | D | D | D",512,59,0.011456,0,0.239148,0.014752,0.317996,0.265356
2,double,uniform,GPU,"D | D | D | D",512,60,0.012224,0,0.238788,0.015072,0.318766,0.266084
2,double,uniform,GPU,"D | D | D | D",512,61,0.015104,0,0.238428,0.012832,0.318176,0.266364
2,double,uniform,GPU,"D | D | D | D",512,62,0.011808,0,0.238967,0.014368,0.318077,0.265143
2,double,uniform,GPU,"D | D | D | D",512,63,0.013536,0,0.291157,0.014464,0.371505,0.319157
2,double,uniform,GPU,"D | D | D | D",512,64,0.019744,0,0.236997,0.014944,0.322306,0.271685
2,double,uniform,GPU,"D | D | D | D",512,65,0.021152,0,0.238608,0.015072,0.326637,0.274832
2,double,uniform,GPU,"D | D | D | D",512,66,0.013344,0,0.239268,0.012672,0.317346,0.265284
2,double,uniform,GPU,"D | D | D | D",512,67,0.014016,0,0.238658,0.015104,0.320836,0.267778
2,double,uniform,GPU,"D | D | D | D",512,68,0.013056,0,0.239877,0.015584,0.320346,0.268517
2,double,uniform,GPU,"D | D | D | D",512,69,0.012384,0,0.238638,0.014272,0.317727,0.265294
2,double,uniform,GPU,"D | D | D | D",512,70,0.01248,0,0.238737,0.015744,0.317856,0.266961
2,double,uniform,GPU,"D | D | D | D",512,71,0.01408,0,0.238647,0.015296,0.319866,0.268023
2,double,uniform,GPU,"D | D | D | D",512,72,0.012384,0,0.238777,0.014176,0.317437,0.265337
2,double,uniform,GPU,"D | D | D | D",512,73,0.012096,0,0.238727,0.014336,0.317636,0.265159
2,double,uniform,GPU,"D | D | D | D",512,74,0.021376,0,0.238428,0.016128,0.327147,0.275932
