dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"D | D",64,0,183.901,0,0.03546,51.6531,235.69,235.59
1,float,uniform,CPU,"D | D",256,62,0.029696,0,0.025199,0.005696,0.100409,0.060591
1,float,uniform,CPU,"D | D",256,63,0.029888,0,0.025289,0.006944,0.100749,0.062121
1,float,uniform,CPU,"D | D",256,64,0.029408,0,0.02496,0.00928,0.103279,0.063648
1,float,uniform,CPU,"D | D",256,65,0.031008,0,0.02438,0.00544,0.101639,0.060828
1,float,uniform,CPU,"D | D",256,66,0.03168,0,0.02446,0.00608,0.099439,0.06222
1,float,uniform,CPU,"D | D",256,67,0.031008,0,0.02464,0.007744,0.100569,0.063392
1,float,uniform,CPU,"D | D",256,68,0.034784,0,0.024889,0.00576,0.106329,0.065433
1,float,uniform,CPU,"D | D",256,69,0.03104,0,0.02433,0.0072,0.102619,0.06257
1,float,uniform,CPU,"D | D",256,70,0.02992,0,0.024628,0.005728,0.104729,0.060276
1,float,uniform,CPU,"D | D",256,71,0.030208,0,0.024548,0.005344,0.098519,0.0601
1,float,uniform,CPU,"D | D",256,72,0.031008,0,0.02469,0.005344,0.099179,0.061042
1,float,uniform,CPU,"D | D",256,73,0.027008,0,0.02162,0.008256,0.088248,0.056884
1,float,uniform,CPU,"D | D",256,74,0.027936,0,0.0249,0.005408,0.095608,0.058244
1,float,uniform,CPU,"D | D",320,0,0.052864,0,0.024349,0.013568,0.138879,0.090781
1,float,uniform,CPU,"D | D",320,1,0.032128,0,0.02211,0.005952,0.097739,0.06019
1,float,uniform,CPU,"D | D",320,2,0.028544,0,0.02082,0.005728,0.092729,0.055092
1,float,uniform,CPU,"D | D",320,3,0.029792,0,0.02084,0.00576,0.094139,0.056392
1,float,uniform,CPU,"D | D",320,4,0.028416,0,0.02101,0.00576,0.094529,0.055186
1,float,uniform,CPU,"D | D",320,5,0.035456,0,0.02098,0.004704,0.100599,0.06114
1,float,uniform,CPU,"D | D",320,6,0.032864,0,0.01842,0.006688,0.093109,0.057972
1,float,uniform,CPU,"D | D",320,7,0.032768,0,0.021179,0.00512,0.098549,0.059067
1,float,uniform,CPU,"D | D",320,8,0.029184,0,0.02082,0.005696,0.094519,0.0557
1,float,uniform,CPU,"D | D",320,9,0.030048,0,0.02112,0.005664,0.095179,0.056832
1,float,uniform,CPU,"D | D",320,10,0.029632,0,0.02189,0.005632,0.095009,0.057154
1,float,uniform,CPU,"D | D",320,11,0.029792,0,0.02102,0.006336,0.099149,0.057148
1,float,uniform,CPU,"D | D",320,12,0.031232,0,0.02098,0.005664,0.09541,0.057876
1,float,uniform,CPU,"D | D",320,13,0.026944,0,0.01803,0.007104,0.084889,0.052078
1,float,uniform,CPU,"D | D",320,14,0.03744,0,0.021719,0.00624,0.103069,0.065399
1,float,uniform,CPU,"D | D",320,15,0.031968,0,0.020939,0.006304,0.098029,0.059211
1,float,uniform,CPU,"D | D",320,16,0.028832,0,0.020699,0.005728,0.093139,0.055259
1,float,uniform,CPU,"D | D",320,17,0.028576,0,0.020659,0.006752,0.095309,0.055987
1,float,uniform,CPU,"D | D",320,18,0.029824,0,0.02157,0.005696,0.09659,0.05709
1,float,uniform,CPU,"D | D",320,19,0.031424,0,0.02109,0.005728,0.093749,0.058242
1,float,uniform,CPU,"D | D",320,20,0.03056,0,0.02102,0.005632,0.100029,0.057212
1,float,uniform,CPU,"D | D",320,21,0.02832,0,0.02105,0.005472,0.092739,0.054842
1,float,uniform,CPU,"D | D",320,22,0.028032,0,0.021119,0.005984,0.091959,0.055135
1,float,uniform,CPU,"D | D",320,23,0.033536,0,0.02112,0.005856,0.100179,0.060512
1,float,uniform,CPU,"D | D",320,24,0.0312,0,0.02088,0.005952,0.097118,0.058032
1,float,uniform,CPU,"D | D",320,25,0.030688,0,0.02082,0.00544,0.094768,0.056948
1,float,uniform,CPU,"D | D",320,26,0.029824,0,0.021109,0.005504,0.099979,0.056437
1,float,uniform,CPU,"D | D",320,27,0.029824,0,0.022019,0.00592,0.097909,0.057763
1,float,uniform,CPU,"D | D",320,28,0.029632,0,0.02134,0.0072,0.096569,0.058172
1,float,uniform,CPU,"D | D",320,29,0.02896,0,0.020999,0.005824,0.093669,0.055783
1,float,uniform,CPU,"D | D",320,30,0.029056,0,0.020911,0.0056,0.094129,0.055567
1,float,uniform,CPU,"D | D",320,31,0.036352,0,0.02096,0.005472,0.101079,0.062784
1,float,uniform,CPU,"D | D",320,32,0.03328,0,0.02086,0.005664,0.098029,0.059804
1,float,uniform,CPU,"D | D",320,33,0.030496,0,0.02096,0.005952,0.097519,0.057408
1,float,uniform,CPU,"D | D",320,34,0.029984,0,0.02067,0.005728,0.095609,0.056382
1,float,uniform,CPU,"D | D",320,35,0.02896,0,0.02098,0.005888,0.101028,0.055828
1,float,uniform,CPU,"D | D",320,36,0.02848,0,0.022108,0.005632,0.094099,0.05622
1,float,uniform,CPU,"D | D",320,37,0.029024,0,0.01737,0.00688,0.086199,0.053274
1,float,uniform,CPU,"D | D",320,38,0.028192,0,0.01734,0.006688,0.084289,0.05222
1,float,uniform,CPU,"D | D",320,39,0.030944,0,0.02107,0.00608,0.097229,0.058094
1,float,uniform,CPU,"D | D",320,40,0.036672,0,0.02167,0.004928,0.10241,0.06327
1,float,uniform,CPU,"D | D",320,41,0.03376,0,0.02116,0.006272,0.098909,0.061192
1,float,uniform,CPU,"D | D",320,42,0.028064,0,0.02114,0.004736,0.092429,0.05394
1,float,uniform,CPU,"D | D",320,43,0.028352,0,0.02078,0.005408,0.092508,0.05454
1,float,uniform,CPU,"D | D",320,44,0.02784,0,0.020889,0.005536,0.093299,0.054265
1,float,uniform,CPU,"D | D",320,45,0.030912,0,0.021279,0.005792,0.096759,0.057983
1,float,uniform,CPU,"D | D",320,46,0.031136,0,0.021161,0.005696,0.095409,0.057993
1,float,uniform,CPU,"D | D",320,47,0.029504,0,0.020739,0.005248,0.093259,0.055491
1,float,uniform,CPU,"D | D",320,48,0.028864,0,0.02098,0.00752,0.096729,0.057364
1,float,uniform,CPU,"D | D",320,49,0.030048,0,0.021069,0.006208,0.096229,0.057325
1,float,uniform,CPU,"D | D",320,50,0.031328,0,0.02093,0.006144,0.098339,0.058402
1,float,uniform,CPU,"D | D",320,51,0.030336,0,0.017179,0.008192,0.090859,0.055707
1,float,uniform,CPU,"D | D",320,52,0.030464,0,0.02086,0.007232,0.097249,0.058556
1,float,uniform,CPU,"D | D",320,53,0.02976,0,0.02143,0.006112,0.098249,0.057302
1,float,uniform,CPU,"D | D",320,54,0.030176,0,0.022269,0.005824,0.095839,0.058269
1,float,uniform,CPU,"D | D",320,55,0.028704,0,0.02108,0.005632,0.092139,0.055416
1,float,uniform,CPU,"D | D",320,56,0.030432,0,0.02104,0.005728,0.095459,0.0572
1,float,uniform,CPU,"D | D",320,57,0.03008,0,0.02091,0.005568,0.096699,0.056558
1,float,uniform,CPU,"D | D",320,58,0.036128,0,0.02097,0.004672,0.101679,0.06177
1,float,uniform,CPU,"D | D",320,59,0.031136,0,0.021189,0.00544,0.096659,0.057765
1,float,uniform,CPU,"D | D",320,60,0.030656,0,0.02098,0.005984,0.097998,0.05762
1,float,uniform,CPU,"D | D",320,61,0.029312,0,0.02079,0.00576,0.094799,0.055862
1,float,uniform,CPU,"D | D",320,62,0.029824,0,0.02114,0.005632,0.094819,0.056596
1,float,uniform,CPU,"D | D",320,63,0.03072,0,0.02188,0.005504,0.095268,0.058104
1,float,uniform,CPU,"D | D",320,64,0.037248,0,0.021229,0.005824,0.100899,0.064301
1,float,uniform,CPU,"D | D",320,65,0.030336,0,0.020979,0.005824,0.094289,0.057139
1,float,uniform,CPU,"D | D",320,66,0.0304,0,0.02141,0.008736,0.100069,0.060546
1,float,uniform,CPU,"D | D",320,67,0.033984,0,0.021549,0.007328,0.102739,0.062861
1,float,uniform,CPU,"D | D",320,68,0.030752,0,0.021149,0.006048,0.096359,0.057949
1,float,uniform,CPU,"D | D",320,69,0.027392,0,0.01818,0.006976,0.085019,0.052548
1,float,uniform,CPU,"D | D",320,70,0.030112,0,0.01819,0.006592,0.089488,0.054894
1,float,uniform,CPU,"D | D",320,71,0.02784,0,0.018929,0.00608,0.087909,0.052849
1,float,uniform,CPU,"D | D",320,72,0.031072,0,0.021279,0.006496,0.099579,0.058847
1,float,uniform,CPU,"D | D",320,73,0.031264,0,0.02109,0.005632,0.093879,0.057986
1,float,uniform,CPU,"D | D",320,74,0.029728,0,0.02082,0.007584,0.096679,0.058132
1,float,uniform,CPU,"D | D",384,0,0.0576,0,0.01951,0.011392,0.129228,0.088502
1,float,uniform,CPU,"D | D",384,1,0.030656,0,0.019019,0.006656,0.097099,0.056331
1,float,uniform,CPU,"D | D",384,2,0.029216,0,0.01847,0.004832,0.092049,0.052518
1,float,uniform,CPU,"D | D",384,3,0.030144,0,0.020051,0.006144,0.095219,0.056339
1,float,uniform,CPU,"D | D",384,4,0.028704,0,0.01925,0.006272,0.095589,0.054226
1,float,uniform,CPU,"D | D",384,5,0.03056,0,0.018841,0.005632,0.095659,0.055033
1,float,uniform,CPU,"D | D",384,6,0.029376,0,0.130608,0.00592,0.206168,0.165904
1,float,uniform,CPU,"D | D",384,7,0.033312,0,0.01884,0.005696,0.096919,0.057848
1,float,uniform,CPU,"D | D",384,8,0.032896,0,0.01882,0.005888,0.097159,0.057604
1,float,uniform,CPU,"D | D",384,9,0.030016,0,0.01934,0.007456,0.096219,0.056812
1,float,uniform,CPU,"D | D",384,10,0.028864,0,0.0185,0.00592,0.094689,0.053284
1,float,uniform,CPU,"D | D",384,11,0.028512,0,0.01873,0.00464,0.089229,0.051882
1,float,uniform,CPU,"D | D",384,12,0.031232,0,0.01934,0.00624,0.098739,0.056812
1,float,uniform,CPU,"D | D",384,13,0.036736,0,0.01868,0.005216,0.098889,0.060632
1,float,uniform,CPU,"D | D",384,14,0.028544,0,0.116869,0.005408,0.190357,0.150821
1,float,uniform,CPU,"D | D",384,15,0.028192,0,0.01896,0.00464,0.09185,0.051792
1,float,uniform,CPU,"D | D",384,16,0.029696,0,0.019019,0.006464,0.095659,0.055179
1,float,uniform,CPU,"D | D",384,17,0.03264,0,0.01857,0.00544,0.096279,0.05665
1,float,uniform,CPU,"D | D",384,18,0.02928,0,0.01863,0.005888,0.093888,0.053798
1,float,uniform,CPU,"D | D",384,19,0.030368,0,0.01862,0.004832,0.094379,0.05382
1,float,uniform,CPU,"D | D",384,20,0.029664,0,0.01882,0.004384,0.09255,0.052868
1,float,uniform,CPU,"D | D",384,21,0.029792,0,0.019699,0.005664,0.096119,0.055155
1,float,uniform,CPU,"D | D",384,22,0.028832,0,0.01923,0.005856,0.093249,0.053918
1,float,uniform,CPU,"D | D",384,23,0.028896,0,0.018659,0.006176,0.093599,0.053731
1,float,uniform,CPU,"D | D",384,24,0.029888,0,0.018531,0.00464,0.093509,0.053059
1,float,uniform,CPU,"D | D",384,25,0.03232,0,0.01503,0.006592,0.08789,0.053942
1,float,uniform,CPU,"D | D",384,26,0.032896,0,0.018629,0.004512,0.095139,0.056037
1,float,uniform,CPU,"D | D",384,27,0.030464,0,0.01889,0.0056,0.095679,0.054954
1,float,uniform,CPU,"D | D",384,28,0.029472,0,0.01856,0.008064,0.097569,0.056096
1,float,uniform,CPU,"D | D",384,29,0.029664,0,0.0189,0.00576,0.094579,0.054324
1,float,uniform,CPU,"D | D",384,30,0.03008,0,0.019859,0.004512,0.094239,0.054451
1,float,uniform,CPU,"D | D",384,31,0.031328,0,0.01903,0.006752,0.097269,0.05711
1,float,uniform,CPU,"D | D",384,32,0.027392,0,0.01526,0.006816,0.080959,0.049468
1,float,uniform,CPU,"D | D",384,33,0.030688,0,0.01893,0.006368,0.098388,0.055986
1,float,uniform,CPU,"D | D",384,34,0.035296,0,0.01919,0.005344,0.098998,0.05983
1,float,uniform,CPU,"D | D",384,35,0.03232,0,0.019009,0.00656,0.098119,0.057889
1,float,uniform,CPU,"D | D",384,36,0.029824,0,0.01906,0.006464,0.095499,0.055348
1,float,uniform,CPU,"D | D",384,37,0.028224,0,0.01861,0.004544,0.091869,0.051378
1,float,uniform,CPU,"D | D",384,38,0.029344,0,0.01858,0.006464,0.095459,0.054388
1,float,uniform,CPU,"D | D",384,39,0.030272,0,0.018269,0.00752,0.094769,0.056061
1,float,uniform,CPU,"D | D",384,40,0.030592,0,0.018619,0.005024,0.092679,0.054235
1,float,uniform,CPU,"D | D",384,41,0.035872,0,0.018639,0.006016,0.100499,0.060527
1,float,uniform,CPU,"D | D",384,42,0.03104,0,0.01932,0.005472,0.09393,0.055832
1,float,uniform,CPU,"D | D",384,43,0.032256,0,0.01855,0.004672,0.096969,0.055478
1,float,uniform,CPU,"D | D",384,44,0.029792,0,0.01875,0.006592,0.095398,0.055134
1,float,uniform,CPU,"D | D",384,45,0.030784,0,0.01895,0.004928,0.093699,0.054662
1,float,uniform,CPU,"D | D",384,46,0.029312,0,0.01888,0.006336,0.095759,0.054528
1,float,uniform,CPU,"D | D",384,47,0.029088,0,0.01975,0.00576,0.095369,0.054598
1,float,uniform,CPU,"D | D",384,48,0.029184,0,0.01927,0.00656,0.094789,0.055014
1,float,uniform,CPU,"D | D",384,49,0.029248,0,0.01867,0.004416,0.091599,0.052334
1,float,uniform,CPU,"D | D",384,50,0.029632,0,0.02293,0.0048,0.098139,0.057362
1,float,uniform,CPU,"D | D",384,51,0.033568,0,0.02056,0.00608,0.101479,0.060208
1,float,uniform,CPU,"D | D",384,52,0.032576,0,0.019289,0.005088,0.104089,0.056953
1,float,uniform,CPU,"D | D",384,53,0.030272,0,0.01892,0.005408,0.095658,0.0546
1,float,uniform,CPU,"D | D",384,54,0.02912,0,0.01884,0.006656,0.093889,0.054616
1,float,uniform,CPU,"D | D",384,55,0.032576,0,0.018739,0.005184,0.095579,0.056499
1,float,uniform,CPU,"D | D",384,56,0.027488,0,0.01596,0.008032,0.083008,0.05148
1,float,uniform,CPU,"D | D",384,57,0.029472,0,0.019481,0.005504,0.093799,0.054457
1,float,uniform,CPU,"D | D",384,58,0.027488,0,0.01494,0.006784,0.081379,0.049212
1,float,uniform,CPU,"D | D",384,59,0.0296,0,0.01883,0.005696,0.094219,0.054126
1,float,uniform,CPU,"D | D",384,60,0.029536,0,0.01888,0.006336,0.093169,0.054752
1,float,uniform,CPU,"D | D",384,61,0.039936,0,0.019191,0.005696,0.104689,0.064823
1,float,uniform,CPU,"D | D",384,62,0.03088,0,0.01884,0.00576,0.095629,0.05548
1,float,uniform,CPU,"D | D",384,63,0.029888,0,0.01898,0.004768,0.093319,0.053636
1,float,uniform,CPU,"D | D",384,64,0.03008,0,0.018729,0.005216,0.092039,0.054025
1,float,uniform,CPU,"D | D",384,65,0.030912,0,0.01889,0.00464,0.09495,0.054442
1,float,uniform,CPU,"D | D",384,66,0.030144,0,0.019169,0.004544,0.093069,0.053857
1,float,uniform,CPU,"D | D",384,67,0.029056,0,0.01878,0.004704,0.091089,0.05254
1,float,uniform,CPU,"D | D",384,68,0.030144,0,0.01877,0.004768,0.093719,0.053682
1,float,uniform,CPU,"D | D",384,69,0.02848,0,0.019309,0.0048,0.090959,0.052589
1,float,uniform,CPU,"D | D",384,70,0.031616,0,0.01855,0.005696,0.096688,0.055862
1,float,uniform,CPU,"D | D",384,71,0.03104,0,0.01895,0.004672,0.094809,0.054662
1,float,uniform,CPU,"D | D",384,72,0.030432,0,0.0187,0.008544,0.09733,0.057676
1,float,uniform,CPU,"D | D",384,73,0.029216,0,0.019068,0.004736,0.093839,0.05302
1,float,uniform,CPU,"D | D",384,74,0.029056,0,0.020139,0.004448,0.092539,0.053643
1,float,uniform,CPU,"D | D",448,0,0.060288,0,0.02638,0.012896,0.148088,0.099564
1,float,uniform,CPU,"D | D",448,1,0.031072,0,0.022089,0.008704,0.102089,0.061865
1,float,uniform,CPU,"D | D",448,2,0.029984,0,0.01869,0.006848,0.086619,0.055522
1,float,uniform,CPU,"D | D",448,3,0.028032,0,0.01944,0.006816,0.085949,0.054288
1,float,uniform,CPU,"D | D",448,4,0.031072,0,0.02227,0.005888,0.096958,0.05923
1,float,uniform,CPU,"D | D",448,5,0.029824,0,0.02211,0.006688,0.097339,0.058622
1,float,uniform,CPU,"D | D",448,6,0.03136,0,0.022159,0.006528,0.097399,0.060047
1,float,uniform,CPU,"D | D",448,7,0.028832,0,0.021999,0.006272,0.095109,0.057103
1,float,uniform,CPU,"D | D",448,8,0.037088,0,0.02307,0.006016,0.107609,0.066174
1,float,uniform,CPU,"D | D",448,9,0.028928,0,0.02226,0.005888,0.102859,0.057076
1,float,uniform,CPU,"D | D",448,10,0.02992,0,0.022,0.005696,0.09473,0.057616
1,float,uniform,CPU,"D | D",448,11,0.029856,0,0.02197,0.005664,0.096449,0.05749
1,float,uniform,CPU,"D | D",448,12,0.03024,0,0.02263,0.006848,0.099839,0.059718
1,float,uniform,CPU,"D | D",448,13,0.028896,0,0.022149,0.005408,0.094789,0.056453
1,float,uniform,CPU,"D | D",448,14,0.029984,0,0.021989,0.005504,0.095189,0.057477
1,float,uniform,CPU,"D | D",448,15,0.028736,0,0.02207,0.007072,0.097129,0.057878
1,float,uniform,CPU,"D | D",448,16,0.026976,0,0.02032,0.006496,0.087799,0.053792
1,float,uniform,CPU,"D | D",448,17,0.03248,0,0.021859,0.005984,0.100759,0.060323
1,float,uniform,CPU,"D | D",448,18,0.031008,0,0.02197,0.005824,0.096459,0.058802
1,float,uniform,CPU,"D | D",448,19,0.031136,0,0.02205,0.005408,0.096028,0.058594
1,float,uniform,CPU,"D | D",448,20,0.02992,0,0.02241,0.0056,0.095259,0.05793
1,float,uniform,CPU,"D | D",448,21,0.027616,0,0.02303,0.004416,0.095259,0.055062
1,float,uniform,CPU,"D | D",448,22,0.030976,0,0.02274,0.005696,0.096549,0.059412
1,float,uniform,CPU,"D | D",448,23,0.03024,0,0.021849,0.005664,0.095369,0.057753
1,float,uniform,CPU,"D | D",448,24,0.029056,0,0.022339,0.005728,0.096129,0.057123
1,float,uniform,CPU,"D | D",448,25,0.034048,0,0.02244,0.005856,0.101109,0.062344
1,float,uniform,CPU,"D | D",448,26,0.032896,0,0.02217,0.005696,0.100789,0.060762
1,float,uniform,CPU,"D | D",448,27,0.031232,0,0.02226,0.007296,0.100339,0.060788
1,float,uniform,CPU,"D | D",448,28,0.02992,0,0.02201,0.007584,0.098379,0.059514
1,float,uniform,CPU,"D | D",448,29,0.04224,0,0.02227,0.005888,0.107709,0.070398
1,float,uniform,CPU,"D | D",448,30,0.029408,0,0.02322,0.00736,0.098479,0.059988
1,float,uniform,CPU,"D | D",448,31,0.031648,0,0.022479,0.006144,0.101169,0.060271
1,float,uniform,CPU,"D | D",448,32,0.029344,0,0.022,0.006912,0.096879,0.058256
1,float,uniform,CPU,"D | D",448,33,0.031872,0,0.0225,0.006016,0.098048,0.060388
1,float,uniform,CPU,"D | D",448,34,0.028704,0,0.01954,0.006464,0.086979,0.054708
1,float,uniform,CPU,"D | D",448,35,0.03584,0,0.023009,0.006304,0.104699,0.065153
1,float,uniform,CPU,"D | D",448,36,0.02832,0,0.01849,0.006912,0.084399,0.053722
1,float,uniform,CPU,"D | D",448,37,0.029536,0,0.02188,0.005664,0.096049,0.05708
1,float,uniform,CPU,"D | D",448,38,0.030304,0,0.02168,0.00544,0.095678,0.057424
1,float,uniform,CPU,"D | D",448,39,0.0304,0,0.02251,0.005728,0.098319,0.058638
1,float,uniform,CPU,"D | D",448,40,0.0288,0,0.02236,0.006688,0.097359,0.057848
1,float,uniform,CPU,"D | D",448,41,0.028736,0,0.021959,0.005472,0.094389,0.056167
1,float,uniform,CPU,"D | D",448,42,0.029792,0,0.02172,0.006464,0.095559,0.057976
1,float,uniform,CPU,"D | D",448,43,0.02864,0,0.022109,0.007616,0.096709,0.058365
1,float,uniform,CPU,"D | D",448,44,0.032096,0,0.022109,0.005792,0.100309,0.059997
1,float,uniform,CPU,"D | D",448,45,0.02944,0,0.021871,0.005568,0.094799,0.056879
1,float,uniform,CPU,"D | D",448,46,0.030528,0,0.02195,0.005472,0.096829,0.05795
1,float,uniform,CPU,"D | D",448,47,0.02976,0,0.02779,0.005536,0.100459,0.063086
1,float,uniform,CPU,"D | D",448,48,0.028224,0,0.019319,0.006592,0.091859,0.054135
1,float,uniform,CPU,"D | D",448,49,0.031104,0,0.022539,0.007296,0.098279,0.060939
1,float,uniform,CPU,"D | D",448,50,0.030464,0,0.022178,0.005664,0.096309,0.058306
1,float,uniform,CPU,"D | D",448,51,0.02896,0,0.021861,0.006912,0.096489,0.057733
1,float,uniform,CPU,"D | D",448,52,0.033504,0,0.02197,0.005792,0.098189,0.061266
1,float,uniform,CPU,"D | D",448,53,0.033952,0,0.02206,0.005504,0.101259,0.061516
1,float,uniform,CPU,"D | D",448,54,0.029664,0,0.0227,0.00624,0.098299,0.058604
1,float,uniform,CPU,"D | D",448,55,0.028832,0,0.02195,0.00736,0.095749,0.058142
1,float,uniform,CPU,"D | D",448,56,0.031744,0,0.0222,0.00592,0.097759,0.059864
1,float,uniform,CPU,"D | D",448,57,0.028576,0,0.02301,0.005696,0.096269,0.057282
1,float,uniform,CPU,"D | D",448,58,0.030784,0,0.02459,0.004736,0.100459,0.06011
1,float,uniform,CPU,"D | D",448,59,0.031008,0,0.02215,0.005632,0.099209,0.05879
1,float,uniform,CPU,"D | D",448,60,0.030848,0,0.022279,0.00592,0.097139,0.059047
1,float,uniform,CPU,"D | D",448,61,0.028256,0,0.01853,0.00672,0.084999,0.053506
1,float,uniform,CPU,"D | D",448,62,0.034912,0,0.02252,0.006304,0.102429,0.063736
1,float,uniform,CPU,"D | D",448,63,0.032256,0,0.02211,0.00608,0.098209,0.060446
1,float,uniform,CPU,"D | D",448,64,0.028032,0,0.02236,0.005344,0.093559,0.055736
1,float,uniform,CPU,"D | D",448,65,0.027744,0,0.021939,0.006752,0.096609,0.056435
1,float,uniform,CPU,"D | D",448,66,0.031456,0,0.022589,0.005632,0.099509,0.059677
1,float,uniform,CPU,"D | D",448,67,0.029184,0,0.02213,0.007232,0.095939,0.058546
1,float,uniform,CPU,"D | D",448,68,0.032064,0,0.022561,0.006112,0.097629,0.060737
1,float,uniform,CPU,"D | D",448,69,0.028544,0,0.021869,0.005888,0.098919,0.056301
1,float,uniform,CPU,"D | D",448,70,0.02848,0,0.022269,0.005728,0.099689,0.056477
1,float,uniform,CPU,"D | D",448,71,0.036352,0,0.02236,0.008,0.107629,0.066712
1,float,uniform,CPU,"D | D",448,72,0.02896,0,0.02224,0.0056,0.094659,0.0568
1,float,uniform,CPU,"D | D",448,73,0.029024,0,0.02268,0.004608,0.098659,0.056312
1,float,uniform,CPU,"D | D",448,74,0.030752,0,0.023269,0.00544,0.097439,0.059461
1,float,uniform,CPU,"D | D",512,0,0.062912,0,0.02581,0.013504,0.150368,0.102226
1,float,uniform,CPU,"D | D",512,1,0.033184,0,0.0214,0.00576,0.099959,0.060344
1,float,uniform,CPU,"D | D",512,2,0.030624,0,0.021059,0.006944,0.097009,0.058627
1,float,uniform,CPU,"D | D",512,3,0.028928,0,0.02064,0.00608,0.095289,0.055648
1,float,uniform,CPU,"D | D",512,4,0.030176,0,0.020699,0.006048,0.098259,0.056923
1,float,uniform,CPU,"D | D",512,5,0.030944,0,0.02179,0.004608,0.097619,0.057342
1,float,uniform,CPU,"D | D",512,6,0.037408,0,0.02124,0.004608,0.102509,0.063256
1,float,uniform,CPU,"D | D",512,7,0.029248,0,0.02126,0.004544,0.094629,0.055052
1,float,uniform,CPU,"D | D",512,8,0.030176,0,0.02121,0.00592,0.096279,0.057306
1,float,uniform,CPU,"D | D",512,9,0.030304,0,0.021119,0.006496,0.097349,0.057919
1,float,uniform,CPU,"D | D",512,10,0.03248,0,0.02053,0.005856,0.100528,0.058866
1,float,uniform,CPU,"D | D",512,11,0.031136,0,0.02099,0.006048,0.097198,0.058174
1,float,uniform,CPU,"D | D",512,12,0.030848,0,0.020829,0.005952,0.097879,0.057629
1,float,uniform,CPU,"D | D",512,13,0.030816,0,0.02094,0.005408,0.094969,0.057164
1,float,uniform,CPU,"D | D",512,14,0.030624,0,0.02197,0.003712,0.096929,0.056306
1,float,uniform,CPU,"D | D",512,15,0.030496,0,0.02154,0.005536,0.100069,0.057572
1,float,uniform,CPU,"D | D",512,16,0.030432,0,0.02112,0.004512,0.095039,0.056064
1,float,uniform,CPU,"D | D",512,17,0.028992,0,0.02094,0.006016,0.096249,0.055948
1,float,uniform,CPU,"D | D",512,18,0.033216,0,0.02096,0.004768,0.099648,0.058944
1,float,uniform,CPU,"D | D",512,19,0.031904,0,0.020839,0.004928,0.097689,0.057671
1,float,uniform,CPU,"D | D",512,20,0.031424,0,0.021,0.005344,0.097209,0.057768
1,float,uniform,CPU,"D | D",512,21,0.030144,0,0.020479,0.006272,0.096729,0.056895
1,float,uniform,CPU,"D | D",512,22,0.02992,0,0.02052,0.006752,0.095249,0.057192
1,float,uniform,CPU,"D | D",512,23,0.030304,0,0.02796,0.005184,0.102389,0.063448
1,float,uniform,CPU,"D | D",512,24,0.030368,0,0.0213,0.007424,0.100289,0.059092
1,float,uniform,CPU,"D | D",512,25,0.029376,0,0.020969,0.005472,0.095109,0.055817
1,float,uniform,CPU,"D | D",512,26,0.028512,0,0.017319,0.007136,0.085419,0.052967
1,float,uniform,CPU,"D | D",512,27,0.032928,0,0.01762,0.0072,0.091739,0.057748
1,float,uniform,CPU,"D | D",512,28,0.032032,0,0.02085,0.0056,0.096749,0.058482
1,float,uniform,CPU,"D | D",512,29,0.030208,0,0.02115,0.005376,0.094329,0.056734
1,float,uniform,CPU,"D | D",512,30,0.029888,0,0.020659,0.005056,0.095909,0.055603
1,float,uniform,CPU,"D | D",512,31,0.02912,0,0.02077,0.006048,0.095899,0.055938
1,float,uniform,CPU,"D | D",512,32,0.031168,0,0.02173,0.004608,0.097689,0.057506
1,float,uniform,CPU,"D | D",512,33,0.030304,0,0.02133,0.004608,0.095289,0.056242
1,float,uniform,CPU,"D | D",512,34,0.03136,0,0.02093,0.004896,0.095208,0.057186
1,float,uniform,CPU,"D | D",512,35,0.031136,0,0.0208,0.005856,0.099098,0.057792
1,float,uniform,CPU,"D | D",512,36,0.02944,0,0.020779,0.004768,0.094609,0.054987
1,float,uniform,CPU,"D | D",512,37,0.030368,0,0.02068,0.004992,0.096488,0.05604
1,float,uniform,CPU,"D | D",512,38,0.030368,0,0.02085,0.006816,0.097468,0.058034
1,float,uniform,CPU,"D | D",512,39,0.030144,0,0.02066,0.006176,0.097139,0.05698
1,float,uniform,CPU,"D | D",512,40,0.030432,0,0.02099,0.005696,0.096329,0.057118
1,float,uniform,CPU,"D | D",512,41,0.029664,0,0.022061,0.011424,0.102679,0.063149
1,float,uniform,CPU,"D | D",512,42,0.029696,0,0.02158,0.005696,0.096309,0.056972
1,float,uniform,CPU,"D | D",512,43,0.031232,0,0.021049,0.004576,0.095289,0.056857
1,float,uniform,CPU,"D | D",512,44,0.03056,0,0.0207,0.006272,0.096739,0.057532
1,float,uniform,CPU,"D | D",512,45,0.033888,0,0.02074,0.006048,0.101929,0.060676
1,float,uniform,CPU,"D | D",512,46,0.032064,0,0.02085,0.005216,0.098399,0.05813
1,float,uniform,CPU,"D | D",512,47,0.033088,0,0.02102,0.005568,0.098499,0.059676
1,float,uniform,CPU,"D | D",512,48,0.029472,0,0.0207,0.006464,0.097029,0.056636
1,float,uniform,CPU,"D | D",512,49,0.029344,0,0.02073,0.0048,0.093159,0.054874
1,float,uniform,CPU,"D | D",512,50,0.029088,0,0.0213,0.004448,0.093779,0.054836
