dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"N | D | N | N | N | N",448,17,33.7912,0.00241,12.6046,1.11373,47.6004,47.5119
3,float,uniform,CPU,"N | D | N | N | N | N",448,18,33.9212,0.00216,12.623,1.11587,47.7471,47.6623
3,float,uniform,CPU,"N | D | N | N | N | N",448,19,33.721,0.002081,12.5975,1.11267,47.5199,47.4332
3,float,uniform,CPU,"N | D | N | N | N | N",448,20,33.8344,0.002111,12.6137,1.31066,47.8454,47.7609
3,float,uniform,CPU,"N | D | N | N | N | N",448,21,33.8055,0.00214,12.6172,1.11405,47.6242,47.5389
3,float,uniform,CPU,"N | D | N | N | N | N",448,22,33.8699,0.002039,12.6258,1.11478,47.6986,47.6125
3,float,uniform,CPU,"N | D | N | N | N | N",448,23,34.0882,0.002221,12.6413,1.11469,47.9308,47.8464
3,float,uniform,CPU,"N | D | N | N | N | N",448,24,33.762,0.00208,12.6446,1.38995,47.8867,47.7986
3,float,uniform,CPU,"N | D | N | N | N | N",448,25,33.8664,0.002159,12.6407,1.11302,47.7093,47.6223
3,float,uniform,CPU,"N | D | N | N | N | N",448,26,33.7736,0.001961,12.6048,1.11235,47.5793,47.4927
3,float,uniform,CPU,"N | D | N | N | N | N",448,27,33.815,0.00206,12.6425,1.35485,47.9008,47.8144
3,float,uniform,CPU,"N | D | N | N | N | N",448,28,33.7224,0.00205,12.6124,1.32755,47.7526,47.6644
3,float,uniform,CPU,"N | D | N | N | N | N",448,29,33.9067,0.00195,12.6404,1.12448,47.7567,47.6736
3,float,uniform,CPU,"N | D | N | N | N | N",448,30,33.8781,0.00216,12.6237,1.11168,47.7006,47.6157
3,float,uniform,CPU,"N | D | N | N | N | N",448,31,33.8486,0.00203,12.6034,1.1103,47.6503,47.5643
3,float,uniform,CPU,"N | D | N | N | N | N",448,32,33.9247,0.00193,12.6315,1.11434,47.7625,47.6725
3,float,uniform,CPU,"N | D | N | N | N | N",448,33,34.0831,0.0021,12.6,1.11341,47.8797,47.7986
3,float,uniform,CPU,"N | D | N | N | N | N",448,34,33.8044,0.00198,12.6397,1.39622,47.9349,47.8423
3,float,uniform,CPU,"N | D | N | N | N | N",448,35,33.8596,0.00216,12.6191,1.11216,47.6774,47.593
3,float,uniform,CPU,"N | D | N | N | N | N",448,36,33.8404,0.00193,12.6293,1.3696,47.9279,47.8412
3,float,uniform,CPU,"N | D | N | N | N | N",448,37,34.166,0.00216,12.6296,1.11466,48.0016,47.9124
3,float,uniform,CPU,"N | D | N | N | N | N",448,38,33.7295,0.00213,12.6181,1.37376,47.8095,47.7235
3,float,uniform,CPU,"N | D | N | N | N | N",448,39,33.819,0.002281,12.622,1.36742,47.8957,47.8107
3,float,uniform,CPU,"N | D | N | N | N | N",448,40,33.8048,0.00198,12.6301,1.11219,47.6365,47.5491
3,float,uniform,CPU,"N | D | N | N | N | N",448,41,33.7076,0.002021,12.5955,1.11421,47.5046,47.4193
3,float,uniform,CPU,"N | D | N | N | N | N",448,42,34.0517,0.0022,12.6389,1.1135,47.8907,47.8063
3,float,uniform,CPU,"N | D | N | N | N | N",448,43,33.9295,0.002,12.6404,1.11277,47.7711,47.6847
3,float,uniform,CPU,"N | D | N | N | N | N",448,44,33.6081,0.00207,12.5905,1.1111,47.4011,47.3118
3,float,uniform,CPU,"N | D | N | N | N | N",448,45,33.8415,0.00214,12.6171,1.40419,47.9496,47.865
3,float,uniform,CPU,"N | D | N | N | N | N",448,46,33.9395,0.00193,12.6307,1.11344,47.7717,47.6855
3,float,uniform,CPU,"N | D | N | N | N | N",448,47,33.8985,0.00216,12.6243,1.11325,47.7238,47.6383
3,float,uniform,CPU,"N | D | N | N | N | N",448,48,33.4655,0.00212,12.5253,1.1215,47.1966,47.1144
3,float,uniform,CPU,"N | D | N | N | N | N",448,49,34.1968,0.00221,12.6246,1.11549,48.025,47.9391
3,float,uniform,CPU,"N | D | N | N | N | N",448,50,34.0239,0.00211,12.6211,1.19456,47.9231,47.8417
3,float,uniform,CPU,"N | D | N | N | N | N",448,51,33.9894,0.002249,12.6326,1.11341,47.8223,47.7377
3,float,uniform,CPU,"N | D | N | N | N | N",448,52,34.3024,0.00213,12.6085,1.11658,48.1225,48.0296
3,float,uniform,CPU,"N | D | N | N | N | N",448,53,33.9758,0.00203,12.6169,1.11216,47.7936,47.7069
3,float,uniform,CPU,"N | D | N | N | N | N",448,54,33.8643,0.002101,12.6234,1.11078,47.686,47.6006
3,float,uniform,CPU,"N | D | N | N | N | N",448,55,33.8447,0.002191,12.6116,1.38746,47.9296,47.8459
3,float,uniform,CPU,"N | D | N | N | N | N",448,56,34.0043,0.00217,12.6252,1.11469,47.8327,47.7464
3,float,uniform,CPU,"N | D | N | N | N | N",448,57,34.1458,0.00224,12.6068,1.11597,47.9592,47.8708
3,float,uniform,CPU,"N | D | N | N | N | N",448,58,33.7373,0.00219,12.6316,1.42602,47.879,47.7971
3,float,uniform,CPU,"N | D | N | N | N | N",448,59,33.7906,0.002101,12.6337,1.376,47.8872,47.8024
3,float,uniform,CPU,"N | D | N | N | N | N",448,60,33.9441,0.002119,12.632,1.37622,48.0404,47.9544
3,float,uniform,CPU,"N | D | N | N | N | N",448,61,34.0005,0.00217,12.6161,1.50531,48.2132,48.1242
3,float,uniform,CPU,"N | D | N | N | N | N",448,62,33.8619,0.002171,12.6236,1.36144,47.9335,47.8491
3,float,uniform,CPU,"N | D | N | N | N | N",448,63,33.7512,0.00217,12.6073,1.36909,47.8158,47.7297
3,float,uniform,CPU,"N | D | N | N | N | N",448,64,33.6799,0.00213,12.6292,1.11475,47.5122,47.4259
3,float,uniform,CPU,"N | D | N | N | N | N",448,65,33.8794,0.00205,12.6257,1.14112,47.7347,47.6482
3,float,uniform,CPU,"N | D | N | N | N | N",448,66,33.8107,0.0021,12.5981,1.11414,47.6107,47.525
3,float,uniform,CPU,"N | D | N | N | N | N",448,67,34.1463,0.00223,12.5726,1.11373,47.9198,47.8349
3,float,uniform,CPU,"N | D | N | N | N | N",448,68,33.8957,0.00227,12.6057,1.19802,47.789,47.7017
3,float,uniform,CPU,"N | D | N | N | N | N",448,69,33.8746,0.00208,12.5245,1.14304,47.6303,47.5442
3,float,uniform,CPU,"N | D | N | N | N | N",448,70,33.8056,0.00195,12.6358,1.11373,47.643,47.5571
3,float,uniform,CPU,"N | D | N | N | N | N",448,71,34.1087,0.002269,12.6016,1.11395,47.9095,47.8265
3,float,uniform,CPU,"N | D | N | N | N | N",448,72,33.8337,0.00198,12.6545,1.11546,47.6913,47.6056
3,float,uniform,CPU,"N | D | N | N | N | N",448,73,33.7941,0.002011,12.6366,1.12378,47.6434,47.5566
3,float,uniform,CPU,"N | D | N | N | N | N",448,74,33.6939,0.00228,12.5983,1.11238,47.4912,47.4068
3,float,uniform,CPU,"N | D | N | N | N | N",512,0,48.3376,0.002131,9.15581,1.81958,59.402,59.3152
3,float,uniform,CPU,"N | D | N | N | N | N",512,1,49.049,0.00212,9.15644,2.23946,60.539,60.447
3,float,uniform,CPU,"N | D | N | N | N | N",512,2,48.3256,0.00209,9.14111,2.40371,59.9587,59.8725
3,float,uniform,CPU,"N | D | N | N | N | N",512,3,48.0079,0.002149,9.13156,2.31968,59.5517,59.4613
3,float,uniform,CPU,"N | D | N | N | N | N",512,4,48.3872,0.002002,9.14887,2.24189,59.8664,59.78
3,float,uniform,CPU,"N | D | N | N | N | N",512,5,48.1447,0.002262,9.13817,1.79997,59.1683,59.0851
3,float,uniform,CPU,"N | D | N | N | N | N",512,6,48.4445,0.00217,9.14092,2.0088,59.6816,59.5964
3,float,uniform,CPU,"N | D | N | N | N | N",512,7,48.3096,0.001992,9.16529,1.83638,59.4016,59.3133
3,float,uniform,CPU,"N | D | N | N | N | N",512,8,48.2643,0.00203,9.14666,1.82435,59.3208,59.2373
3,float,uniform,CPU,"N | D | N | N | N | N",512,9,48.202,0.001951,9.14299,1.7745,59.2063,59.1215
3,float,uniform,CPU,"N | D | N | N | N | N",512,10,48.1617,0.00237,9.12746,1.77469,59.148,59.0662
3,float,uniform,CPU,"N | D | N | N | N | N",512,11,48.2796,0.00208,9.15171,2.20723,59.7274,59.6406
3,float,uniform,CPU,"N | D | N | N | N | N",512,12,48.3143,0.00208,9.13799,1.99085,59.529,59.4452
3,float,uniform,CPU,"N | D | N | N | N | N",512,13,48.2114,0.00202,9.14591,2.27136,59.718,59.6306
3,float,uniform,CPU,"N | D | N | N | N | N",512,14,48.2628,0.002419,9.13485,2.24163,59.7277,59.6417
3,float,uniform,CPU,"N | D | N | N | N | N",512,15,48.3873,0.00205,9.15858,2.23862,59.871,59.7865
3,float,uniform,CPU,"N | D | N | N | N | N",512,16,48.3582,0.002021,9.14801,1.99286,59.5854,59.5011
3,float,uniform,CPU,"N | D | N | N | N | N",512,17,48.2185,0.00216,9.13104,2.36032,59.7956,59.712
3,float,uniform,CPU,"N | D | N | N | N | N",512,18,48.3106,0.00196,9.14331,1.67251,59.2161,59.1283
3,float,uniform,CPU,"N | D | N | N | N | N",512,19,48.2104,0.002101,9.12992,2.46147,59.8905,59.8039
3,float,uniform,CPU,"N | D | N | N | N | N",512,20,48.4438,0.00208,9.1395,2.27411,59.9449,59.8595
3,float,uniform,CPU,"N | D | N | N | N | N",512,21,48.2129,0.002221,9.15481,2.03786,59.4919,59.4078
3,float,uniform,CPU,"N | D | N | N | N | N",512,22,48.2169,0.0022,9.13567,2.11328,59.553,59.4681
3,float,uniform,CPU,"N | D | N | N | N | N",512,23,48.2932,0.002149,9.16912,1.9929,59.548,59.4574
3,float,uniform,CPU,"N | D | N | N | N | N",512,24,48.568,0.00201,9.14498,1.95786,59.7606,59.6728
3,float,uniform,CPU,"N | D | N | N | N | N",512,25,48.0831,0.00198,9.1414,2.10928,59.4175,59.3357
3,float,uniform,CPU,"N | D | N | N | N | N",512,26,48.1278,0.002061,9.1439,2.15344,59.5122,59.4272
3,float,uniform,CPU,"N | D | N | N | N | N",512,27,48.1451,0.00236,9.13953,2.01546,59.3878,59.3024
3,float,uniform,CPU,"N | D | N | N | N | N",512,28,48.1931,0.002139,9.13726,2.2888,59.7031,59.6213
3,float,uniform,CPU,"N | D | N | N | N | N",512,29,48.0873,0.00223,9.13864,2.20269,59.5167,59.4309
3,float,uniform,CPU,"N | D | N | N | N | N",512,30,48.2814,0.00241,9.1562,1.83181,59.3573,59.2719
3,float,uniform,CPU,"N | D | N | N | N | N",512,31,48.2292,0.00206,9.13987,2.17341,59.6286,59.5446
3,float,uniform,CPU,"N | D | N | N | N | N",512,32,48.1472,0.002049,9.15556,1.97517,59.3688,59.28
3,float,uniform,CPU,"N | D | N | N | N | N",512,33,48.0964,0.00211,9.14557,2.19622,59.5271,59.4403
3,float,uniform,CPU,"N | D | N | N | N | N",512,34,48.5149,0.00202,9.14343,2.14557,59.8912,59.8059
3,float,uniform,CPU,"N | D | N | N | N | N",512,35,48.0434,0.00206,9.13989,1.82691,59.0958,59.0122
3,float,uniform,CPU,"N | D | N | N | N | N",512,36,48.1984,0.002298,9.14363,1.81504,59.244,59.1593
3,float,uniform,CPU,"N | D | N | N | N | N",512,37,48.5222,0.001941,9.1376,2.31453,60.0607,59.9762
3,float,uniform,CPU,"N | D | N | N | N | N",512,38,48.3713,0.00201,9.13619,1.82208,59.4218,59.3315
3,float,uniform,CPU,"N | D | N | N | N | N",512,39,48.3676,0.00211,9.14288,2.2952,59.8935,59.8078
3,float,uniform,CPU,"N | D | N | N | N | N",512,40,48.2321,0.002129,9.14044,2.66365,60.1237,60.0383
3,float,uniform,CPU,"N | D | N | N | N | N",512,41,48.3007,0.00201,9.13522,1.82854,59.3528,59.2665
3,float,uniform,CPU,"N | D | N | N | N | N",512,42,48.6393,0.00201,9.15468,2.15421,60.033,59.9502
3,float,uniform,CPU,"N | D | N | N | N | N",512,43,48.2118,0.00199,9.1462,2.28547,59.7333,59.6455
3,float,uniform,CPU,"N | D | N | N | N | N",512,44,48.5002,0.00212,9.14643,1.82755,59.5642,59.4763
3,float,uniform,CPU,"N | D | N | N | N | N",512,45,48.1575,0.001939,9.15794,1.8456,59.248,59.163
3,float,uniform,CPU,"N | D | N | N | N | N",512,46,48.2597,0.002021,9.14682,1.82842,59.3215,59.237
3,float,uniform,CPU,"N | D | N | N | N | N",512,47,48.4677,0.002119,9.15989,2.12733,59.8427,59.757
3,float,uniform,CPU,"N | D | N | N | N | N",512,48,48.2166,0.0022,9.15439,2.21277,59.6683,59.586
3,float,uniform,CPU,"N | D | N | N | N | N",512,49,48.1234,0.00204,9.14348,2.20701,59.5635,59.476
3,float,uniform,CPU,"N | D | N | N | N | N",512,50,48.2644,0.00209,9.141,2.21526,59.7054,59.6227
3,float,uniform,CPU,"N | D | N | N | N | N",512,51,48.1032,0.0019,9.13636,1.8009,59.1268,59.0424
3,float,uniform,CPU,"N | D | N | N | N | N",512,52,48.1979,0.00214,9.15999,2.26243,59.7087,59.6225
3,float,uniform,CPU,"N | D | N | N | N | N",512,53,48.1632,0.001941,9.14793,1.8376,59.237,59.1507
3,float,uniform,CPU,"N | D | N | N | N | N",512,54,48.46,0.00214,9.14443,1.83853,59.53,59.4451
3,float,uniform,CPU,"N | D | N | N | N | N",512,55,48.535,0.00205,9.1328,1.80266,59.5578,59.4725
3,float,uniform,CPU,"N | D | N | N | N | N",512,56,48.3381,0.001999,9.15246,1.8048,59.3828,59.2974
3,float,uniform,CPU,"N | D | N | N | N | N",512,57,48.068,0.001999,9.1419,1.87725,59.1739,59.0891
3,float,uniform,CPU,"N | D | N | N | N | N",512,58,48.5476,0.00198,9.13263,1.83603,59.6056,59.5182
3,float,uniform,CPU,"N | D | N | N | N | N",512,59,48.1024,0.00212,9.13229,1.77411,59.0928,59.0109
3,float,uniform,CPU,"N | D | N | N | N | N",512,60,48.4181,0.002188,9.12536,2.3591,59.9887,59.9048
3,float,uniform,CPU,"N | D | N | N | N | N",512,61,48.0492,0.00207,9.12739,2.23862,59.5022,59.4172
3,float,uniform,CPU,"N | D | N | N | N | N",512,62,48.2472,0.00203,9.14961,1.84544,59.3283,59.2443
3,float,uniform,CPU,"N | D | N | N | N | N",512,63,48.0885,0.00194,9.14037,2.21526,59.5327,59.4461
3,float,uniform,CPU,"N | D | N | N | N | N",512,64,48.197,0.00214,9.14583,1.82307,59.253,59.1681
3,float,uniform,CPU,"N | D | N | N | N | N",512,65,48.7504,0.00218,9.14023,1.7567,59.7392,59.6495
3,float,uniform,CPU,"N | D | N | N | N | N",512,66,48.3275,0.00211,9.12876,2.46054,60.0008,59.9189
3,float,uniform,CPU,"N | D | N | N | N | N",512,67,48.1447,0.00205,9.14453,1.76496,59.1381,59.0562
3,float,uniform,CPU,"N | D | N | N | N | N",512,68,48.6275,0.001979,9.12664,2.08032,59.9233,59.8365
3,float,uniform,CPU,"N | D | N | N | N | N",512,69,48.0654,0.001981,9.13869,2.2607,59.5522,59.4667
3,float,uniform,CPU,"N | D | N | N | N | N",512,70,48.0482,0.001971,9.13854,1.7551,59.0326,58.9438
3,float,uniform,CPU,"N | D | N | N | N | N",512,71,48.3212,0.00201,9.14062,2.19709,59.7472,59.6609
3,float,uniform,CPU,"N | D | N | N | N | N",512,72,48.1074,0.002151,9.14329,2.20611,59.5421,59.4589
3,float,uniform,CPU,"N | D | N | N | N | N",512,73,48.2935,0.002062,9.14424,1.73869,59.263,59.1785
3,float,uniform,CPU,"N | D | N | N | N | N",512,74,48.3091,0.002171,9.13742,1.83917,59.3739,59.2879
